create_time,db,db_filetype,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile_denovo,infile_denovo_filetype,infile_reference,infile_reference_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.abskew,parameters.chromInfo,parameters.dbkey,parameters.detection_mode.__current_case__,parameters.detection_mode.db,parameters.detection_mode.db.values,parameters.detection_mode.detection_mode_select,parameters.detection_mode.infile_denovo,parameters.detection_mode.infile_denovo.values,parameters.detection_mode.infile_reference,parameters.detection_mode.infile_reference.values,parameters.dn,parameters.infile_denovo|__identifier__,parameters.mindiffs,parameters.mindiv,parameters.minh,parameters.outputs,parameters.self_param,parameters.selfid_param,parameters.xn,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-07 20:25:07.777722,,,slurm_normal,1491597096.0,0,,1.0,main_w4_handler0,3062439,15526316,False,21831755.0,fasta,,,,9653110.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125909}]",,,"""1.4""","""Pear on data 208 and data 207: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491596984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:31:39.818313,76210.0,112.0
2017-04-07 20:25:37.396510,,,slurm_normal,1491598391.0,0,,1.0,main_w4_handler0,3062439,15526364,False,14118150.0,fasta,,,,9653344.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125957}]",,,"""1.4""","""Pear on data 118 and data 117: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491598343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:53:16.721447,76210.0,48.0
2017-04-10 23:46:13.842715,,,slurm_normal,1491868415.0,0,,1.0,main_w4_handler0,3062439,15547986,False,5383901.0,fasta,,,,9672727.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29159744}]",,,"""1.4""","""Pear on data 188 and data 187: Assembled reads""","""3""","""0.8""","""0.28""",,"""false""","""false""","""8.0""",32.0,,37167771.0,1491868404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-10 23:53:36.542190,76210.0,11.0
2017-04-07 20:25:50.852223,,,slurm_normal,1491597462.0,0,,1.0,main_w3_handler1,3062439,15526386,False,11878946.0,fasta,,,,9653194.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125988}]",,,"""1.4""","""Pear on data 78 and data 77: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491597426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:37:45.048153,76210.0,36.0
2017-04-07 20:25:12.510456,,,slurm_normal,1491597466.0,0,,1.0,main_w4_handler1,3062439,15526322,False,12545337.0,fasta,,,,9653195.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125915}]",,,"""1.4""","""Pear on data 196 and data 195: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491597426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:37:47.985039,76210.0,40.0
2017-04-07 20:24:58.006190,,,slurm_normal,1491596730.0,0,,1.0,main_w3_handler0,3062439,15526297,False,6844916.0,fasta,,,,9653065.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125889}]",,,"""1.4""","""Pear on data 246 and data 245: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491596703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:25:33.180282,76210.0,27.0
2017-04-07 20:25:15.879556,,,slurm_normal,1491597173.0,0,,1.0,main_w3_handler1,3062439,15526328,False,16493101.0,fasta,,,,9653123.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125921}]",,,"""1.4""","""Pear on data 186 and data 185: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491597103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:32:55.000333,76210.0,70.0
2017-04-07 20:25:45.525397,,,slurm_normal,1491598245.0,0,,1.0,main_w3_handler1,3062439,15526375,False,21545652.0,fasta,,,,9653313.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125969}]",,,"""1.4""","""Pear on data 98 and data 97: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491598094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:50:48.463479,76210.0,151.0
2017-04-07 20:24:58.877196,,,slurm_normal,1491596764.0,0,,1.0,main_w4_handler1,3062439,15526298,False,14984706.0,fasta,,,,9653066.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125890}]",,,"""1.4""","""Pear on data 244 and data 243: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491596709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:26:08.760462,76210.0,55.0
2017-04-07 20:25:01.856498,,,slurm_normal,1491596828.0,0,,1.0,main_w4_handler1,3062439,15526303,False,15215617.0,fasta,,,,9653076.roundup,slurm,,132112168.0,corral-repl,,,"""2.0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,denovo,,"[{'src': 'hda', 'id': 29125896}]",,,"""1.4""","""Pear on data 234 and data 233: Assembled reads""","""3""","""0.8""","""0.28""","[""nonchimeras""]","""false""","""false""","""8.0""",32.0,,37167771.0,1491596763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,1.9.7.0,,2017-04-07 20:27:11.403537,76210.0,65.0
