create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,hard,hard_filetype,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.hard.values,parameters.inputs,parameters.soft,parameters.trump,parameters.vertical,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-18 13:00:51.984522,slurm_normal,1492520657.0,0,1952311574,align,1.0,main_w3_handler1,,,3077160,15613713,False,,9732401.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29258454}]",,[],"""-1""",""".""","""true""",32.0,,37330514,1492520532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-18 13:04:18.266461,80831,125.0
2017-04-18 13:00:54.127232,slurm_normal,1492520657.0,0,1872706562,align,1.0,main_w4_handler0,,,3077160,15613716,False,,9732397.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29258699}]",,[],"""-1""",""".""","""true""",32.0,,37330514,1492520463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-18 13:04:24.614638,80831,194.0
2017-04-18 13:11:16.905685,slurm_normal,1492521102.0,0,1952311574,align,1.0,main_w3_handler0,,,3077160,15613782,False,,9732440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29258454}]",,[],"""-1""",""".""","""true""",32.0,,37330514,1492521089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-18 13:11:55.399291,80831,13.0
2017-04-18 13:00:53.432390,slurm_normal,1492520602.0,0,2106553902,align,1.0,main_w3_handler0,,,3077160,15613715,False,,9732399.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29258696}]",,[],"""-1""",""".""","""true""",32.0,,37330514,1492520472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-18 13:03:38.852306,80831,130.0
2017-04-19 06:20:43.239099,slurm_normal,1492582912.0,0,1952311574,align,1.0,main_w4_handler1,,,3077160,15621504,False,,9740533.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29258454}]",,[],"""-1""",""".""","""true""",32.0,,37394735,1492582857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-19 06:21:54.492318,80831,55.0
2017-04-19 06:39:42.392253,slurm_normal,1492584052.0,0,1952311574,align,1.0,main_w4_handler1,,,3077160,15621576,False,,9740605.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29271584}]",,[],"""-1""",""".""","""true""",32.0,,37394735,1492583997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-19 06:40:53.102839,80831,55.0
2017-06-07 00:47:26.815675,slurm_normal,1496796499.0,0,0,align,1.0,main_w4_handler0,,,3142617,16034101,False,,10124705.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923077}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:24.126352,107206,32.0
2017-06-07 00:47:27.235115,slurm_normal,1496796559.0,0,0,align,1.0,main_w4_handler0,,,3142617,16034102,False,,10124711.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923080}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:49:25.688499,107206,60.0
2017-06-07 00:47:23.752246,slurm_normal,1496796481.0,0,0,align,1.0,main_w3_handler1,,,3142617,16034094,False,,10124701.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923055}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:08.495234,107206,21.0
2017-06-07 00:47:25.544814,slurm_normal,1496796481.0,0,0,align,1.0,main_w3_handler1,,,3142617,16034098,False,,10124702.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923068}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:08.694883,107206,21.0
2017-06-07 00:47:30.772577,slurm_normal,1496796526.0,0,0,align,1.0,main_w4_handler1,,,3142617,16034109,False,,10124717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923101}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:52.780782,107206,5.0
2017-06-07 00:47:25.937537,slurm_normal,1496796498.0,0,0,align,1.0,main_w3_handler1,,,3142617,16034099,False,,10124709.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923071}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:22.494651,107206,5.0
2017-06-07 00:47:23.354183,slurm_normal,1496796497.0,0,0,align,1.0,main_w4_handler1,,,3142617,16034093,False,,10124704.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923049}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:21.450612,107206,33.0
2017-06-07 00:47:30.342751,slurm_normal,1496796513.0,0,0,align,1.0,main_w4_handler0,,,3142617,16034108,False,,10124712.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923098}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:35.746788,107206,6.0
2017-06-07 00:47:24.226163,slurm_normal,1496796511.0,0,0,align,1.0,main_w4_handler1,,,3142617,16034095,False,,10124713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29923059}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496796507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 00:48:38.069360,107206,4.0
2017-06-07 01:25:21.711215,slurm_normal,1496798768.0,0,0,fasta,1.0,main_w4_handler1,,,3142617,16034571,False,,10125140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922191}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:26:09.550880,107206,4.0
2017-06-07 01:25:18.862188,slurm_normal,1496798754.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034564,False,,10125135.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922162}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:26:01.909408,107206,3.0
2017-06-07 01:25:17.335993,slurm_normal,1496798758.0,0,0,fasta,1.0,main_w4_handler1,,,3142617,16034561,False,,10125136.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922150}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:26:02.810859,107206,4.0
2017-06-07 01:25:15.748031,slurm_normal,1496798739.0,0,0,fasta,1.0,main_w4_handler0,,,3142617,16034557,False,,10125130.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922134}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:25:40.275438,107206,4.0
2017-06-07 01:25:16.143083,slurm_normal,1496798740.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034558,False,,10125132.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922138}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:25:43.156552,107206,5.0
2017-06-07 01:25:19.283603,slurm_normal,1496798739.0,0,0,fasta,1.0,main_w4_handler0,,,3142617,16034565,False,,10125131.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922166}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:25:40.556040,107206,4.0
2017-06-07 01:25:15.332674,slurm_normal,1496798736.0,0,0,fasta,1.0,main_w4_handler1,,,3142617,16034556,False,,10125129.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922130}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:25:40.221640,107206,4.0
2017-06-07 01:25:17.900864,slurm_normal,1496798755.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034562,False,,10125134.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922154}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:26:01.520364,107206,4.0
2017-06-07 01:25:23.263407,slurm_normal,1496798772.0,0,0,fasta,1.0,main_w4_handler1,,,3142617,16034573,False,,10125142.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922195}]",,[],"""-1""",""".""","""true""",32.0,,38486693,1496798768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:26:13.342815,107206,4.0
2017-06-07 01:50:59.894191,slurm_normal,1496800281.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034857,False,,10125311.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922130}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:27.093679,107206,4.0
2017-06-07 01:51:01.487392,slurm_normal,1496800284.0,0,0,fasta,1.0,main_w3_handler1,,,3142617,16034859,False,,10125314.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922138}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:30.176288,107206,3.0
2017-06-07 01:51:05.410403,slurm_normal,1496800301.0,0,0,fasta,1.0,main_w4_handler1,,,3142617,16034865,False,,10125317.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922162}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:47.568447,107206,5.0
2017-06-07 01:51:03.426132,slurm_normal,1496800301.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034862,False,,10125316.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922150}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:44.137095,107206,5.0
2017-06-07 01:51:00.689322,slurm_normal,1496800284.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034858,False,,10125312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922134}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:27.241000,107206,4.0
2017-06-07 01:51:04.066833,slurm_normal,1496800288.0,0,0,fasta,1.0,main_w4_handler0,,,3142617,16034863,False,,10125315.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922154}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:31.197813,107206,4.0
2017-06-07 01:51:08.986245,slurm_normal,1496800303.0,0,0,fasta,1.0,main_w4_handler0,,,3142617,16034872,False,,10125319.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922191}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:49.361756,107206,4.0
2017-06-07 01:51:05.958103,slurm_normal,1496800303.0,0,0,fasta,1.0,main_w4_handler0,,,3142617,16034866,False,,10125318.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922166}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:51:49.156622,107206,4.0
2017-06-07 01:51:09.519805,slurm_normal,1496800318.0,0,0,fasta,1.0,main_w3_handler0,,,3142617,16034873,False,,10125323.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29922195}]",,[],"""-1""","""""","""true""",32.0,,38486693,1496800314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-07 01:52:00.877628,107206,4.0
2017-04-24 03:02:29.846211,slurm_normal,1493002968.0,0,0,tabular,1.0,main_w3_handler1,,,1683849,15657866,False,,9774243.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29330170}]",,[],"""-1""","""""","""true""",32.0,,37518165,1493002961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-04-24 03:02:50.210067,15109,7.0
2017-06-09 05:00:45.630724,slurm_normal,1496984469.0,0,32573,fasta,1.0,main_w4_handler0,,,3146144,16060355,False,,10149447.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29963209}]",,[],"""-1""","""""","""true""",32.0,,38539879,1496984464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_filter_seqs/1.20.0,1.20.0,,2017-06-09 05:01:13.164532,107384,5.0
