chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.regions,parameters.regions.values,processor_count,regions,regions_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-19 11:26:50.175806,rodeo_normal,1416396435.0,0,,1.0,main_w1_handler1,2042189,8202400,False,,0,vcf,260193.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17604606,,17588287,,2.0,43874,bed,,19597815.0,1416396430.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-11-19 11:27:19.497693,32852.0,5.0
,,2014-10-22 18:42:12.373248,rodeo_normal,1414003358.0,0,,1.0,main_w1_handler1,2078317,8026007,False,,9712339,vcf,60910.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17305758,,17306000,,2.0,24114,bed,,17654670.0,1414003354.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-10-22 18:42:41.315903,53963.0,4.0
,,2014-11-19 11:35:54.744878,rodeo_normal,1416396967.0,0,,1.0,main_w2_handler1,2042189,8202453,False,,34956405,vcf,260267.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17604054,,17604586,,2.0,67579,bed,,19597815.0,1416396960.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-11-19 11:36:11.444440,32852.0,7.0
,,2014-11-19 11:24:40.616625,rodeo_normal,1416396295.0,0,,1.0,main_w2_handler0,2042189,8202395,False,,67680043,vcf,260182.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17603991,,17604586,,1.0,67579,bed,,19597815.0,1416396288.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-11-19 11:24:59.186124,32852.0,7.0
,,2014-11-19 11:43:51.891665,rodeo_normal,1416397490.0,0,,1.0,main_w1_handler1,2042189,8202486,False,,396845746,vcf,260326.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17604577,,17604707,,2.0,67241,bed,,19597815.0,1416397437.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-11-19 11:44:55.645258,32852.0,53.0
,,2015-01-28 14:20:54.004646,rodeo_normal,1422454899.0,0,,1.0,main_w1_handler0,2187118,8622263,False,,88019567,vcf,854673.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18325404,,18325406,,2.0,957,bed,,20553408.0,1422454875.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-01-28 14:21:41.601608,23413.0,24.0
,,2015-01-28 14:50:06.911983,rodeo_normal,1422457750.0,0,,1.0,main_w1_handler1,2187118,8622545,False,,979348372,vcf,855084.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18325687,,18325406,,2.0,957,bed,,20553408.0,1422457648.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-01-28 15:09:17.455606,23413.0,102.0
,,2014-11-30 18:09:20.375517,rodeo_normal,1417370998.0,0,,1.0,main_w1_handler0,1766710,8273027,False,,37533241,vcf,358762.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17717712,,17717749,,2.0,1826012,bed,,19805277.0,1417370993.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-11-30 18:10:00.527392,43909.0,5.0
,,2014-12-04 14:54:23.011373,rodeo_normal,1417704878.0,0,,1.0,main_w2_handler0,2135543,8318416,False,,246808,vcf,419909.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17783456,,17783773,,2.0,4439468,bed,,19582394.0,1417704873.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-12-04 14:54:42.214917,36252.0,5.0
,,2014-12-11 09:52:21.161041,rodeo_normal,1418291553.0,0,,1.0,main_w2_handler0,2122923,8395615,False,,32710954,vcf,2292561.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17902334,,17903843,,32.0,379,bed,,16999451.0,1418291549.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-12-11 09:52:38.112555,41856.0,4.0
,,2014-12-12 09:18:09.533651,rodeo_normal,1418375904.0,0,,1.0,main_w2_handler0,2122923,8404291,False,,32710954,vcf,543827.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17902334,,17919322,,1.0,69,bed,,16999451.0,1418375896.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-12-12 09:18:26.961190,41856.0,8.0
172514.0,len,2014-12-15 15:23:41.502738,rodeo_normal,1418657135.0,0,,1.0,main_w1_handler1,2104786,8418151,False,,1296587019,vcf,563671.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/991/dataset_9991152.dat""","""?""",17965844,,17404078,,2.0,0,bed,,17882456.0,1418657032.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2014-12-15 15:25:39.923769,52881.0,103.0
,,2015-02-09 11:49:28.288077,rodeo_normal,1423482600.0,0,,1.0,main_w2_handler1,2181617,8686401,False,,2558856,vcf,2686779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18448897,,18448662,,32.0,73341128,bed,,20209688.0,1423482585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-02-09 11:50:02.197032,16545.0,15.0
,,2015-03-11 14:02:27.612391,rodeo_normal,1426082562.0,0,,1.0,main_w2_handler1,2234021,8916574,False,,69299,vcf,3108947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18815702,,18815693,,32.0,3709,bed,,21721866.0,1426082555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-03-11 14:02:48.846084,,7.0
,,2015-03-11 14:56:43.133246,rodeo_normal,1426085812.0,0,,1.0,main_w1_handler0,2234021,8916999,False,,56305,vcf,3109651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",18816322,,18816323,,32.0,16553,bed,,21721866.0,1426085810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-03-11 14:56:54.898599,,2.0
,,2017-03-04 10:20:07.656524,slurm_normal,1488622821.0,0,,1.0,main_w4_handler0,3018808,15206461,False,,62582804,vcf,9356482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28615211}]",,"[{'src': 'hda', 'id': 28615212}]",32.0,383,bed,,36432023.0,1488622813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-03-04 10:20:21.763489,41856.0,8.0
,,2017-03-06 19:24:21.764165,slurm_normal,1488828276.0,0,,1.0,main_w3_handler1,2613414,15222905,False,,55205205,vcf,9371520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28643094}]",,"[{'src': 'hda', 'id': 28642919}]",32.0,13370,bed,,36432023.0,1488828267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-03-06 19:24:37.798085,41856.0,9.0
,,2017-03-06 19:28:36.696416,slurm_normal,1488828528.0,0,,1.0,main_w4_handler0,2613414,15222934,False,,0,vcf,9371548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28643097}]",,"[{'src': 'hda', 'id': 28643123}]",32.0,15296,bed,,36432023.0,1488828520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-03-06 19:28:52.698990,41856.0,8.0
,,2017-06-04 20:36:40.686616,slurm_normal,1496608618.0,0,,1.0,main_w3_handler1,3139680,16010537,False,,1605872,vcf,10103603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29884825}]",,"[{'src': 'hda', 'id': 29884920}]",32.0,10129443,bed,,37802933.0,1496608614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-04 20:37:00.473506,105383.0,4.0
,,2017-04-08 14:53:12.036261,slurm_normal,1491663200.0,0,,1.0,main_w4_handler1,3064840,15530353,False,,34028356,vcf,9656949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29132993}]",,"[{'src': 'hda', 'id': 29133135}]",32.0,12003,bed,,36469456.0,1491663194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-08 14:53:22.495139,41856.0,6.0
,,2017-04-08 14:53:20.474839,slurm_normal,1491663208.0,0,,1.0,main_w3_handler1,3064840,15530355,False,,34218372,vcf,9656951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29133038}]",,"[{'src': 'hda', 'id': 29133135}]",32.0,12003,bed,,36469456.0,1491663203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-08 14:53:30.355495,41856.0,5.0
,,2017-04-10 12:18:40.813855,slurm_normal,1491826735.0,0,,1.0,main_w3_handler0,3053244,15540320,False,,2441864,vcf,9665623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29149199}]",,"[{'src': 'hda', 'id': 29149198}]",32.0,24,bed,,36522903.0,1491826730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-10 12:18:56.284325,101718.0,5.0
,,2017-04-10 13:00:46.629091,slurm_normal,1491829255.0,0,,1.0,main_w3_handler0,3053244,15540706,False,,2441864,vcf,9665950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29149513}]",,"[{'src': 'hda', 'id': 29149198}]",32.0,24,bed,,36522903.0,1491829251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-10 13:00:57.852002,101718.0,4.0
,,2017-04-10 22:47:53.042047,slurm_normal,1491864568.0,0,,1.0,main_w3_handler0,3035161,15547535,False,,19504215,vcf,9672192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29158826}]",,"[{'src': 'hda', 'id': 29158800}]",32.0,3631,bed,,37062226.0,1491864562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-10 22:50:09.968912,97958.0,6.0
,,2017-04-15 15:44:17.784972,slurm_normal,1492271079.0,0,,1.0,main_w4_handler1,3053244,15594603,False,,2441864,vcf,9715844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29149513}]",,"[{'src': 'hda', 'id': 29149198}]",32.0,24,bed,,36522903.0,1492271069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-15 15:44:42.627679,101718.0,10.0
,,2017-04-18 16:53:25.329928,slurm_normal,1492534524.0,0,,1.0,main_w3_handler0,3067956,15615955,False,,0,vcf,9734170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29262368}]",,"[{'src': 'hda', 'id': 29261168}]",32.0,0,bed,,37398101.0,1492534442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-18 16:56:03.160525,100935.0,82.0
,,2017-04-25 20:22:44.759641,slurm_normal,1493151883.0,0,,1.0,main_w4_handler1,2998904,15675598,False,,72972688,vcf,9790895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29357508}]",,"[{'src': 'hda', 'id': 29357521}]",32.0,50339220,bed,,35898807.0,1493151822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-04-25 20:24:46.998538,68413.0,61.0
,,2017-06-09 21:15:53.864663,slurm_normal,1497042970.0,0,,1.0,main_w3_handler0,3140322,16068378,False,,55802,vcf,10156958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 29971080}]",,"[{'src': 'hda', 'id': 29975052}]",32.0,3505,bed,,38558403.0,1497042965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-09 21:16:12.913831,107440.0,5.0
,,2017-06-13 00:53:41.816486,slurm_normal,1497318412.0,0,,1.0,main_w3_handler1,3142193,16086964,False,,0,vcf,10173322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30004209}]",,"[{'src': 'hda', 'id': 30004270}]",32.0,4625726,bed,,38526651.0,1497318408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-13 01:46:57.617489,107044.0,4.0
,,2017-05-10 06:37:37.148098,slurm_normal,1494405148.0,0,,1.0,main_w4_handler0,3094571,15799907,False,,131573646236,vcf,9904806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29473540}]",,"[{'src': 'hda', 'id': 29528249}]",32.0,319100986,bed,,37869845.0,1494398266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-05-10 08:32:29.395428,18244.0,6882.0
,,2017-06-13 11:06:03.405529,slurm_normal,1497352084.0,0,,1.0,main_w3_handler0,3142193,16089385,False,,77858309,vcf,10175433.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30004168}]",,"[{'src': 'hda', 'id': 30004270}]",32.0,4625726,bed,,38526651.0,1497352045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-13 11:08:07.888492,107044.0,39.0
,,2017-05-16 14:04:11.623078,slurm_normal,1494943465.0,0,,1.0,main_w4_handler1,2950613,15853800,False,,47821,vcf,9953981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29624663}]",,"[{'src': 'hda', 'id': 29624884}]",32.0,34,bed,,37732581.0,1494943460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-05-16 14:04:30.032133,4364.0,5.0
,,2017-05-16 14:27:12.743314,slurm_normal,1494944850.0,0,,1.0,main_w4_handler0,2950613,15854317,False,,4099,vcf,9954573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29625992}]",,"[{'src': 'hda', 'id': 29625913}]",32.0,51,bed,,37732581.0,1494944845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-05-16 14:27:36.867125,4364.0,5.0
,,2017-06-14 12:01:55.581330,slurm_normal,1497492280.0,0,,1.0,main_w4_handler1,3154642,16098970,False,,0,vcf,10188109.roundup,slurm,,132112168.0,corral-repl,,"""3d62a0c850f911e7807d005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30026047}]",,"[{'src': 'hda', 'id': 30024838}]",32.0,4625726,bed,,,1497492276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-15 02:04:45.771332,103658.0,4.0
,,2017-06-14 12:04:06.738706,slurm_normal,1497497398.0,0,,1.0,main_w3_handler0,3154642,16098993,False,,0,vcf,10188617.roundup,slurm,,132112168.0,corral-repl,,"""8c299d2e50f911e78f08005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30026072}]",,"[{'src': 'hda', 'id': 30024838}]",32.0,4625726,bed,,,1497497394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-15 03:30:03.433480,103658.0,4.0
,,2017-05-19 02:14:23.775437,slurm_normal,1495160078.0,0,,1.0,main_w3_handler1,2954291,15885441,False,,77992,vcf,9985185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28885290}]",,"[{'src': 'hda', 'id': 29105430}]",32.0,24,bed,,38067800.0,1495160074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-05-19 02:14:39.418249,58550.0,4.0
,,2017-05-22 13:46:17.149209,slurm_normal,1495460794.0,0,,1.0,main_w4_handler0,2950613,15906490,False,,9914215,bed,10004748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29714480}]",,"[{'src': 'hda', 'id': 29714497}]",32.0,39,bed,,37732581.0,1495460788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-05-22 13:46:35.592489,4364.0,6.0
,,2017-06-26 22:54:35.244443,slurm_normal,1498517691.0,0,,1.0,main_w3_handler0,3127780,16193607,False,,10918542,vcf,10269917.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29778407}]",,"[{'src': 'hda', 'id': 30169827}]",32.0,413,bed,,38224464.0,1498517683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-06-26 22:54:55.355169,91298.0,8.0
,,2017-07-03 09:50:08.120168,slurm_normal,1499075936.0,0,,1.0,main_w3_handler0,3172723,16246991,False,,14667538250,vcf,10321636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30231174}]",,"[{'src': 'hda', 'id': 30273142}]",32.0,28960591,bed,,38685042.0,1499075454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-07-03 09:58:59.236921,107312.0,482.0
,,2017-07-06 14:13:48.933167,slurm_normal,1499350818.0,0,,1.0,main_w3_handler1,3182448,16273008,False,,21107383534,vcf,10343610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30329960}]",,"[{'src': 'hda', 'id': 30333235}]",32.0,23,bed,,39130845.0,1499350450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-07-06 14:20:20.155221,53323.0,368.0
,,2017-07-06 14:26:40.193843,slurm_normal,1499351818.0,0,,1.0,main_w4_handler1,3182448,16273214,False,,21107383534,vcf,10343775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30329960}]",,"[{'src': 'hda', 'id': 30333890}]",32.0,25,bed,,39130845.0,1499351218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-07-06 14:37:00.821201,53323.0,600.0
