chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-16 01:26:40.561211,slurm_normal,1439688693.0,0,,1.0,main_w2_handler1,2409672,10127257,False,,609495473,vcf,4399381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,20788711.0,,hg19,,,,cached,32.0,,,,24681768,1439688424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-08-16 01:31:36.457803,67763.0,269.0
,,2015-08-16 09:15:53.256150,slurm_normal,1439716597.0,0,,1.0,main_w2_handler0,2409783,10127919,False,,2309920,vcf,4400234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/158/dataset_12158341.dat""","""13augv1""","""-x""",1,20790046.0,,20789966,,,,history,32.0,146159789.0,fasta,,23212395,1439716592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-08-16 09:16:38.849940,58185.0,5.0
,,2015-08-16 09:15:32.427857,slurm_normal,1439716577.0,0,,1.0,main_w1_handler0,2409783,10127918,False,,8375436,vcf,4400233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/158/dataset_12158341.dat""","""13augv1""","""-x""",1,20790049.0,,20789966,,,,history,32.0,146159789.0,fasta,,23212395,1439716557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-08-16 09:16:19.940043,58185.0,20.0
,,2015-09-19 11:14:29.544766,slurm_normal,1442661293.0,0,,1.0,main_w1_handler0,2444138,10359724,False,,922764,vcf,4641888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21172725.0,,hg19,,,,cached,32.0,,,,25151378,1442661289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-19 11:14:55.984487,69129.0,4.0
,,2015-09-19 11:34:11.724516,slurm_normal,1442662472.0,0,,1.0,main_w1_handler0,2444138,10359763,False,,1036625,vcf,4641926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21172512.0,,hg19,,,,cached,32.0,,,,25151378,1442662468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-19 11:34:35.701727,69129.0,4.0
,,2015-12-10 00:30:29.455616,slurm_normal,1449707465.0,1,,1.0,main_w1_handler0,2518297,11135436,False,,1810638,vcf,5402646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,22153949.0,,Arabidopsis_thaliana_TAIR10,,,,cached,32.0,,,,26427769,1449707455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-10 00:31:06.423243,,10.0
,,2015-08-24 20:29:01.577377,slurm_normal,1440448254.0,0,,1.0,main_w1_handler1,2412567,10191683,False,,14639487,vcf,4460612.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""","""-x""",1,20892949.0,,20893075,,,,history,32.0,146159789.0,fasta,,24758913,1440448169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-08-24 20:30:56.681458,58185.0,85.0
,,2015-10-25 23:18:28.771587,slurm_normal,1445815146.0,0,,1.0,main_w1_handler0,2267117,10728418,False,,42691344,vcf,4990028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21720715.0,,hg19,,,,cached,32.0,,,,25884762,1445815124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-25 23:19:08.568159,25806.0,22.0
,,2015-08-20 19:39:06.089272,slurm_normal,1440099582.0,0,,1.0,main_w1_handler0,2413862,10159556,False,,82105,vcf,4429033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,20837763.0,,hg19,,,,cached,32.0,,,,24761793,1440099576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-08-20 19:39:48.513888,46265.0,6.0
,,2016-03-10 01:22:10.277660,slurm_normal,1457572957.0,0,,1.0,main_w1_handler1,2627396,12091304,False,,1695926,vcf,6315895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23771777.0,,hg19,,,,cached,32.0,,,,28881863,1457572953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-03-10 01:22:41.105980,78782.0,4.0
,,2015-09-22 12:02:27.406665,slurm_normal,1442923373.0,0,,1.0,main_w2_handler1,2444480,10381168,False,,559512,vcf,4662397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21173601.0,,hg19,,,,cached,32.0,,,,25189340,1442923368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-22 12:02:56.382785,69285.0,5.0
,,2015-09-01 20:07:18.622763,slurm_normal,1441138065.0,1,,1.0,main_w1_handler0,2380521,10239656,False,,25623,vcf,4519875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,20977076.0,,Araly1,,,,cached,32.0,,,,24200459,1441138058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-01 20:07:48.201903,,7.0
,,2015-09-04 09:46:06.921975,slurm_normal,1441360005.0,1,,1.0,main_w1_handler2,2413489,10258026,False,,4399,vcf,4545362.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21006676.0,,hg_g1k_v37,,,,cached,32.0,,,,24758594,1441359995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-04 09:46:49.578274,,10.0
,,2015-09-02 13:24:41.807396,slurm_normal,1441200317.0,1,,1.0,main_w1_handler0,2371852,10243922,False,,358368613,vcf,4528082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,20977932.0,,Araly1,,,,cached,32.0,,,,24085869,1441200302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-02 13:25:21.226786,50040.0,15.0
,,2015-09-03 08:11:47.525399,slurm_normal,1441267938.0,0,,1.0,main_w1_handler1,2427060,10249602,False,,65537,vcf,4537462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/352/dataset_12352076.dat""","""BVDV1_nadl""","""-x""",1,20994029.0,,20994066,,,,history,32.0,12859.0,fasta,,24995919,1441267933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-03 08:12:19.181154,68461.0,5.0
,,2015-09-08 16:54:33.393461,slurm_normal,1441731298.0,0,,1.0,main_w1_handler2,2431026,10278535,False,,10199,vcf,4564314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-x""",0,21041303.0,,hg38,,,,cached,32.0,,,,25040054,1441731293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-08 16:55:00.724225,68519.0,5.0
,,2015-09-09 05:03:03.012197,slurm_normal,1441775075.0,0,,1.0,main_w2_handler0,2432631,10281830,False,,69387962,vcf,4567572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21051322.0,,hg19,,,,cached,32.0,,,,25080614,1441775008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-09 05:04:38.069150,,67.0
,,2015-09-09 04:07:48.473883,slurm_normal,1441771711.0,0,,1.0,main_w2_handler0,1871712,10281726,False,,1807914,vcf,4567473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""-x""",0,20423088.0,,mm10,,,,cached,32.0,,,,25080812,1441771685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-09 04:08:33.167119,47785.0,26.0
,,2015-09-09 13:39:51.578213,slurm_normal,1441806038.0,0,,1.0,main_w2_handler1,2406508,10285853,False,,792978,vcf,4571290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,21056421.0,,hg19,,,,cached,32.0,,,,24652816,1441806011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-09 13:40:40.888117,60726.0,27.0
,,2015-09-09 13:46:48.810618,slurm_normal,1441806468.0,0,,1.0,main_w2_handler1,2406508,10285973,False,,792978,vcf,4571422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21056421.0,,hg19,,,,cached,32.0,,,,24652816,1441806431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-09 13:47:50.084215,60726.0,37.0
,,2015-09-10 08:44:57.583860,slurm_normal,1441874716.0,1,,1.0,main_w2_handler1,2387877,10292421,False,,130132,vcf,4577719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,21067171.0,,hg19,,,,cached,32.0,,,,24114844,1441874713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-10 08:45:19.739019,66066.0,3.0
,,2015-09-10 08:44:58.789825,slurm_normal,1441874717.0,1,,1.0,main_w2_handler1,2387877,10292422,False,,114037,vcf,4577720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,21067172.0,,hg19,,,,cached,32.0,,,,24114844,1441874713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-10 08:45:20.032369,66066.0,4.0
,,2015-09-05 22:17:04.858977,slurm_normal,1441491455.0,1,,1.0,main_w1_handler2,2421223,10265514,False,,35019,vcf,4552370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21018637.0,,bosTau7,,,,cached,32.0,,,,25033179,1441491449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-05 22:17:36.623555,53774.0,6.0
,,2015-09-06 21:51:06.687734,slurm_normal,1441576287.0,1,,1.0,main_w1_handler2,2210340,10268467,False,,56343877630,vcf,4554979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,20979132.0,,hg19,,,,cached,32.0,,,,25042825,1441576284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-06 21:51:29.808275,59804.0,3.0
68255.0,len,2015-09-08 09:26:00.835779,slurm_normal,1441704393.0,0,,1.0,main_w2_handler1,2325967,10275993,False,,65018,vcf,4562034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/473/dataset_11473047.dat""","""?""","""-x""",1,20709644.0,,19897991,,,,history,32.0,4394946.0,fasta,,24540457,1441704388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-08 09:26:40.737814,50967.0,5.0
,,2015-09-10 21:08:55.974506,slurm_normal,1441925462.0,0,,1.0,main_w2_handler1,2210340,10298140,False,,19802886506,vcf,4583188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21066713.0,,hg19,,,,cached,32.0,,,,25115447,1441919362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-10 22:51:07.152458,59804.0,6100.0
,,2015-09-14 10:38:55.552750,slurm_normal,1442230482.0,0,,1.0,main_w2_handler0,2210340,10314392,False,,19802886648,vcf,4598946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21100687.0,,hg19,,,,cached,32.0,,,,25164327,1442227152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-14 11:34:44.533330,59804.0,3330.0
,,2015-09-14 22:47:27.153850,slurm_normal,1442270952.0,0,,1.0,main_w1_handler1,2438919,10318971,False,,329012819,vcf,4603264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""-x""",0,21110220.0,,hg19,,,,cached,32.0,,,,25136228,1442270868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-14 22:49:17.512789,66562.0,84.0
,,2015-09-29 12:15:52.134143,slurm_normal,1443528972.0,139,,1.0,main_w2_handler1,2359990,10458389,False,,11098,vcf,4735614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21321081.0,,hg_g1k_v37,,,,cached,32.0,,,,25417769,1443528967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-29 12:16:15.733491,65455.0,5.0
,,2015-09-27 16:47:11.017564,slurm_normal,1443372459.0,0,,1.0,main_w2_handler1,2452542,10441918,False,,632568,vcf,4720239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-x""",0,21294733.0,,hg38,,,,cached,32.0,,,,24451501,1443372455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-27 16:47:41.972865,67359.0,4.0
,,2015-09-27 16:47:08.403144,slurm_normal,1443372454.0,0,,1.0,main_w2_handler1,2452542,10441916,False,,629806,vcf,4720237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-x""",0,21294731.0,,hg38,,,,cached,32.0,,,,24451501,1443372447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-27 16:47:37.042881,67359.0,7.0
,,2015-09-27 16:47:09.829031,slurm_normal,1443372448.0,0,,1.0,main_w2_handler0,2452542,10441917,False,,711157,vcf,4720236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-x""",0,21294732.0,,hg38,,,,cached,32.0,,,,24451501,1443372444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-09-27 16:47:31.979152,67359.0,4.0
,,2015-10-03 18:09:25.808622,slurm_normal,1443895792.0,0,,1.0,main_w1_handler1,2458531,10496280,False,,1202556,vcf,4772126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,21388680.0,,hg_g1k_v37,,,,cached,32.0,,,,25495161,1443895787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-03 18:09:54.290783,63217.0,5.0
,,2015-10-03 18:17:36.418091,slurm_normal,1443896285.0,1,,1.0,main_w1_handler1,2459784,10496301,False,,1202556,vcf,4772161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21389085.0,,hg19,,,,cached,32.0,,,,25495161,1443896282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-03 18:18:09.873463,63217.0,3.0
,,2015-10-10 11:36:50.349901,slurm_normal,1444477040.0,1,,1.0,main_w1_handler1,2462073,10540386,False,,2732407297,vcf,4814317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21464929.0,,hg19,,,,cached,32.0,,,,25605796,1444477036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-10 11:37:25.709928,11377.0,4.0
,,2015-10-13 11:54:11.909598,slurm_normal,1444737304.0,0,,1.0,main_w2_handler0,2465790,10558407,False,,53711265,vcf,4831570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21497666.0,,hg19,,,,cached,32.0,,,,25591783,1444737275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-13 11:55:06.725957,69101.0,29.0
,,2015-10-13 18:58:31.385836,slurm_normal,1444762744.0,0,,1.0,main_w2_handler1,2465348,10562348,False,,27703,vcf,4835209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""-k""",1,21460291.0,,21448358,,,,history,32.0,2565704.0,fasta,,25494181,1444762737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-13 18:59:07.566295,60028.0,7.0
,,2015-10-30 15:38:33.485825,slurm_normal,1446219534.0,1,,1.0,main_w2_handler0,2352085,10773744,False,,520751,vcf,5032051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,21812172.0,,hg_g1k_v37,,,,cached,32.0,,,,25996937,1446219529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-30 15:38:56.499143,30857.0,5.0
,,2015-10-16 14:11:54.600141,slurm_normal,1445004735.0,1,,1.0,main_w2_handler0,2474092,10600365,False,,13943,vcf,4866993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21561416.0,,hg38,,,,cached,32.0,,,,25724166,1445004727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-16 14:12:18.477568,,8.0
,,2015-10-16 14:13:45.023138,slurm_normal,1445004845.0,134,,1.0,main_w1_handler0,2474092,10600405,False,,0,vcf,4867014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21561576.0,,hg19,,,,cached,32.0,,,,25724166,1445004841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-16 14:14:09.648736,,4.0
,,2015-10-16 14:05:11.423065,slurm_normal,1445004325.0,1,,1.0,main_w2_handler1,2474092,10600173,False,,14447,vcf,4866963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21561105.0,,hg38,,,,cached,32.0,,,,25724166,1445004320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-16 14:05:28.009994,,5.0
,,2015-10-16 14:15:08.372559,slurm_normal,1445004927.0,1,,1.0,main_w2_handler0,2474092,10600445,False,,13943,vcf,4867025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21561416.0,,hg19,,,,cached,32.0,,,,25724166,1445004923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-16 14:15:31.818771,,4.0
,,2015-10-19 02:39:35.711036,slurm_normal,1445222423.0,0,,1.0,main_w2_handler0,2447084,10635027,False,,13009094,vcf,4897131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,21204769.0,,mm10,,,,cached,32.0,,,,25316250,1445222392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-19 02:40:28.482049,69807.0,31.0
,,2015-10-20 11:04:57.508736,slurm_normal,1445342217.0,1,,1.0,main_w2_handler0,2229255,10652454,False,,11314832521,vcf,4919012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21633869.0,,hg19,,,,cached,32.0,,,,25700939,1445342211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-20 11:57:00.893558,60616.0,6.0
,,2015-10-20 12:59:01.782286,slurm_normal,1445361816.0,0,,1.0,main_w2_handler1,2229255,10653913,False,,11314832521,vcf,4919537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21633869.0,,hg_g1k_v37,,,,cached,32.0,,,,25700939,1445345954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-20 17:23:46.965180,60616.0,15862.0
,,2015-10-21 21:44:04.795344,slurm_normal,1445463992.0,1,,1.0,main_w2_handler1,2474892,10678933,False,,1122459,vcf,4941909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",1,21663945.0,,21629577,,,,history,32.0,3157608038.0,fasta,,25819863,1445463854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-21 21:46:34.979858,31246.0,138.0
,,2015-11-03 12:15:43.841174,slurm_normal,1446554292.0,1,,1.0,main_w1_handler0,2229255,10805726,False,,1102037896,vcf,5061293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,21857457.0,,hg_g1k_v37,,,,cached,32.0,,,,25700939,1446552958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-03 12:38:15.606230,60616.0,1334.0
,,2015-11-03 21:28:02.937605,slurm_normal,1446586929.0,0,,1.0,main_w2_handler1,2229255,10811200,False,,1074800137,vcf,5066533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,21859940.0,,hg_g1k_v37,,,,cached,32.0,,,,25894626,1446586095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-03 21:42:11.669402,60616.0,834.0
,,2015-10-22 23:59:45.694438,slurm_normal,1445558419.0,0,,1.0,main_w2_handler1,2475611,10694401,False,,1550388,vcf,4957789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",1,21690832.0,,21585484,,,,history,32.0,3157608038.0,fasta,,25595189,1445558409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-23 00:00:22.089165,70832.0,10.0
,,2015-10-23 02:09:17.050758,slurm_normal,1445566227.0,0,,1.0,main_w2_handler1,2476665,10695264,False,,158393815,vcf,4958715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,21691921.0,,21673882,,,,history,32.0,105546497.0,fasta,,25824262,1445566176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-10-23 02:10:29.750799,71653.0,51.0
,,2015-11-05 21:22:50.854841,slurm_normal,1446758594.0,1,,1.0,main_w1_handler1,2497260,10830492,False,,179758,vcf,5085693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21894507.0,,hg38,,,,cached,32.0,,,,26127313,1446758583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-05 21:23:17.497922,72817.0,11.0
,,2015-11-06 07:34:39.316777,slurm_normal,1446795298.0,1,,1.0,main_w1_handler0,2497260,10833019,False,,113036,vcf,5088141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21898820.0,,hg38,,,,cached,32.0,,,,26127313,1446795293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-06 07:35:00.689454,72817.0,5.0
,,2015-11-06 07:42:43.066424,slurm_normal,1446795779.0,1,,1.0,main_w1_handler1,2497260,10833037,False,,145084,vcf,5088157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,21898834.0,,hg38,,,,cached,32.0,,,,26127313,1446795775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-06 07:43:03.424376,72817.0,4.0
