create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-16 16:08:56.427081,slurm_normal,1487261521.0,0,1.0,main_w4_handler1,2997983,15059535,False,,710090885,fastqillumina.bz2,9215121.roundup,slurm,,132112168.0,corral-repl,,1,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28385421}]",32.0,,36081150,1487261342.0,ok,1023996.0,CONVERTER_fastqilluminabz2_to_fastqillumina,1.0.0,,2017-02-16 16:12:03.089971,,179.0
2017-02-17 09:16:06.322139,slurm_normal,1487323151.0,0,1.0,main_w3_handler1,2999442,15065168,False,,710090885,fastqillumina.bz2,9220546.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28394721}]",32.0,,36081150,1487322969.0,ok,1023996.0,CONVERTER_fastqilluminabz2_to_fastqillumina,1.0.0,,2017-02-17 09:19:14.460737,,182.0
2017-02-17 10:51:30.250025,slurm_normal,1487328902.0,0,1.0,main_w4_handler0,2999442,15065829,False,,707462309,fastqillumina.bz2,9221143.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28396755}]",32.0,,36106336,1487328696.0,ok,1023996.0,CONVERTER_fastqilluminabz2_to_fastqillumina,1.0.0,,2017-02-17 10:55:06.111698,23690.0,206.0
2018-01-17 10:11:54.234469,slurm_normal,1516183922.0,0,1.0,main_w3_handler0,2858768,18058216,False,,7397282,fastqillumina.bz2,12136014,slurm,,132112168.0,corral-repl,,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/strPur3.len""","""strPur3""","[{'src': 'hda', 'id': 33346707}]",32.0,,43151473,1516183917.0,ok,1023996.0,CONVERTER_fastqilluminabz2_to_fastqillumina,1.0.0,,2018-01-17 10:12:04.534655,92388.0,5.0
