create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-07 08:56:02.276032,slurm_normal,1499417851.0,0,,1.0,main_w3_handler0,3184859,16280645,False,,17087,bed,10351070.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 30345711}]",32.0,,38289019,1499417846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-07 08:57:32.338009,106787.0,5.0
2017-05-20 07:44:06.743823,slurm_normal,1495266280.0,0,,1.0,main_w4_handler1,3119030,15895400,False,,219468,bed,9994958.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29698406}]",32.0,,38094033,1495266276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-05-20 07:44:43.716861,,4.0
2017-05-24 17:14:17.011051,slurm_normal,1495646079.0,0,,1.0,main_w4_handler1,2981145,15929974,False,,12110348,bed,10027780.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738280}]",32.0,,36909340,1495646070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-05-24 17:14:42.928902,79753.0,9.0
2017-05-26 18:15:04.648390,slurm_normal,1495822547.0,0,,1.0,main_w4_handler1,3118586,15947774,False,,8690115,bed,10046293.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29786595}]",32.0,,38084291,1495822541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-05-26 18:15:51.944162,96136.0,6.0
2017-05-29 07:28:24.639271,slurm_normal,1496042935.0,0,,1.0,main_w3_handler0,2832032,15958737,False,,774570,bed,10056053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29803043}]",32.0,,38282994,1496042931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-05-29 07:28:56.893520,60032.0,4.0
2017-07-01 16:42:22.802144,slurm_normal,1498927359.0,0,,1.0,main_w4_handler0,2879731,16238722,False,,792662,bed,10314341.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30258573}]",32.0,,38109121,1498927351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-01 16:42:41.809250,93790.0,8.0
2017-07-07 09:05:51.091584,slurm_normal,1499418368.0,0,,1.0,main_w3_handler1,3184859,16280775,False,,17087,bed,10351215.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 30345870}]",32.0,,38289019,1499418364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-07 09:06:13.528212,106787.0,4.0
2017-07-07 09:05:50.046809,slurm_normal,1499418368.0,0,,1.0,main_w3_handler0,3184859,16280773,False,,3319,bed,10351216.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 30345867}]",32.0,,38289019,1499418364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-07 09:06:11.304024,106787.0,4.0
2017-07-07 09:05:49.623154,slurm_normal,1499418362.0,0,,1.0,main_w3_handler0,3184859,16280772,False,,18418,bed,10351211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 30345866}]",32.0,,38289019,1499418358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-07 09:06:06.842908,106787.0,4.0
2017-07-07 09:05:50.530960,slurm_normal,1499418365.0,0,,1.0,main_w4_handler0,3184859,16280774,False,,21903,bed,10351213.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 30345868}]",32.0,,38289019,1499418360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.26.0.0,2.26.0.0,,2017-07-07 09:06:06.557205,106787.0,5.0
