adv|known_splice_gtf,adv|known_splice_gtf_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_1,input_11,input_11_filetype,input_12,input_12_filetype,input_1_filetype,input_2,input_2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.adv.alignment_options.__current_case__,parameters.adv.alignment_options.alignment_options_selector,parameters.adv.alignment_options.coefficient,parameters.adv.alignment_options.constant_term,parameters.adv.alignment_options.function_type,parameters.adv.alignment_options.ignore_quals,parameters.adv.alignment_options.skip_forward,parameters.adv.alignment_options.skip_reverse,parameters.adv.input_options.__current_case__,parameters.adv.input_options.input_options_selector,parameters.adv.input_options.int_quals,parameters.adv.input_options.qupto,parameters.adv.input_options.qv_encoding,parameters.adv.input_options.skip,parameters.adv.input_options.solexa_quals,parameters.adv.input_options.trim3,parameters.adv.input_options.trim5,parameters.adv.other_options.__current_case__,parameters.adv.other_options.non_deterministic,parameters.adv.other_options.other_options_selector,parameters.adv.other_options.seed,parameters.adv.output_options.__current_case__,parameters.adv.output_options.aligned_file,parameters.adv.output_options.output_options_selector,parameters.adv.output_options.unaligned_file,parameters.adv.reporting_options.__current_case__,parameters.adv.reporting_options.reporting_options_selector,parameters.adv.scoring_options.__current_case__,parameters.adv.scoring_options.scoring_options_selector,parameters.adv.spliced_options.__current_case__,parameters.adv.spliced_options.canonical_penalty,parameters.adv.spliced_options.coefficient,parameters.adv.spliced_options.constant_term,parameters.adv.spliced_options.function_type,parameters.adv.spliced_options.known_splice_gtf.values,parameters.adv.spliced_options.max_intron,parameters.adv.spliced_options.min_intron,parameters.adv.spliced_options.nc_coefficient,parameters.adv.spliced_options.nc_constant_term,parameters.adv.spliced_options.nc_function_type,parameters.adv.spliced_options.no_spliced_alignment_options.__current_case__,parameters.adv.spliced_options.no_spliced_alignment_options.no_spliced_alignment,parameters.adv.spliced_options.noncanonical_penalty,parameters.adv.spliced_options.notmplen,parameters.adv.spliced_options.spliced_options_selector,parameters.adv.spliced_options.tma,parameters.chromInfo,parameters.dbkey,parameters.input_1|__identifier__,parameters.input_2|__identifier__,parameters.library.__current_case__,parameters.library.input_1.values,parameters.library.input_2.values,parameters.library.paired_options.__current_case__,parameters.library.paired_options.fr_rf_ff,parameters.library.paired_options.no_discordant,parameters.library.paired_options.no_mixed,parameters.library.paired_options.paired_options_selector,parameters.library.rna_strandness,parameters.library.type,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.source,parameters.sum.new_summary,parameters.sum.summary_file,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2018-03-06 11:40:20.851826,slurm_multi,1520336963.0,0,30720.0,6.0,main_w3_handler2,3453407,,,18622036,False,,6095037062.0,,,,,fastqsanger,,,12718409,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,0,"[{'src': 'hda', 'id': 34234452}]",,,,,,,,single,0,,mm10,indexed,false,false,32.0,,44293089.0,1520336461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 11:49:26.280536,109603,502.0
,,,,2018-03-06 11:40:28.562229,slurm_multi,1520337389.0,0,30720.0,6.0,main_w3_handler2,3453407,,,18622039,False,,4773378240.0,,,,,fastqsanger,,,12718533,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,0,"[{'src': 'hda', 'id': 34234758}]",,,,,,,,single,0,,mm10,indexed,false,false,32.0,,44293089.0,1520336970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 11:56:32.085511,109603,419.0
,,,,2018-03-06 11:41:58.377032,slurm_multi,1520337959.0,0,30720.0,6.0,main_w4_handler2,3245423,,,18622054,False,,1695275077.0,,,,,fastqsanger,,,12718786,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""A3_3_S18_L005_R1_001.fastq.gz""",,0,"[{'src': 'hda', 'id': 34234013}]",,,,,,,,single,0,,mm10,indexed,false,false,32.0,,43882618.0,1520337786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:06:00.518602,81562,173.0
255739770.0,gtf,,,2018-03-06 12:44:00.797408,slurm_multi,1520340539.0,0,30720.0,6.0,main_w3_handler2,3453689,,,18623038,False,,1050280720.0,,,,,fastqsanger,,,12719410,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,1.0,0,1.0,-8.0,G,"[{'src': 'hda', 'id': 34237285}]",500000,20,1.0,-8.0,G,1.0,,12,false,advanced,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""EBI SRA: SRX1684208 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/004/SRR3341514 (fastq-dump)""",,0,"[{'src': 'hda', 'id': 34237223}]",,,,,,,,single,0,,hg19,indexed,false,false,32.0,,44367475.0,1520340405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:49:01.834179,118237,134.0
,,,,2018-03-06 12:05:59.647754,slurm_multi,1520338760.0,0,30720.0,6.0,main_w4_handler2,3453632,,,18622477,False,,1009299887.0,,,,,fastqsanger.gz,,,12718855,slurm,,132111800.0,corral-repl,,0,no,,"""d466731c213411e8857c005056ba2773""",0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR5190145""",,0,"[{'src': 'hda', 'id': 34236524}]",,,,,,,F,single,0,,hg19,indexed,false,false,32.0,,,1520338274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:19:22.492546,111879,486.0
,,,,2018-03-06 13:03:59.266877,slurm_multi,1520341556.0,0,30720.0,6.0,main_w4_handler2,3453692,,,18623325,False,,8202597.0,,,,,fastqsanger,,,12719691,slurm,,132109816.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""adrenal_2.fastq""",,0,"[{'src': 'hda', 'id': 34237745}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44370299.0,1520341506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:05:58.105185,123423,50.0
,,,,2018-03-06 11:40:39.923302,slurm_multi,1520337710.0,0,30720.0,6.0,main_w3_handler2,3453407,,,18622042,False,,8236295537.0,,,,,fastqsanger,,,12718550,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,0,"[{'src': 'hda', 'id': 34235200}]",,,,,,,,single,0,,mm10,indexed,false,false,32.0,,44293089.0,1520337009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:01:53.232732,109603,701.0
,,,,2018-03-06 12:20:11.686038,slurm_multi,1520338836.0,0,30720.0,6.0,main_w3_handler2,3448974,,,18622641,False,,6218201.0,,,,,fastqsanger,,,12718987,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236669}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369982.0,1520338820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:20:39.802015,123415,16.0
,,,,2018-03-06 11:42:00.227489,slurm_multi,1520338399.0,0,30720.0,6.0,main_w4_handler2,3245423,,,18622056,False,,2339775776.0,,,,,fastqsanger,,,12718838,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""A1_3_S11_L005_R1_001.fastq.gz""",,0,"[{'src': 'hda', 'id': 34233995}]",,,,,,,,single,0,,mm10,indexed,false,false,32.0,,43882618.0,1520338181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:13:21.753974,81562,218.0
,,,,2018-03-06 12:04:12.042933,slurm_multi,1520338267.0,0,30720.0,6.0,main_w4_handler2,3453632,,,18622457,False,,878924575.0,,,,,fastqsanger.gz,,,12718803,slurm,,132111800.0,corral-repl,,0,no,,"""d466731c213411e8857c005056ba2773""",0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR5190143""",,0,"[{'src': 'hda', 'id': 34236484}]",,,,,,,F,single,0,,hg19,indexed,false,false,32.0,,,1520337863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:11:09.836417,111879,404.0
,,,,2018-03-06 13:05:07.817387,slurm_multi,1520341593.0,0,30720.0,6.0,main_w3_handler2,3452271,,,18623340,False,,6218201.0,,,,,fastqsanger,,,12719699,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236967}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370675.0,1520341566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:06:37.164111,123426,27.0
,,,,2018-03-06 12:30:12.956081,slurm_multi,1520339458.0,0,30720.0,6.0,main_w3_handler2,3453665,,,18622798,False,,6218201.0,,,,,fastqsanger,,,12719161,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236945}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44338049.0,1520339445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:31:02.449722,123320,13.0
,,,,2018-03-06 13:06:38.120373,slurm_multi,1520341657.0,0,30720.0,6.0,main_w3_handler2,3448961,,,18623357,False,,8202597.0,,,,,fastqsanger,,,12719716,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236912}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370691.0,1520341626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:07:42.666492,123427,31.0
,,,,2018-03-06 12:04:41.617647,slurm_multi,1520338387.0,0,30720.0,6.0,main_w3_handler2,3453632,,,18622464,False,,900376852.0,,,,,fastqsanger.gz,,,12718807,slurm,,132112168.0,corral-repl,,0,no,,"""d466731c213411e8857c005056ba2773""",0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR5190142""",,0,"[{'src': 'hda', 'id': 34236498}]",,,,,,,F,single,0,,hg19,indexed,false,false,32.0,,,1520337894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:13:10.128754,111879,493.0
,,,,2018-03-06 12:20:10.471936,slurm_multi,1520338902.0,0,30720.0,6.0,main_w4_handler2,3448974,,,18622639,False,,8202597.0,,,,,fastqsanger,,,12718988,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236662}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369982.0,1520338823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:21:45.946492,123415,79.0
,,,,2018-03-06 12:05:05.280561,slurm_multi,1520341330.0,0,30720.0,6.0,main_w3_handler2,3453632,,,18622470,False,,943184975.0,,,,,fastqsanger.gz,,,12719487,slurm,,132112168.0,corral-repl,,0,no,,"""d466731c213411e8857c005056ba2773""",0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR5190144""",,0,"[{'src': 'hda', 'id': 34236508}]",,,,,,,F,single,0,,hg19,indexed,false,false,32.0,,,1520340739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:02:13.738565,111879,591.0
,,,,2018-03-06 13:05:06.782231,slurm_multi,1520341566.0,0,30720.0,6.0,main_w3_handler2,3452271,,,18623339,False,,6218201.0,,,,,fastqsanger,,,12719698,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236965}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370675.0,1520341536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:06:09.187864,123426,30.0
,,,,2018-03-06 13:04:00.572644,slurm_multi,1520341486.0,0,30720.0,6.0,main_w3_handler2,3453692,,,18623328,False,,6218201.0,,,,,fastqsanger,,,12719674,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""brain_2.fastq""",,0,"[{'src': 'hda', 'id': 34237747}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44370299.0,1520341476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:04:49.381563,123423,10.0
,,,,2018-03-06 13:16:04.910722,slurm_multi,1520342446.0,0,30720.0,6.0,main_w3_handler2,3453661,,,18623507,False,,6218201.0,,,,,fastqsanger,,,12719886,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34238127}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369957.0,1520342436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:20:50.082670,123414,10.0
,,,,2018-03-06 13:04:00.001166,slurm_multi,1520341554.0,0,30720.0,6.0,main_w4_handler2,3453692,,,18623327,False,,6218201.0,,,,,fastqsanger,,,12719694,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""brain_1.fastq""",,0,"[{'src': 'hda', 'id': 34237746}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44370299.0,1520341507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:05:56.035760,123423,47.0
,,,,2018-03-06 13:09:13.365386,slurm_multi,1520341825.0,0,30720.0,6.0,main_w4_handler2,3452271,,,18623405,False,,8202597.0,,,,,fastqsanger,,,12719753,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236962}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370675.0,1520341776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:10:27.959454,123426,49.0
,,,,2018-03-06 13:09:46.310859,slurm_multi,1520341837.0,0,30720.0,6.0,main_w4_handler2,3448961,,,18623414,False,,8202597.0,,,,,fastqsanger,,,12719763,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34236908}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370691.0,1520341806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:10:40.780532,123427,31.0
,,,,2018-03-06 13:09:13.109946,slurm_multi,1520341799.0,0,30720.0,6.0,main_w4_handler2,3452271,,,18623404,False,,8202597.0,,,,,fastqsanger,,,12719751,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,0,"[{'src': 'hda', 'id': 34236960}]",,,,,,,,single,0,,hg38,indexed,true,true,32.0,,44370675.0,1520341776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:10:03.345230,123426,23.0
,,,,2018-03-06 13:16:04.484499,slurm_multi,1520342421.0,0,30720.0,6.0,main_w3_handler2,3453661,,,18623506,False,,6218201.0,,,,,fastqsanger,,,12719883,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34238124}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369957.0,1520342406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:20:24.986839,123414,15.0
,,,,2018-03-06 13:16:03.432576,slurm_multi,1520342339.0,0,30720.0,6.0,main_w3_handler2,3453661,,,18623504,False,,8202597.0,,,,,fastqsanger,,,12719852,slurm,,132109816.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34238120}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369957.0,1520342316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:19:02.827522,123414,23.0
,,,,2018-03-06 13:12:01.880159,slurm_multi,1520342396.0,0,30720.0,6.0,main_w3_handler2,3409247,,,18623447,False,,7650037928.0,,,,,fastqsanger,,,12719792,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34232335}]",,,,,,,,single,0,,sacCer2,indexed,false,false,32.0,,44366675.0,1520341956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:19:57.992041,117364,440.0
,,,,2018-03-06 13:16:03.932028,slurm_multi,1520342357.0,0,30720.0,6.0,main_w4_handler2,3453661,,,18623505,False,,8202597.0,,,,,fastqsanger,,,12719853,slurm,,132109816.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34238123}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44369957.0,1520342346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:19:19.427092,123414,11.0
,,,,2018-03-06 13:40:58.789811,slurm_multi,1520343988.0,0,30720.0,6.0,main_w4_handler2,3453778,479147230.0,fasta,18623762,False,,762614156.0,,,,,fastqsanger,762614156.0,fastqsanger,12720082,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,"[{'src': 'hda', 'id': 34238638}]","[{'src': 'hda', 'id': 34238639}]",0.0,,,,defaults,,paired,1,"[{'src': 'hda', 'id': 34238640}]",,history,false,false,32.0,,44320006.0,1520343668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:46:31.322225,107312,320.0
,,,,2018-03-06 13:40:43.156739,slurm_multi,1520343952.0,0,30720.0,6.0,main_w3_handler2,3453778,479147230.0,fasta,18623761,False,,944549177.0,,,,,fastqsanger,944549177.0,fastqsanger,12720079,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,"[{'src': 'hda', 'id': 34238636}]","[{'src': 'hda', 'id': 34238637}]",0.0,,,,defaults,,paired,1,"[{'src': 'hda', 'id': 34238640}]",,history,false,false,32.0,,44320006.0,1520343651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 13:45:55.900394,107312,301.0
,,,,2018-03-06 12:50:22.347579,slurm_multi,1520340655.0,0,30720.0,6.0,main_w4_handler2,3452281,,,18623125,False,,8202597.0,,,,,fastqsanger,,,12719460,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34237315}]",,,,,,,,single,0,,hg38,indexed,false,false,32.0,,44338224.0,1520340644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-06 12:50:57.488734,123322,11.0
