create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_table,input_table_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.input_table.values,parameters.input_type.input_type_selector,parameters.input_type.process_obs_metadata,parameters.output_type.__current_case__,parameters.output_type.header_key,parameters.output_type.output_metadata_id,parameters.output_type.output_type_selector,parameters.output_type.tsv_metadata_formatter,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-06 03:30:04.771367,slurm_normal,1520307019.0,0,7680.0,1.0,main_w3_handler1,2407870,18618153,False,,10413,biom1,12714320,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'hda', 'id': 34229804}]",biom,,,,,,,32.0,,43122230,1520307012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-03-06 03:30:21.601637,67737.0,7.0
2018-03-06 03:34:56.616993,slurm_normal,1520307309.0,0,7680.0,1.0,main_w4_handler1,2407870,18618177,False,,10408,biom1,12714343,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'hda', 'id': 34229910}]",biom,,0.0,,,tsv,naive,32.0,,43122230,1520307304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-03-06 03:35:12.186533,67737.0,5.0
2018-03-08 21:43:43.343711,slurm_normal,1520545446.0,0,7680.0,1.0,main_w3_handler0,3435022,18664036,False,,1942,tabular,12760022,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34307015}]",tsv,,,,,,,32.0,,44011991,1520545434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-03-08 21:44:09.177075,,12.0
2018-02-27 20:37:10.916698,slurm_normal,1519763910.0,0,7680.0,1.0,main_w4_handler1,2671463,18540121,False,,294,tabular,12636511,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34083592}]",tsv,,,,,,,32.0,,43358459,1519763882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-02-27 20:38:31.515217,28.0,28.0
2018-02-28 01:08:11.093723,slurm_normal,1519780108.0,0,7680.0,1.0,main_w3_handler1,3387107,18542480,False,,243533,biom1,12639049,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'hda', 'id': 34107527}]",biom,,,,,,,32.0,,44213444,1519780102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-02-28 01:08:31.391997,119998.0,6.0
2018-02-28 01:16:01.158930,slurm_normal,1519780604.0,0,7680.0,1.0,main_w3_handler1,3387107,18542571,False,,243533,biom1,12639129,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'hda', 'id': 34107527}]",biom,,0.0,,,tsv,naive,32.0,,44213444,1519780600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-02-28 01:16:46.238361,119998.0,4.0
2018-03-03 01:20:34.278784,reserved_normal,1520040063.0,0,7680.0,1.0,main_w4_handler1,3450120,18588138,False,,225196,biom1,12683135.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'hda', 'id': 34181107}]",biom,,,,,,,32.0,,44298174,1520040043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.0,2.1.5.0,,2018-03-03 01:21:06.094825,5254.0,20.0
