create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.metric,parameters.phylip.values,parameters.phylip|__identifier__,phylip,phylip_filetype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-12 09:10:37.479365,slurm_normal,1515748247.0,0,,1.0,main_w4_handler0,3389962,18012719,False,,12089768,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33276780}]",,625,mothur.dist,32.0,,43151651,1515748242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 09:10:51.792470,72172,5.0
2017-11-21 10:17:23.820323,slurm_normal,1511259452.0,0,,1.0,main_w3_handler0,3329759,17532882,False,,11592151,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393656}]","""thetayc.0.03.lt.std""",1657,mothur.dist,32.0,,42143990,1511259447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:33.870476,113498,5.0
2017-11-21 10:17:20.965572,slurm_normal,1511259453.0,0,,1.0,main_w4_handler1,3329759,17532876,False,,11592154,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393651}]","""jclass.0.03.lt.ave""",1657,mothur.dist,32.0,,42143990,1511259447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:35.444887,113498,6.0
2017-11-21 10:17:22.210512,slurm_normal,1511259452.0,0,,1.0,main_w3_handler1,3329759,17532879,False,,11592150,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393653}]","""jclass.0.03.lt.std""",1657,mothur.dist,32.0,,42143990,1511259447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:34.849435,113498,5.0
2017-11-21 10:17:23.348176,slurm_normal,1511259460.0,0,,1.0,main_w4_handler0,3329759,17532881,False,,11592153,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393655}]","""thetayc.0.03.lt""",1657,mothur.dist,32.0,,42143990,1511259450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:42.177675,113498,10.0
2017-11-21 10:17:21.552073,slurm_normal,1511259459.0,0,,1.0,main_w3_handler0,3329759,17532877,False,,11592149,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393652}]","""jclass.0.03.lt""",1657,mothur.dist,32.0,,42143990,1511259447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:40.757920,113498,12.0
2017-11-21 10:17:22.784928,slurm_normal,1511259467.0,0,,1.0,main_w4_handler1,3329759,17532880,False,,11592157,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32393654}]","""thetayc.0.03.lt.ave""",1657,mothur.dist,32.0,,42143990,1511259459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-11-21 10:17:51.943102,113498,8.0
2018-01-12 18:18:32.577537,slurm_normal,1515781171.0,0,,1.0,main_w4_handler1,3287353,18019619,False,,12096986,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33288856}]","""thetayc.0.03.lt.std""",1193,mothur.dist,32.0,,43135597,1515781121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:19:35.785654,113659,50.0
2018-01-12 18:24:45.063787,slurm_normal,1515781501.0,0,,1.0,main_w3_handler0,3390534,18019675,False,,12097058,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289921}]","""thetayc.0.03.lt.std""",1657,mothur.dist,32.0,,43165624,1515781496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:25:06.685540,119655,5.0
2018-01-12 18:18:31.894402,slurm_normal,1515781144.0,0,,1.0,main_w4_handler0,3287353,18019618,False,,12096981,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33288855}]","""thetayc.0.03.lt""",1193,mothur.dist,32.0,,43135597,1515781116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:19:06.458522,113659,28.0
2018-01-12 18:18:30.976858,slurm_normal,1515781172.0,0,,1.0,main_w4_handler1,3287353,18019616,False,,12096983,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33288853}]","""thetayc.0.03.lt.ave""",1193,mothur.dist,32.0,,43135597,1515781121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:19:35.697322,113659,51.0
2018-01-12 18:24:43.040842,slurm_normal,1515781496.0,0,,1.0,main_w3_handler1,3390534,18019673,False,,12097053,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289919}]","""thetayc.0.03.lt.ave""",1657,mothur.dist,32.0,,43165624,1515781488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:24:59.640940,119655,8.0
2018-01-12 18:24:41.350132,slurm_normal,1515781492.0,0,,1.0,main_w4_handler0,3390534,18019671,False,,12097051,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289917}]","""jclass.0.03.lt""",1657,mothur.dist,32.0,,43165624,1515781484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:24:53.638365,119655,8.0
2018-01-12 18:24:39.731685,slurm_normal,1515781488.0,0,,1.0,main_w3_handler0,3390534,18019670,False,,12097050,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289916}]","""jclass.0.03.lt.ave""",1657,mothur.dist,32.0,,43165624,1515781481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:24:51.972131,119655,7.0
2018-01-12 18:24:41.846520,slurm_normal,1515781498.0,0,,1.0,main_w3_handler1,3390534,18019672,False,,12097052,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289918}]","""jclass.0.03.lt.std""",1657,mothur.dist,32.0,,43165624,1515781488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:25:03.562156,119655,10.0
2018-01-12 18:24:43.486357,slurm_normal,1515781519.0,0,,1.0,main_w4_handler1,3390534,18019674,False,,12097056,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33289920}]","""thetayc.0.03.lt""",1657,mothur.dist,32.0,,43165624,1515781494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-12 18:25:21.645579,119655,25.0
2017-12-05 23:53:12.364850,slurm_normal,1512518010.0,0,,1.0,main_w4_handler0,3354412,17710952,False,,11775907,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32756919}]","""jclass.0.03.lt""",38,mothur.dist,32.0,,42481513,1512518005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-12-05 23:53:33.403783,112430,5.0
2017-12-05 23:53:13.280986,slurm_normal,1512518009.0,0,,1.0,main_w3_handler1,3354412,17710953,False,,11775906,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32756920}]","""thetayc.0.03.lt""",38,mothur.dist,32.0,,42481513,1512518005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-12-05 23:53:34.639937,112430,4.0
2018-01-18 06:24:11.703922,slurm_normal,1516256679.0,0,,1.0,main_w4_handler0,3395242,18068686,False,,12147214,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364171}]","""thetayc.0.03.lt.std""",1657,mothur.dist,32.0,,43244112,1516256674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:42.169571,120071,5.0
2018-01-18 06:24:08.780389,slurm_normal,1516256662.0,0,,1.0,main_w4_handler0,3395242,18068682,False,,12147210,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364167}]","""jclass.0.03.lt""",1657,mothur.dist,32.0,,43244112,1516256658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:29.956959,120071,4.0
2018-01-18 06:24:08.243572,slurm_normal,1516256661.0,0,,1.0,main_w4_handler0,3395242,18068681,False,,12147209,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364166}]","""jclass.0.03.lt.ave""",1657,mothur.dist,32.0,,43244112,1516256657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:29.342709,120071,4.0
2018-01-18 06:24:09.395333,slurm_normal,1516256658.0,0,,1.0,main_w4_handler1,3395242,18068683,False,,12147207,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364168}]","""jclass.0.03.lt.std""",1657,mothur.dist,32.0,,43244112,1516256654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:20.929740,120071,4.0
2018-01-18 06:24:11.103464,slurm_normal,1516256661.0,0,,1.0,main_w4_handler1,3395242,18068685,False,,12147208,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364170}]","""thetayc.0.03.lt""",1657,mothur.dist,32.0,,43244112,1516256657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:23.698418,120071,4.0
2018-01-18 06:24:10.220614,slurm_normal,1516256675.0,0,,1.0,main_w4_handler0,3395242,18068684,False,,12147213,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33364169}]","""thetayc.0.03.lt.ave""",1657,mothur.dist,32.0,,43244112,1516256671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-18 06:24:38.164768,120071,4.0
2017-12-12 09:42:09.398770,slurm_normal,1513071742.0,0,,1.0,main_w3_handler0,3362393,17782006,False,,11850338,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32870490}]",,16656,mothur.dist,32.0,,42605486,1513071737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2017-12-12 09:42:23.506450,113456,5.0
2018-01-19 03:56:14.833239,slurm_normal,1516334195.0,0,,1.0,main_w3_handler0,3397277,18080349,False,,12158927,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33382120}]","""thetayc.0.03.lt""",1851,mothur.dist,32.0,,42668866,1516334191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-19 03:56:37.870498,112430,4.0
2018-01-19 03:56:14.573161,slurm_normal,1516334190.0,0,,1.0,main_w4_handler1,3397277,18080348,False,,12158926,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33382119}]","""thetayc.0.03.lt.ave""",1851,mothur.dist,32.0,,42668866,1516334186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-19 03:56:33.917682,112430,4.0
2018-01-19 03:56:13.794420,slurm_normal,1516334185.0,0,,1.0,main_w3_handler1,3397277,18080345,False,,12158923,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33382116}]","""jclass.0.03.lt.ave""",1851,mothur.dist,32.0,,42668866,1516334181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-19 03:56:27.518016,112430,4.0
2018-01-19 03:56:14.338073,slurm_normal,1516334188.0,0,,1.0,main_w3_handler0,3397277,18080347,False,,12158924,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33382118}]","""jclass.0.03.lt.std""",1851,mothur.dist,32.0,,42668866,1516334184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-01-19 03:56:30.240608,112430,4.0
2018-02-22 07:03:50.271772,slurm_normal,1519283057.0,0,7680.0,1.0,main_w3_handler1,3396038,18479304,False,,12573895,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006360}]","""thetayc.0.03.lt.ave""",1657,mothur.dist,32.0,,44083383,1519283053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:20.785741,119338,4.0
2018-02-22 07:03:51.056800,slurm_normal,1519283054.0,0,7680.0,1.0,main_w3_handler0,3396038,18479306,False,,12573890,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006362}]","""thetayc.0.03.lt.std""",1657,mothur.dist,32.0,,44083383,1519283051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:20.979828,119338,3.0
2018-02-22 07:03:48.808400,slurm_normal,1519283044.0,0,7680.0,1.0,main_w3_handler1,3396038,18479302,False,,12573885,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006357}]","""jclass.0.03.lt""",1657,mothur.dist,32.0,,44083383,1519283040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:06.865595,119338,4.0
2018-02-22 07:03:50.653297,slurm_normal,1519283060.0,0,7680.0,1.0,main_w3_handler1,3396038,18479305,False,,12573897,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006361}]","""thetayc.0.03.lt""",1657,mothur.dist,32.0,,44083383,1519283057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:23.970942,119338,3.0
2018-02-22 07:03:47.348070,slurm_normal,1519283041.0,0,7680.0,1.0,main_w3_handler0,3396038,18479301,False,,12573882,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006356}]","""jclass.0.03.lt.ave""",1657,mothur.dist,32.0,,44083383,1519283037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:09.772308,119338,4.0
2018-02-22 07:03:49.923257,slurm_normal,1519283042.0,0,7680.0,1.0,main_w3_handler0,3396038,18479303,False,,12573884,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34006358}]","""jclass.0.03.lt.std""",1657,mothur.dist,32.0,,44083383,1519283038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.36.1.0,1.36.1.0,,2018-02-22 07:04:10.264324,119338,4.0
