chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.description_length,parameters.fastq_input.__current_case__,parameters.fastq_input.fastq_input1,parameters.fastq_input.fastq_input1.values,parameters.fastq_input.fastq_input2,parameters.fastq_input.fastq_input2.values,parameters.fastq_input.fastq_input_selector,parameters.fastq_input.filter_chimeras.__current_case__,parameters.fastq_input.filter_chimeras.abundance_cutoff,parameters.fastq_input.filter_chimeras.abundance_ratio,parameters.fastq_input.filter_chimeras.dissimilarity_control,parameters.fastq_input.filter_chimeras.filter_chimeras_selector,parameters.fastq_input.filter_chimeras.min_chimeric_length,parameters.match_length,parameters.mismatches_allowed,parameters.prefix_length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-05 13:55:00.552877,slurm_normal,1496670921.0,0,1870,fasta,,,,1.0,main_w3_handler1,3140431,16016204,False,,10108661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893101}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:28.218850,105601.0,4.0
,,2017-06-05 13:55:00.244907,slurm_normal,1496670933.0,0,6756,fasta,,,,1.0,main_w4_handler1,3140431,16016203,False,,10108665.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893100}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:38.162525,105601.0,4.0
,,2017-06-05 13:55:01.547054,slurm_normal,1496670940.0,0,10399,fasta,,,,1.0,main_w3_handler0,3140431,16016208,False,,10108668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893105}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:43.588612,105601.0,4.0
,,2017-06-05 13:55:01.085092,slurm_normal,1496670945.0,0,580,fasta,,,,1.0,main_w4_handler1,3140431,16016206,False,,10108670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893103}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:47.729220,105601.0,3.0
,,2017-06-05 13:55:02.102671,slurm_normal,1496670949.0,0,17941,fasta,,,,1.0,main_w3_handler0,3140431,16016210,False,,10108671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893107}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:52.390688,105601.0,4.0
,,2017-06-05 13:55:01.316570,slurm_normal,1496670954.0,0,8639,fasta,,,,1.0,main_w4_handler1,3140431,16016207,False,,10108672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893104}]",,,single,1.0,,,,false,,"""true""","""""","""0""",32.0,,37935860.0,1496670950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 13:55:56.307366,105601.0,4.0
,,2017-06-05 14:09:57.152281,slurm_normal,1496671813.0,0,3256,fasta,,,,1.0,main_w3_handler0,3140643,16016335,False,,10108804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29893375}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496671809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-05 14:10:14.985887,105601.0,4.0
,,2017-06-06 01:08:49.580199,slurm_normal,1496711346.0,0,3526177,fasta,,,,1.0,main_w3_handler0,3140642,16021780,False,,10113553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901599}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:10.603999,105601.0,6.0
,,2017-06-06 01:08:47.784360,slurm_normal,1496711384.0,0,2269007,fasta,,,,1.0,main_w3_handler1,3140642,16021775,False,,10113567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901594}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:49.427096,105601.0,5.0
,,2017-06-06 01:08:49.154511,slurm_normal,1496711383.0,0,4837164,fasta,,,,1.0,main_w4_handler1,3140642,16021779,False,,10113566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901598}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:48.111922,105601.0,8.0
