create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.keep_sscs,parameters.min_reads,parameters.qual_format,parameters.qual_thres,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-01 01:04:13.593238,slurm_normal,1496343119.0,0,1.0,main_w4_handler1,3134525,15984162,False,,5966479808,tabular,10086218.roundup,slurm,,132112168.0,corral-repl,,"""36606b54466611e7bff9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29841956}]",,"""true""","""3""","""sanger""","""20""",32.0,,,1496342626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-01 18:52:06.104815,73233.0,493.0
2017-04-06 13:16:36.788721,slurm_normal,1491563822.0,0,1.0,main_w3_handler1,3061919,15507733,False,,8708984916,tabular,9644434.roundup,slurm,,132112168.0,corral-repl,,"""406432c81acb11e7b60d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29100366}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1491562566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-07 11:17:08.301429,61346.0,1256.0
2017-06-01 12:51:17.441426,slurm_normal,1496346369.0,0,1.0,main_w4_handler0,3109485,15988722,False,,3642584448,tabular,10086837.roundup,slurm,,132112168.0,corral-repl,,"""fc6d78d446c811e7bff9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29849227}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496345972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-01 19:46:14.319723,61346.0,397.0
2017-04-01 03:42:19.714625,slurm_normal,1491018223.0,0,1.0,main_w4_handler1,283544,15452862,False,,3429241,tabular,9583818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29013327}]",,"""false""","""3""","""solexa""","""25""",32.0,,37032875.0,1491018217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-01 03:43:51.578735,2131.0,6.0
2017-03-31 14:43:20.410334,slurm_normal,1490971482.0,0,1.0,main_w3_handler0,3048184,15448259,False,,130180708,tabular,9578809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29006727}]",,"""false""","""3""","""solexa""","""25""",32.0,,36922771.0,1490971464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-31 14:44:44.204700,102300.0,18.0
2017-06-01 14:13:38.048144,slurm_normal,1496389049.0,0,1.0,main_w4_handler0,3134524,15989293,False,,5900920312,tabular,10091607.roundup,slurm,,132112168.0,corral-repl,,"""7dd5b2f046d411e7916e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29849943}]",,"""true""","""3""","""sanger""","""20""",32.0,,,1496388653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-02 07:37:35.301842,73233.0,396.0
2017-06-01 18:22:48.643952,slurm_normal,1496416226.0,0,1.0,main_w4_handler0,3136423,15991273,False,,3969650952,tabular,10094199.roundup,slurm,,132112168.0,corral-repl,,"""4cd0a9a846f711e79e90005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29852685}]",,"""true""","""3""","""sanger""","""20""",32.0,,,1496415812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-02 15:10:29.900167,73233.0,414.0
2017-04-03 16:09:42.234331,slurm_normal,1491235797.0,0,1.0,main_w3_handler1,2903872,15473429,False,,374940655,sam,9602541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28855450}]",,"""false""","""3""","""sanger""","""25""",32.0,,36686657.0,1491235785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-03 16:10:01.306047,95447.0,12.0
2017-04-04 12:52:53.238236,slurm_normal,1491311236.0,0,1.0,main_w4_handler1,3015217,15481756,False,,3972126568,tabular,9610182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29039727}]",,"""false""","""3""","""sanger""","""25""",32.0,,37097397.0,1491310786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-04 13:18:04.899747,86660.0,450.0
2017-04-04 19:02:17.265286,slurm_normal,1491333136.0,0,1.0,main_w4_handler0,3034899,15487283,False,,38765802454,tabular,9614529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28961056}]",,"""false""","""3""","""sanger""","""25""",32.0,,36931748.0,1491332590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-04 19:12:18.666699,102243.0,546.0
2017-02-28 15:27:47.599057,slurm_normal,1488295781.0,0,1.0,main_w3_handler1,2993550,15167633,False,,8740076,tabular,9318748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28554186}]",,"""false""","""3""","""sanger""","""25""",32.0,,36003039.0,1488295776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-02-28 15:29:43.951864,21457.0,5.0
2017-02-28 15:27:32.926676,slurm_normal,1488295664.0,0,1.0,main_w3_handler0,2993550,15167630,False,,5327406,tabular,9318733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28554155}]",,"""false""","""3""","""sanger""","""25""",32.0,,36003039.0,1488295658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-02-28 15:27:47.825249,21457.0,6.0
2017-02-28 02:42:22.236228,slurm_normal,1488422868.0,0,1.0,main_w4_handler1,3012876,15161291,False,,0,tabular,9335173.roundup,slurm,,132112168.0,corral-repl,,"""84b9b922fd5f11e6bc7f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28543468}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1488422864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-02 02:47:50.435442,61346.0,4.0
2017-04-04 18:47:45.017371,slurm_normal,1491344457.0,0,1.0,main_w4_handler0,3059408,15487158,False,,1168455078,tabular,9616818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29069205}]",,"""false""","""3""","""sanger""","""25""",32.0,,36436426.0,1491344361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-04 22:21:12.115812,50564.0,96.0
2017-04-05 01:12:48.552677,slurm_normal,1491354921.0,0,1.0,main_w3_handler0,3059458,15489915,False,,952171528,tabular,9617911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29070031}]",,"""true""","""3""","""sanger""","""20""",32.0,,37108037.0,1491354780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-05 01:15:50.921947,73233.0,141.0
2017-04-05 01:45:31.279566,slurm_normal,1491356854.0,0,1.0,main_w3_handler0,3059817,15490064,False,,952171528,tabular,9618095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29074151}]",,"""false""","""3""","""sanger""","""20""",32.0,,37108037.0,1491356734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-05 01:47:37.229703,73233.0,120.0
2017-04-05 01:57:37.118240,slurm_normal,1491357586.0,0,1.0,main_w4_handler0,3059817,15490108,False,,952171528,tabular,9618140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29074151}]",,"""true""","""3""","""sanger""","""20""",32.0,,37108037.0,1491357460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-05 01:59:49.157713,73233.0,126.0
2017-03-02 19:28:19.817493,slurm_normal,1488563721.0,0,1.0,main_w3_handler0,3017036,15191988,False,,3169686828,tabular,9352534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28592004}]",,"""true""","""3""","""sanger""","""20""",32.0,,36393450.0,1488563482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-03 17:55:24.819947,99862.0,239.0
2017-03-04 04:30:40.682977,slurm_normal,1488601857.0,0,1.0,main_w4_handler0,2745050,15205645,False,,8323754,tabular,9355776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25557415}]",,"""true""","""10""","""sanger""","""25""",32.0,,35462878.0,1488601843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-04 04:30:59.848423,86313.0,14.0
2017-06-04 13:06:38.374105,slurm_normal,1496582253.0,0,1.0,main_w4_handler0,3137383,16009062,False,,3025339812,tabular,10102295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29865085}]",,"""true""","""3""","""sanger""","""25""",32.0,,37962063.0,1496581611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-04 13:17:37.856992,61346.0,642.0
2017-06-04 14:59:13.232522,slurm_normal,1496589023.0,0,1.0,main_w3_handler0,3137383,16009458,False,,3025339812,tabular,10102668.roundup,slurm,,132112168.0,corral-repl,,"""5d6c54ba493611e7a8f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29865085}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496588371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-04 15:10:25.876936,61346.0,652.0
2017-06-04 15:59:55.946961,slurm_normal,1496592954.0,0,1.0,main_w3_handler0,3137383,16009718,False,,3025339812,tabular,10102885.roundup,slurm,,132112168.0,corral-repl,,"""d956aad2493e11e7b6b4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29865085}]",,"""true""","""2""","""sanger""","""25""",32.0,,,1496592012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-04 16:15:58.030128,61346.0,942.0
2017-03-07 16:56:00.306592,slurm_normal,1488906119.0,0,1.0,main_w3_handler0,3021082,15232990,False,,7738144642,tabular,9381169.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28646144}]",,"""true""","""3""","""solexa""","""20""",32.0,,36469978.0,1488905769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-07 17:02:03.110613,67601.0,350.0
2017-06-03 01:09:28.340063,slurm_normal,1496615395.0,0,1.0,main_w4_handler1,3137574,16003350,False,,2735406874,tabular,10103871.roundup,slurm,,132112168.0,corral-repl,,"""475aa37c47f911e7ac68005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29872290}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496615062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-04 22:29:57.301688,61346.0,333.0
2017-04-05 22:44:08.866351,slurm_normal,1491432382.0,0,1.0,main_w3_handler0,3060744,15500604,False,,952448116,tabular,9627808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29086473}]",,"""true""","""3""","""sanger""","""20""",32.0,,37108037.0,1491432253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-05 22:46:27.487111,73233.0,129.0
2017-03-10 00:02:49.388165,slurm_normal,1489104185.0,0,1.0,main_w3_handler1,2888528,15259016,False,,8656,tabular,9405188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28702435}]",,"""true""","""3""","""solexa""","""25""",32.0,,36180298.0,1489104175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-10 00:03:06.489393,77853.0,10.0
2017-03-09 18:26:31.803896,slurm_normal,1489140155.0,0,1.0,main_w3_handler1,3025707,15256114,False,,5058919766,tabular,9407352.roundup,slurm,,132112168.0,corral-repl,,"""9adeff5804f511e780e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""28700655""",,,"""true""","""3""","""sanger""","""25""",32.0,,,1489139799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-10 10:02:38.457839,61346.0,356.0
2017-06-05 02:03:28.618595,slurm_normal,1496628400.0,0,1.0,main_w4_handler0,3137577,16011727,False,,1592454077,tabular,10104653.roundup,slurm,,132112168.0,corral-repl,,"""292c5382499311e78d82005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29884070}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496628232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-05 02:06:43.979396,61346.0,168.0
2017-06-05 02:19:53.129184,slurm_normal,1496629560.0,0,1.0,main_w3_handler1,3137574,16011798,False,,2735406874,tabular,10104717.roundup,slurm,,132112168.0,corral-repl,,"""73ba84b2499511e790fe005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29872290}]",,"""true""","""2""","""sanger""","""20""",32.0,,,1496629206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-05 02:26:02.867011,61346.0,354.0
2017-03-14 12:34:23.154676,slurm_normal,1489495399.0,0,1.0,main_w3_handler0,3015217,15291240,False,,3972301110,tabular,9434705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28706040}]",,"""false""","""3""","""sanger""","""25""",32.0,,36612748.0,1489494868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-03-14 12:43:22.156616,86660.0,531.0
2017-06-04 18:08:09.814912,slurm_normal,1496659547.0,0,1.0,main_w3_handler0,3137576,16010094,False,,3982452352,tabular,10107351.roundup,slurm,,132112168.0,corral-repl,,"""c108906e495011e79f91005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29884670}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496659120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-05 10:45:49.927723,61346.0,427.0
2017-06-05 18:59:09.209434,slurm_normal,1496690518.0,0,1.0,main_w4_handler0,3109480,16018904,False,,5276483390,tabular,10110922.roundup,slurm,,132112168.0,corral-repl,,"""0c48dc984a2111e7a6e1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29646737}]",,"""true""","""2""","""sanger""","""20""",32.0,,,1496689166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-05 19:22:00.774957,61346.0,1352.0
2017-06-06 01:44:20.984677,slurm_normal,1496715111.0,0,1.0,main_w3_handler1,3109478,16021969,False,,6534213082,tabular,10113684.roundup,slurm,,132112168.0,corral-repl,,"""a737e7e84a5911e7a280005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29822720}]",,"""true""","""2""","""sanger""","""20""",32.0,,,1496713475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 02:11:55.425627,61346.0,1636.0
2017-06-05 17:48:59.335632,slurm_normal,1496739675.0,0,1.0,main_w4_handler1,3140723,16018196,False,,6616255486,tabular,10115663.roundup,slurm,,132112168.0,corral-repl,,"""3c98034c4a1711e79e39005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29896532}]",,"""true""","""3""","""sanger""","""20""",32.0,,,1496738701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 09:01:17.903693,73233.0,974.0
2017-06-06 12:02:07.883870,slurm_normal,1496751433.0,0,1.0,main_w4_handler1,3137380,16025703,False,,5124622436,tabular,10117261.roundup,slurm,,132112168.0,corral-repl,,"""f4f1f59a4aaf11e7a267005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29884470}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496750549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 12:17:16.903760,61346.0,884.0
2017-06-06 11:59:52.145003,slurm_normal,1496751208.0,0,1.0,main_w4_handler1,3137575,16025672,False,,5449510936,tabular,10117242.roundup,slurm,,132112168.0,corral-repl,,"""a130e1a04aaf11e7901a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29887412}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496750414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 12:13:30.029855,61346.0,794.0
2017-04-14 22:11:26.388797,slurm_normal,1492207923.0,0,1.0,main_w4_handler1,3073753,15590282,False,,430531,tabular,9711973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29223965}]",,"""false""","""1""","""sanger""","""25""",32.0,,37339356.0,1492207918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-04-14 22:12:06.055072,,5.0
2017-06-06 12:49:41.763384,slurm_normal,1496754659.0,0,1.0,main_w4_handler1,3137380,16026166,False,,5124622436,tabular,10117593.roundup,slurm,,132112168.0,corral-repl,,"""9a096fa84ab611e79efd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29884470}]",,"""true""","""2""","""sanger""","""20""",32.0,,,1496753404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 13:11:04.817547,61346.0,1255.0
2017-06-06 22:40:07.909288,slurm_normal,1496789719.0,0,1.0,main_w4_handler1,3108669,16032692,False,,9526650630,tabular,10123547.roundup,slurm,,132112168.0,corral-repl,,"""150f134a4b0911e78e56005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29579319}]",,"""true""","""3""","""sanger""","""30""",32.0,,,1496788824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 22:55:26.976378,84316.0,895.0
2017-06-06 22:49:44.842764,slurm_normal,1496790522.0,0,1.0,main_w3_handler0,3109482,16032779,False,,6579330610,tabular,10123644.roundup,slurm,,132112168.0,corral-repl,,"""6da164ee4b0a11e79387005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29887186}]",,"""true""","""3""","""sanger""","""25""",32.0,,,1496789405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 23:08:48.518600,61346.0,1117.0
2017-06-06 23:26:49.552194,slurm_normal,1496792947.0,0,1.0,main_w4_handler0,3109482,16033093,False,,6579330610,tabular,10124006.roundup,slurm,,132112168.0,corral-repl,,"""9c47aefc4b0f11e78e56005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29887186}]",,"""true""","""2""","""sanger""","""20""",32.0,,,1496791630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,0.7,,2017-06-06 23:49:18.830295,61346.0,1317.0
