create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.chromInfo,parameters.dbkey,parameters.dereplicate,parameters.fasta.values,parameters.options.__current_case__,parameters.options.setby,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-23 16:07:44.262992,slurm_normal,1490285278.0,0,4400245,fasta,1.0,main_w4_handler1,2990879,15377327,False,,9515236.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 28863550}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28863645}]",0,default,32.0,,36787139,1490285272.0,ok,1023996.0,774379.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-03-23 16:08:03.190768,99883.0,6.0
2017-03-29 11:43:32.604086,slurm_normal,1490787829.0,0,1333168935,fasta,1.0,main_w3_handler1,3050260,15423278,False,,9555342.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 28968002}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28968149}]",0,default,32.0,,36947219,1490787819.0,ok,1023996.0,7546348.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-03-29 11:43:52.262584,103104.0,10.0
2017-03-29 11:45:13.709660,slurm_normal,1490787934.0,0,1333168935,fasta,1.0,main_w4_handler1,3050260,15423286,False,,9555392.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 28968002}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28968149}]",0,default,32.0,,36947219,1490787924.0,ok,1023996.0,7546348.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-03-29 11:45:44.079489,103104.0,10.0
2017-04-06 09:49:35.914277,slurm_normal,1491478728.0,0,19630632,fasta,1.0,main_w4_handler0,3030435,15504539,False,,9633407.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 29096696}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29096638}]",0,default,32.0,,36608014,1491478716.0,ok,1023996.0,174688011.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-04-06 11:38:51.567665,,12.0
2017-03-15 15:22:30.618956,slurm_normal,1489591366.0,0,4222,fasta,1.0,main_w4_handler1,3032690,15304037,False,,9445063.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28769444}]",0,default,32.0,,36639466,1489591361.0,ok,1023996.0,,,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-03-15 15:22:53.283979,60292.0,5.0
2017-03-15 15:28:41.181012,slurm_normal,1489591729.0,0,34934121,fasta,1.0,main_w3_handler0,3032690,15304148,False,,9445238.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28769604}]",0,default,32.0,,36639466,1489591724.0,ok,1023996.0,,,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-03-15 15:28:53.932755,60292.0,5.0
2017-04-10 02:51:15.855458,slurm_normal,1491792687.0,0,20979682,fasta,1.0,main_w3_handler0,2962163,15537394,False,,9662938.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 29144717}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29144708}]",0,default,32.0,,35491776,1491792680.0,ok,1023996.0,51186240.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-04-10 02:51:29.828798,,7.0
2017-04-26 09:51:46.860164,slurm_normal,1493200331.0,0,673959,fasta,1.0,main_w4_handler0,3052009,15679827,False,,9794487.roundup,slurm,,132112168.0,corral-repl,,1.0,hist,"[{'src': 'hda', 'id': 29364208}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29353901}]",0,default,32.0,,36975477,1493200319.0,ok,1023996.0,259121631.0,fasta,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_slayer/1.23.0,1.23.0,,2017-04-26 09:52:12.923720,,12.0
