chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.expert_curated_only,parameters.gene_name_col,parameters.input,parameters.input.values,parameters.print_all,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-20 23:21:07.501518,slurm_normal,1511220075.0,1,,1.0,main_w3_handler0,3293335,17527641,False,,485048,vcf,11586335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""1""",,"[{'src': 'hda', 'id': 32435409}]","""false""",32.0,,42128045.0,1511220070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-11-20 23:21:16.628842,114041.0,5.0
,,2017-11-28 14:00:20.339110,slurm_normal,1511877658.0,1,,1.0,main_w3_handler0,3323652,17619201,False,,42260,tabular,11680054,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 32295228}]","""false""",32.0,,42303642.0,1511877653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-11-28 14:01:03.840235,114804.0,5.0
,,2017-11-28 14:03:11.202997,slurm_normal,1511877808.0,1,,1.0,main_w4_handler0,3323652,17619247,False,,8135994,tabular,11680127,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""9""",,"[{'src': 'hda', 'id': 32585426}]","""false""",32.0,,42303642.0,1511877803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-11-28 14:03:32.065569,114804.0,5.0
,,2017-11-28 20:59:21.593991,slurm_normal,1511902772.0,1,,1.0,main_w3_handler0,3323652,17626883,False,,42260,tabular,11687582,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 32318579}]","""false""",32.0,,42311425.0,1511902767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-11-28 20:59:35.117633,114804.0,5.0
,,2017-12-01 07:17:47.045862,slurm_normal,1512112686.0,1,,1.0,main_w4_handler1,3347889,17657453,False,,1419030,tabular,11717869,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""7""",,"[{'src': 'hda', 'id': 32662104}]","""false""",32.0,,42378652.0,1512112681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-12-01 07:18:08.234310,35253.0,5.0
,,2017-12-01 07:21:25.806416,slurm_normal,1512112904.0,1,,1.0,main_w4_handler0,3347889,17657492,False,,1419030,tabular,11717910,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 32662104}]","""false""",32.0,,42378652.0,1512112898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-12-01 07:21:45.393364,35253.0,6.0
,,2017-12-01 15:10:40.858099,slurm_normal,1512141065.0,1,,1.0,main_w4_handler1,3295694,17663572,False,,19836878,vcf,11723905,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""1""",,"[{'src': 'hda', 'id': 32648701}]","""true""",32.0,,42129604.0,1512141060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-12-01 15:11:08.141349,114159.0,5.0
,,2017-12-01 15:19:41.703338,slurm_normal,1512141631.0,1,,1.0,main_w4_handler0,3295694,17663734,False,,19836878,vcf,11724017,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""1""",,"[{'src': 'hda', 'id': 32648701}]","""false""",32.0,,42129604.0,1512141624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2017-12-01 15:20:43.981919,114159.0,7.0
,,2018-03-07 05:40:54.399558,slurm_normal,1520401266.0,1,7680.0,1.0,main_w3_handler1,3424028,18634657,False,,16121811,tabular,12731020,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""5""",,"[{'src': 'hda', 'id': 34243936}]","""false""",32.0,,43647343.0,1520401263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-03-07 05:41:08.482052,121226.0,3.0
,,2018-03-07 05:41:59.034607,slurm_normal,1520401331.0,1,7680.0,1.0,main_w3_handler0,3424028,18634659,False,,16121811,tabular,12731031,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""3""",,"[{'src': 'hda', 'id': 34243936}]","""false""",32.0,,43647343.0,1520401327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-03-07 05:42:13.832453,121226.0,4.0
7093409.0,len,2018-01-22 21:46:02.781741,slurm_normal,1516657585.0,1,,1.0,main_w3_handler1,3354127,18126379,False,,363412298,tabular,12205428,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/022/619/dataset_22619784.dat""","""?""","""false""","""1""",,"[{'src': 'hda', 'id': 32829100}]","""false""",32.0,,42855147.0,1516657575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-01-22 21:46:26.820466,117104.0,10.0
,,2018-01-27 21:26:45.705076,slurm_normal,1517088419.0,1,,1.0,main_w3_handler1,3325065,18176894,False,,1431849,vcf,12258574,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""1""",,"[{'src': 'hda', 'id': 33533705}]","""true""",32.0,,41991431.0,1517088415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-01-27 21:27:00.358953,108331.0,4.0
,,2018-02-01 10:44:01.524994,slurm_normal,1517481874.0,1,,1.0,main_w3_handler0,3412914,18221232,False,,48623,tabular,12301761,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""1""",,"[{'src': 'hda', 'id': 33605780}]","""false""",32.0,,43599449.0,1517481870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-01 10:44:36.832647,121087.0,4.0
,,2018-02-01 14:13:10.388895,slurm_normal,1517494406.0,1,,1.0,main_w3_handler1,3406019,18222957,False,,52129,vcf,12303437,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""1""",,"[{'src': 'hda', 'id': 33609570}]","""false""",32.0,,43603397.0,1517494401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-01 14:13:27.758002,64295.0,5.0
,,2018-02-05 03:44:32.857331,slurm_normal,1517802287.0,1,,1.0,main_w3_handler1,3414121,18254419,False,,451302,vcf,12336256,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33665537}]","""true""",32.0,,43621567.0,1517802284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-05 03:44:49.099954,,3.0
,,2018-02-09 18:22:36.578223,slurm_normal,1518200568.0,1,7680.0,1.0,main_w4_handler0,3309322,18332000,False,,2370,tabular,12416427,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33777958}]","""false""",32.0,,43724854.0,1518200565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-09 18:22:52.966727,69003.0,3.0
,,2018-02-09 20:48:38.254847,slurm_normal,1518209327.0,1,7680.0,1.0,main_w4_handler1,3424032,18333197,False,,0,vcf,12417620,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33780386}]","""false""",32.0,,43812969.0,1518209324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-09 20:48:49.960393,121223.0,3.0
,,2018-02-11 05:00:08.357924,slurm_normal,1518325220.0,1,7680.0,1.0,main_w3_handler0,3424482,18340627,False,,295,tabular,12424921,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33791773}]","""false""",32.0,,43836257.0,1518325214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-11 05:00:22.284018,115067.0,6.0
,,2018-02-11 07:00:47.867285,slurm_normal,1518332461.0,1,7680.0,1.0,main_w4_handler1,3425141,18341053,False,,203,tabular,12425340,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33792683}]","""false""",32.0,,42007949.0,1518332457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-11 07:01:03.527895,115067.0,4.0
,,2018-02-11 07:14:35.989914,slurm_normal,1518333287.0,1,7680.0,1.0,main_w4_handler0,3425161,18341102,False,,620,tabular,12425410,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33792750}]","""false""",32.0,,42007949.0,1518333284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-11 07:14:50.070834,115067.0,3.0
,,2018-02-11 07:14:46.243739,slurm_normal,1518333296.0,1,7680.0,1.0,main_w4_handler0,3425161,18341104,False,,634,tabular,12425412,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33792751}]","""false""",32.0,,42007949.0,1518333293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-11 07:14:57.314839,115067.0,3.0
,,2018-02-12 02:39:44.160138,slurm_normal,1518403198.0,1,7680.0,1.0,main_w4_handler1,3425459,18345574,False,,144428,tabular,12429998,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33801295}]","""false""",32.0,,42007949.0,1518403196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 02:40:00.414185,115067.0,2.0
,,2018-02-12 02:42:37.696310,slurm_normal,1518403369.0,1,7680.0,1.0,main_w3_handler0,3425459,18345588,False,,144428,tabular,12430016,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33801295}]","""false""",32.0,,42007949.0,1518403366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 02:42:51.909083,115067.0,3.0
,,2018-02-12 04:33:25.529032,slurm_normal,1518410018.0,1,7680.0,1.0,main_w3_handler0,3425459,18346180,False,,144428,tabular,12430664,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33801295}]","""true""",32.0,,43850988.0,1518410015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 04:33:40.358918,115067.0,3.0
,,2018-02-12 04:36:00.532092,slurm_normal,1518410175.0,1,7680.0,1.0,main_w4_handler1,3425459,18346186,False,,144428,tabular,12430673,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33801295}]","""false""",32.0,,43850988.0,1518410173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 04:36:17.622107,115067.0,2.0
,,2018-02-12 08:07:09.606103,slurm_normal,1518422843.0,1,7680.0,1.0,main_w3_handler0,3425459,18347196,False,,83675,tabular,12431682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33803469}]","""false""",32.0,,42007949.0,1518422840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 08:07:25.708016,115067.0,3.0
,,2018-02-12 08:09:24.904156,slurm_normal,1518422975.0,1,7680.0,1.0,main_w3_handler1,3425459,18347200,False,,663566,tabular,12431687,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33803465}]","""false""",32.0,,42007949.0,1518422971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 08:09:36.736532,115067.0,4.0
,,2018-02-12 16:51:00.067872,slurm_normal,1518454272.0,1,7680.0,1.0,main_w4_handler0,3425459,18352531,False,,5,tabular,12437318,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""1""",,"[{'src': 'hda', 'id': 33811257}]","""false""",32.0,,43863978.0,1518454269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:51:14.894845,115067.0,3.0
,,2018-02-12 16:17:13.634243,slurm_normal,1518452251.0,1,7680.0,1.0,main_w4_handler1,3424081,18352060,False,,91380,tabular,12436803,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33810605}]","""false""",32.0,,43817476.0,1518452242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:17:35.203974,115069.0,9.0
,,2018-02-12 16:18:18.123037,slurm_normal,1518452316.0,1,7680.0,1.0,main_w3_handler1,3424081,18352067,False,,91380,tabular,12436822,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33810605}]","""true""",32.0,,43817476.0,1518452308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:18:38.371724,115069.0,8.0
,,2018-02-12 16:57:52.808280,slurm_normal,1518454685.0,1,7680.0,1.0,main_w4_handler1,3425459,18352644,False,,11,tabular,12437459,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""2""",,"[{'src': 'hda', 'id': 33811526}]","""true""",32.0,,43863978.0,1518454683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:58:07.013659,115067.0,2.0
,,2018-02-12 16:56:50.516062,slurm_normal,1518454622.0,1,7680.0,1.0,main_w3_handler0,3425459,18352626,False,,11,tabular,12437445,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""2""",,"[{'src': 'hda', 'id': 33811526}]","""true""",32.0,,43863978.0,1518454620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:57:04.862679,115067.0,2.0
,,2018-02-12 16:58:02.721040,slurm_normal,1518454690.0,1,7680.0,1.0,main_w4_handler1,3425459,18352646,False,,11,tabular,12437461,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33811526}]","""true""",32.0,,43863978.0,1518454688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 16:58:12.486696,115067.0,2.0
,,2018-02-12 22:58:35.880699,slurm_normal,1518476329.0,1,7680.0,1.0,main_w3_handler0,3426952,18356904,False,,3314,tabular,12441695,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""7""",,"[{'src': 'hda', 'id': 33818026}]","""false""",32.0,,43724854.0,1518476327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-12 22:58:52.131055,69003.0,2.0
,,2018-02-13 06:55:36.575040,slurm_normal,1518504949.0,1,7680.0,1.0,main_w3_handler0,3425459,18361155,False,,83675,tabular,12445991,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33823249}]","""false""",32.0,,42007949.0,1518504946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-13 06:55:50.441284,115067.0,3.0
,,2018-02-13 16:18:05.936515,slurm_normal,1518538700.0,1,7680.0,1.0,main_w4_handler1,3424091,18366947,False,,0,tabular,12451641,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33831990}]","""false""",32.0,,43888821.0,1518538696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-13 16:18:22.785349,115065.0,4.0
,,2018-02-13 20:02:18.979547,slurm_normal,1518552152.0,1,7680.0,1.0,main_w4_handler1,3424030,18372375,False,,278,tabular,12457101,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,"[{'src': 'hda', 'id': 33837580}]","""false""",32.0,,43894840.0,1518552149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-13 20:02:34.112750,121222.0,3.0
,,2018-02-13 21:16:39.902216,slurm_normal,1518556618.0,1,7680.0,1.0,main_w3_handler0,3424088,18373707,False,,0,tabular,12458245,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,"[{'src': 'hda', 'id': 33780381}]","""false""",32.0,,43896082.0,1518556615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2018-02-13 21:17:02.471996,115072.0,3.0
