create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.reduce_or_iterate.__current_case__,parameters.reduce_or_iterate.inputB.values,parameters.reduce_or_iterate.reduce_or_iterate_selector,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-22 13:42:27.575398,slurm_normal,1519306975.0,0,7680.0,1.0,main_w3_handler0,3438823,18482630,False,,257187,bed,257187,,,,,,,bed,12577658,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 34012027}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34012027}]",iterate,"""false""","""""",32.0,,44090449.0,1519306969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-22 13:42:58.098655,,6.0
2018-02-22 13:26:08.584252,slurm_normal,1519305986.0,0,7680.0,1.0,main_w3_handler1,3438823,18482410,False,,349,bed,349,,,,,,,bed,12577430,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 34011764}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34011764}]",iterate,"""false""","""""",32.0,,44090449.0,1519305978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-22 13:26:28.287005,,8.0
2018-02-22 13:39:57.743895,slurm_normal,1519306855.0,0,7680.0,1.0,main_w4_handler1,3438823,18482609,False,,257187,bed,257187,,,,,,,bed,12577630,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 34012027}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34012027}]",iterate,"""false""","""""",32.0,,44090449.0,1519306849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-22 13:40:56.934787,,6.0
2018-02-22 23:38:36.983828,slurm_normal,1519342754.0,0,7680.0,1.0,main_w4_handler1,2925858,18490717,False,,4694961,bed,7893164,,,,,,,bed,12585984,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 27580973}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 27580937}]",iterate,"""false""","""""",32.0,,43900020.0,1519342746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-22 23:39:16.209417,93636.0,8.0
2018-02-23 00:54:07.259967,slurm_normal,1519347259.0,0,7680.0,1.0,main_w4_handler0,3439452,18491219,False,,139769,bed,2168716,,,,,,,bed,12586532,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34024720}]","""false""","""false""","[""-wo""]","""false""",0,"[{'src': 'hda', 'id': 34025132}]",iterate,"""false""","""""",32.0,,44102208.0,1519347255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 00:54:21.375377,,4.0
2018-02-23 01:00:42.685026,slurm_normal,1519347657.0,0,7680.0,1.0,main_w3_handler0,3439452,18491277,False,,139769,bed,2168716,,,,,,,bed,12586590,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34024720}]","""false""","""false""","[""-wao""]","""false""",0,"[{'src': 'hda', 'id': 34025132}]",iterate,"""false""","""""",32.0,,44102208.0,1519347653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 01:00:58.861304,,4.0
2018-02-23 01:47:40.377125,slurm_normal,1519350475.0,0,7680.0,1.0,main_w4_handler0,3439452,18491930,False,,139769,bed,1039282,,,,,,,bed,12587234,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34024720}]","""false""","""false""","[""-wao""]","""false""",0,"[{'src': 'hda', 'id': 34025848}]",iterate,"""false""","""""",32.0,,44102208.0,1519350471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 01:47:56.361406,,4.0
2018-02-23 01:40:52.104638,slurm_normal,1519350064.0,0,7680.0,1.0,main_w3_handler0,3439452,18491898,False,,139769,bed,3585014,,,,,,,bed,12587212,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34024720}]","""false""","""false""","[""-wao""]","""false""",0,"[{'src': 'hda', 'id': 34025845}]",iterate,"""false""","""""",32.0,,44102208.0,1519350060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 01:41:05.584166,,4.0
2018-02-23 03:25:27.476500,slurm_normal,1519356358.0,0,7680.0,1.0,main_w3_handler0,3439452,18492335,False,,139769,bed,7021365,,,,,,,bed,12587679,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34024720}]","""false""","""false""","[""-wao""]","""false""",0,"[{'src': 'hda', 'id': 34026471}]",iterate,"""false""","""""",32.0,,44102208.0,1519356353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 03:25:59.360274,,5.0
2018-02-23 03:54:35.369470,slurm_normal,1519358090.0,0,7680.0,1.0,main_w4_handler0,3439452,18492422,False,,189237,bed,7021365,,,,,,,bed,12587771,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34026592}]","""false""","""false""","[""-wao""]","""false""",0,"[{'src': 'hda', 'id': 34026471}]",iterate,"""false""","""""",32.0,,44102208.0,1519358085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 03:54:52.871841,,5.0
2018-02-23 06:20:32.704154,slurm_normal,1519366855.0,0,7680.0,1.0,main_w4_handler1,3427139,18493010,False,,11518847,bed,44260671,,,,,,,gff,12588414,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34027374}]","""false""","""false""","[""-wb""]","""false""",0,"[{'src': 'hda', 'id': 33824692}]",iterate,"""false""","""""",32.0,,43996066.0,1519366840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 06:20:56.579914,111505.0,15.0
2018-02-23 10:52:05.953685,slurm_normal,1519383163.0,0,7680.0,1.0,main_w3_handler1,3430280,18495225,False,,556000,bed,998226,,,,,,,bed,12590798,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""1""","""false""","[{'src': 'hda', 'id': 33929571}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34030528}]",iterate,"""false""","""""",32.0,,43937359.0,1519383158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 10:54:30.040124,122044.0,5.0
2018-02-23 13:13:55.334263,slurm_normal,1519391664.0,0,7680.0,1.0,main_w4_handler0,2846125,18496175,False,,268197,bed,5893060,,,,,,,bed,12591702,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34032061}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 33927158}]",iterate,"""false""","""""",32.0,,44117563.0,1519391659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 13:14:26.277151,14835.0,5.0
2018-02-23 14:14:14.439384,slurm_normal,1519395288.0,0,7680.0,1.0,main_w3_handler0,3251344,18497257,False,,27540839,bed,28788069,,,,,,,bed,12592572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""0.5""","""false""","[{'src': 'hda', 'id': 33980786}]","""false""","""false""","[""-wao""]","""true""",0,"[{'src': 'hda', 'id': 33980787}]",iterate,"""false""","""""",32.0,,44058300.0,1519395265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 14:14:50.817899,111397.0,23.0
2018-02-23 14:41:31.942129,slurm_normal,1519396921.0,0,7680.0,1.0,main_w3_handler0,3251344,18497742,False,,209141,bed,93416,,,,,,,bed,12593039,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""0.5""","""false""","[{'src': 'hda', 'id': 33980789}]","""false""","""false""","[""-wao""]","""true""",0,"[{'src': 'hda', 'id': 33980790}]",iterate,"""false""","""""",32.0,,44058300.0,1519396916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 14:42:03.332112,111397.0,5.0
2018-02-23 14:50:21.942726,slurm_normal,1519397480.0,0,7680.0,1.0,main_w4_handler1,3251344,18497889,False,,34271130,bed,10159627,,,,,,,bed,12593267,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""0.5""","""false""","[{'src': 'hda', 'id': 33986170}]","""false""","""false""","[""-wao""]","""true""",0,"[{'src': 'hda', 'id': 33986168}]",iterate,"""false""","""""",32.0,,44058300.0,1519397456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 14:51:22.805852,111397.0,24.0
2018-02-23 15:08:20.379277,slurm_normal,1519398571.0,0,7680.0,1.0,main_w4_handler1,2846125,18498161,False,,268197,bed,700360,,,,,,,bed,12593624,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""0.3""","""true""","[{'src': 'hda', 'id': 34032061}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34034781}]",iterate,"""false""","""""",32.0,,44118540.0,1519398566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 15:09:33.098430,14835.0,5.0
2018-02-23 15:20:55.511039,slurm_normal,1519399299.0,0,7680.0,1.0,main_w3_handler1,2846125,18498293,False,,268197,bed,700360,,,,,,,bed,12593794,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""""","""false""","[{'src': 'hda', 'id': 34032061}]","""false""","""false""","[""-loj""]","""false""",0,"[{'src': 'hda', 'id': 34034781}]",iterate,"""false""","""""",32.0,,44118540.0,1519399291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 15:21:41.810982,14835.0,8.0
2018-02-23 15:30:33.967720,slurm_normal,1519400806.0,0,7680.0,1.0,main_w4_handler0,3426904,18498437,False,,1225657197,bed,70029,,,,,,,bed,12594206,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 34035187}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34035083}]",iterate,"""false""","""""",32.0,,43170673.0,1519400675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 15:46:48.811030,68233.0,131.0
2018-02-23 17:07:10.581583,slurm_normal,1519405695.0,0,7680.0,1.0,main_w4_handler0,2846125,18499822,False,,268197,bed,700360,,,,,,,bed,12595216,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34037245}]","""false""","""false""","[""-loj""]","""false""",0,"[{'src': 'hda', 'id': 34037276}]",iterate,"""false""","""""",32.0,,44118540.0,1519405674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 17:08:16.787225,14835.0,21.0
2018-02-23 17:53:33.978068,slurm_normal,1519408425.0,0,7680.0,1.0,main_w3_handler0,2846125,18500255,False,,429685,bed,700360,700360.0,bed,,,,,bed,12595791,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34037416}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34037276}]",reduce,"""false""","""""",32.0,,44118540.0,1519408422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 17:53:47.241048,14835.0,3.0
2018-02-23 17:43:15.895230,slurm_normal,1519407808.0,0,7680.0,1.0,main_w3_handler0,2846125,18500174,False,,429685,bed,5893060,5893060.0,bed,,,,,bed,12595632,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34037416}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 33927158}]",reduce,"""false""","""""",32.0,,44118540.0,1519407804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 17:43:30.745122,14835.0,4.0
2018-02-23 17:58:53.590345,slurm_normal,1519408759.0,0,7680.0,1.0,main_w4_handler0,2846125,18500290,False,,429685,bed,700360,700360.0,bed,,,,,bed,12595864,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34037416}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34037966}]",reduce,"""false""","""""",32.0,,44118540.0,1519408753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 17:59:21.980512,14835.0,6.0
2018-02-23 18:06:07.529983,slurm_normal,1519409198.0,0,7680.0,1.0,main_w3_handler0,2846125,18500385,False,,700360,bed,429685,429685.0,bed,,,,,bed,12596030,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34038083}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34037416}]",reduce,"""false""","""""",32.0,,44118540.0,1519409194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 18:06:42.753293,14835.0,4.0
2018-02-23 18:12:11.478053,slurm_normal,1519409595.0,0,7680.0,1.0,main_w4_handler1,2846125,18500431,False,,700360,bed,700360,700360.0,bed,,,,,bed,12596107,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34038121}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34038121}]",reduce,"""false""","""""",32.0,,44118540.0,1519409590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 18:14:54.167835,14835.0,5.0
2018-02-23 18:08:03.325670,slurm_normal,1519409315.0,0,7680.0,1.0,main_w4_handler0,2846125,18500398,False,,932041,bed,429685,429685.0,bed,,,,,bed,12596059,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34038102}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34037416}]",reduce,"""false""","""""",32.0,,44118540.0,1519409309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 18:08:37.526888,14835.0,6.0
2018-02-23 18:41:06.286826,slurm_normal,1519411296.0,0,7680.0,1.0,main_w4_handler0,3430280,18500936,False,,998226,bed,1917435,,,,,,,bed,12596422,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""""","""false""","[{'src': 'hda', 'id': 34036889}]","""false""","""false""","[""-wa""]","""false""",0,"[{'src': 'hda', 'id': 34032397}]",iterate,"""false""","""""",32.0,,43937359.0,1519411290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 18:41:54.012725,122044.0,6.0
2018-02-23 18:50:29.157051,slurm_normal,1519411864.0,0,7680.0,1.0,main_w3_handler1,2846125,18501026,False,,429685,bed,700360,700360.0,bed,,,,,bed,12596515,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""false""","""hg38Patch11""","""""","""false""","[{'src': 'hda', 'id': 34037416}]","""false""","""false""","[""-wa""]","""false""",1,"[{'src': 'hda', 'id': 34038083}]",reduce,"""false""","""""",32.0,,44118540.0,1519411859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.0.1,2.27.0.1,,2018-02-23 18:51:05.748176,14835.0,5.0
