chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-19 09:09:10.716551,slurm_normal,1497863365.0,0,,1.0,main_w3_handler1,3063235,16130252,False,,351627,vcf,10210494.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30076940}]",32.0,,38772260,1497863360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-19 09:09:27.431784,97187.0,5.0
428327.0,len,2016-10-26 13:35:02.816514,slurm_normal,1477488936.0,0,,1.0,main_w3_handler1,2850634,14180580,False,,8765759,vcf,8393120.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/621/dataset_17621560.dat""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed86cd2fe77d19fc'}]",32.0,,33889181,1477488926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-26 13:35:39.727301,91998.0,10.0
,,2017-05-30 06:13:35.816847,slurm_normal,1496124872.0,0,,1.0,main_w4_handler0,3132329,15965627,False,,40017845,vcf,10062406.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29812571}]",32.0,,38298421,1496124829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-30 06:14:36.116866,,43.0
,,2016-11-01 13:36:15.921447,slurm_normal,1478008932.0,0,,1.0,main_w4_handler1,2875300,14224558,False,,2661696817,vcf,8434619.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ed655ea51ec8d3f'}]",32.0,,33961941,1478007389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-01 14:02:14.010840,90340.0,1543.0
,,2016-11-06 09:27:49.434921,slurm_normal,1478426637.0,0,,1.0,main_w4_handler1,2196193,14263193,False,,394347838,vcf,8471806.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f84969a43d1912f1'}]",32.0,,34062686,1478426535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-06 10:04:00.944224,37892.0,102.0
,,2016-11-08 06:00:34.254560,slurm_normal,1478584855.0,0,,1.0,main_w3_handler1,2880487,14280061,False,,678667,vcf,8488651.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d035d908a511a42'}]",32.0,,34134533,1478584850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-08 06:00:58.069728,29287.0,5.0
,,2016-11-08 06:32:44.471461,slurm_normal,1478586799.0,0,,1.0,main_w4_handler0,2880487,14280199,False,,7240530,vcf,8488825.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf60a5bfeef9aa98'}]",32.0,,34134533,1478586790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-08 06:33:26.419458,29287.0,9.0
,,2016-11-09 04:05:15.794985,slurm_normal,1478664380.0,0,,1.0,main_w4_handler0,2196193,14291836,False,,120245009,vcf,8500249.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55a1cb86a57b6321d'}]",32.0,,34131620,1478664342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 04:06:22.899384,37892.0,38.0
,,2016-11-20 05:32:10.422210,slurm_normal,1479619956.0,0,,1.0,main_w4_handler1,2893221,14388536,False,,15615600,vcf,8594365.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56196ba3656eafe16'}]",32.0,,34301786,1479619944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-20 05:32:40.055353,8768.0,12.0
,,2016-11-24 17:14:32.175338,slurm_normal,1480007748.0,0,,1.0,main_w4_handler0,2896119,14426295,False,,65404303,vcf,8628770.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27283268}]",32.0,,34372788,1480007679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfflatten/vcfflatten2/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-24 17:15:50.254707,94820.0,69.0
