create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-10-24 18:46:00.841153,slurm_normal_16gb,1445712382.0,0,1.0,main_w1_handler2,2483441,10716058,False,,150284,bed,4978566.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21721951,0,hg19,cached,32.0,,,,25869397,1445712375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-24 18:46:24.207319,59445.0,7.0
2015-10-24 18:46:12.942444,slurm_normal_16gb,1445712395.0,0,1.0,main_w1_handler0,2483441,10716061,False,,150284,bed,4978568.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21721958,0,hg19,cached,32.0,,,,25869397,1445712390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-24 18:46:36.915428,59445.0,5.0
2015-09-17 12:31:13.465531,slurm_normal_16gb,1442493223.0,0,1.0,main_w2_handler1,2440526,10343496,False,,652360,bed,4626655.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/petMar2.len""","""petMar2""",21147716,1,21131479,history,32.0,903524324.0,fasta,,25199661,1442493098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-17 12:33:46.923492,69377.0,125.0
2015-07-16 20:51:34.664703,slurm_normal_16gb,1437079953.0,0,1.0,main_w1_handler0,2378871,9887463,False,,36308,bed,4176192.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20384061,1,20387052,history,32.0,381956675.0,fasta,,24053179,1437079934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-07-16 20:52:37.648217,64132.0,19.0
2015-07-23 10:03:31.596628,slurm_normal_16gb,1437645829.0,0,1.0,main_w1_handler2,2349855,9951898,False,,0,bed,4236864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20494555,0,hg19,cached,32.0,,,,24273328,1437645825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-07-23 10:03:54.172667,64864.0,4.0
2015-07-23 21:00:34.572021,slurm_normal_16gb,1437685287.0,0,1.0,main_w2_handler0,2381269,9958966,False,,92850,bed,4243589.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20488490,0,Homo_sapiens_nuHg19_mtrCRS,cached,32.0,,,,24268633,1437685274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-07-23 21:01:31.723720,64969.0,13.0
2015-07-22 19:05:56.191134,slurm_normal_16gb,1437592012.0,0,1.0,main_w1_handler2,2366295,9945873,False,,36074599,bed,4230735.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20436875,0,mm9,cached,32.0,,,,24008046,1437591982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-07-22 19:06:55.230755,65674.0,30.0
2015-07-25 06:56:08.611224,slurm_normal_16gb,1437807421.0,0,1.0,main_w2_handler1,2389194,9977109,False,,12058080,bed,4260980.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20532848,0,hg19,cached,32.0,,,,24311870,1437807414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-07-25 06:57:05.069609,66221.0,7.0
2015-08-17 09:58:54.973571,slurm_normal_16gb,1439805576.0,0,1.0,main_w1_handler1,2403953,10132928,False,,33108345,bed,4404538.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20731339,0,hg38,cached,32.0,,,,24610073,1439805565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-08-17 09:59:38.904292,67547.0,11.0
2015-08-20 23:45:17.154522,slurm_normal_16gb,1440114390.0,0,1.0,main_w2_handler1,2413705,10161162,False,,9898207,bed,4430448.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20840978,0,hg38,cached,32.0,,,,24428517,1440114379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-08-20 23:46:33.630725,66097.0,11.0
2015-08-25 21:44:54.130055,slurm_normal_16gb,1440539179.0,0,1.0,main_w1_handler1,2381459,10199881,False,,49722,bed,4470294.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20433555,0,hg19,cached,32.0,,,,24212114,1440539128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-08-25 21:46:21.785913,66503.0,51.0
2015-09-22 08:20:45.501157,slurm_normal_16gb,1442910089.0,0,1.0,main_w1_handler0,2447129,10380034,False,,36431,bed,4661260.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21205089,1,21205115,history,32.0,1069960666.0,fasta,,25199661,1442910068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-22 08:21:31.573855,69377.0,21.0
2015-08-30 21:05:15.062920,slurm_normal_16gb,1440968743.0,0,1.0,main_w1_handler0,2423592,10226863,False,,0,bed,4499425.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20957097,0,Araly1,cached,32.0,,,,24652370,1440968737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-08-30 21:05:46.535322,31545.0,6.0
2015-08-30 21:05:15.629063,slurm_normal_16gb,1440968756.0,0,1.0,main_w1_handler0,2423592,10226864,False,,0,bed,4499429.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20957179,0,Araly1,cached,32.0,,,,24652370,1440968751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-08-30 21:06:02.297220,31545.0,5.0
2015-09-30 12:48:12.733328,slurm_normal_16gb,1443617311.0,0,1.0,main_w1_handler1,2456199,10469519,False,,61046,bed,4745962.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21340871,0,mm9,cached,32.0,,,,25441582,1443617306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-30 12:48:33.704102,,5.0
2015-09-30 13:15:27.782546,slurm_normal_16gb,1443618997.0,0,1.0,main_w1_handler0,2456199,10469734,False,,61621,bed,4746102.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21341369,0,mm9,cached,32.0,,,,25441582,1443618991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-30 13:16:39.281163,,6.0
2015-09-27 06:13:51.586727,slurm_normal_16gb,1443334459.0,0,1.0,main_w2_handler0,2451302,10438398,False,,12058080,bed,4716867.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21286487,0,hg19,cached,32.0,,,,25144138,1443334448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-27 06:14:22.532283,69134.0,11.0
2015-12-11 02:18:57.589009,slurm_normal_16gb,1449800397.0,0,1.0,main_w2_handler1,1610639,11146409,False,,680318,bed,5416678.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/013/504/dataset_13504208.dat""","""v1""",22404532,1,22324099,history,32.0,22133353.0,fasta,,26592866,1449800389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-12-11 02:20:00.872368,18929.0,8.0
2015-10-28 22:31:34.542547,slurm_normal_16gb,1446071539.0,0,1.0,main_w2_handler0,2485952,10759045,False,,50181,bed,5017908.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",21789374,0,bosTau7,cached,32.0,,,,25902174,1446071533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-28 22:32:22.945151,651.0,6.0
2015-10-29 10:28:41.208943,slurm_normal_16gb,1446114550.0,0,1.0,main_w1_handler2,2485952,10762301,False,,55411,bed,5021279.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",21794989,0,bosTau7,cached,32.0,,,,25902174,1446114543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-29 10:29:14.270235,651.0,7.0
2015-10-28 19:34:49.364792,slurm_normal_16gb,1446061086.0,0,1.0,main_w1_handler0,2417557,10757617,False,,251844,bed,5016576.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21787096,0,hg19,cached,32.0,,,,25955094,1446061078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-28 19:38:16.956390,68142.0,8.0
2015-10-14 13:34:34.304411,slurm_normal_16gb,1444829709.0,0,1.0,main_w2_handler1,2463088,10569552,False,,148350,bed,4841481.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21513684,0,hg19,cached,32.0,,,,25543390,1444829700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-10-14 13:35:11.005178,,9.0
2015-11-12 17:53:00.025079,slurm_normal_16gb,1447350803.0,0,1.0,main_w1_handler2,2504478,10887916,False,,55411,bed,5141215.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",21982655,0,bosTau7,cached,32.0,,,,25994101,1447350789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-11-12 17:53:25.647886,651.0,14.0
2016-02-04 15:49:22.945023,slurm_normal_16gb,1454600998.0,0,1.0,main_w1_handler2,2588629,11711155,False,,67078,bed,5969036.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23186765,0,hg38,cached,32.0,,,,28067150,1454600987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-04 15:50:02.698057,49023.0,11.0
2016-02-05 14:19:37.289282,slurm_normal_16gb,1454682047.0,0,1.0,main_w1_handler1,2370449,11720481,False,,69791,bed,5977703.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23200163,0,hg19,cached,32.0,,,,27438825,1454682042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-05 14:20:52.466868,65894.0,5.0
2016-02-05 14:18:51.294911,slurm_normal_16gb,1454681988.0,0,1.0,main_w1_handler2,2370449,11720471,False,,61232,bed,5977672.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23200154,0,mm10,cached,32.0,,,,27438825,1454681982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-05 14:19:53.742758,65894.0,6.0
2016-02-05 14:19:14.757769,slurm_normal_16gb,1454682017.0,0,1.0,main_w1_handler1,2370449,11720474,False,,61621,bed,5977689.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23200158,0,mm9,cached,32.0,,,,27438825,1454682012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-05 14:20:19.558790,65894.0,5.0
2016-02-05 14:37:16.299298,slurm_normal_16gb,1454683072.0,0,1.0,main_w1_handler0,2370449,11721251,False,,67078,bed,5978050.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23201090,0,hg38,cached,32.0,,,,27438825,1454683062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-05 14:38:02.924336,65894.0,10.0
2016-02-05 16:53:27.196971,slurm_normal_16gb,1454691337.0,0,1.0,main_w1_handler1,2370449,11723672,False,,56834,bed,5980139.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23206599,0,mm10,cached,32.0,,,,27438825,1454691317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-02-05 16:55:42.811244,65894.0,20.0
2016-01-08 16:12:08.251436,slurm_normal_16gb,1452269571.0,0,1.0,main_w2_handler0,2559206,11422065,False,,974902,bed,5684878.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22797978,0,hg19,cached,32.0,,,,26894442,1452269564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-01-08 16:13:00.442334,52479.0,7.0
2016-01-13 19:18:14.963544,slurm_normal_16gb,1452712739.0,0,1.0,main_w2_handler0,2526380,11494248,False,,108671,bed,5760573.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22886476,1,22883130,history,32.0,2036242.0,fasta,,26541893,1452712732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2016-01-13 19:19:04.315746,,7.0
2015-03-05 11:59:31.114859,slurm_normal_single_16gb,1425556798.0,0,1.0,main_w1_handler0,2220456,8870785,False,,8005506,bed,3024607.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18739518,0,hg19,cached,32.0,,,,21597422,1425556782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-05 12:00:00.748885,60558.0,16.0
2015-03-06 15:36:21.624289,slurm_normal_single_16gb,1425656206.0,0,1.0,main_w1_handler1,2103633,8880521,False,,58518,bed,3042303.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18756617,0,hg19,cached,32.0,,,,21616343,1425656202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-06 15:36:50.078110,55264.0,4.0
2015-03-06 15:31:39.373733,slurm_normal_single_16gb,1425655910.0,0,1.0,main_w2_handler1,2103633,8880503,False,,58518,bed,3042256.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18756547,0,hg19,cached,32.0,,,,21616343,1425655905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-06 15:31:54.076864,55264.0,5.0
2015-03-06 15:46:39.694301,slurm_normal_single_16gb,1425656812.0,0,1.0,main_w2_handler0,2103633,8880598,False,,63613,bed,3042452.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18756699,0,hg19,cached,32.0,,,,21616343,1425656809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-06 15:46:56.006108,55264.0,3.0
2015-03-06 15:28:00.846708,slurm_normal_single_16gb,1425655691.0,0,1.0,main_w1_handler0,2103633,8880492,False,,58518,bed,3042232.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18756547,0,hg19,cached,32.0,,,,21616343,1425655688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-06 15:28:12.814688,55264.0,3.0
2015-03-06 16:28:56.695161,slurm_normal_single_16gb,1425659368.0,0,1.0,main_w2_handler1,2103633,8880856,False,,65022740,bed,3042917.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18757080,0,hg19,cached,32.0,,,,21616343,1425659343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-06 16:29:30.197809,55264.0,25.0
2015-03-08 03:09:06.247390,slurm_normal_single_16gb,1425784170.0,0,1.0,main_w1_handler0,2230524,8890235,False,,0,bed,3059180.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18775545,0,Araly1,cached,32.0,,,,21643532,1425784166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-08 03:09:31.450637,,4.0
2015-03-10 15:41:27.969184,slurm_normal_single_16gb,1426002099.0,0,1.0,main_w2_handler1,2224319,8909037,False,,217,bed,3093132.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18805399,0,ce10,cached,32.0,,,,21524082,1426002094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-10 15:41:42.767869,26695.0,5.0
2015-03-12 16:31:50.657274,slurm_normal_single_16gb,1426177956.0,0,1.0,main_w1_handler1,2104786,8934407,False,,32411227,bed,3141797.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18838429,1,18838489,history,32.0,483483993.0,fasta,,21525027,1426177931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-12 16:32:40.186496,52881.0,25.0
2015-03-12 18:43:21.204689,slurm_normal_single_16gb,1426185817.0,0,1.0,main_w1_handler0,2198397,8935247,False,,1666664,bed,3143946.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18839568,0,mm9,cached,32.0,,,,20289383,1426185813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-03-12 18:43:39.443637,43131.0,4.0
