chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.keep_geno,parameters.keep_info,parameters.m_option,parameters.max_length,parameters.t_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-10 20:18:46.258600,slurm_normal,1489177154.0,0,,1.0,main_w4_handler0,3027028,15266579,False,,6924511,vcf,9412469.roundup,slurm,,132112168.0,corral-repl,,"""bf0b34c605ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712528}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:19:54.487693,50564.0,10.0
,,2017-03-10 20:18:43.137551,slurm_normal,1489177234.0,0,,1.0,main_w3_handler0,3027028,15266572,False,,6123596,vcf,9412487.roundup,slurm,,132112168.0,corral-repl,,"""bee241d805ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712527}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:35.720102,50564.0,12.0
,,2017-03-10 20:18:44.515349,slurm_normal,1489177248.0,0,,1.0,main_w3_handler0,3027028,15266576,False,,6076189,vcf,9412491.roundup,slurm,,132112168.0,corral-repl,,"""bf840dec05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712532}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:51.970050,50564.0,9.0
,,2017-03-10 20:18:45.680039,slurm_normal,1489177150.0,0,,1.0,main_w4_handler1,3027028,15266578,False,,6295253,vcf,9412466.roundup,slurm,,132112168.0,corral-repl,,"""c052457205ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712540}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:19:14.502973,50564.0,10.0
,,2017-03-10 20:18:46.365506,slurm_normal,1489177189.0,0,,1.0,main_w4_handler0,3027028,15266580,False,,6419061,vcf,9412476.roundup,slurm,,132112168.0,corral-repl,,"""bfc7d6e405ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712535}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:15.405695,50564.0,9.0
,,2017-03-10 20:16:38.178965,slurm_normal,1489177044.0,0,,1.0,main_w4_handler1,3027028,15266529,False,,6123596,vcf,9412439.roundup,slurm,,132112168.0,corral-repl,,"""76aa541405ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712527}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:28.581658,50564.0,10.0
,,2017-03-10 20:18:46.969117,slurm_normal,1489177224.0,0,,1.0,main_w4_handler0,3027028,15266582,False,,6685517,vcf,9412482.roundup,slurm,,132112168.0,corral-repl,,"""bf2fd99805ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712529}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:26.692650,50564.0,9.0
,,2017-03-10 20:16:37.923087,slurm_normal,1489177014.0,0,,1.0,main_w3_handler1,3027028,15266528,False,,5806457,vcf,9412436.roundup,slurm,,132112168.0,corral-repl,,"""7638780805ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712523}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:16:58.514872,50564.0,8.0
,,2017-03-10 20:16:39.120453,slurm_normal,1489177033.0,0,,1.0,main_w3_handler1,3027028,15266530,False,,37784739,vcf,9412437.roundup,slurm,,132112168.0,corral-repl,,"""7651dce405ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712524}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:14.529764,50564.0,27.0
,,2017-03-10 20:11:13.640527,slurm_normal,1489176770.0,0,,1.0,main_w3_handler0,3019323,15266497,False,,6070875,vcf,9412403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28704690}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:12:59.367661,50564.0,8.0
,,2017-03-10 20:18:39.393476,slurm_normal,1489177136.0,0,,1.0,main_w3_handler0,3027028,15266565,False,,6619180,vcf,9412462.roundup,slurm,,132112168.0,corral-repl,,"""beb5dc7405ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712526}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:18:59.858688,50564.0,10.0
,,2017-03-10 20:11:09.282190,slurm_normal,1489176733.0,0,,1.0,main_w4_handler0,3019323,15266484,False,,6619180,vcf,9412395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622504}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:12:25.561693,50564.0,9.0
,,2017-03-10 20:11:13.085295,slurm_normal,1489176799.0,0,,1.0,main_w4_handler1,3019323,15266495,False,,6408989,vcf,9412409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622577}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:13:23.864824,50564.0,9.0
,,2017-03-10 20:16:41.004455,slurm_normal,1489177049.0,0,,1.0,main_w3_handler1,3027028,15266535,False,,5339388,vcf,9412441.roundup,slurm,,132112168.0,corral-repl,,"""774ef71205ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712533}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:32.726268,50564.0,11.0
,,2017-03-10 20:11:10.202961,slurm_normal,1489176736.0,0,,1.0,main_w4_handler1,3019323,15266486,False,,6924511,vcf,9412394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622518}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:12:30.879663,50564.0,15.0
,,2017-03-10 20:16:40.804842,slurm_normal,1489177051.0,0,,1.0,main_w4_handler0,3027028,15266533,False,,7272245,vcf,9412443.roundup,slurm,,132112168.0,corral-repl,,"""766a71aa05ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712525}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:33.699723,50564.0,13.0
,,2017-03-10 20:11:08.830409,slurm_normal,1489176683.0,0,,1.0,main_w3_handler1,3019323,15266483,False,,7272245,vcf,9412384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622505}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:11:24.176888,50564.0,10.0
,,2017-03-10 20:11:11.949570,slurm_normal,1489176760.0,0,,1.0,main_w3_handler1,3019323,15266491,False,,5339388,vcf,9412401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622557}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:12:41.086635,50564.0,8.0
,,2017-03-10 20:11:07.642965,slurm_normal,1489176687.0,0,,1.0,main_w3_handler1,3019323,15266480,False,,7070241,vcf,9412382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622485}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:11:31.281740,50564.0,17.0
,,2017-03-10 20:11:08.009275,slurm_normal,1489176688.0,0,,1.0,main_w3_handler0,3019323,15266481,False,,5806457,vcf,9412385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622488}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:11:30.580272,50564.0,15.0
,,2017-03-10 20:11:07.181139,slurm_normal,1489176683.0,0,,1.0,main_w3_handler0,3019323,15266479,False,,6144702,vcf,9412383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622474}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:11:25.820239,50564.0,10.0
,,2017-03-10 20:16:40.955998,slurm_normal,1489177067.0,0,,1.0,main_w4_handler0,3027028,15266534,False,Job output deleted by user before job completed.,6419061,vcf,9412453.roundup,slurm,,132112168.0,corral-repl,,"""777b778805ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712535}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:18:16.409103,50564.0,8.0
,,2017-03-10 20:11:08.461431,slurm_normal,1489176716.0,0,,1.0,main_w3_handler0,3019323,15266482,False,,37784739,vcf,9412387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622494}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:11:57.244662,50564.0,28.0
,,2017-03-10 20:16:43.087691,slurm_normal,1489177048.0,0,,1.0,main_w3_handler0,3027028,15266537,False,,6924511,vcf,9412442.roundup,slurm,,132112168.0,corral-repl,,"""76c7f05005ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712528}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:30.042642,50564.0,10.0
,,2017-03-10 20:18:41.080034,slurm_normal,1489177243.0,0,,1.0,main_w3_handler0,3027028,15266567,False,,7070241,vcf,9412485.roundup,slurm,,132112168.0,corral-repl,,"""be5e76be05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712522}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:48.096022,50564.0,25.0
,,2017-03-10 20:16:40.650651,slurm_normal,1489177049.0,0,,1.0,main_w4_handler0,3027028,15266532,False,,6144702,vcf,9412440.roundup,slurm,,132112168.0,corral-repl,,"""75f5d4ee05ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712521}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:33.359652,50564.0,11.0
,,2017-03-10 20:18:43.282502,slurm_normal,1489177165.0,0,,1.0,main_w4_handler0,3027028,15266573,False,,38225432,vcf,9412467.roundup,slurm,,132112168.0,corral-repl,,"""c06b481005ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712541}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:05.274447,50564.0,25.0
,,2017-03-10 20:18:41.183301,slurm_normal,1489177243.0,0,,1.0,main_w3_handler1,3027028,15266569,False,,6408989,vcf,9412488.roundup,slurm,,132112168.0,corral-repl,,"""bffa3a1c05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712537}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:47.491515,50564.0,14.0
,,2017-03-10 20:18:41.112606,slurm_normal,1489177246.0,0,,1.0,main_w3_handler1,3027028,15266568,False,,37784739,vcf,9412486.roundup,slurm,,132112168.0,corral-repl,,"""be832f4a05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712524}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:20:51.396106,50564.0,28.0
,,2017-03-10 20:11:11.515011,slurm_normal,1489176768.0,0,,1.0,main_w4_handler0,3019323,15266490,False,,6076189,vcf,9412399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622551}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:13:10.055140,50564.0,38.0
,,2017-03-10 20:18:44.193487,slurm_normal,1489177261.0,0,,1.0,main_w3_handler1,3027028,15266575,False,,5810980,vcf,9412494.roundup,slurm,,132112168.0,corral-repl,,"""bfe1093e05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712536}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:21:02.505561,50564.0,10.0
,,2017-03-10 20:18:47.518291,slurm_normal,1489177272.0,0,,1.0,main_w3_handler1,3027028,15266583,False,,17803355,vcf,9412496.roundup,slurm,,132112168.0,corral-repl,,"""bfb13e8e05ce11e7b69e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712534}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:21:14.245482,50564.0,17.0
,,2017-03-10 20:11:09.771540,slurm_normal,1489176717.0,0,,1.0,main_w4_handler1,3019323,15266485,False,,6123596,vcf,9412391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28622512}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,36436426.0,1489176707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:12:03.417509,50564.0,10.0
,,2017-03-10 20:16:44.732976,slurm_normal,1489177063.0,0,,1.0,main_w3_handler1,3027028,15266540,False,,6070875,vcf,9412451.roundup,slurm,,132112168.0,corral-repl,,"""77e04bfe05ce11e7811b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28712539}]",,"""false""","""false""","""false""","""200""","""Split primitives""",32.0,,,1489177054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-10 20:17:45.335773,50564.0,9.0
