chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
97363.0,len,2015-05-20 04:29:01.641677,slurm_normal,1432096166.0,0,1.0,main_w2_handler1,2298193,9501110,False,,5231116,vcf,3822606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19760810,,32.0,,23018374.0,1432096161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 04:29:28.416537,60434.0,5.0
97363.0,len,2015-05-20 04:32:05.727592,slurm_normal,1432096367.0,0,1.0,main_w1_handler0,2298193,9501126,False,,5246877,vcf,3822627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19760911,,32.0,,23018374.0,1432096358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 04:32:48.565079,60434.0,9.0
97363.0,len,2015-05-20 04:37:46.757433,slurm_normal,1432096705.0,0,1.0,main_w1_handler0,2298193,9501134,False,,5264576,vcf,3822647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19760998,,32.0,,23018374.0,1432096700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 04:38:27.687217,60434.0,5.0
97363.0,len,2015-05-20 04:38:07.757641,slurm_normal,1432096721.0,0,1.0,main_w1_handler0,2298193,9501135,False,,5118140,vcf,3822649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19761001,,32.0,,23018374.0,1432096716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 04:38:43.593909,60434.0,5.0
97363.0,len,2015-05-20 04:38:39.377032,slurm_normal,1432096752.0,0,1.0,main_w1_handler1,2298193,9501136,False,,5204987,vcf,3822650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19761011,,32.0,,23018374.0,1432096748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 04:39:17.310130,60434.0,4.0
97363.0,len,2015-05-20 05:23:23.197936,slurm_normal,1432099445.0,0,1.0,main_w1_handler1,2298193,9501447,False,,6606266,vcf,3822912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19761797,,32.0,,23018374.0,1432099439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 05:24:10.255885,60434.0,6.0
97363.0,len,2015-05-20 05:22:53.477326,slurm_normal,1432099410.0,0,1.0,main_w2_handler0,2298193,9501442,False,,5167866,vcf,3822908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/283/dataset_11283542.dat""","""?""",19761795,,32.0,,23018374.0,1432099402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-05-20 05:23:33.565921,60434.0,8.0
,,2015-06-27 05:25:28.722679,slurm_normal,1435382752.0,0,1.0,main_w2_handler0,2353314,9748053,False,,2483,vcf,4051318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20158602,,32.0,,23860332.0,1435382748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-27 05:25:54.457844,60634.0,4.0
,,2015-06-27 13:35:19.651522,slurm_normal,1435412136.0,0,1.0,main_w1_handler2,2348193,9748990,False,,2483,vcf,4052497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20160116,,32.0,,23863728.0,1435412132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-27 13:35:39.574302,60634.0,4.0
,,2015-06-28 23:58:49.698128,slurm_normal,1435535965.0,0,1.0,main_w2_handler0,2358423,9755432,False,,1867079,vcf,4058731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20171177,,32.0,,22501224.0,1435535954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-28 23:59:28.131756,62384.0,11.0
,,2015-06-09 20:04:58.611001,slurm_normal,1433881180.0,0,1.0,main_w1_handler2,2104786,9622598,False,,1296587019,vcf,3933581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/666/dataset_10666137.dat""","""willowscaff""",17965844,,32.0,,23552149.0,1433880331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-09 20:19:42.647903,52881.0,849.0
,,2015-06-14 16:02:10.317408,slurm_normal,1434297794.0,0,1.0,main_w2_handler1,2104786,9650875,False,,108522412,vcf,3961936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/550/dataset_11550195.dat""","""Psc_contigs_v1""",20003327,,32.0,,23552149.0,1434297757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-14 16:03:17.116329,52881.0,37.0
,,2015-06-16 14:10:53.514324,slurm_normal,1434463889.0,0,1.0,main_w2_handler1,2344312,9664388,False,,38977,vcf,3973827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20022703,,32.0,,23653856.0,1434463886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-06-16 14:11:32.743388,64927.0,3.0
,,2015-07-31 11:18:41.612545,slurm_normal,1438341809.0,0,1.0,main_w2_handler1,2202727,10040620,False,,3941923,vcf,4321137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20648683,,32.0,,24402203.0,1438341548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-31 11:23:30.728810,49150.0,261.0
,,2015-07-10 15:57:01.473058,slurm_normal,1436543878.0,0,1.0,main_w1_handler1,2370524,9832123,False,,88374390,vcf,4129470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20289141,,32.0,,24032802.0,1436543859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-10 15:58:00.865155,65649.0,19.0
,,2015-08-04 16:10:28.976094,slurm_normal,1438704914.0,0,1.0,main_w1_handler1,2400715,10061831,False,,2229436090,vcf,4340824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20685249,,32.0,,24148213.0,1438704646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-08-04 16:15:17.396584,52696.0,268.0
261.0,len,2015-07-14 14:48:35.938666,slurm_normal,1436885368.0,0,1.0,main_w1_handler0,2351990,9865772,False,,3960037,vcf,4156501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/632/dataset_11632199.dat""","""?""",20354924,,32.0,,24137858.0,1436885356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-14 14:49:32.849527,65161.0,12.0
,,2015-07-15 15:55:50.114169,slurm_normal,1436975958.0,0,1.0,main_w2_handler0,2376949,9873228,False,,952130126,vcf,4163614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20363759,,32.0,,24148764.0,1436975802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-15 15:59:26.938174,23413.0,156.0
,,2015-07-15 18:11:26.804775,slurm_normal,1436983913.0,0,1.0,main_w2_handler0,2348782,9875355,False,,153834,vcf,4165312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/703/dataset_11703371.dat""","""Complete""",20275189,,32.0,,22725781.0,1436983908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-15 18:11:57.558949,61115.0,5.0
,,2015-07-16 04:42:45.406543,slurm_normal,1437021818.0,0,1.0,main_w1_handler0,2374620,9878318,False,,206711236,vcf,4168518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20370141,,32.0,,24155538.0,1437021796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-16 04:43:42.370468,58801.0,22.0
,,2015-07-16 12:29:01.696232,slurm_normal,1437049787.0,0,1.0,main_w1_handler0,2378263,9880830,False,,368823,vcf,4170966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20376945,,32.0,,24166163.0,1437049783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-16 12:29:52.368195,,4.0
,,2015-07-17 20:44:33.797906,slurm_normal,1437165918.0,0,1.0,main_w1_handler1,2377513,9897604,False,,1553213,vcf,4185554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20387971,,32.0,,24155460.0,1437165902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-17 20:45:22.828259,65807.0,16.0
,,2015-07-19 13:43:25.960004,slurm_normal,1437313452.0,0,1.0,main_w2_handler1,2370859,9906935,False,,1075429,vcf,4195488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20415342,,32.0,,24075125.0,1437313445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-19 13:44:14.739913,44233.0,7.0
,,2015-07-20 03:51:38.140295,slurm_normal,1437364329.0,0,1.0,main_w2_handler1,2381952,9911957,False,,1668720,vcf,4199982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20426965,,32.0,,24106719.0,1437364322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-20 03:52:11.536413,49273.0,7.0
,,2015-07-20 14:03:49.536084,slurm_normal,1437401064.0,0,1.0,main_w1_handler0,2381787,9916361,False,,493452,vcf,4204205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20423664,,32.0,,24156451.0,1437401060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-20 14:04:29.644748,66233.0,4.0
,,2015-07-21 08:41:09.134616,slurm_normal,1437468090.0,0,1.0,main_w1_handler0,2383578,9924792,False,,1022594,vcf,4212279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20446467,,32.0,,24225756.0,1437468083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-21 08:41:33.663814,66571.0,7.0
,,2015-07-23 13:36:25.757825,slurm_normal,1437658630.0,0,1.0,main_w1_handler2,2386845,9953858,False,,64980800,vcf,4238721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20497634,,32.0,,24275607.0,1437658613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-23 13:37:15.768846,,17.0
,,2015-07-23 16:04:35.281411,slurm_normal,1437667509.0,0,1.0,main_w1_handler2,2386733,9956115,False,,1301824,vcf,4240829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20497596,,32.0,,24274153.0,1437667493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-23 16:05:13.517659,66285.0,16.0
,,2015-07-23 07:04:18.970002,slurm_normal,1437635081.0,0,1.0,main_w1_handler0,2386011,9950400,False,,876445,vcf,4235553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20492355,,32.0,,24272315.0,1437635076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-23 07:04:43.542636,66674.0,5.0
,,2015-07-23 08:49:04.423241,slurm_normal,1437641375.0,0,1.0,main_w1_handler0,2386011,9951286,False,,691717,vcf,4236292.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20492354,,32.0,,24272315.0,1437641371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-07-23 08:49:37.904801,66674.0,4.0
,,2015-08-10 08:06:02.796301,slurm_normal,1439194009.0,0,1.0,main_w2_handler0,2369580,10090218,False,,35441438,vcf,4366064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20730493,,32.0,,24056013.0,1439193995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,0.0.1,,2015-08-10 08:06:52.147345,,14.0
