create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-15 01:00:01.560968,slurm_normal,1458003645.0,0.0,1.0,main_w2_handler1,2633697,12135827,False,,743,fasta,6353038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23839885,,"""5""",32.0,,27453505,1458003641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-03-15 01:00:51.300507,76867.0,4.0
2016-03-15 01:00:02.021584,slurm_normal,1458003666.0,0.0,1.0,main_w1_handler0,2633697,12135828,False,,744,fasta,6353041.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23839888,,"""5""",32.0,,27453505,1458003660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-03-15 01:01:07.716178,76867.0,6.0
2016-03-15 00:56:24.802699,slurm_normal,1458003437.0,0.0,1.0,main_w2_handler0,2631622,12135812,False,,743,fasta,6353008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23836912,,"""5""",32.0,,27566300,1458003433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-03-15 00:57:19.770035,76288.0,4.0
2016-03-15 01:53:23.971924,slurm_normal,1458006851.0,0.0,1.0,main_w2_handler1,2633702,12136084,False,,743,fasta,6353429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23837372,,"""5""",32.0,,28995019,1458006845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-03-15 01:54:12.880940,76286.0,6.0
2016-03-15 01:53:31.098098,slurm_normal,1458006876.0,0.0,1.0,main_w1_handler2,2633702,12136085,False,,744,fasta,6353431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23837390,,"""5""",32.0,,28995019,1458006871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-03-15 01:54:37.193284,76286.0,5.0
2016-09-12 10:18:04.724263,slurm_normal,1473675504.0,0.0,1.0,main_w3_handler1,2817409,13829879,False,,2138596,fasta,8051807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dde114dc9972fbd'}]","""12""",32.0,,32905881,1473675497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-12 10:18:25.313144,29015.0,7.0
2016-09-12 10:15:53.171467,slurm_normal,1473675370.0,0.0,1.0,main_w3_handler0,2817409,13829865,False,,131922,fasta,8051796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d35222389cd6a0eb'}]","""12""",32.0,,32905881,1473675366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-12 10:16:13.577608,29015.0,4.0
2016-09-13 11:12:23.179265,slurm_normal,1473765163.0,0.0,1.0,main_w3_handler0,2817409,13840623,False,,131922,fasta,8063304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d35222389cd6a0eb'}]","""12""",32.0,,32905881,1473765157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-13 11:12:45.651710,29015.0,6.0
2016-09-20 17:59:50.022054,slurm_normal,1474394408.0,0.0,1.0,main_w3_handler1,2826630,13897266,False,,441,fasta,8119949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548c01eca351450c2'}]","""5""",32.0,,33059840,1474394403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-20 18:00:09.539735,90628.0,5.0
2016-09-21 06:34:38.280530,slurm_normal,1474439701.0,0.0,1.0,main_w3_handler0,2812712,13902822,False,,887,fasta,8125671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b1bf08cc5793bba'}]","""7""",32.0,,33067778,1474439696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-21 06:35:02.496479,90628.0,5.0
2016-09-23 12:58:10.633205,slurm_normal,1474636506.0,0.0,1.0,main_w4_handler1,2822287,13925139,False,,505,fasta,8147656.roundup,slurm,,132112168.0,corral-repl,,"""5d8c2c52818d11e6a8b7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f422f8e0b7bd98a'}]","""5""",32.0,,33121682,1474636492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-09-23 13:15:09.162734,90331.0,14.0
2016-04-25 00:04:12.559413,slurm_normal,1461542669.0,0.0,1.0,main_w1_handler2,2682896,12595345,False,,83872,fasta,6797036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7fdb7cf4627d097'}]","""5""",32.0,,29797340,1461542666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-04-25 00:04:31.374912,,3.0
2016-08-23 00:20:32.788586,slurm_normal,1471911648.0,0.0,1.0,main_w4_handler0,2797359,13702006,False,,163,fasta,7917929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53df1ee9e656b8d8b'}]","""5""",32.0,,32391877,1471911643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-08-23 00:20:48.873735,,5.0
2016-12-08 20:39:33.776176,slurm_normal,1481229588.0,0.0,1.0,main_w4_handler0,2877738,14521323,False,,358,fasta,8703999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27547887}]","""5""",32.0,,34734813,1481229582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-12-08 20:39:50.244265,90811.0,6.0
2016-12-08 20:56:46.152619,slurm_normal,1481230615.0,0.0,1.0,main_w3_handler0,2922594,14521650,False,,358,fasta,8704340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548141}]","""5""",32.0,,33308139,1481230609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-12-08 20:56:57.658881,91147.0,6.0
2016-12-08 20:48:18.306127,slurm_normal,1481230109.0,0.0,1.0,main_w4_handler1,2913515,14521507,False,,358,fasta,8704183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548147}]","""5""",32.0,,34735104,1481230106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-12-08 20:48:33.182150,92579.0,3.0
2016-12-08 22:18:09.516807,slurm_normal,1481235501.0,0.0,1.0,main_w4_handler0,2923658,14522706,False,,358,fasta,8705316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548321}]","""5""",32.0,,34734368,1481235493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2016-12-08 22:18:23.037325,91291.0,8.0
2017-03-10 23:46:41.415862,slurm_normal,1489189651.0,0.0,1.0,main_w4_handler0,3027148,15267755,False,,558,fasta,9413637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714626}]","""15""",32.0,,36565463,1489189647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:34.315602,,4.0
2017-03-10 23:46:42.236684,slurm_normal,1489189670.0,0.0,1.0,main_w4_handler0,3027148,15267758,False,,1190,fasta,9413643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714629}]","""15""",32.0,,36565463,1489189666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:53.329909,,4.0
2017-03-10 23:46:40.356523,slurm_normal,1489189644.0,0.0,1.0,main_w3_handler1,3027148,15267752,False,,686,fasta,9413635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714623}]","""15""",32.0,,36565463,1489189640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:24.976504,,4.0
2017-03-10 23:46:41.982643,slurm_normal,1489189662.0,0.0,1.0,main_w4_handler0,3027148,15267757,False,,1180,fasta,9413640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714628}]","""15""",32.0,,36565463,1489189657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:45.056863,,5.0
2017-02-08 11:14:15.389402,slurm_normal,1486552464.0,0.0,1.0,main_w4_handler1,523367,14981561,False,,329,fasta,9138926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28261631}]","""5""",32.0,,35883155,1486552460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-02-08 11:14:26.153686,10411.0,4.0
2014-11-14 06:37:53.244104,rodeo_normal,1415947084.0,0.0,1.0,main_w2_handler0,2115755,8165936,False,,8705,fasta,2010680.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17508478,,"""5""",32.0,,18485951,1415947082.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-14 06:38:07.599634,55763.0,2.0
2014-10-15 16:14:57.575761,rodeo_normal,1413389709.0,0.0,1.0,main_w2_handler1,2086663,7986932,False,,31728,fasta,27033.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17239146,,"""5""",2.0,,17624559,1413389707.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-10-15 16:15:13.631676,,2.0
2014-11-12 05:27:42.769091,rodeo_normal,1415770071.0,0.0,1.0,main_w1_handler1,2115692,8148201,False,,10416,fasta,184369.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17506346,,"""10""",2.0,,17793589,1415770066.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-12 05:27:56.124633,,5.0
2014-11-28 19:09:47.313467,rodeo_normal,1417201805.0,0.0,1.0,main_w1_handler1,2131758,8264918,False,,87,fasta,346013.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17703714,,"""7""",2.0,,19806537,1417201802.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-28 19:10:07.662248,,3.0
2014-11-28 19:00:53.804236,rodeo_normal,1417201272.0,0.0,1.0,main_w1_handler1,2131758,8264733,False,Job output deleted by user before job completed.,131,fasta,345930.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17703638,,"""5""",2.0,,19806537,1417201270.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-28 19:01:16.247386,,2.0
2014-11-28 19:07:35.776571,rodeo_normal,1417201676.0,0.0,1.0,main_w2_handler1,2131758,8264804,False,,87,fasta,345986.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17703714,,"""5""",2.0,,19806537,1417201673.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-28 19:07:59.463296,,3.0
2014-11-28 19:11:57.320821,rodeo_normal,1417201933.0,0.0,1.0,main_w1_handler0,2131758,8264924,False,,87,fasta,346042.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17703714,,"""1""",2.0,,19806537,1417201931.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-28 19:12:18.543521,,2.0
2014-11-28 19:10:42.305659,rodeo_normal,1417201856.0,0.0,1.0,main_w1_handler1,2131758,8264920,False,,87,fasta,346022.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17703714,,"""5""",2.0,,19806537,1417201853.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-11-28 19:11:00.103095,,3.0
2014-12-09 12:52:29.985839,rodeo_normal,1418129561.0,0.0,1.0,main_w2_handler0,2142661,8379584,False,,444,fasta,511237.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17877619,,"""5""",2.0,,19785640,1418129557.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2014-12-09 12:52:44.059985,10514.0,4.0
2017-03-10 23:46:39.961729,slurm_normal,1489189633.0,0.0,1.0,main_w3_handler1,3027148,15267751,False,,1113,fasta,9413633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714622}]","""15""",32.0,,36565463,1489189629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:17.783996,,4.0
2017-03-10 23:46:38.362641,slurm_normal,1489189606.0,0.0,1.0,main_w3_handler1,3027148,15267746,False,,1121,fasta,9413624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714440}]","""15""",32.0,,36565463,1489189602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:46:50.607466,,4.0
2017-03-10 23:46:40.777046,slurm_normal,1489189689.0,0.0,1.0,main_w3_handler1,3027148,15267753,False,,857,fasta,9413649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714624}]","""15""",32.0,,36565463,1489189685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:48:10.975761,,4.0
2017-03-10 23:46:39.625086,slurm_normal,1489189622.0,0.0,1.0,main_w4_handler1,3027148,15267749,False,,1007,fasta,9413630.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714621}]","""15""",32.0,,36565463,1489189618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:05.310281,,4.0
2017-03-10 23:46:39.253783,slurm_normal,1489189616.0,0.0,1.0,main_w4_handler1,3027148,15267748,False,,1121,fasta,9413627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714620}]","""15""",32.0,,36565463,1489189612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:46:56.893035,,4.0
2017-03-10 23:46:41.135683,slurm_normal,1489189678.0,0.0,1.0,main_w3_handler0,3027148,15267754,False,,1236,fasta,9413645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714625}]","""15""",32.0,,36565463,1489189674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:48:00.972131,,4.0
2017-03-10 23:21:10.900255,slurm_normal,1489188080.0,0.0,1.0,main_w4_handler1,3027148,15267613,False,,1121,fasta,9413491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714440}]","""15""",32.0,,36565463,1489188075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:21:23.499055,,5.0
2017-03-10 23:46:38.788685,slurm_normal,1489189624.0,0.0,1.0,main_w3_handler1,3027148,15267747,False,,1142,fasta,9413631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714619}]","""15""",32.0,,36565463,1489189618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:07.445466,,6.0
2017-03-10 23:46:41.711770,slurm_normal,1489189651.0,0.0,1.0,main_w4_handler1,3027148,15267756,False,,1080,fasta,9413636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714627}]","""15""",32.0,,36565463,1489189647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:31.944091,,4.0
2017-03-10 23:46:42.468685,slurm_normal,1489189662.0,0.0,1.0,main_w4_handler1,3027148,15267759,False,,1201,fasta,9413641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28714630}]","""15""",32.0,,36565463,1489189657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-10 23:47:44.945802,,5.0
2017-03-11 02:35:38.716266,slurm_normal,1489199745.0,0.0,1.0,main_w4_handler0,3027148,15268262,False,,1173,fasta,9414117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28715290}]","""15""",32.0,,36565463,1489199741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: charge8/5.0.0,5.0.0,,2017-03-11 02:35:48.694231,,4.0
