count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names,names_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.dbkey,parameters.diffs,parameters.fasta.values,parameters.names.values,parameters.percent,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
5414314.0,count_table,2017-04-10 11:38:53.207939,slurm_normal,1491824341.0,0,9974418,fasta,1.0,main_w4_handler1,3067204,15540102,False,,9665410.roundup,slurm,,132112168.0,43828.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29148775}]","""?""","""20""","[{'src': 'hda', 'id': 29148367}]","[{'src': 'hda', 'id': 29148370}]","""10""",32.0,,37102438,1491824336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-04-10 11:39:04.871646,102541,5.0
70394.0,count_table,2017-03-29 18:58:07.370309,slurm_normal,1490814782.0,0,2473135,fasta,1.0,main_w3_handler0,3042010,15427153,False,,9559310.roundup,slurm,,132112168.0,293189424.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28973398}]","""?""","""0""","[{'src': 'hda', 'id': 28972600}]","[{'src': 'hda', 'id': 28946364}]","""0""",32.0,,36762747,1490814774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-03-29 19:19:52.633645,82349,8.0
,,2017-04-02 18:32:08.030977,slurm_normal,1491157935.0,0,582103,fasta,1.0,main_w4_handler1,3009978,15462998,False,,9593270.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""","[{'src': 'hda', 'id': 29027393}]",,"""0""",32.0,,37054575,1491157931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-04-02 18:32:17.859368,99424,4.0
,,2017-02-23 12:58:39.180591,slurm_normal,1487854729.0,0,333890,fasta,1.0,main_w4_handler0,3007086,15117819,False,,9272112.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""","[{'src': 'hda', 'id': 28478042}]",,"""0""",32.0,,36239649,1487854723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-02-23 12:58:52.478340,99424,6.0
,,2017-02-26 21:55:10.461894,slurm_normal,1488146118.0,0,3632609,fasta,1.0,main_w3_handler1,3009978,15148930,False,,9301207.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""","[{'src': 'hda', 'id': 28520791}]",,"""0""",32.0,,36294606,1488146114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-02-26 21:55:21.241479,99424,4.0
,,2017-04-18 07:40:20.233156,slurm_normal,1492501445.0,0,55367867,fasta,1.0,main_w4_handler0,3068942,15611938,False,,9730895.roundup,slurm,,132112168.0,55367867.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""","[{'src': 'hda', 'id': 29255932}]","[{'src': 'hda', 'id': 29255932}]","""0""",32.0,,37370514,1492501230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-04-18 07:44:08.755840,103902,215.0
,,2017-04-18 14:14:29.553886,slurm_normal,1492524886.0,0,40499736,fasta,1.0,main_w4_handler1,2846575,15614312,False,,9732872.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""3""","[{'src': 'hda', 'id': 29259521}]",,"""3""",32.0,,37395163,1492524881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-04-18 14:14:50.237566,51782,5.0
,,2017-04-18 14:03:27.383248,slurm_normal,1492542216.0,0,68402874,fasta,1.0,main_w4_handler1,2846575,15614192,False,,9732788.roundup,slurm,,132112168.0,68402874.0,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""","[{'src': 'hda', 'id': 29259372}]","[{'src': 'hda', 'id': 29259372}]","""0""",32.0,,37395163,1492524227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_cluster_fragments/1.21.0,1.21.0,,2017-04-18 19:03:42.749391,51782,17989.0
