chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adapters,parameters.assume_sorted,parameters.bisulphite,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.maxinsert,parameters.metric_accumulation_level,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-28 03:44:18.367039,slurm_normal,1488253806.0,0,,1.0,main_w4_handler1,2994849,15161615,False,,1511874744,bam,9313106.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28438027}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28437968}]",history,"""SILENT""",32.0,116815.0,fasta,,36011642.0,1488253460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-02-28 03:50:09.318841,99394.0,346.0
,,2017-02-28 11:03:48.065776,slurm_normal,1488284943.0,0,,1.0,main_w4_handler1,3012055,15164849,False,,701244133,bam,9316812.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28549358}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36323666.0,1488284815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-02-28 12:29:07.476176,82468.0,128.0
,,2017-02-28 14:58:26.377895,slurm_normal,1488300514.0,0,,1.0,main_w3_handler0,3012055,15167172,False,,624193156,bam,9319799.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28553420}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36323666.0,1488300189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-02-28 16:48:41.890932,82468.0,325.0
,,2017-02-28 15:53:35.080590,slurm_normal,1488303734.0,0,,1.0,main_w3_handler1,3012055,15168061,False,,637154891,bam,9320338.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28554767}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36323666.0,1488303567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-02-28 17:42:20.894609,82468.0,167.0
,,2017-03-01 00:13:25.663502,slurm_normal,1488327223.0,0,,1.0,main_w4_handler0,2994849,15173081,False,,72013,sam,9323779.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28563092}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28563036}]",history,"""SILENT""",32.0,1873018.0,fasta,,36011642.0,1488327210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-01 00:13:45.031993,99394.0,13.0
,,2017-03-01 12:27:33.322989,slurm_normal,1488377033.0,0,,1.0,main_w3_handler0,3012055,15177821,False,,658867287,bam,9329049.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28569751}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36353532.0,1488376892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-01 14:03:56.865153,82468.0,141.0
,,2017-03-01 12:29:44.610838,slurm_normal,1488378178.0,0,,1.0,main_w4_handler0,3012055,15177836,False,,671498756,bam,9329224.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28569767}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36353532.0,1488378063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-01 14:23:01.629727,82468.0,115.0
,,2017-03-01 15:25:23.421472,slurm_normal,1488388094.0,0,,1.0,main_w4_handler0,3012055,15179579,False,,607192352,bam,9330965.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28572761}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36353532.0,1488387979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-01 17:08:15.083558,82468.0,115.0
,,2017-03-01 16:08:40.438851,slurm_normal,1488391386.0,0,,1.0,main_w3_handler1,3012055,15180115,False,,545435086,bam,9331788.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28573552}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36353532.0,1488391179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-01 18:03:44.866721,82468.0,207.0
,,2017-03-02 11:02:26.744946,slurm_normal,1488459322.0,0,,1.0,main_w3_handler0,3012055,15187281,False,,687342387,bam,9339177.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28584338}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36382606.0,1488459232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 12:55:25.638018,82468.0,90.0
,,2017-03-02 11:01:07.448561,slurm_normal,1488459170.0,0,,1.0,main_w3_handler0,3012055,15187268,False,,713119439,bam,9339159.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28584325}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36382606.0,1488459031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 12:52:53.241631,82468.0,139.0
,,2017-03-02 14:27:10.890648,slurm_normal,1488470815.0,0,,1.0,main_w4_handler0,3012055,15189286,False,,589993625,bam,9341006.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28587629}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36382606.0,1488470714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 16:06:56.572315,82468.0,101.0
,,2017-03-02 14:27:24.946201,slurm_normal,1488471290.0,0,,1.0,main_w3_handler1,3012055,15189288,False,,540605353,bam,9341053.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28587630}]",,"""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28547380}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,36382606.0,1488471181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 16:14:53.152639,82468.0,109.0
,,2017-04-04 22:11:48.876147,slurm_normal,1491346868.0,0,,1.0,main_w3_handler0,3040999,15489005,False,,69117565,bam,9617181.roundup,slurm,,132112168.0,corral-repl,,"""af57b4f0198311e78ed1005056a51846""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29072535}]",,"""100000""","[""ALL_READS""]",0,hg_g1k_v37,,,,cached,"""LENIENT""",32.0,,,,,1491346782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-04-04 23:01:11.539114,36335.0,86.0
,,2017-03-02 22:24:21.255072,reserved,1488493501.0,0,,1.0,main_w4_handler1,3017269,15193999,False,,37684594,bam,9344630.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595111}]","""Map with BWA for Illumina on data 21 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:03.269415,5254.0,35.0
,,2017-03-02 22:24:14.446294,reserved,1488493479.0,0,,1.0,main_w4_handler1,3017269,15193981,False,,55690344,bam,9344616.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595096}]","""Map with BWA for Illumina on data 38 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:41.087653,5254.0,22.0
,,2017-03-02 22:24:15.189413,reserved,1488493474.0,0,,1.0,main_w3_handler1,3017269,15193983,False,,37130614,bam,9344619.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595098}]","""Map with BWA for Illumina on data 36 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:40.498101,5254.0,14.0
,,2017-03-02 22:24:15.493687,reserved,1488493477.0,0,,1.0,main_w4_handler0,3017269,15193984,False,,50486908,bam,9344618.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595099}]","""Map with BWA for Illumina on data 30 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:41.081399,5254.0,17.0
,,2017-03-02 22:24:14.776211,reserved,1488493480.0,0,,1.0,main_w3_handler0,3017269,15193982,False,,56193283,bam,9344617.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595097}]","""Map with BWA for Illumina on data 37 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:43.551834,5254.0,23.0
,,2017-03-02 22:24:21.544874,reserved,1488493480.0,0,,1.0,main_w3_handler0,3017269,15194000,False,,33683947,bam,9344625.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595112}]","""Map with BWA for Illumina on data 20 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:43.790117,5254.0,14.0
,,2017-03-02 22:24:22.739439,reserved,1488493500.0,0,,1.0,main_w3_handler0,3017269,15194003,False,,32088590,bam,9344632.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595115}]","""Map with BWA for Illumina on data 17 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:02.853864,5254.0,33.0
,,2017-03-02 22:24:19.096904,reserved,1488493483.0,0,,1.0,main_w3_handler1,3017269,15193994,False,,24058300,bam,9344637.roundup,slurm,,132111800.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595107}]","""Map with BWA for Illumina on data 25 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:46.931703,5254.0,14.0
,,2017-03-02 22:24:16.693928,reserved,1488493486.0,0,,1.0,main_w4_handler0,3017269,15193985,False,,58996537,bam,9344621.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595101}]","""Map with BWA for Illumina on data 29 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:47.948120,5254.0,23.0
,,2017-03-02 22:24:20.763156,reserved,1488493506.0,0,,1.0,main_w4_handler0,3017269,15193997,False,,52370432,bam,9344631.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595110}]","""Map with BWA for Illumina on data 22 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:08.156017,5254.0,39.0
,,2017-03-02 22:24:17.989190,reserved,1488493486.0,0,,1.0,main_w3_handler1,3017269,15193990,False,,41387591,bam,9344627.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595103}]","""Map with BWA for Illumina on data 27 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:50.481842,5254.0,20.0
,,2017-03-02 22:24:18.513222,reserved,1488493500.0,0,,1.0,main_w3_handler1,3017269,15193992,False,,39810926,bam,9344633.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595106}]","""Map with BWA for Illumina on data 26 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:02.884462,5254.0,33.0
,,2017-03-02 22:24:17.423178,reserved,1488493485.0,0,,1.0,main_w3_handler1,3017269,15193988,False,,42505654,bam,9344624.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595102}]","""Map with BWA for Illumina on data 28 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:50.042526,5254.0,19.0
,,2017-03-02 22:24:19.624655,reserved,1488493489.0,0,,1.0,main_w4_handler0,3017269,15193995,False,,24007701,bam,9344629.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595108}]","""Map with BWA for Illumina on data 24 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:24:51.069877,5254.0,23.0
,,2017-03-02 22:24:22.118527,reserved,1488493505.0,0,,1.0,main_w4_handler0,3017269,15194001,False,,48043083,bam,9344635.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595113}]","""Map with BWA for Illumina on data 19 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:08.576481,5254.0,37.0
,,2017-03-02 22:24:20.206100,reserved,1488493505.0,0,,1.0,main_w4_handler1,3017269,15193996,False,,49817109,bam,9344628.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28595109}]","""Map with BWA for Illumina on data 23 and data 35: mapped reads""","""100000""","[""ALL_READS""]",1,,,,"[{'src': 'hda', 'id': 28594836}]",history,"""LENIENT""",32.0,10173.0,fasta,,36196859.0,1488493466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/1.136.1,1.136.1,,2017-03-02 22:25:08.717856,5254.0,39.0
