create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.detail,parameters.inputA.values,parameters.inputB.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-25 20:13:27.333857,slurm_normal,1477426418.0,0,1.0,main_w4_handler0,2867450,14173030,False,,31658,bed,1209450,bed,8385710.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f33b61d817caec93'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfddf9a40ece4b4b'}]",32.0,,33845406,1477426413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-25 20:14:04.183111,,5.0
2016-10-25 07:50:38.057542,slurm_normal,1477381843.0,0,1.0,main_w4_handler1,2867113,14165337,False,,1575265,bed,448418,bed,8377885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d914287459590f67'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dca723665a092d0b'}]",32.0,,33876881,1477381839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-25 07:50:45.647218,92152.0,4.0
2017-03-01 02:23:53.697231,slurm_normal,1488335040.0,0,1.0,main_w3_handler1,2967066,15174081,False,,618299,bed,6097711,bed,9324835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28562714}]","[{'src': 'hda', 'id': 28526066}]",32.0,,36046298,1488335036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-01 02:24:02.352643,98681.0,4.0
2016-10-05 20:48:14.282745,slurm_normal,1475700774.0,0,1.0,main_w4_handler1,2843051,14015116,False,,485534,bed,7896847,bed,8233417.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53a6917e1bbf27dba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd8c227e5aa96b12'}]",32.0,,33464503,1475700541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-05 20:52:58.883605,91599.0,233.0
2016-10-11 16:59:59.669766,slurm_normal,1476205254.0,0,1.0,main_w3_handler0,2808802,14056111,False,,4422180,tabular,3400902,tabular,8273492.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd6b0d79fb33a8a7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b592ae6d2f2353be78'}]",32.0,,33601562,1476205245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:00:56.687922,88896.0,9.0
2016-10-11 17:19:56.097252,slurm_normal,1476206448.0,0,1.0,main_w3_handler0,2808802,14056390,False,,43255,bed,33687,bed,8273720.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5327cbac1f5450c03'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]",32.0,,33601562,1476206445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:20:52.450774,88896.0,3.0
2016-10-11 17:30:37.404044,slurm_normal,1476207067.0,0,1.0,main_w3_handler0,2808802,14056471,False,,53211,bed,33687,bed,8273816.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53214a8da78768dac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]",32.0,,33601562,1476207064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:31:10.515649,88896.0,3.0
2016-10-11 17:19:55.206185,slurm_normal,1476206430.0,0,1.0,main_w4_handler0,2808802,14056389,False,,53211,bed,33687,bed,8273715.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53214a8da78768dac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]",32.0,,33601562,1476206426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:20:34.653407,88896.0,4.0
2016-10-11 17:19:05.948023,slurm_normal,1476206445.0,0,1.0,main_w3_handler0,2808802,14056379,False,,33687,bed,53211,bed,8273718.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53214a8da78768dac'}]",32.0,,33601562,1476206442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:20:47.582582,88896.0,3.0
2016-10-11 17:19:07.651008,slurm_normal,1476206428.0,0,1.0,main_w4_handler0,2808802,14056381,False,,33687,bed,43255,bed,8273713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5327cbac1f5450c03'}]",32.0,,33601562,1476206425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:20:34.325025,88896.0,3.0
2016-10-11 17:30:38.484045,slurm_normal,1476207070.0,0,1.0,main_w4_handler0,2808802,14056472,False,,43255,bed,33687,bed,8273818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5327cbac1f5450c03'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da405b847a505627'}]",32.0,,33601562,1476207067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-10-11 17:31:15.395763,88896.0,3.0
2016-11-16 14:16:09.901127,slurm_normal,1479306076.0,0,1.0,main_w3_handler0,2739523,14355248,False,,155834,bed,604547,bed,8561046.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e057ffbf2ec55b3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479305924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-16 14:22:01.356610,36650.0,152.0
2016-11-16 17:49:19.095963,slurm_normal,1479318576.0,0,1.0,main_w4_handler0,2739523,14358339,False,,7919,bed,604547,bed,8564266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56253c829f385f0bb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479318567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-16 17:49:41.204983,36650.0,9.0
2016-11-16 16:59:50.676623,slurm_normal,1479315715.0,0,1.0,main_w4_handler1,2739523,14357847,False,,155834,bed,604547,bed,8563794.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d7d1a3d5f49a12b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479315613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-16 17:02:02.303203,36650.0,102.0
2016-11-16 17:48:31.709626,slurm_normal,1479318532.0,0,1.0,main_w3_handler0,2739523,14358330,False,,7919,bed,604547,bed,8564255.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56253c829f385f0bb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479318515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-16 17:48:55.998452,36650.0,17.0
2016-11-17 15:30:35.299047,slurm_normal,1479396647.0,0,1.0,main_w3_handler0,2739523,14368098,False,,40585,bed,604547,bed,8573961.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9b86fd05ee23882'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479396640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 15:30:50.805418,36650.0,7.0
2016-11-17 15:31:03.578825,slurm_normal,1479396676.0,0,1.0,main_w4_handler1,2739523,14368100,False,,40585,bed,604547,bed,8573963.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9b86fd05ee23882'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479396668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 15:31:19.743394,36650.0,8.0
2016-11-17 17:42:09.491498,slurm_normal,1479404547.0,0,1.0,main_w4_handler1,2739523,14369427,False,,27332,bed,604547,bed,8575074.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a4d8bc9cba88801'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479404536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 17:42:31.941862,36650.0,11.0
2016-11-17 16:30:44.292216,slurm_normal,1479400337.0,0,1.0,main_w4_handler1,2739523,14368720,False,,604547,bed,40585,bed,8574468.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9b86fd05ee23882'}]",32.0,,32940287,1479400250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 16:32:22.562158,36650.0,87.0
2016-11-17 17:42:10.472427,slurm_normal,1479404548.0,0,1.0,main_w3_handler1,2739523,14369428,False,,5219,bed,604547,bed,8575076.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55a58ffe0c7e10ae6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479404538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 17:42:30.705054,36650.0,10.0
2016-11-17 17:42:08.810254,slurm_normal,1479404549.0,0,1.0,main_w3_handler0,2739523,14369426,False,,109123,bed,604547,bed,8575073.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f88cc3a5587e09a0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b503c55e746bcca6a7'}]",32.0,,32940287,1479404537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-17 17:42:34.440166,36650.0,12.0
2016-11-23 14:03:56.079739,slurm_normal,1479909886.0,0,1.0,main_w4_handler0,2905593,14415152,False,,1196590,bed,2009963,bed,8619698.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383156}]","[{'src': 'hda', 'id': 27383162}]",32.0,,34420538,1479909873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 14:04:49.945385,,13.0
2017-01-16 13:38:38.334518,slurm_normal,1484573928.0,0,1.0,main_w3_handler1,2935220,14777801,False,,60463385,gtf,53682167,gtf,8939941.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27904186}]","[{'src': 'hda', 'id': 27889119}]",32.0,,35313228,1484573921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-01-16 13:38:50.081551,97185.0,7.0
2016-11-23 13:35:42.151995,slurm_normal,1479908154.0,0,1.0,main_w4_handler0,2905593,14414620,False,,2009963,bed,1196590,bed,8619377.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383162}]","[{'src': 'hda', 'id': 27383156}]",32.0,,34420538,1479908147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 13:35:58.679796,,7.0
2016-11-23 13:58:16.270147,slurm_normal,1479909508.0,0,1.0,main_w4_handler1,2905593,14414972,False,,313637,bed,1196590,bed,8619611.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383560}]","[{'src': 'hda', 'id': 27383156}]",32.0,,34420538,1479909501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 13:58:36.579200,,7.0
2016-11-23 13:59:54.689997,slurm_normal,1479909646.0,0,1.0,main_w3_handler1,2905593,14415049,False,,313637,bed,1196590,bed,8619636.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383560}]","[{'src': 'hda', 'id': 27383156}]",32.0,,34420538,1479909599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 14:00:48.167836,,47.0
2016-11-23 13:57:01.427202,slurm_normal,1479909440.0,0,1.0,main_w4_handler0,2905593,14414911,False,,2009963,bed,313637,bed,8619592.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383162}]","[{'src': 'hda', 'id': 27383560}]",32.0,,34420538,1479909429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 13:57:24.040260,,11.0
2016-11-23 13:59:55.318630,slurm_normal,1479909715.0,0,1.0,main_w3_handler1,2905593,14415050,False,,313637,bed,2009963,bed,8619646.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383560}]","[{'src': 'hda', 'id': 27383162}]",32.0,,34420538,1479909652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 14:02:09.715765,,63.0
2016-11-23 14:03:56.558713,slurm_normal,1479909910.0,0,1.0,main_w3_handler0,2905593,14415153,False,,1196590,bed,313637,bed,8619720.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27383156}]","[{'src': 'hda', 'id': 27383560}]",32.0,,34420538,1479909892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-23 14:05:16.046841,,18.0
2016-11-29 12:33:26.408081,slurm_normal,1480422818.0,0,1.0,main_w3_handler1,605821,14444326,False,,522253,bed,3919593,bed,8641493.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 26321898}]",32.0,,34508217,1480422810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:33:42.511180,12956.0,8.0
2016-11-29 12:21:06.377836,slurm_normal,1480422074.0,0,1.0,main_w4_handler1,605821,14444182,False,,136044,bed,3033,bed,8641333.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27430952}]","[{'src': 'hda', 'id': 27430554}]",32.0,,34508217,1480422068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:21:18.395560,12956.0,6.0
2016-11-29 12:29:58.442579,slurm_normal,1480422606.0,0,1.0,main_w4_handler1,605821,14444282,False,,522253,bed,1278683,bed,8641440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 27196435}]",32.0,,34508217,1480422602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:30:09.737538,12956.0,4.0
2016-11-29 13:26:33.671693,slurm_normal,1480427408.0,0,1.0,main_w4_handler1,605821,14445051,False,,136044,bed,5767306,bed,8641990.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27430952}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480426837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 13:51:07.545611,12956.0,571.0
2016-11-29 12:22:38.374824,slurm_normal,1480422168.0,0,1.0,main_w3_handler0,605821,14444211,False,,522253,bed,136044,bed,8641351.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 27430952}]",32.0,,34508217,1480422163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:22:51.269068,12956.0,5.0
2016-11-29 12:19:18.681514,slurm_normal,1480421986.0,0,1.0,main_w4_handler0,605821,14444168,False,,136044,bed,3033,bed,8641316.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 27430952}]","[{'src': 'hda', 'id': 27430554}]",32.0,,34508217,1480421967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:19:47.420771,12956.0,19.0
2016-11-29 12:27:57.185103,slurm_normal,1480422513.0,0,1.0,main_w3_handler1,605821,14444267,False,,522253,bed,721571,bed,8641415.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 27196448}]",32.0,,34508217,1480422482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:28:35.147676,12956.0,31.0
2016-11-29 12:34:59.440877,slurm_normal,1480422924.0,0,1.0,main_w3_handler0,605821,14444368,False,,522253,bed,29947872,bed,8641521.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 26322503}]",32.0,,34508217,1480422910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:35:26.766650,12956.0,14.0
2016-11-29 12:37:10.218093,slurm_normal,1480423139.0,0,1.0,main_w3_handler1,605821,14444432,False,,522253,bed,5767306,bed,8641576.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196444}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480423119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 12:39:03.200815,12956.0,20.0
2016-11-29 13:11:12.274519,slurm_normal,1480425238.0,0,1.0,main_w3_handler1,605821,14444829,False,,721571,bed,5767306,bed,8641893.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27196448}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480425076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 13:14:00.488771,12956.0,162.0
2016-11-29 14:00:02.261418,slurm_normal,1480429605.0,0,1.0,main_w4_handler0,605821,14445238,False,,3033,bed,5767306,bed,8642136.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 27430554}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480429332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-29 14:27:56.543475,12956.0,273.0
2016-11-30 09:15:46.039841,slurm_normal,1480498890.0,0,1.0,main_w4_handler1,605821,14452178,False,,35542,bed,5767306,bed,8647787.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 27433067}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480498884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-30 09:58:32.793873,12956.0,6.0
2016-11-30 09:15:30.481831,slurm_normal,1480497491.0,0,1.0,main_w4_handler0,605821,14452177,False,,5738874,bed,5767306,bed,8647702.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27432781}]","[{'src': 'hda', 'id': 27431369}]",32.0,,34508217,1480497485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-11-30 09:20:44.268970,12956.0,6.0
2016-12-03 18:38:47.127165,slurm_normal,1480791218.0,0,1.0,main_w3_handler0,2917045,14481824,False,,51312,bed,63053,bed,8673090.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489421}]","[{'src': 'hda', 'id': 27489420}]",32.0,,33688736,1480791214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 19:05:18.345659,86683.0,4.0
2016-12-03 18:38:46.517352,slurm_normal,1480790528.0,0,1.0,main_w3_handler1,2917045,14481823,False,,51312,bed,41244,bed,8673075.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489421}]","[{'src': 'hda', 'id': 27489418}]",32.0,,33688736,1480790524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 18:45:24.485190,86683.0,4.0
2016-12-03 18:38:34.250658,slurm_normal,1480790502.0,0,1.0,main_w3_handler1,2917045,14481821,False,,63053,bed,41244,bed,8673074.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489420}]","[{'src': 'hda', 'id': 27489418}]",32.0,,33688736,1480790498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 18:43:56.039615,86683.0,4.0
2016-12-03 18:38:35.092528,slurm_normal,1480790340.0,0,1.0,main_w4_handler0,2917045,14481822,False,,63053,bed,51312,bed,8673062.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489420}]","[{'src': 'hda', 'id': 27489421}]",32.0,,33688736,1480790336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 18:39:12.636097,86683.0,4.0
2016-12-03 18:38:21.314061,slurm_normal,1480790339.0,0,1.0,main_w4_handler0,2917045,14481820,False,,41244,bed,51312,bed,8673061.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489418}]","[{'src': 'hda', 'id': 27489421}]",32.0,,33688736,1480790334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 18:39:12.434953,86683.0,5.0
