create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.randseed,parameters.topn,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-11 10:45:41.730741,slurm_normal,1457693202.0,0,1.0,main_w1_handler0,2448538,12105075,False,18561763,fasta,,6328969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23794478,,"""5""","""""",32.0,,28935478,1457693198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2016-03-11 10:46:43.910833,69875.0,4.0
2016-05-30 08:57:02.377844,slurm_normal,1464598907.0,0,1.0,main_w2_handler0,2713912,13021969,False,98424695,fasta,,7204418.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5878511f1b07e7fec'}]","""0""","""""",32.0,,30367775,1464598899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2016-05-30 09:05:56.374423,62969.0,8.0
2017-01-04 22:16:08.011657,slurm_normal,1483568195.0,0,1.0,main_w3_handler1,2946829,14692422,False,873894,fasta,,8862294.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27815360}]","""0""","""100""",32.0,,35199220,1483568178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2017-01-04 22:16:38.811595,,17.0
2017-03-28 08:54:14.978220,slurm_normal,1490691270.0,0,1.0,main_w3_handler0,3026619,15413078,False,973,fasta,,9543255.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28950811}]","""8""","""""",32.0,,36551572,1490691264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2017-03-28 08:54:31.627578,17859.0,6.0
2017-11-10 04:20:53.027423,slurm_normal,1510287670.0,0,1.0,main_w4_handler1,3319449,17406426,False,106459821,fasta,,11468231,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32212814}]","""0""","""""",32.0,,41902601,1510287661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2017-11-10 04:21:12.862109,88606.0,9.0
2017-11-23 22:06:30.127384,slurm_normal,1511474807.0,0,1.0,main_w4_handler1,3337512,17567165,False,456710827,fasta,,11629071,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32507120}]","""0""","""""",32.0,,42220446,1511474795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2017-11-23 22:06:50.198665,,12.0
2017-12-03 08:16:48.628829,slurm_normal,1512289024.0,0,1.0,main_w3_handler0,3319449,17679743,False,106459821,fasta,,11742375,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32212814}]","""0""","""""",32.0,,42420243,1512289015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_shuffling/1.9.7.0,1.9.7.0,,2017-12-03 08:17:05.616137,88606.0,9.0
