chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.file_list|__identifier__,parameters.file|__identifier__,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-16 20:38:34.659876,slurm_normal,1497645771.0,0,,,,,,1.0,main_w3_handler1,3159021,16119431,False,,10201085.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1527989,,,accession_number,"""fastqsanger.gz""",32.0,,38384116.0,1497645562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-16 20:42:55.560004,31580.0,209.0
,,2017-06-16 20:38:21.766018,slurm_normal,1497645831.0,0,,,,,,1.0,main_w3_handler1,3159021,16119428,False,,10201084.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1527988,,,accession_number,"""fastqsanger.gz""",32.0,,38384116.0,1497645559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-16 20:43:58.195118,31580.0,272.0
,,2017-06-16 21:09:28.864744,slurm_normal,1497647411.0,0,,,,,,1.0,main_w3_handler1,2987736,16119563,False,,10201225.roundup,slurm,,132112168.0,corral-repl,,,both,false,,200,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR3493403,,,accession_number,"""fastqsanger.gz""",32.0,,37484817.0,1497647398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-16 21:10:19.967688,68233.0,13.0
,,2017-05-23 12:57:32.792385,slurm_normal,1495544277.0,0,,,,,,1.0,main_w4_handler1,3123604,15916944,False,,10014695.roundup,slurm,,132112168.0,corral-repl,,,both,false,,20,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,ERR268415,,,accession_number,"""fastqsanger.gz""",32.0,,38161638.0,1495544270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-23 12:58:05.347600,,7.0
,,2017-05-23 14:59:22.959201,slurm_normal,1495552053.0,0,,,,,,1.0,main_w3_handler1,3090954,15918180,False,,10015856.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5121045,,,accession_number,"""fastqsanger.gz""",32.0,,37637076.0,1495551572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-23 15:07:34.495977,19169.0,481.0
,,2017-06-18 19:12:31.848409,slurm_normal,1497817235.0,0,4272742079.0,sra,,,,1.0,main_w3_handler1,3160401,16126569,False,,10207329.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30066654}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497815068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 20:20:39.057025,47785.0,2167.0
,,2017-06-18 19:12:32.265036,slurm_normal,1497817240.0,0,4013076820.0,sra,,,,1.0,main_w4_handler1,3160401,16126570,False,,10207335.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30066655}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497815234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 20:20:41.799928,47785.0,2006.0
,,2017-06-17 03:10:13.670222,slurm_normal,1497670845.0,0,3981339623.0,sra,,,,1.0,main_w3_handler1,3159252,16120952,False,,10202511.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30061295}]",,file,"""fastqsanger.gz""",32.0,,38579650.0,1497669066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-17 03:40:48.692384,47785.0,1779.0
,,2017-06-20 08:39:12.478724,slurm_normal,1497948065.0,0,1674666782.0,sra,,,,1.0,main_w4_handler1,3164491,16140463,False,,10219997.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30092299}]",,file,"""fastqsanger""",32.0,,38771458.0,1497947966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-20 08:41:09.650694,61107.0,99.0
,,2017-06-17 03:10:12.930643,slurm_normal,1497670959.0,0,4310450837.0,sra,,,,1.0,main_w3_handler0,3159252,16120950,False,,10202512.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30061293}]",,file,"""fastqsanger.gz""",32.0,,38579650.0,1497669066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-17 03:42:44.704089,47785.0,1893.0
,,2017-06-17 03:10:13.320862,slurm_normal,1497670847.0,0,4170822073.0,sra,,,,1.0,main_w4_handler0,3159252,16120951,False,,10202510.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30061294}]",,file,"""fastqsanger.gz""",32.0,,38579650.0,1497669028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-17 03:40:53.489348,47785.0,1819.0
,,2017-06-17 03:10:12.590219,slurm_normal,1497670930.0,0,4161317086.0,sra,,,,1.0,main_w4_handler0,3159252,16120949,False,,10202509.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30061281}]",,file,"""fastqsanger.gz""",32.0,,38579650.0,1497669028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-17 03:42:13.547683,47785.0,1902.0
,,2017-05-24 01:13:39.199390,slurm_normal,1495593156.0,0,8829283309.0,sra,,,,1.0,main_w3_handler1,3116306,15923128,False,,10021085.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 29729513}]",,file,"""fastqsanger.gz""",32.0,,38127889.0,1495588428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 02:32:39.633843,106152.0,4728.0
,,2017-05-24 01:13:23.061686,slurm_normal,1495592593.0,0,7499297213.0,sra,,,,1.0,main_w4_handler0,3116306,15923127,False,,10021084.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 29729444}]",,file,"""fastqsanger.gz""",32.0,,38127889.0,1495588419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 02:23:16.278608,106152.0,4174.0
,,2017-05-24 02:56:17.887999,slurm_normal,1495599406.0,0,,,,,,1.0,main_w3_handler0,3124759,15923457,False,,10021446.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR2927742,,,accession_number,"""fastqsanger.gz""",32.0,,38178515.0,1495594589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 04:16:49.399853,,4817.0
,,2017-05-24 04:54:41.989953,slurm_normal,1495601754.0,0,,,,,,1.0,main_w3_handler0,3112342,15923948,False,,10021900.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1977670,,,accession_number,"""fastqsanger.gz""",32.0,,37989814.0,1495601693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 04:55:56.727057,105886.0,61.0
,,2017-05-24 03:06:18.854246,slurm_normal,1495601485.0,0,,,,,,1.0,main_w3_handler0,3124728,15923504,False,,10021485.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5343917,,,accession_number,"""fastqsanger.gz""",32.0,,38177574.0,1495595197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 04:51:27.063414,88742.0,6288.0
,,2017-05-24 05:55:57.049605,slurm_normal,1495606107.0,0,1244887301.0,sra,,,,1.0,main_w3_handler1,2906714,15924155,False,,10022135.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,"[{'src': 'hda', 'id': 29746794}]",,file,"""fastqsanger.gz""",32.0,,36381209.0,1495605367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 06:08:28.695619,95702.0,740.0
,,2017-05-24 05:06:48.935025,slurm_normal,1495608330.0,0,,,,,,1.0,main_w3_handler1,3124728,15924010,False,,10021978.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,false,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5343917,,,accession_number,"""fastqsanger.gz""",32.0,,38177574.0,1495602419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 06:45:31.704247,88742.0,5911.0
,,2017-05-24 06:05:34.950209,slurm_normal,1495611493.0,0,6411979272.0,sra,,,,1.0,main_w3_handler0,3124728,15924199,False,,10022178.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,false,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 29746606}]",,file,"""fastqsanger.gz""",32.0,,38177574.0,1495605950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 07:38:16.328451,88742.0,5543.0
,,2017-05-24 07:44:35.251454,slurm_normal,1495612263.0,0,3157826941.0,sra,,,,1.0,main_w3_handler0,3124786,15924612,False,,10022583.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 29747356}]",,file,"""fastqsanger""",32.0,,38179787.0,1495611887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 07:51:06.093332,106520.0,376.0
,,2017-05-24 08:39:46.450976,slurm_normal,1495618612.0,0,,,,,,1.0,main_w3_handler0,3017868,15924925,False,,10022884.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR925743,,,accession_number,"""fastqsanger.gz""",32.0,,37930887.0,1495615197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 09:36:55.546815,101289.0,3415.0
,,2017-05-24 06:21:00.819865,slurm_normal,1495619576.0,0,,,22.0,txt,,1.0,main_w4_handler0,3124728,15924245,False,,10022222.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 29746910}]",file_list,"""fastqsanger.gz""",32.0,,38177574.0,1495606874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 09:55:54.077485,88742.0,12702.0
,,2017-06-20 09:05:47.292141,slurm_normal,1497949583.0,0,35710615.0,sra,,,,1.0,main_w3_handler1,3162956,16140674,False,,10220159.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30092583}]",,file,"""fastqsanger""",32.0,,38800942.0,1497949570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-20 09:06:25.184212,107909.0,13.0
,,2017-06-30 13:16:47.212529,slurm_normal,1498832110.0,0,6334996611.0,sra,,,,1.0,main_w4_handler1,3177682,16231060,False,,10306991.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30245133}]",,file,"""fastqsanger.gz""",32.0,,39020097.0,1498828616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-30 14:15:14.689434,97634.0,3494.0
,,2017-05-24 15:54:56.701337,slurm_normal,1495642209.0,0,,,,,,1.0,main_w3_handler0,3071158,15929400,False,,10027166.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070697,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495641314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:10:16.253933,27035.0,895.0
,,2017-05-24 15:55:19.080368,slurm_normal,1495643113.0,0,,,,,,1.0,main_w4_handler0,3071158,15929404,False,,10027280.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070700,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495642229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:25:17.870810,27035.0,884.0
,,2017-05-24 15:55:04.022320,slurm_normal,1495642223.0,0,,,,,,1.0,main_w4_handler0,3071158,15929401,False,,10027168.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070698,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495641324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:10:27.372689,27035.0,899.0
,,2017-05-24 15:55:11.956905,slurm_normal,1495642174.0,0,,,,,,1.0,main_w3_handler1,3071158,15929403,False,,10027170.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070699,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495641330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:09:40.244100,27035.0,844.0
,,2017-05-24 15:55:28.579100,slurm_normal,1495643925.0,0,,,,,,1.0,main_w4_handler0,3071158,15929406,False,,10027357.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070701,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495643059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:38:49.387353,27035.0,866.0
,,2017-05-24 15:54:48.676263,slurm_normal,1495642238.0,0,,,,,,1.0,main_w3_handler1,3071158,15929399,False,,10027163.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070696,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495641302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:10:40.918732,27035.0,936.0
,,2017-05-24 15:55:52.162708,slurm_normal,1495643228.0,0,,,,,,1.0,main_w3_handler1,3071158,15929409,False,,10027287.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070694,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495642262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:27:09.623040,27035.0,966.0
,,2017-06-20 08:53:45.000318,slurm_normal,1497948870.0,0,,,,,,1.0,main_w4_handler0,3162956,16140588,False,,10220084.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR385732,,,accession_number,"""fastqsanger""",32.0,,38800942.0,1497948843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-20 08:54:34.529901,107909.0,27.0
,,2017-05-24 15:55:36.191813,slurm_normal,1495643050.0,0,,,,,,1.0,main_w3_handler1,3071158,15929407,False,,10027275.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070702,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495642186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:24:13.863855,27035.0,864.0
,,2017-05-24 15:55:59.737358,slurm_normal,1495643136.0,0,,,,,,1.0,main_w3_handler0,3071158,15929411,False,,10027279.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070695,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495642219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:25:40.936114,27035.0,917.0
,,2017-05-24 15:55:44.977836,slurm_normal,1495644009.0,0,,,,,,1.0,main_w4_handler0,3071158,15929408,False,,10027378.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR070693,,,accession_number,"""fastqsanger.gz""",32.0,,37836082.0,1495643126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 16:40:13.643838,27035.0,883.0
,,2017-05-24 16:13:34.825552,slurm_normal,1495646157.0,0,,,,,,1.0,main_w4_handler1,3125583,15929524,False,,10027306.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1554537,,,accession_number,"""fastqsanger.gz""",32.0,,38191762.0,1495642431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 17:15:59.425739,98597.0,3726.0
,,2017-06-18 00:21:41.983674,slurm_normal,1497748462.0,0,6866446446.0,sra,,,,1.0,main_w4_handler1,3159970,16123879,False,,10205040.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064198}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497745312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 01:14:24.316234,47785.0,3150.0
,,2017-05-24 17:26:18.299898,slurm_normal,1495647623.0,0,,,11.0,txt,,1.0,main_w3_handler1,1878342,15930031,False,,10027857.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 29756680}]",file_list,"""fastqsanger.gz""",32.0,,38080893.0,1495646798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 17:40:35.753403,17110.0,825.0
,,2017-05-24 16:13:50.080135,slurm_normal,1495646891.0,0,,,,,,1.0,main_w4_handler1,3125583,15929527,False,,10027308.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1554538,,,accession_number,"""fastqsanger.gz""",32.0,,38191762.0,1495642445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 17:28:13.777845,98597.0,4446.0
,,2017-05-24 16:10:53.507270,slurm_normal,1495647143.0,0,,,,,,1.0,main_w4_handler1,3125583,15929513,False,,10027289.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1554541,,,accession_number,"""fastqsanger.gz""",32.0,,38191762.0,1495642268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 17:32:25.204425,98597.0,4875.0
,,2017-06-18 00:21:41.735770,slurm_normal,1497750124.0,0,7999011093.0,sra,,,,1.0,main_w3_handler1,3159970,16123878,False,,10205041.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064196}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497745315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 01:42:06.673614,47785.0,4809.0
,,2017-06-18 00:21:42.287899,slurm_normal,1497749098.0,0,6483764425.0,sra,,,,1.0,main_w3_handler0,3159970,16123880,False,,10205043.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064199}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497745318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 01:25:01.177269,47785.0,3780.0
,,2017-05-24 17:42:11.356402,slurm_normal,1495648708.0,0,,,11.0,txt,,1.0,main_w4_handler1,1878342,15930121,False,,10027946.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 29756795}]",file_list,"""fastqsanger.gz""",32.0,,38080893.0,1495647749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-05-24 17:58:42.834245,17110.0,959.0
,,2017-06-18 00:21:42.827006,slurm_normal,1497749948.0,0,8675857783.0,sra,,,,1.0,main_w3_handler1,3159970,16123882,False,,10205042.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064203}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497745315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 01:39:11.112446,47785.0,4633.0
,,2017-06-18 00:21:46.553154,slurm_normal,1497755823.0,0,11177250184.0,sra,,,,1.0,main_w3_handler1,3159970,16123893,False,,10205184.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064238}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497750128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 03:17:06.545050,47785.0,5695.0
,,2017-06-18 00:21:42.588175,slurm_normal,1497750619.0,0,9475595673.0,sra,,,,1.0,main_w4_handler0,3159970,16123881,False,,10205044.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064200}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497745318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 01:50:21.016052,47785.0,5301.0
,,2017-06-18 00:21:43.118975,slurm_normal,1497755169.0,0,8741441899.0,sra,,,,1.0,main_w4_handler0,3159970,16123883,False,,10205202.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30064204}]",,file,"""fastqsanger.gz""",32.0,,38750454.0,1497750629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-06-18 03:06:10.833850,47785.0,4540.0
