chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.columns,parameters.dbkey,parameters.input,parameters.input.values,parameters.module,parameters.settings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-06 21:24:05.517186,slurm_normal,1428403406.0,0,,1.0,main_w1_handler0,2258397,9152571,False,,12046246,tabular,3435247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:1, z_1:1""","""?""",19161153,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22043300.0,1428355460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-07 10:43:31.684005,24436,47946.0
,,2015-04-07 19:45:34.641702,slurm_normal,1428436108.0,0,,1.0,main_w1_handler1,2262444,9162982,False,,306154,gtf,3444547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""x_1:1, y_1:1, z_1:4""","""mm9""",19175958,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22295547.0,1428436082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-07 19:48:34.435375,62043,26.0
,,2015-04-08 22:47:20.022232,slurm_normal,1428533258.0,0,,1.0,main_w1_handler0,2178063,9175466,False,,4974,tabular,3455159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""y_1:1""","""mm9""",19200216,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22332628.0,1428533252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-08 22:47:40.413097,58430,6.0
,,2015-07-27 15:44:32.019139,slurm_normal,1438011914.0,0,,1.0,main_w1_handler1,2384440,10007906,False,,411596,tabular,4290209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""y_1:2""","""ce10""",20580702,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,24303296.0,1438011909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-07-27 15:45:28.688707,66646,5.0
,,2015-10-23 19:32:48.927020,slurm_normal,1445628800.0,0,,1.0,main_w2_handler1,2481958,10706172,False,,57804,tabular,4968604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:3, z_1:5""","""?""",21706472,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,25861574.0,1445628783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-10-23 19:33:22.611276,70516,17.0
,,2015-05-06 18:43:42.419553,slurm_normal,1430937845.0,0,,1.0,main_w2_handler1,2233028,9414017,False,,3579488,tabular,3743883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""y_1:8""","""dm3""",19612837,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22755218.0,1430937839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-05-06 18:44:07.826864,60740,6.0
,,2015-04-13 12:22:42.346447,slurm_normal,1428927792.0,0,,1.0,main_w1_handler1,2241176,9215948,False,,5624857,tabular,3498057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""y_1:8""","""rn5""",19252818,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22342580.0,1428927784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-13 12:23:14.501638,61082,8.0
,,2015-05-06 17:47:29.907165,slurm_normal,1430945700.0,0,,1.0,main_w2_handler0,2277380,9413532,False,,589992,tabular,3743525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""x_1:1, y_1:1, z_1:10""","""hg38""",19610287,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22914131.0,1430934496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-05-06 20:55:10.883461,62880,11204.0
,,2015-05-10 21:38:44.445537,slurm_normal,1431293946.0,0,,1.0,main_w1_handler0,2263189,9439245,False,,4974,tabular,3765517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""y_1:1""","""mm9""",19654154,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22992053.0,1431293940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-05-10 21:39:08.147265,62079,6.0
,,2015-07-27 19:50:14.146342,slurm_normal,1438026642.0,0,,1.0,main_w1_handler2,2378544,10010249,False,,205773,tabular,4292475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:5""","""?""",20581871,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,24170009.0,1438026636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-07-27 19:50:45.893178,17286,6.0
,,2015-04-14 09:06:09.637937,slurm_normal,1429002390.0,0,,1.0,main_w2_handler0,2269430,9226280,False,,1388601,vcf,3507242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""tooltip_1:4, y_1:2""","""hg19""",19281606,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,22288150.0,1429002385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-14 09:06:32.692646,62017,5.0
,,2015-04-14 09:09:27.069908,slurm_normal,1429002584.0,0,,1.0,main_w1_handler1,2269430,9226290,False,,1388601,vcf,3507307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""tooltip_1:4, y_1:2""","""hg19""",19281606,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,22288150.0,1429002579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-14 09:09:46.212486,62017,5.0
,,2015-04-16 17:32:27.414624,slurm_normal,1429207008.0,0,,1.0,main_w1_handler1,2267782,9248366,False,,10321406,xls,7024.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""tooltip_1:13, y_1:13""","""hg19""",19251747,,"""histogram""","""x_axis_label:Q value, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",2.0,,22353029.0,1429206999.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-16 17:56:54.186992,58685,9.0
,,2015-04-15 07:51:00.512539,slurm_normal,1429084279.0,0,,1.0,main_w1_handler1,2236938,9234770,False,,14331058,bed,3516002.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, x_2:1""","""hg19""",18852972,,"""histogramdiscrete""","""x_axis_label:Breaks, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,21648959.0,1429084271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-15 07:51:23.900704,36008,8.0
,,2015-04-15 07:52:14.410763,slurm_normal,1429084383.0,0,,1.0,main_w2_handler0,2236938,9234775,False,,14331058,bed,3516007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, x_2:4""","""hg19""",18852972,,"""histogramdiscrete""","""x_axis_label:Breaks, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,21648959.0,1429084346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-15 07:53:07.905092,36008,37.0
,,2015-04-15 11:38:56.467542,slurm_normal,1429097956.0,0,,1.0,main_w1_handler1,2269614,9235734,False,,8717876,sam,3517003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""y_1:2""","""Homo_sapiens_nuHg19_mtrCRS""",19294017,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22488793.0,1429097951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-15 11:39:18.280749,62120,5.0
,,2015-07-27 19:15:38.476369,slurm_normal,1438024565.0,0,,1.0,main_w1_handler1,2388876,10009900,False,,1544774,tabular,4292125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:8""","""?""",20582539,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,24342160.0,1438024560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-07-27 19:16:10.366160,66846,5.0
,,2015-04-15 20:10:40.872464,slurm_normal,1429128669.0,0,,1.0,main_w1_handler1,2158966,9240783,False,,1356699,vcf,121.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""tooltip_1:1, y_1:2""","""hg_g1k_v37""",19302650,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",2.0,,22498645.0,1429128661.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-15 20:11:13.136526,2722,8.0
,,2015-04-15 20:50:21.180710,slurm_normal,1429131051.0,0,,1.0,main_w1_handler1,2271603,9241023,False,,71771,tabular,491.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:1, z_1:2""","""?""",19303063,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",2.0,,22501224.0,1429131036.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-15 20:50:57.182936,62384,15.0
,,2015-04-16 00:15:54.470331,slurm_normal,1429143376.0,0,,1.0,main_w1_handler0,2269289,9241888,False,,279323,tabular,1626.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""tooltip_1:5, y_1:10""","""hg19""",19303776,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",2.0,,22450820.0,1429143366.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-16 00:16:18.541945,62287,10.0
,,2015-04-16 06:21:44.639986,slurm_normal,1429165321.0,0,,1.0,main_w1_handler0,2263227,9243235,False,,56962,tabular,3525145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""tooltip_1:1, y_1:2""","""Homo_sapiens_nuHg19_mtrCRS""",19292961,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,22317236.0,1429165316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-16 06:22:07.657003,62082,5.0
,,2015-04-16 06:23:04.208595,slurm_normal,1429165403.0,0,,1.0,main_w2_handler1,2263227,9243239,False,,56962,tabular,3525155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""tooltip_1:1, y_1:3""","""Homo_sapiens_nuHg19_mtrCRS""",19292961,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,22317236.0,1429165397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-16 06:23:26.939856,62082,6.0
,,2015-05-10 18:32:28.461131,slurm_normal,1431282856.0,0,,1.0,main_w2_handler0,2290533,9438483,False,,216395,bed,3764955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""x_1:1, y_1:2, z_1:2, x_2:1, y_2:2, z_2:2""","""Homo_sapiens_nuHg19_mtrCRS""",19651865,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22834306.0,1431282768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-05-10 18:34:23.715977,37542,88.0
,,2015-04-17 03:53:05.160828,slurm_normal,1429242811.0,0,,1.0,main_w1_handler0,2263227,9252217,False,,56962,tabular,14648.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""tooltip_1:1, y_1:2""","""Homo_sapiens_nuHg19_mtrCRS""",19292961,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",2.0,,22317236.0,1429242804.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-17 03:53:35.440159,62082,7.0
,,2015-04-21 08:59:36.993371,slurm_normal,1429607156.0,0,,1.0,main_w1_handler1,2264284,9287019,False,,3718926,tabular,3595486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:5, y_1:6, z_1:12""","""mm10""",19369475,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22611799.0,1429606792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-21 09:05:58.279636,62122,364.0
,,2015-04-17 16:20:01.809051,slurm_normal,1429289228.0,0,,1.0,main_w1_handler1,1163285,9258974,False,,41343715,gtf,3543579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:1, z_1:4""","""hg19""",19327445,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",32.0,,22417713.0,1429287615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-17 16:47:11.646513,27209,1613.0
,,2015-04-20 03:44:39.763248,slurm_normal,1429501676.0,0,,1.0,main_w1_handler0,2248308,9269571,False,,302699121,bedgraph,3563875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/796/dataset_10796144.dat""","""x_1:1""","""prunus persica_2""",19369233,,"""histogramdiscrete""","""x_axis_label:Breaks, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,22291943.0,1429501495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-20 03:47:59.056534,46444,181.0
,,2015-04-20 04:02:05.977672,slurm_normal,1429502546.0,0,,1.0,main_w1_handler0,2248308,9269615,False,,647550,tabular,3564028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""tooltip_1:2, y_1:3""","""?""",19369222,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",32.0,,22291943.0,1429502543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-20 04:02:29.315519,46444,3.0
,,2015-09-15 19:01:01.234460,slurm_normal,1442343687.0,0,,1.0,main_w1_handler2,2439957,10326248,False,,122210,tabular,4610063.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""y_1:10""","""hg19""",21120575,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",32.0,,24639668.0,1442343682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-09-15 19:01:33.381941,67640,5.0
