create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-28 15:38:33.632876,slurm_normal,1488296321.0,0,1.0,main_w3_handler0,2958710,15167855,False,,183719,bed,9318907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28554222}]","""""",32.0,,35938421.0,1488296316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-02-28 15:38:42.678006,14117.0,5.0
2017-02-28 23:18:21.326651,slurm_normal,1488323910.0,0,1.0,main_w3_handler1,2984704,15172457,False,,618299,bed,9323266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28561396}]","""""",32.0,,35855348.0,1488323905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-02-28 23:18:31.293035,99549.0,5.0
2017-02-28 23:19:56.248299,slurm_normal,1488324007.0,0,1.0,main_w3_handler0,2984704,15172467,False,,30191881,bed,9323275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28561329}]","""""",32.0,,35855348.0,1488323998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-02-28 23:20:10.529612,99549.0,9.0
2017-03-01 19:51:07.027395,slurm_normal,1488397875.0,0,1.0,main_w4_handler1,2804823,15181854,False,,13834,bed,9332629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28576197}]","""""",32.0,,36353382.0,1488397870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-01 19:51:20.202046,89184.0,5.0
2017-03-01 21:59:17.071362,slurm_normal,1488405565.0,0,1.0,main_w3_handler0,2958710,15182892,False,,15272,bed,9333721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28577653}]","""""",32.0,,36370295.0,1488405561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-01 21:59:26.949990,14117.0,4.0
2017-03-01 23:41:17.653986,slurm_normal,1488411684.0,0,1.0,main_w4_handler0,2958710,15183465,False,,3372,bed,9334333.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28578389}]","""""",32.0,,36370295.0,1488411680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-01 23:41:27.238300,14117.0,4.0
2017-03-02 19:21:23.223164,slurm_normal,1488482495.0,0,1.0,main_w4_handler0,2973665,15191917,False,,96498,bed,9342641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591913}]","""""",32.0,,36398104.0,1488482488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-02 19:21:37.280454,86683.0,7.0
2017-03-05 11:36:01.404031,slurm_normal,1488713769.0,0,1.0,main_w3_handler1,2804823,15211246,False,,10138,bed,9360581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28623167}]","""""",32.0,,36437156.0,1488713765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-05 11:36:10.969915,89184.0,4.0
2017-03-05 19:29:04.982795,slurm_normal,1488742152.0,0,1.0,main_w4_handler0,2709324,15213553,False,,12368,bed,9362676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28627591}]","""""",32.0,,35204444.0,1488742148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-05 19:29:13.585600,65184.0,4.0
2017-03-07 00:24:16.926297,slurm_normal,1488846298.0,0,1.0,main_w3_handler1,2652459,15224976,False,,2913141,bed,9373533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646713}]","""""",32.0,,36471284.0,1488846261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:25:01.029656,81710.0,37.0
2017-03-07 00:24:16.478856,slurm_normal,1488846269.0,0,1.0,main_w4_handler1,2652459,15224975,False,,3398686,bed,9373531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646712}]","""""",32.0,,36471284.0,1488846260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:24:31.209449,81710.0,9.0
2017-03-07 00:24:18.361168,slurm_normal,1488846275.0,0,1.0,main_w3_handler0,2652459,15224979,False,,1112583,bed,9373535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646718}]","""""",32.0,,36471284.0,1488846270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:24:38.604139,81710.0,5.0
2017-03-07 00:24:15.759895,slurm_normal,1488846266.0,0,1.0,main_w4_handler0,2652459,15224974,False,,719292,bed,9373530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646711}]","""""",32.0,,36471284.0,1488846260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:24:28.540410,81710.0,6.0
2017-03-07 00:24:17.807654,slurm_normal,1488846276.0,0,1.0,main_w3_handler1,2652459,15224978,False,,3664505,bed,9373534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646717}]","""""",32.0,,36471284.0,1488846270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:24:38.859528,81710.0,6.0
2017-03-07 00:24:17.340606,slurm_normal,1488846278.0,0,1.0,main_w3_handler0,2652459,15224977,False,,1036584,bed,9373532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28646716}]","""""",32.0,,36471284.0,1488846262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 00:24:40.812013,81710.0,16.0
2017-03-07 08:19:33.449689,slurm_normal,1488874781.0,0,1.0,main_w3_handler0,3021537,15227072,False,,394394,bed,9375451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28649939}]","""""",32.0,,36369862.0,1488874776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 08:19:45.665561,,5.0
2017-03-07 08:18:57.752223,slurm_normal,1488874746.0,0,1.0,main_w4_handler0,3021537,15227067,False,,393657,bed,9375444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28649941}]","""""",32.0,,36369862.0,1488874742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 08:19:10.700812,,4.0
2017-03-08 14:13:07.170112,slurm_normal,1488982394.0,0,1.0,main_w3_handler1,2806818,15243283,False,,3843,bed,9390415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28678524}]","""""",32.0,,36510495.0,1488982390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-08 14:13:18.325024,89286.0,4.0
2017-03-07 13:21:48.632118,slurm_normal,1488892919.0,0,1.0,main_w3_handler0,3021866,15230001,False,,711452,bed,9377795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 28653303}]","""""",32.0,,36299145.0,1488892913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 13:22:05.632186,100923.0,6.0
2017-03-07 20:16:21.841305,slurm_normal,1488917795.0,0,1.0,main_w3_handler0,3022630,15234957,False,,122800,bed,9383178.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28665609}]","""-chrThenScoreD""",32.0,,35735761.0,1488917785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 20:16:41.349510,48306.0,10.0
2017-03-07 20:20:38.079926,slurm_normal,1488918046.0,0,1.0,main_w3_handler1,3022630,15235008,False,,122800,bed,9383248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28665609}]","""-sizeD""",32.0,,35735761.0,1488918042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-07 20:20:49.378408,48306.0,4.0
2017-03-08 16:37:21.541766,slurm_normal,1488991048.0,0,1.0,main_w3_handler0,2806818,15244497,False,,10362,bed,9391064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28680261}]","""""",32.0,,36510495.0,1488991044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-08 16:37:32.378730,89286.0,4.0
2017-03-10 10:19:59.117838,slurm_normal,1489141215.0,0,1.0,main_w4_handler0,2957319,15261421,False,,12058080,bed,9407569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28639050}]","""""",32.0,,36333973.0,1489141205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-10 10:20:17.733605,96018.0,10.0
2017-03-09 11:38:38.092967,slurm_normal,1489059537.0,0,1.0,main_w3_handler1,2806818,15252383,False,,627593,bed,9398587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28693486}]","""""",32.0,,36528480.0,1489059531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-09 11:39:00.517245,89286.0,6.0
2017-03-09 12:02:33.146234,slurm_normal,1489060985.0,0,1.0,main_w3_handler0,2806818,15252540,False,,2333457,bed,9398747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28693790}]","""""",32.0,,36528480.0,1489060979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-09 12:03:07.028509,89286.0,6.0
2017-03-09 19:28:01.260175,slurm_normal,1489088151.0,0,1.0,main_w3_handler1,2799745,15256507,False,,814,bed,9402484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28699100}]","""""",32.0,,36539241.0,1489087992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-09 19:35:54.235595,88896.0,159.0
2017-04-06 05:30:28.242670,slurm_normal,1491456638.0,0,1.0,main_w3_handler1,1323885,15502570,False,,4206386,bed,9629816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29073782}]","""""",32.0,,36602417.0,1491456630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-04-06 05:30:40.100829,31552.0,8.0
2017-04-06 05:30:58.390156,slurm_normal,1491456676.0,0,1.0,main_w4_handler0,1323885,15502578,False,,23526324,bed,9629825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28990033}]","""""",32.0,,36602417.0,1491456662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-04-06 05:31:22.774330,31552.0,14.0
2017-03-10 09:55:42.115236,slurm_normal,1489139860.0,0,1.0,main_w4_handler0,2806818,15261210,False,,67513,bed,9407363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28705422}]","""""",32.0,,36546992.0,1489139856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-10 09:57:45.925030,89286.0,4.0
2017-03-10 11:28:06.114433,slurm_normal,1489145314.0,0,1.0,main_w4_handler0,2799745,15261829,False,,768,bed,9407984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28706348}]","""""",32.0,,36548119.0,1489145310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-10 11:28:35.615987,88896.0,4.0
2017-04-06 08:52:07.708744,slurm_normal,1491468735.0,0,1.0,main_w3_handler0,2342849,15504006,False,,1870514,bed,9631235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 26356769}]","""""",32.0,,36165392.0,1491468730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-04-06 08:52:16.200406,51408.0,5.0
2017-03-11 08:08:57.898399,slurm_normal,1489219748.0,0,1.0,main_w4_handler0,2989776,15269046,False,,7847672,bed,9414763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28291646}]","""""",32.0,,36568561.0,1489219741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-11 08:09:10.326093,81450.0,7.0
2017-03-12 21:11:27.129864,slurm_normal,1489353117.0,0,1.0,main_w4_handler0,2709324,15276083,False,,3405089,bed,9420953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28654266}]","""""",32.0,,36438177.0,1489353110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-12 21:12:00.109696,65184.0,7.0
2017-03-12 22:01:11.903556,slurm_normal,1489356080.0,0,1.0,main_w4_handler1,2709324,15276310,False,,762498,bed,9421173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28728591}]","""""",32.0,,36438177.0,1489356075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-12 22:01:22.263513,65184.0,5.0
2017-03-13 00:16:01.509126,slurm_normal,1489364171.0,0,1.0,main_w3_handler0,3028711,15276981,False,,232626,bed,9421586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28729611}]","""""",32.0,,36582469.0,1489364167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-13 00:16:15.064980,101494.0,4.0
2017-04-06 17:24:22.849267,slurm_normal,1491499532.0,0,1.0,main_w4_handler0,1323885,15510110,False,,5350585,bed,9636929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 26432057}]","""""",32.0,,36602417.0,1491499526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-04-06 17:26:35.936524,31552.0,6.0
2017-03-14 05:13:56.243648,slurm_normal,1489468466.0,0,1.0,main_w3_handler1,2709324,15288070,False,,12101489,bed,9431927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28746256}]","""""",32.0,,35204444.0,1489468458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.22.0,2.22.0,,2017-03-14 05:14:28.174093,65184.0,8.0
