chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-03 18:46:58.588674,slurm_normal,1446576440.0,0.0,1.0,main_w2_handler1,2494399,10810126,False,,48918,clustal,5065097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21863182,,32.0,,26075101,1446576434.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-11-03 18:47:23.858151,,6.0
,,2015-12-14 01:59:10.933425,slurm_normal,1450058393.0,0.0,1.0,main_w1_handler0,2537296,11169308,False,,2321463,fasta,5438696.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",22437977,,32.0,,26784497,1450058382.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-12-14 01:59:56.455079,,11.0
,,2015-12-14 13:57:45.207679,slurm_normal,1450101559.0,0.0,1.0,main_w1_handler1,2443708,11172155,False,,32369592,fasta,5441433.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22441518,,32.0,,26790316,1450101502.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-12-14 13:59:26.390760,29502.0,57.0
,,2015-11-18 10:36:38.796128,slurm_normal,1447843174.0,0.0,1.0,main_w1_handler0,2441958,10933501,False,,102291899,fasta,5188097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22048087,,32.0,,25245697,1447843022.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-11-18 10:39:41.501599,57909.0,152.0
,,2015-11-24 16:04:17.712126,slurm_normal,1448381163.0,0.0,1.0,main_w2_handler0,2508516,10996548,False,,121261,fasta,5255960.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22144774,,32.0,,26073461,1448381075.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-11-24 16:06:08.374472,,88.0
,,2015-12-03 15:03:12.682469,slurm_normal,1449155067.0,0.0,1.0,main_w2_handler1,2503464,11078484,False,,60982762,fasta,5330594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21966687,,32.0,,25980862,1449155027.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-12-03 15:04:34.157047,72336.0,40.0
,,2015-12-05 07:59:36.466720,slurm_normal,1449302407.0,0.0,1.0,main_w2_handler1,2513686,11093789,False,,4012646,fasta,5350949.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22296887,,32.0,,26367349,1449302390.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2015-12-05 08:00:09.689112,,17.0
10.0,len,2016-02-05 09:13:57.579228,slurm_normal,1454663662.0,0.0,1.0,main_w1_handler1,2480886,11716242,False,,7235,fasta,5974006.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/013/029/dataset_13029617.dat""","""?""",23187467,,32.0,,28099179,1454663655.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-02-05 09:14:25.321519,72183.0,7.0
,,2016-10-12 14:06:08.523532,slurm_normal,1476281209.0,0.0,1.0,main_w4_handler1,2852148,14063866,False,,56138,fasta,8280785.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3b5eaec91c94e85'}]",32.0,,33629752,1476281201.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-10-12 14:07:08.033220,,8.0
,,2016-02-06 07:54:49.179971,slurm_normal,1454745318.0,0.0,1.0,main_w2_handler1,2590868,11727650,False,,1515329,gatk_report,5984335.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23212254,,32.0,,28156750,1454745309.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-02-06 07:55:22.317656,78184.0,9.0
