bfile,bfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,options_type|alphabet_type|plib,options_type|alphabet_type|plib_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-04-04 19:19:11.617011,slurm_normal,1491334848.0,0,,1.0,main_w3_handler1,1323885,15487482,False,,248083,fasta,9614808.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29069655}]","""true""",0.0,basic,32.0,,36602417.0,1491333564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-04 19:41:10.005098,31552.0,1284.0
,,,,2017-03-01 21:19:38.426320,slurm_normal,1488403339.0,0,,1.0,main_w3_handler0,3015606,15182569,False,,87760,fasta,9333383.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28577167}]","""true""",0.0,basic,32.0,,36370244.0,1488403183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-01 21:22:22.708011,101144.0,156.0
,,,,2017-03-02 16:50:18.407578,slurm_normal,1488473426.0,0,,1.0,main_w3_handler1,2185845,15190672,False,,612,fasta,9341457.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28589912}]","""true""",0.0,basic,32.0,,36393517.0,1488473422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-02 16:50:27.984449,58564.0,4.0
,,,,2017-03-02 17:39:46.142664,slurm_normal,1488476396.0,0,,1.0,main_w3_handler0,2185845,15191093,False,,406,fasta,9341914.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28590552}]","""true""",,,32.0,,36393517.0,1488476392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-02 17:39:59.242130,58564.0,4.0
,,,,2017-03-02 17:32:05.090929,slurm_normal,1488475932.0,0,,1.0,main_w3_handler0,2185845,15191048,False,,406,fasta,9341866.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28590552}]","""true""",0.0,basic,32.0,,36393517.0,1488475928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-02 17:32:15.065291,58564.0,4.0
,,,,2017-03-02 17:36:30.971829,slurm_normal,1488476199.0,0,,1.0,main_w4_handler0,2185845,15191082,False,,406,fasta,9341901.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28590552}]","""true""",0.0,basic,32.0,,36393517.0,1488476195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-02 17:36:42.751196,58564.0,4.0
,,,,2017-03-02 22:03:40.328342,slurm_normal,1488493102.0,0,,1.0,main_w4_handler1,3015872,15193576,False,,72141,fasta,9344192.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28594360}]","""true""",0.0,basic,32.0,,36376374.0,1488492227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-02 22:18:24.911755,101168.0,875.0
,,,,2017-03-03 20:59:55.925111,slurm_normal,1488574867.0,0,,1.0,main_w4_handler1,3018057,15203523,False,,48593,fasta,9353803.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28609600}]","""true""",0.0,basic,32.0,,36416284.0,1488574800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-03 21:01:11.646699,95657.0,67.0
,,,,2017-03-04 21:46:10.095674,slurm_normal,1488664016.0,0,,1.0,main_w3_handler1,2216113,15208921,False,,9306,fasta,9358601.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27565912}]","""true""",,,32.0,,35242384.0,1488663975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 21:47:00.490432,28169.0,41.0
,,,,2017-03-04 18:09:58.278762,slurm_normal,1488651009.0,0,,1.0,main_w3_handler0,2216113,15208025,False,,2298,fasta,9357817.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27521232}]","""true""",0.0,basic,32.0,,35242384.0,1488651003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 18:10:11.328817,28169.0,6.0
,,,,2017-03-04 17:49:57.901934,slurm_normal,1488649830.0,0,,1.0,main_w4_handler1,2216113,15207976,False,,18990,fasta,9357768.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27566216}]","""true""",0.0,basic,32.0,,35242384.0,1488649803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 17:50:35.022653,28169.0,27.0
,,,,2017-03-04 18:12:57.454614,slurm_normal,1488651190.0,0,,1.0,main_w3_handler1,2216113,15208045,False,,4110,fasta,9357833.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27528346}]","""true""",0.0,basic,32.0,,35242384.0,1488651183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 18:13:13.570841,28169.0,7.0
,,,,2017-03-04 18:16:47.117308,slurm_normal,1488651437.0,0,,1.0,main_w3_handler0,2216113,15208050,False,,5898,fasta,9357839.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27531028}]","""true""",,,32.0,,35242384.0,1488651420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 18:17:27.389097,28169.0,17.0
,,,,2017-03-04 18:22:55.852719,slurm_normal,1488651802.0,0,,1.0,main_w4_handler0,2216113,15208059,False,,5898,fasta,9357847.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""","[{'src': 'hda', 'id': 27531028}]","""true""",,,32.0,,35242384.0,1488651780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-04 18:23:23.419149,28169.0,22.0
,,,,2017-03-05 21:13:34.996543,slurm_normal,1488748651.0,0,,1.0,main_w4_handler0,2998468,15214090,False,,99211,fasta,9363263.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28628619}]","""true""",0.0,basic,32.0,,35698865.0,1488748419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-05 21:17:33.326279,99128.0,232.0
,,,,2017-03-06 06:12:29.974891,slurm_normal,1488781764.0,0,,1.0,main_w3_handler1,2894607,15216277,False,,179015,fasta,9365370.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28632364}]","""true""",0.0,basic,32.0,,36450336.0,1488780754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-06 06:29:26.885333,94854.0,1010.0
,,,,2017-03-06 14:11:50.910702,slurm_normal,1488809542.0,0,,1.0,main_w3_handler1,2457352,15220059,False,,16780,fasta,9368888.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28638210}]","""true""",,,32.0,,36459423.0,1488809517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-06 14:12:26.170135,65645.0,25.0
,,,,2017-03-06 14:31:25.071162,slurm_normal,1488810696.0,0,,1.0,main_w4_handler1,3013681,15220260,False,,1684,fasta,9369088.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28638952}]","""true""",0.0,basic,32.0,,36384137.0,1488810689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-06 14:31:39.620722,101053.0,7.0
,,,,2017-03-06 14:36:29.589373,slurm_normal,1488811129.0,0,,1.0,main_w3_handler0,2435014,15220294,False,,26697,fasta,9369129.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28638998}]","""true""",0.0,basic,32.0,,36416854.0,1488810995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-06 14:38:51.985859,37516.0,134.0
,,,,2017-03-06 14:57:02.272618,slurm_normal,1488812236.0,0,,1.0,main_w4_handler0,3013681,15220400,False,,1684,fasta,9369242.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28638952}]","""true""",0.0,basic,32.0,,36384137.0,1488812229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-06 14:57:18.142236,101053.0,7.0
,,,,2017-03-07 02:24:29.460879,slurm_normal,1488853745.0,0,,1.0,main_w3_handler0,3021261,15225724,False,,71224,fasta,9374174.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28647842}]","""true""",0.0,basic,32.0,,36474043.0,1488853595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 02:29:08.926802,101512.0,150.0
,,,,2017-03-07 03:34:14.243344,slurm_normal,1488857936.0,0,,1.0,main_w3_handler1,3021308,15225948,False,,28971,fasta,9374396.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28648210}]","""true""",,,32.0,,36474460.0,1488857657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 03:38:59.173828,101517.0,279.0
,,,,2017-03-07 03:32:53.697579,slurm_normal,1488859346.0,0,,1.0,main_w4_handler0,3004941,15225947,False,,287024,fasta,9374395.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28648204}]","""true""",0.0,basic,32.0,,36011642.0,1488857577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 04:02:28.795519,99394.0,1769.0
,,,,2017-04-06 05:30:07.202726,slurm_normal,1491456638.0,0,,1.0,main_w3_handler0,3061370,15502560,False,,17356,fasta,9629799.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29093825}]","""true""",0.0,basic,32.0,,37148270.0,1491456617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-06 05:30:39.301101,,21.0
,,,,2017-04-06 00:30:50.467221,slurm_normal,1491438740.0,0,,1.0,main_w3_handler0,3030535,15501074,False,,51791,fasta,9628362.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29091854}]","""true""",0.0,basic,32.0,,36610149.0,1491438653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-06 00:32:21.608969,,87.0
,,,,2017-04-06 03:07:16.228050,slurm_normal,1491448137.0,0,,1.0,main_w4_handler0,3037125,15501918,False,,13287,fasta,9629117.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29092932}]","""true""",0.0,basic,32.0,,36704917.0,1491448041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-06 03:09:06.029665,,96.0
,,,,2017-03-07 12:57:30.730366,slurm_normal,1488897166.0,0,,1.0,main_w4_handler1,2962556,15229703,False,,534655,fasta,9377579.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28651051}]","""true""",,,32.0,,36460184.0,1488891456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 14:32:51.372096,70484.0,5710.0
,,,,2017-04-06 03:09:08.842318,slurm_normal,1491448185.0,0,,1.0,main_w3_handler1,3037125,15501926,False,,24366,fasta,9629124.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29092935}]","""true""",0.0,basic,32.0,,36704917.0,1491448152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-04-06 03:09:46.952290,,33.0
,,,,2017-03-07 19:24:26.173097,slurm_normal,1488914919.0,0,,1.0,main_w3_handler0,2938945,15234336,False,,94206,fasta,9382550.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28659635}]","""true""",,,32.0,,35347645.0,1488914670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 19:28:44.263446,76865.0,249.0
,,,,2017-03-07 19:44:46.476918,slurm_normal,1488920099.0,0,,1.0,main_w3_handler0,2938945,15234527,False,,94206,fasta,9382763.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28659635}]","""true""",,,32.0,,35347645.0,1488915891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-07 20:55:05.485751,76865.0,4208.0
,,,,2017-03-08 10:42:09.853371,slurm_normal,1488970252.0,0,,1.0,main_w3_handler1,3023624,15242063,False,,94328,fasta,9389617.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28676397}]","""true""",,,32.0,,36505991.0,1488969918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-08 10:50:54.743552,,334.0
,,,,2017-03-08 10:45:02.706352,slurm_normal,1488970352.0,0,,1.0,main_w3_handler1,3023624,15242081,False,,26749,fasta,9389653.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28676401}]","""true""",0.0,basic,32.0,,36505991.0,1488970259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-08 10:52:34.085431,,93.0
,,,,2017-03-08 11:35:37.782996,slurm_normal,1488974271.0,0,,1.0,main_w3_handler0,3023624,15242389,False,,104816,fasta,9389790.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28676400}]","""true""",,,32.0,,36506657.0,1488972942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-08 11:57:54.852910,61452.0,1329.0
,,,,2017-03-08 11:31:04.037073,slurm_normal,1488972759.0,0,,1.0,main_w3_handler0,3023624,15242354,False,,26749,fasta,9389779.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28676401}]","""true""",,,32.0,,36506657.0,1488972668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-08 11:32:40.586679,61452.0,91.0
,,,,2017-03-08 11:38:37.833657,slurm_normal,1488973161.0,0,,1.0,main_w3_handler1,3023624,15242420,False,,27073,fasta,9389799.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28676403}]","""true""",,,32.0,,36506657.0,1488973121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.1.0,4.11.1.0,,2017-03-08 11:39:23.546376,61452.0,40.0
