chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genome_version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-09 17:05:41.384578,slurm_normal,1502298880.0,0,,1.0,main_w3_handler1,3192385,16542708,False,,10613149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Listeria_monocytogenes_egd_e""",32.0,,39297113.0,1502298839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-09 17:14:55.242483,103807.0,41.0
,,2017-12-15 16:15:28.311676,slurm_normal,1513354580.0,0,,1.0,main_w4_handler0,3367126,17820062,False,,11888852,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,42348706.0,1513354545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 16:16:31.138280,77382.0,35.0
,,2017-08-09 18:00:31.177674,slurm_normal,1502302107.0,0,,1.0,main_w3_handler1,3192385,16543110,False,,10613565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Listeria_monocytogenes_07pf0776""",32.0,,39297113.0,1502302052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-09 18:08:37.953365,103807.0,55.0
,,2017-12-15 16:37:11.898407,slurm_normal,1513355883.0,0,,1.0,main_w4_handler0,3352661,17820212,False,,11889014,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,42594298.0,1513355843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 16:38:11.334744,117956.0,40.0
,,2017-12-15 17:40:51.452970,slurm_normal,1513359725.0,0,,1.0,main_w4_handler1,3367253,17820691,False,,11889438,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh38.p7.RefSeq""",32.0,,42683893.0,1513359672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 17:42:15.735739,96433.0,53.0
,,2018-03-02 09:04:49.701777,slurm_normal,1519981510.0,0,7680.0,1.0,main_w4_handler1,3449071,18577849,False,,12672263,slurm,,132112168.0,corral-repl,,"""c1c084f81df811e8a4ae005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1519981498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2018-03-02 09:05:12.013691,108173.0,12.0
,,2017-12-15 17:31:36.156510,slurm_normal,1513359143.0,0,,1.0,main_w3_handler1,3367253,17820532,False,,11889326,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg38""",32.0,,42683893.0,1513359104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 17:32:33.051149,96433.0,39.0
,,2017-12-15 14:24:31.899842,slurm_normal,1513347940.0,0,,1.0,main_w4_handler0,3367102,17819053,False,,11887876,slurm,,132112168.0,corral-repl,,"""a5b101f2e1a311e786b9005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513347903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:25:51.451592,77382.0,37.0
,,2017-12-15 14:25:03.066190,slurm_normal,1513347988.0,0,,1.0,main_w3_handler0,3367103,17819067,False,,11887893,slurm,,132112168.0,corral-repl,,"""ba1377c4e1a311e7b9bc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513347958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:26:39.342346,77382.0,30.0
,,2017-08-10 17:16:47.335937,slurm_normal,1502385467.0,0,,1.0,main_w4_handler0,2716382,16552694,False,,10623752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,39809972.0,1502385426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-10 17:18:10.746760,77417.0,41.0
,,2017-12-15 14:25:04.058914,slurm_normal,1513348025.0,0,,1.0,main_w4_handler0,3367103,17819068,False,,11887899,slurm,,132112168.0,corral-repl,,"""ba1377c4e1a311e7b9bc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513347980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:27:20.172320,77382.0,45.0
,,2017-12-15 14:24:34.300759,slurm_normal,1513348076.0,0,,1.0,main_w3_handler1,3367102,17819054,False,,11887878,slurm,,132112168.0,corral-repl,,"""a5b101f2e1a311e786b9005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513347912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:28:15.404239,77382.0,164.0
,,2017-12-15 14:23:46.628315,slurm_normal,1513347892.0,0,,1.0,main_w4_handler1,3367100,17819030,False,,11887861,slurm,,132112168.0,corral-repl,,"""8c559f42e1a311e786b9005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513347846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:28:23.869146,77382.0,46.0
,,2017-12-15 14:26:07.084293,slurm_normal,1513348056.0,0,,1.0,main_w4_handler1,3367108,17819113,False,,11887906,slurm,,132112168.0,corral-repl,,"""e20478aae1a311e786b9005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513348013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:29:31.036073,77382.0,43.0
,,2017-12-15 14:25:58.195266,slurm_normal,1513348269.0,0,,1.0,main_w4_handler0,3367105,17819110,False,,11887925,slurm,,132112168.0,corral-repl,,"""d1176b7ee1a311e7aa84005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513348109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:31:33.041800,77382.0,160.0
,,2017-12-15 14:26:37.838338,slurm_normal,1513348362.0,0,,1.0,main_w3_handler0,3367111,17819136,False,,11887966,slurm,,132112168.0,corral-repl,,"""f3d7c62ce1a311e7861d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513348323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:33:07.511231,77382.0,39.0
,,2017-08-10 19:51:38.045309,slurm_normal,1502394901.0,0,,1.0,main_w4_handler1,3218559,16553884,False,,10624784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,39806503.0,1502394799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-10 20:18:27.805797,109930.0,102.0
,,2017-12-15 14:27:25.118790,slurm_normal,1513348745.0,0,,1.0,main_w4_handler0,3367112,17819164,False,,11888039,slurm,,132112168.0,corral-repl,,"""094ae03ee1a411e7b610005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513348707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:39:24.179909,77382.0,38.0
,,2017-08-10 22:21:20.635455,reserved,1502409802.0,0,,1.0,main_w3_handler1,3145939,16554772,False,,10625725.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Bdellovibrio_bacteriovorus_str_tiberius""",32.0,,39752189.0,1502409781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 02:30:21.607892,5254.0,21.0
,,2017-08-10 22:04:36.352502,reserved,1502402709.0,0,,1.0,main_w4_handler0,3145939,16554687,False,,10625399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Bdellovibrio_bacteriovorus""",32.0,,39752189.0,1502402684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-10 22:05:28.408142,5254.0,25.0
,,2017-08-10 22:17:11.544252,reserved,1502403456.0,0,,1.0,main_w4_handler1,3145939,16554750,False,,10625468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Bdellovibrio_bacteriovorus_hd100""",32.0,,39752189.0,1502403441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-10 22:17:44.364349,5254.0,15.0
,,2017-08-10 22:21:54.555198,reserved,1502407885.0,0,,1.0,main_w3_handler0,3145939,16554773,False,,10625669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Bdellovibrio_bacteriovorus_w""",32.0,,39752189.0,1502407833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 02:30:20.279997,5254.0,52.0
,,2017-08-10 22:04:48.870639,reserved,1502406491.0,0,,1.0,main_w3_handler0,3145939,16554688,False,,10625613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Bdellovibrio_bacteriovorus_hd100""",32.0,,39752189.0,1502406477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 02:27:38.397337,5254.0,14.0
,,2017-12-15 14:27:46.345050,slurm_normal,1513349688.0,0,,1.0,main_w4_handler1,3367113,17819171,False,,11888177,slurm,,132112168.0,corral-repl,,"""1b8a504ae1a411e7b2e1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513349649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:58:12.536958,77382.0,39.0
,,2017-12-15 14:27:23.031996,slurm_normal,1513349575.0,0,,1.0,main_w4_handler1,3367112,17819163,False,,11888157,slurm,,132112168.0,corral-repl,,"""094ae03ee1a411e7b610005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,,1513349529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 14:56:16.195442,77382.0,46.0
,,2017-08-11 14:20:01.478220,slurm_normal,1502461251.0,0,,1.0,main_w3_handler1,3219599,16559303,False,,10630554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,39824117.0,1502461208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 14:21:16.502757,109930.0,43.0
,,2017-12-15 20:59:17.696587,slurm_normal,1513371636.0,0,,1.0,main_w4_handler0,3345326,17822125,False,,11890820,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh38.86""",32.0,,42482798.0,1513371568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 21:01:22.089038,117036.0,68.0
,,2017-08-11 16:05:28.056069,slurm_normal,1502467591.0,0,,1.0,main_w3_handler1,3219688,16560690,False,,10631943.roundup,slurm,,132112168.0,corral-repl,,"""e364fdc67eae11e7871f005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,,1502467534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 16:06:51.283773,109930.0,57.0
,,2017-08-11 17:36:01.543797,slurm_normal,1502473401.0,0,,1.0,main_w4_handler0,3219688,16561671,False,,10632559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,39825557.0,1502473165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 17:44:07.364866,109930.0,236.0
,,2017-08-11 17:54:21.213571,slurm_normal,1502474128.0,0,,1.0,main_w4_handler1,3219688,16561803,False,,10632855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,39825557.0,1502474075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 17:55:48.187618,109930.0,53.0
,,2017-08-11 20:21:42.266726,slurm_normal,1502483306.0,0,,1.0,main_w4_handler0,3219963,16563014,False,,10634458.roundup,slurm,,132112168.0,corral-repl,,"""ac677e607ed211e7a299005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,,1502483200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 20:29:42.716429,109930.0,106.0
,,2017-12-15 21:02:08.928263,slurm_normal,1513371783.0,0,,1.0,main_w3_handler1,3345326,17822143,False,,11890836,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""GRCh37.75""",32.0,,42482798.0,1513371737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 21:03:14.578923,117036.0,46.0
,,2017-08-11 20:29:54.677671,slurm_normal,1502483468.0,0,,1.0,main_w3_handler0,3219967,16563075,False,,10634495.roundup,slurm,,132112168.0,corral-repl,,"""d46760787ed311e7a97c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,,1502483405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 20:31:27.215522,109930.0,63.0
,,2017-08-11 22:13:10.181372,slurm_normal,1502489608.0,0,,1.0,main_w4_handler1,3216604,16563735,False,,10635105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Helicobacter_pylori_g27""",32.0,,39550725.0,1502489597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-08-11 22:13:37.580982,109202.0,11.0
,,2017-12-15 21:05:57.568928,slurm_normal,1513372180.0,0,,1.0,main_w3_handler0,3345326,17822218,False,,11890877,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,42482798.0,1513372082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2017-12-15 21:09:47.939008,117036.0,98.0
,,2018-03-02 10:21:35.313873,slurm_normal,1519986113.0,0,7680.0,1.0,main_w4_handler1,3449131,18578567,False,,12673021,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""hg19""",32.0,,44285296.0,1519986105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3k.0,4.3k.0,,2018-03-02 10:21:55.715496,78727.0,8.0
