chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.score,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-03 15:44:36.644529,slurm_normal,1475509904.0,0.0,,1.0,main_w4_handler1,2841160,13997591,False,,30862428,fasta,8216700.roundup,slurm,,132112168.0,corral-repl,,"""44788b70898011e6b68b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ef6c9a627e2d15a'}]","""200""",32.0,,33422305.0,1475509843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 15:51:55.284722,91478.0,61.0
,,2016-10-03 15:44:38.214106,slurm_normal,1475509925.0,0.0,,1.0,main_w4_handler0,2841163,13997595,False,,32537678,fasta,8216689.roundup,slurm,,132112168.0,corral-repl,,"""44616166898011e6a6f2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a045c89ebcd2f33'}]","""50""",32.0,,33422132.0,1475509801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 15:52:12.323257,91472.0,124.0
,,2016-10-03 15:47:05.519219,slurm_normal,1475509842.0,0.0,,1.0,main_w3_handler1,2841171,13997634,False,,30862428,fasta,8216683.roundup,slurm,,132112168.0,corral-repl,,"""8e1a0ace898011e699f1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffd4f01e10242eab'}]","""200""",32.0,,33422235.0,1475509788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 15:50:49.835261,91474.0,54.0
,,2016-10-03 15:58:30.037767,slurm_normal,1475510569.0,0.0,,1.0,main_w4_handler0,2841164,13997744,False,,47377356,fasta,8216821.roundup,slurm,,132112168.0,corral-repl,,"""36149dba898211e68e6f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523bf55b64f1a989c'}]","""100""",32.0,,33422238.0,1475510502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 16:02:55.450669,91475.0,67.0
,,2016-10-03 15:57:07.022320,slurm_normal,1475510457.0,0.0,,1.0,main_w3_handler0,2841162,13997713,False,,32537678,fasta,8216791.roundup,slurm,,132112168.0,corral-repl,,"""04b11e2e898211e6a658005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58498c76059a65c28'}]","""200""",32.0,,33422264.0,1475510406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 16:01:00.806413,91477.0,51.0
,,2016-10-03 15:58:01.593080,slurm_normal,1475510555.0,0.0,,1.0,main_w4_handler0,2841161,13997728,False,,47377356,fasta,8216814.roundup,slurm,,132112168.0,corral-repl,,"""27f82076898211e6a68b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d1660a136465c63'}]","""200""",32.0,,33422254.0,1475510500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 16:02:37.631870,91476.0,55.0
,,2016-10-27 15:40:04.287329,slurm_normal,1477582822.0,0.0,,1.0,main_w4_handler0,2871599,14192216,False,,59455081,fasta,8404554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d723eba0a8dad545'}]","""17""",32.0,,33946349.0,1477582807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 15:40:26.612306,91230.0,15.0
,,2016-10-27 15:26:45.111027,slurm_normal,1477582017.0,0.0,,1.0,main_w4_handler0,2871594,14192122,False,,59455081,fasta,8404450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507ec985e0000dd9f'}]","""17""",32.0,,33424827.0,1477582010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 15:26:59.574467,91218.0,7.0
,,2016-10-27 18:17:09.821781,slurm_normal,1477592242.0,0.0,,1.0,main_w3_handler1,2866921,14193358,False,,59455081,fasta,8405630.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c65a6ca06c092c77'}]","""17""",32.0,,33923320.0,1477592235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 18:17:26.780255,91741.0,7.0
,,2016-10-27 19:41:32.619426,slurm_normal,1477597307.0,0.0,,1.0,main_w3_handler0,2866921,14194031,False,,47377356,fasta,8406233.roundup,slurm,,132112168.0,corral-repl,,"""5b6fff569c7d11e69223005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e4ff3099140451'}]","""17""",32.0,,33952414.0,1477597297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 19:41:52.755710,91741.0,10.0
,,2016-10-27 15:45:39.683865,slurm_normal,1477583332.0,0.0,,1.0,main_w3_handler0,2871664,14192258,False,,47377356,fasta,8404622.roundup,slurm,,132112168.0,corral-repl,,"""671d81f09c5c11e69181005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dc2a45667b6efcd'}]","""17""",32.0,,33424827.0,1477583299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 15:48:53.474993,91218.0,33.0
,,2016-10-27 15:58:53.718611,slurm_normal,1477583945.0,0.0,,1.0,main_w3_handler1,2871677,14192373,False,,59455081,fasta,8404724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512d73f008c20ae6c'}]","""17""",32.0,,33946349.0,1477583936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 15:59:09.048873,91230.0,9.0
,,2016-10-03 17:48:01.150729,slurm_normal,1475516994.0,0.0,,1.0,main_w4_handler0,2837630,13998430,False,,47377356,fasta,8217495.roundup,slurm,,132112168.0,corral-repl,,"""84a7bdf4899111e68a9b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c4229ed4924f093'}]","""17""",32.0,,33424827.0,1475516971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-03 17:50:00.075503,91218.0,23.0
,,2016-10-27 21:27:41.399076,slurm_normal,1477606902.0,0.0,,1.0,main_w4_handler0,2868230,14194831,False,,59455081,fasta,8407016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a23b1e2d417e7540'}]","""17""",32.0,,33894233.0,1477606889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-27 22:21:45.489523,,13.0
,,2016-10-05 08:49:47.768109,slurm_normal,1475657501.0,0.0,,1.0,main_w4_handler0,2843561,14010928,False,,30862428,fasta,8229381.roundup,slurm,,132112168.0,corral-repl,,"""a976bf988ad811e6a21a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4980a304283eb8d'}]","""17""",32.0,,33472447.0,1475657487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-05 08:51:46.241213,64024.0,14.0
,,2016-10-28 04:51:11.032267,slurm_normal,1477630296.0,0.0,,1.0,main_w3_handler0,2871783,14197376,False,,59455081,fasta,8409173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb928ed5fe7bfc9a'}]","""17""",32.0,,33949874.0,1477630286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-28 04:51:37.434647,,10.0
,,2016-10-28 05:10:27.007030,slurm_normal,1477631437.0,0.0,,1.0,main_w3_handler0,2872161,14197417,False,,59455081,fasta,8409204.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5421ba8a7acd99031'}]","""50""",32.0,,33955029.0,1477631432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-28 05:10:38.782299,,5.0
,,2016-10-06 14:41:32.449957,slurm_normal,1475764935.0,0.0,,1.0,main_w4_handler0,2844985,14020848,False,,59455099,fasta,8238823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544dafb5541d42535'}]","""17""",32.0,,33498343.0,1475764926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:42:18.667516,,9.0
,,2016-10-06 14:44:24.008728,slurm_normal,1475765110.0,0.0,,1.0,main_w4_handler1,2845003,14020866,False,,59455099,fasta,8238841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50825522f617547a5'}]","""17""",32.0,,33498606.0,1475765095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:45:12.652521,,15.0
,,2016-10-06 14:54:42.029530,slurm_normal,1475765729.0,0.0,,1.0,main_w3_handler0,2845130,14020952,False,,47377356,fasta,8238929.roundup,slurm,,132112168.0,corral-repl,,"""cc3bdec68bd411e686e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2f508abe335380d'}]","""17""",32.0,,33501532.0,1475765722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:55:32.653671,91730.0,7.0
,,2016-10-06 15:30:57.670018,slurm_normal,1475767959.0,0.0,,1.0,main_w4_handler0,2845193,14021368,False,,47377356,fasta,8239332.roundup,slurm,,132112168.0,corral-repl,,"""daeefc3c8bd911e684ae005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51cfc7c8e846b4fc3'}]","""40""",32.0,,33502067.0,1475767895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:32:43.528367,91742.0,64.0
,,2016-10-06 15:22:44.796952,slurm_normal,1475767443.0,0.0,,1.0,main_w4_handler0,2844974,14021289,False,,32537678,fasta,8239251.roundup,slurm,,132112168.0,corral-repl,,"""ba311a308bd811e6bb8a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54371e329b9a7b40a'}]","""20""",32.0,,33501588.0,1475767408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:24:06.951043,91733.0,35.0
,,2016-10-06 15:24:51.317460,slurm_normal,1475767578.0,0.0,,1.0,main_w3_handler1,2844993,14021316,False,,47377356,fasta,8239292.roundup,slurm,,132112168.0,corral-repl,,"""055382648bd911e6b524005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e11c69419795ffa3'}]","""20""",32.0,,33502101.0,1475767567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:26:22.139487,91733.0,11.0
,,2016-10-06 15:22:59.733535,slurm_normal,1475767436.0,0.0,,1.0,main_w3_handler0,2845175,14021300,False,,30862428,fasta,8239256.roundup,slurm,,132112168.0,corral-repl,,"""c12ebf048bd811e6a018005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb5c0e5eeb8fce2c'}]","""25""",32.0,,33501975.0,1475767422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:24:00.467393,91737.0,14.0
,,2016-10-06 15:36:23.171646,slurm_normal,1475768410.0,0.0,,1.0,main_w4_handler0,2844981,14021444,False,,30862428,fasta,8239406.roundup,slurm,,132112168.0,corral-repl,,"""a0bcfc2a8bda11e680d4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de51c42689de02ac'}]","""25""",32.0,,33502693.0,1475768245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:40:14.982706,91745.0,165.0
,,2016-10-06 15:35:05.657677,slurm_normal,1475768218.0,0.0,,1.0,main_w3_handler0,2844991,14021426,False,,32537678,fasta,8239393.roundup,slurm,,132112168.0,corral-repl,,"""71105a088bda11e6b3db005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5129fc05d02b41f'}]","""17""",32.0,,33502789.0,1475768205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:37:02.228438,91748.0,13.0
,,2016-10-06 15:21:05.582399,slurm_normal,1475767365.0,0.0,,1.0,main_w4_handler0,2844995,14021263,False,,47377356,fasta,8239211.roundup,slurm,,132112168.0,corral-repl,,"""79bce2a48bd811e6809e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5535a131793ba6cbc'}]","""200""",32.0,,33502060.0,1475767347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:22:47.063197,91740.0,18.0
,,2016-10-06 15:18:52.267817,slurm_normal,1475767380.0,0.0,,1.0,main_w3_handler1,2844984,14021178,False,,32537678,fasta,8239175.roundup,slurm,,132112168.0,corral-repl,,"""2c1431608bd811e695dd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523583c349608a6e0'}]","""17""",32.0,,33502077.0,1475767313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:23:36.451163,91744.0,67.0
,,2016-10-06 15:18:04.204640,slurm_normal,1475767183.0,0.0,,1.0,main_w3_handler0,2844993,14021157,False,Job output deleted by user before job completed.,30862428,fasta,8239122.roundup,slurm,,132112168.0,corral-repl,,"""0d77e5d08bd811e6b524005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8e047409840a00f'}]","""20""",32.0,,33502106.0,1475767151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:19:46.339931,91733.0,32.0
,,2016-10-06 15:18:54.591319,slurm_normal,1475767200.0,0.0,,1.0,main_w4_handler1,2844984,14021182,False,,32537678,fasta,8239143.roundup,slurm,,132112168.0,corral-repl,,"""2c1431608bd811e695dd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523583c349608a6e0'}]","""50""",32.0,,33502077.0,1475767185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:20:04.035322,91744.0,15.0
,,2016-10-06 15:19:16.211930,slurm_normal,1475767282.0,0.0,,1.0,main_w3_handler1,2844976,14021200,False,,30862428,fasta,8239176.roundup,slurm,,132112168.0,corral-repl,,"""39dd87428bd811e684ae005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58865ca11fae5a2c7'}]","""100""",32.0,,33502055.0,1475767249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:21:28.255814,91739.0,33.0
,,2016-10-06 14:23:18.238012,slurm_normal,1475763850.0,0.0,,1.0,main_w3_handler1,2844975,14020659,False,,59455099,fasta,8238661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532eacf6425abc048'}]","""30""",32.0,,33498258.0,1475763838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:24:11.796074,,12.0
,,2016-10-06 15:20:39.204950,slurm_normal,1475767283.0,0.0,,1.0,main_w3_handler1,2844975,14021244,False,,32537678,fasta,8239187.roundup,slurm,,132112168.0,corral-repl,,"""6b02c1488bd811e693d1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534763c3cf939545b'}]","""30""",32.0,,33502064.0,1475767272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:21:29.198672,91741.0,11.0
,,2016-10-06 14:05:48.751953,slurm_normal,1475762830.0,0.0,,1.0,main_w4_handler0,2844998,14020484,False,,59455099,fasta,8238533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa043838c2604d5d'}]","""17""",32.0,,33498591.0,1475762816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:07:13.109647,,14.0
,,2016-10-06 15:21:01.267722,slurm_normal,1475767364.0,0.0,,1.0,main_w3_handler0,2844995,14021261,False,,47377356,fasta,8239213.roundup,slurm,,132112168.0,corral-repl,,"""79bce2a48bd811e6809e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5535a131793ba6cbc'}]","""17""",32.0,,33502060.0,1475767345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:22:58.436159,91740.0,19.0
,,2016-10-06 15:19:37.982610,slurm_normal,1475767320.0,0.0,,1.0,main_w4_handler0,2844993,14021218,False,,30862428,fasta,8239167.roundup,slurm,,132112168.0,corral-repl,,"""438909ce8bd811e6b524005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8e047409840a00f'}]","""20""",32.0,,33502106.0,1475767225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:22:05.471339,91733.0,95.0
,,2016-10-06 13:55:12.349184,slurm_normal,1475762165.0,0.0,,1.0,main_w4_handler0,2844979,14020325,False,,59455099,fasta,8238404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52eb78a2b7d8a63a8'}]","""17""",32.0,,33498265.0,1475762155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 13:56:16.640525,,10.0
,,2016-10-06 13:57:37.521888,slurm_normal,1475762309.0,0.0,,1.0,main_w4_handler1,2844977,14020350,False,,59455099,fasta,8238425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff1b58c37b830746'}]","""17""",32.0,,33498260.0,1475762300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 13:58:45.641685,,9.0
,,2016-10-06 14:17:36.077083,slurm_normal,1475763621.0,0.0,,1.0,main_w4_handler1,2844986,14020629,False,,59455099,fasta,8238641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5387edead1331def2'}]","""50""",32.0,,33498346.0,1475763614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:20:28.364087,,7.0
,,2016-10-06 14:08:11.378553,slurm_normal,1475762950.0,0.0,,1.0,main_w4_handler1,2844998,14020520,False,,59455099,fasta,8238550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa043838c2604d5d'}]","""150""",32.0,,33498591.0,1475762943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:09:18.589036,,7.0
,,2016-10-06 14:13:59.472121,slurm_normal,1475763296.0,0.0,,1.0,main_w4_handler0,2844983,14020601,False,,59455099,fasta,8238600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cc3493a47f34409'}]","""17""",32.0,,33498269.0,1475763289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:15:04.578117,,7.0
,,2016-10-06 14:28:21.253779,slurm_normal,1475764148.0,0.0,,1.0,main_w4_handler1,2844995,14020728,False,,59455099,fasta,8238701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54db5139e10f5a653'}]","""200""",32.0,,33498472.0,1475764136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:29:14.177173,,12.0
,,2016-10-06 15:19:37.917480,slurm_normal,1475767368.0,0.0,,1.0,main_w4_handler0,2844980,14021217,False,,32537678,fasta,8239208.roundup,slurm,,132112168.0,corral-repl,,"""44fe91e88bd811e69365005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a0c2e3227b82c6d'}]","""17""",32.0,,33501583.0,1475767345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 15:22:54.841023,91732.0,23.0
,,2016-10-06 14:17:54.717009,slurm_normal,1475763825.0,0.0,,1.0,main_w3_handler0,2844983,14020634,False,,59455099,fasta,8238658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cc3493a47f34409'}]","""100""",32.0,,33498269.0,1475763816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:23:48.204665,,9.0
,,2016-10-06 14:15:47.804164,slurm_normal,1475763389.0,0.0,,1.0,main_w4_handler1,2844980,14020613,False,,59455099,fasta,8238610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572c24664349cb919'}]","""17""",32.0,,33498266.0,1475763383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:16:33.796853,,6.0
,,2016-10-06 14:10:00.584346,slurm_normal,1475763108.0,0.0,,1.0,main_w3_handler1,2844998,14020532,False,,59455099,fasta,8238567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa043838c2604d5d'}]","""70""",32.0,,33498591.0,1475763031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:11:49.678982,,77.0
,,2016-10-06 14:12:17.209869,slurm_normal,1475763275.0,0.0,,1.0,main_w3_handler1,2844986,14020584,False,,59455099,fasta,8238587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5387edead1331def2'}]","""20""",32.0,,33498346.0,1475763167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2016-10-06 14:14:36.819219,,108.0
