chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2015-12-09 09:33:01.123277,slurm_normal,1449653616.0,0,1.0,main_w2_handler1,2527273,11124789,False,,5390405.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,22308310,22308312,"""30""",32.0,,,,26620752,1449653611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-12-09 09:33:39.381030,68101.0,1109518,vcf,975635,vcf,5.0
,,2015-09-15 10:54:16.914492,slurm_normal,1442314489.0,0,1.0,main_w2_handler0,2439444,10322423,False,,4606410.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,21114868,21114869,"""30""",32.0,,,,25183427,1442314471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 10:54:52.007084,,37071724,vcf,4954894,vcf,18.0
,,2015-10-23 19:46:12.552287,slurm_normal,1445629591.0,0,1.0,main_w2_handler0,2481467,10706235,False,,4968807.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",1,21686341,,,history,21689522,21703248,"""30""",32.0,4708053.0,fasta,,25801394,1445629587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-10-23 19:46:36.960547,,1002755,vcf,1138911,vcf,4.0
,,2015-09-15 22:34:04.199424,slurm_normal,1442356482.0,0,1.0,main_w2_handler0,2435501,10327758,False,,4611569.roundup,slurm,,132112168.0,corral-repl,,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",1,21123125,,,history,21079484,21079486,"""30""",32.0,3157608038.0,fasta,,25195550,1442356459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 22:34:46.289718,66250.0,3848173,vcf,3850873,vcf,23.0
,,2015-05-11 13:53:37.890104,slurm_normal,1431352491.0,0,1.0,main_w2_handler1,2239404,9444391,False,,3770356.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,19638509,19638508,"""30""",32.0,,,,22998560,1431352440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-11 13:54:55.424117,51777.0,12385243,vcf,13903909,vcf,51.0
,,2015-09-15 21:00:29.431277,slurm_normal,1442350863.0,0,1.0,main_w2_handler1,2407652,10327150,False,,4610932.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""True""","""-i""","""False""",1,20758831,,,history,21117515,21111683,"""30""",32.0,2565704.0,fasta,,25149096,1442350852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 21:01:07.075954,60028.0,42500,vcf,10649,vcf,11.0
,,2015-09-15 20:56:12.099679,slurm_normal,1442350640.0,0,1.0,main_w2_handler1,2407652,10327103,False,,4610908.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""False""","""-i""","""False""",1,20758831,,,history,21117515,21111683,"""30""",32.0,2565704.0,fasta,,25149096,1442350598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 20:57:22.900485,60028.0,42500,vcf,10649,vcf,42.0
,,2015-09-15 22:50:06.837921,slurm_normal,1442357443.0,0,1.0,main_w1_handler1,2435501,10327911,False,,4611721.roundup,slurm,,132112168.0,corral-repl,,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""-i""","""False""",1,21123125,,,history,21079484,21079486,"""30""",32.0,3157608038.0,fasta,,25195550,1442357428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 22:50:46.673245,66250.0,3848173,vcf,3850873,vcf,15.0
,,2015-04-30 12:02:37.625634,slurm_normal,1430395396.0,0,1.0,main_w1_handler0,2239404,9368120,False,,3704250.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,19523268,19523267,"""30""",32.0,,,,22797124,1430395371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-04-30 12:03:22.060422,51777.0,5765807,vcf,11461617,vcf,25.0
,,2015-09-15 23:01:58.694587,slurm_normal,1442358165.0,0,1.0,main_w1_handler0,2435501,10327954,False,,4611765.roundup,slurm,,132112168.0,corral-repl,,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""-i""","""False""",1,21123125,,,history,21079486,21079484,"""30""",32.0,3157608038.0,fasta,,25195550,1442358140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-15 23:02:49.645498,66250.0,3850873,vcf,3848173,vcf,25.0
,,2015-04-29 14:40:18.402407,slurm_normal,1430318465.0,0,1.0,main_w2_handler0,2287634,9360048,False,,3696646.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,19512280,19512313,"""30""",32.0,,,,22750529,1430318434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-04-29 14:41:17.693997,7948.0,38139,vcf,34780,vcf,31.0
,,2015-05-03 20:02:14.425622,slurm_normal,1430683363.0,0,1.0,main_w1_handler0,2290533,9383524,False,,3717829.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg_g1k_v37,,,cached,19539099,19538489,"""30""",32.0,,,,22226340,1430683353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-03 20:02:45.717379,37542.0,56162045,vcf,1070117,vcf,10.0
,,2015-05-04 13:07:17.790669,slurm_normal,1430744862.0,0,1.0,main_w2_handler1,1565676,9387594,False,,3720955.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""-i""","""False""",0,hg19,,,cached,19559503,19559533,"""30""",32.0,,,,22859246,1430744856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-04 13:07:45.210532,26085.0,3808850,vcf,3639878,vcf,6.0
,,2015-05-04 13:26:46.154206,slurm_normal,1430746028.0,0,1.0,main_w1_handler1,1565676,9387675,False,,3721018.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""-i""","""False""",0,hg19,,,cached,19559533,19559503,"""30""",32.0,,,,22859246,1430746022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-04 13:27:10.961812,26085.0,3639878,vcf,3808850,vcf,6.0
,,2015-05-04 13:04:11.766726,slurm_normal,1430744673.0,0,1.0,main_w1_handler0,1565676,9387572,False,,3720938.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,19559503,19559533,"""30""",32.0,,,,22859246,1430744668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-04 13:04:36.199930,26085.0,3808850,vcf,3639878,vcf,5.0
,,2015-07-28 02:15:29.554435,slurm_normal,1438049779.0,0,1.0,main_w2_handler1,2392587,10012990,False,,4295172.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""","""False""","""-i""","""False""",0,bosTau6,,,cached,20587226,20587224,"""30""",32.0,,,,24347498,1438049745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-07-28 02:16:22.260851,67048.0,6167362,vcf,6335429,vcf,34.0
,,2015-09-16 01:44:42.211853,slurm_normal,1442367905.0,0,1.0,main_w1_handler0,2407652,10328910,False,,4612669.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""True""","""-i""","""False""",1,20758831,,,history,21124763,21111683,"""30""",32.0,2565704.0,fasta,,25149096,1442367901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-16 01:45:09.451798,60028.0,26860,vcf,10649,vcf,4.0
,,2015-05-14 15:06:57.593775,slurm_normal,1431616089.0,0,1.0,main_w2_handler0,2304820,9472564,False,,3796600.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",1,19694034,,,history,19694041,19709043,"""30""",32.0,63925972.0,fasta,,22434993,1431616047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-14 15:08:13.016084,50301.0,6411459,vcf,2635472,vcf,42.0
,,2015-09-16 01:55:37.624711,slurm_normal,1442368562.0,0,1.0,main_w1_handler0,2407652,10329026,False,,4612781.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""True""","""-i""","""False""",1,20758831,,,history,21111683,21124763,"""30""",32.0,2565704.0,fasta,,25149096,1442368558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-16 01:56:04.593145,60028.0,10649,vcf,26860,vcf,4.0
,,2015-09-16 01:52:15.858436,slurm_normal,1442368354.0,0,1.0,main_w2_handler0,2407652,10328999,False,,4612760.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/18797.len""","""18797""","""False""","""-i""","""False""",1,20758831,,,history,21124763,21111683,"""30""",32.0,2565704.0,fasta,,25149096,1442368350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-16 01:52:35.645413,60028.0,26860,vcf,10649,vcf,4.0
,,2015-07-28 07:33:43.957001,slurm_normal,1438069166.0,0,1.0,main_w1_handler1,2392785,10014184,False,,4296313.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-u""","""False""",0,hg19,,,cached,20590466,20590470,"""1""",32.0,,,,23529285,1438068852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-07-28 07:39:30.225247,62449.0,93911832,vcf,90318479,vcf,314.0
,,2015-05-18 21:17:25.756980,slurm_normal,1431983916.0,0,1.0,main_w2_handler0,2196193,9490632,False,,3813150.roundup,slurm,,132112168.0,corral-repl,,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,19741544,19734774,"""30""",32.0,,,,23155781,1431983884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-18 21:18:39.926246,37892.0,5430919,vcf,5268014,vcf,32.0
,,2015-05-21 01:17:48.474323,slurm_normal,1432171143.0,0,1.0,main_w1_handler1,2311731,9508010,False,,3829377.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,19751236,19751325,"""30""",32.0,,,,23167659,1432171076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-21 01:19:05.189254,,58950837,vcf,260584200,vcf,67.0
,,2016-01-28 10:32:16.879480,slurm_normal,1453977167.0,0,1.0,main_w2_handler0,2580977,11621281,False,,5885663.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""False""","""-i""","""False""",0,hg38,,,cached,23065894,23065894,"""30""",32.0,,,,27269243,1453977152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-01-28 10:32:49.255723,4131.0,86337,vcf,86337,vcf,15.0
,,2015-05-21 01:20:23.020270,slurm_normal,1432171269.0,0,1.0,main_w2_handler0,2311731,9508019,False,,3829380.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,19751236,19773139,"""30""",32.0,,,,23167659,1432171232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-21 01:21:15.551951,,58950837,vcf,29621020,vcf,37.0
,,2015-05-28 14:58:19.649717,slurm_normal,1432825596.0,0,1.0,main_w1_handler1,2322510,9554257,False,,3868066.roundup,slurm,,132112168.0,corral-repl,,"""f28e38e8054911e59a2f005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""","""False""","""-i""","""False""",0,bosTau6,,,cached,19842375,19842376,"""30""",32.0,,,,23310017,1432825587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-28 15:06:43.225137,424.0,440785,vcf,53322154,vcf,9.0
,,2015-05-29 07:36:13.017265,slurm_normal,1432885244.0,0,1.0,main_w2_handler0,2323324,9560297,False,,3873913.roundup,slurm,,132112168.0,corral-repl,,"""533a904805d511e5ba26005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""","""False""","""-i""","""False""",0,bosTau7,,,cached,19851680,19851678,"""30""",32.0,,,,22423221,1432885239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-29 07:40:46.760961,62269.0,561344,vcf,7406,vcf,5.0
,,2015-05-28 16:31:54.715111,slurm_normal,1432831219.0,0,1.0,main_w2_handler0,2322602,9555120,False,,3868727.roundup,slurm,,132112168.0,corral-repl,,"""03b79dfa055711e5baac005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""","""False""","""-i""","""False""",0,bosTau6,,,cached,19843767,19843768,"""30""",32.0,,,,23310017,1432831180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-28 16:40:20.894202,424.0,440785,vcf,53322154,vcf,39.0
,,2015-06-29 03:41:02.357143,slurm_normal,1435549283.0,0,1.0,main_w1_handler2,2358577,9755882,False,,4059187.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""","""False""","""-i""","""False""",1,20172181,,,history,20172179,20172178,"""30""",32.0,3996720.0,fasta,,22511469,1435549277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-06-29 03:41:25.742957,57365.0,8300,vcf,8599,vcf,6.0
,,2015-06-29 13:12:44.966539,slurm_normal,1435583590.0,0,1.0,main_w1_handler1,2358577,9758720,False,,4061334.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""","""False""","""-i""","""False""",1,20176087,,,history,20176090,20176096,"""30""",32.0,3996720.0,fasta,,22511469,1435583585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-06-29 13:13:13.974995,57365.0,27582,vcf,22692,vcf,5.0
,,2015-06-29 15:59:14.826160,slurm_normal,1435593579.0,0,1.0,main_w2_handler1,2358577,9759843,False,,4063164.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""synePCC6""","""False""","""-i""","""False""",1,20176087,,,history,20178167,20178166,"""30""",32.0,3996720.0,fasta,,22511469,1435593575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-06-29 15:59:43.426502,57365.0,9088,vcf,8300,vcf,4.0
,,2015-05-26 11:29:25.728367,slurm_normal,1432639802.0,0,1.0,main_w2_handler1,1810010,9534886,False,,3849067.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,19813642,19793850,"""30""",32.0,,,,23106215,1432639777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-26 11:30:04.564410,13595.0,2746789,vcf,25887332,vcf,25.0
,,2015-05-29 07:28:27.936648,slurm_normal,1432884827.0,0,1.0,main_w1_handler1,2323309,9560170,False,,3873771.roundup,slurm,,132112168.0,corral-repl,,"""454ad3ea05d411e595c9005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""","""False""","""-i""","""False""",0,bosTau6,,,cached,19851544,19851545,"""30""",32.0,,,,22421419,1432884820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-29 07:33:49.929591,62238.0,19863,vcf,4453532,vcf,7.0
,,2015-05-29 07:35:30.754740,slurm_normal,1432885170.0,0,1.0,main_w1_handler1,2323303,9560269,False,,3873873.roundup,slurm,,132112168.0,corral-repl,,"""397add0205d511e5a1a0005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""","""False""","""-i""","""False""",0,bosTau7,,,cached,19851645,19851648,"""30""",32.0,,,,23329065,1432885167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-29 07:39:37.798142,62236.0,7406,vcf,551114,vcf,3.0
,,2015-05-29 07:37:15.851803,slurm_normal,1432885358.0,0,1.0,main_w1_handler0,2323372,9560319,False,,3873975.roundup,slurm,,132112168.0,corral-repl,,"""7ff8b57405d511e58dd9005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""","""False""","""-i""","""False""",0,bosTau6,,,cached,19851703,19851704,"""30""",32.0,,,,22421419,1432885350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-29 07:42:43.989611,62238.0,434788,vcf,52857446,vcf,8.0
