create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fq2,parameters.input.values,parameters.input|__identifier__,parameters.tags,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-07 09:22:45.247470,slurm_normal,1520414629.0,0,7680.0,1.0,main_w3_handler0,3437326,18636587,False,,44276767,bam,12732790,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143260}]",,"""false""",32.0,,43073052,1520414588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:23:51.513928,109973.0,41.0
2018-03-07 09:34:15.215167,slurm_normal,1520415322.0,0,7680.0,1.0,main_w4_handler0,3437326,18636710,False,,44795912,bam,12732946,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143258}]",,"""false""",32.0,,43073052,1520415287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:35:26.056655,109973.0,35.0
2018-03-07 09:34:13.340770,slurm_normal,1520415264.0,0,7680.0,1.0,main_w4_handler0,3437326,18636707,False,,3976822,bam,12732938,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143255}]",,"""false""",32.0,,43073052,1520415258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:34:25.452598,109973.0,6.0
2018-03-07 09:34:14.549735,slurm_normal,1520415282.0,0,7680.0,1.0,main_w4_handler0,3437326,18636709,False,,6050118,bam,12732943,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143257}]",,"""false""",32.0,,43073052,1520415275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:34:44.623942,109973.0,7.0
2018-03-07 09:34:15.576712,slurm_normal,1520415323.0,0,7680.0,1.0,main_w3_handler0,3437326,18636711,False,,65925887,bam,12732942,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143259}]",,"""false""",32.0,,43073052,1520415269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:35:24.704393,109973.0,54.0
2018-03-07 09:34:15.923729,slurm_normal,1520415316.0,0,7680.0,1.0,main_w3_handler0,3437326,18636712,False,,44276767,bam,12732944,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143260}]",,"""false""",32.0,,43073052,1520415278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:35:18.943912,109973.0,38.0
2018-03-07 09:34:16.337293,slurm_normal,1520415313.0,0,7680.0,1.0,main_w4_handler1,3437326,18636713,False,,68590817,bam,12732941,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143261}]",,"""false""",32.0,,43073052,1520415264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 09:35:15.657530,109973.0,49.0
2018-03-07 14:45:14.680407,slurm_normal,1520434029.0,0,7680.0,1.0,main_w4_handler1,3437326,18640785,False,,3709657,bam,12736503,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143247}]",,"""false""",32.0,,43073052,1520434020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:47:13.709939,109973.0,9.0
2018-03-07 14:41:29.881794,slurm_normal,1520433806.0,0,7680.0,1.0,main_w3_handler0,3437326,18640722,False,,2699164,bam,12736446,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143251}]",,"""false""",32.0,,43073052,1520433797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:43:29.374148,109973.0,9.0
2018-03-07 14:45:20.662173,slurm_normal,1520434026.0,0,7680.0,1.0,main_w4_handler0,3437326,18640790,False,,2256166,bam,12736516,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143252}]",,"""false""",32.0,,43073052,1520434021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:47:07.560096,109973.0,5.0
2018-03-07 14:37:58.381741,slurm_normal,1520433589.0,0,7680.0,1.0,main_w3_handler1,3455362,18640671,False,,524597287,bam,12736369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 34267060}]",,"""false""",32.0,,44421214,1520433555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:39:51.326204,103464.0,34.0
2018-03-07 14:38:13.524002,slurm_normal,1520433588.0,0,7680.0,1.0,main_w4_handler0,3455362,18640676,False,,548678327,bam,12736378,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 34266480}]",,"""false""",32.0,,44421214,1520433555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:39:51.034917,103464.0,33.0
2018-03-07 14:41:25.110471,slurm_normal,1520433806.0,0,7680.0,1.0,main_w4_handler0,3437326,18640718,False,,3118501,bam,12736444,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143245}]",,"""false""",32.0,,43073052,1520433797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:43:30.556184,109973.0,9.0
2018-03-07 14:41:27.735766,slurm_normal,1520433807.0,0,7680.0,1.0,main_w4_handler0,3437326,18640720,False,,2276092,bam,12736445,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143248}]",,"""false""",32.0,,43073052,1520433796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:43:30.826250,109973.0,11.0
2018-03-07 14:41:28.567588,slurm_normal,1520434007.0,0,7680.0,1.0,main_w4_handler0,3437326,18640721,False,,2448834,bam,12736481,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143250}]",,"""false""",32.0,,43073052,1520433951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:46:50.354792,109973.0,56.0
2018-03-07 14:41:31.429811,slurm_normal,1520433956.0,0,7680.0,1.0,main_w4_handler1,3437326,18640723,False,,2256166,bam,12736478,slurm,,132109816.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143252}]",,"""false""",32.0,,43073052,1520433948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:45:57.809742,109973.0,8.0
2018-03-07 14:45:19.472575,slurm_normal,1520434112.0,0,7680.0,1.0,main_w3_handler0,3437326,18640789,False,,2699164,bam,12736565,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143251}]",,"""false""",32.0,,43073052,1520434100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:48:34.531793,109973.0,12.0
2018-03-07 14:41:33.213179,slurm_normal,1520433999.0,0,7680.0,1.0,main_w3_handler0,3437326,18640724,False,,2552250,bam,12736479,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143253}]",,"""false""",32.0,,43073052,1520433948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:46:42.316153,109973.0,51.0
2018-03-07 14:41:26.387250,slurm_normal,1520433806.0,0,7680.0,1.0,main_w4_handler1,3437326,18640719,False,,3709657,bam,12736443,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143247}]",,"""false""",32.0,,43073052,1520433797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:43:29.961741,109973.0,9.0
2018-03-07 14:45:18.003206,slurm_normal,1520434043.0,0,7680.0,1.0,main_w4_handler1,3437326,18640788,False,,2448834,bam,12736524,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143250}]",,"""false""",32.0,,43073052,1520434028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:47:27.498703,109973.0,15.0
2018-03-07 14:45:22.902260,slurm_normal,1520434045.0,0,7680.0,1.0,main_w3_handler1,3437326,18640792,False,,5218448,bam,12736525,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34234219}]",,"""false""",32.0,,43073052,1520434031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:47:29.830933,109973.0,14.0
2018-03-07 14:45:12.690883,slurm_normal,1520434056.0,0,7680.0,1.0,main_w3_handler0,3437326,18640783,False,,3118501,bam,12736542,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143245}]",,"""false""",32.0,,43073052,1520434049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:47:42.885415,109973.0,7.0
2018-03-07 14:45:16.131810,slurm_normal,1520434078.0,0,7680.0,1.0,main_w3_handler0,3437326,18640786,False,,2276092,bam,12736557,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143248}]",,"""false""",32.0,,43073052,1520434071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:48:03.131366,109973.0,7.0
2018-03-07 14:45:21.587085,slurm_normal,1520434135.0,0,7680.0,1.0,main_w3_handler0,3437326,18640791,False,,2552250,bam,12736577,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34143253}]",,"""false""",32.0,,43073052,1520434129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-07 14:48:58.123783,109973.0,6.0
2018-03-08 21:26:54.623840,slurm_normal,1520544433.0,0,7680.0,1.0,main_w3_handler1,3457337,18663772,False,,2222453,bam,12759800,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34306726}]",,"""false""",32.0,,43899919,1520544427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-08 21:27:15.841351,120158.0,6.0
2018-03-08 21:27:01.649513,slurm_normal,1520544463.0,0,7680.0,1.0,main_w3_handler0,3457337,18663773,False,,2317617,bam,12759801,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34306729}]",,"""false""",32.0,,43899919,1520544457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-08 21:27:44.031292,120158.0,6.0
2018-03-08 21:26:39.588796,slurm_normal,1520544433.0,0,7680.0,1.0,main_w4_handler1,3457337,18663770,False,,1994647,bam,12759798,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34306720}]",,"""false""",32.0,,43899919,1520544427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-08 21:27:15.706634,120158.0,6.0
2018-02-22 21:13:30.046240,slurm_normal,1519334024.0,0,7680.0,1.0,main_w4_handler1,3436490,18489250,False,,369656,bam,12584518,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 34022244}]",,"""false""",32.0,,44063985,1519334020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-22 21:13:45.824104,71704.0,4.0
2018-02-24 10:32:14.361375,slurm_normal,1519468348.0,0,7680.0,1.0,main_w4_handler1,3433657,18506166,False,,6994805,bam,12602027,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34046211}]",,"""false""",32.0,,44097778,1519468340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-24 10:32:30.493012,119118.0,8.0
2018-02-26 15:26:23.844630,slurm_normal,1519658801.0,0,7680.0,1.0,main_w4_handler0,3400416,18523226,False,,54044934,bam,12619197,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 34069407}]",,"""false""",32.0,,43344263,1519658791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-26 15:26:42.391453,,10.0
2018-02-27 10:54:01.275922,slurm_normal,1519728863.0,0,7680.0,1.0,main_w3_handler0,3402004,18533299,False,,26646284,bam,12629823,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 34091271}]",,"""false""",32.0,,43572859,1519728851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-27 10:54:25.037323,50472.0,12.0
2018-02-27 13:59:19.777233,slurm_normal,1519740060.0,0,7680.0,1.0,main_w3_handler0,2715927,18535401,False,,518049288,bam,12631908,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34094845}]",,"""false""",32.0,,44189625,1519739972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-27 14:01:02.574687,84977.0,88.0
2018-02-27 14:57:29.028009,slurm_normal,1519743564.0,0,7680.0,1.0,main_w3_handler0,2715927,18536042,False,,720734278,bam,12632571,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34094520}]",,"""false""",32.0,,44189625,1519743458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-27 14:59:26.086410,84977.0,106.0
2018-02-27 14:57:48.398858,slurm_normal,1519743561.0,0,7680.0,1.0,main_w4_handler0,2715927,18536047,False,,727793633,bam,12632576,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34094729}]",,"""false""",32.0,,44189625,1519743478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-27 14:59:23.289240,84977.0,83.0
2018-02-27 15:22:31.822277,slurm_normal,1519745064.0,0,7680.0,1.0,main_w4_handler0,2715927,18536499,False,,558770158,bam,12632979,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34094784}]",,"""false""",32.0,,44189625,1519744982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-02-27 15:24:26.054875,84977.0,82.0
2018-03-01 09:11:36.336225,slurm_normal,1519895783.0,0,7680.0,1.0,main_w3_handler1,3438866,18560959,False,,534562838,bam,12657868,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34137565}]","""514_13_CGATGT_L008_R1_001.fastq""","""false""",32.0,,44091050,1519895502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-01 09:16:25.065159,120195.0,281.0
2018-03-01 09:11:36.029151,slurm_normal,1519895755.0,0,7680.0,1.0,main_w3_handler0,3438866,18560958,False,,463969556,bam,12657873,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34137564}]","""514_14_GTGGCC_L007_R1_001.fastq""","""false""",32.0,,44091050,1519895509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-01 09:15:57.635690,120195.0,246.0
2018-03-01 09:11:35.571982,slurm_normal,1519895765.0,0,7680.0,1.0,main_w3_handler0,3438866,18560957,False,,492830550,bam,12657870,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34137563}]","""514_14_GTGGCC_L008_R1_001.fastq""","""false""",32.0,,44091050,1519895506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-01 09:16:06.573152,120195.0,259.0
2018-03-01 09:12:09.781274,slurm_normal,1519895920.0,0,7680.0,1.0,main_w3_handler0,3438866,18560971,False,,263481879,bam,12657903,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34137581}]","""514_20_TCGAAG_L007_R1_001.fastq""","""false""",32.0,,44091050,1519895788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-01 09:18:42.116688,120195.0,132.0
2018-03-01 09:12:09.468492,slurm_normal,1519895898.0,0,7680.0,1.0,main_w3_handler0,3438866,18560970,False,,278848129,bam,12657899,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 34137580}]","""514_20_TCGAAG_L008_R1_001.fastq""","""false""",32.0,,44091050,1519895762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq/2.27.0.0,2.27.0.0,,2018-03-01 09:18:20.130348,120195.0,136.0
