chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-06 02:10:30.108181,slurm_normal,1517883371.0,0,7680.0,1.0,main_w4_handler0,3050133,18264733,False,,3034396081,vcf,12346416,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","[{'src': 'hda', 'id': 33684701}]",,32.0,,43698290.0,1517883041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 02:16:11.944896,7019.0,330.0
,,2017-11-07 19:47:06.853687,slurm_normal,1510084162.0,0,,1.0,main_w3_handler0,3299627,17372355,False,,1085159,vcf,11430257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31883359}]",,32.0,,41792400.0,1510084155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-07 19:49:26.872108,113731.0,7.0
,,2018-01-11 02:28:29.904166,slurm_normal,1515637718.0,0,,1.0,main_w3_handler0,3289348,17999395,False,,7835,vcf,12076049,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 33220167}]",,32.0,,43098095.0,1515637714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-11 02:28:39.971679,113756.0,4.0
,,2017-11-11 21:34:08.301124,slurm_normal,1510436056.0,0,,1.0,main_w3_handler1,3312195,17419899,False,,971294,vcf,11482089,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32242420}]",,32.0,,41922529.0,1510436051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-11 21:34:17.914751,114672.0,5.0
,,2017-11-12 15:03:53.540061,slurm_normal,1510499069.0,0,,1.0,main_w3_handler0,1366712,17426335,False,,56851567,vcf,11485936,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32260187}]",,32.0,,41942649.0,1510499041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-12 15:04:30.393618,32709.0,28.0
,,2017-11-14 08:37:57.239553,slurm_normal,1510648717.0,0,,1.0,main_w4_handler1,3324178,17450074,False,,76084308,vcf,11507457,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32302543}]",,32.0,,41976525.0,1510648691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-14 08:38:41.550234,,26.0
,,2017-11-14 18:15:30.635470,slurm_normal,1510683345.0,0,,1.0,main_w3_handler0,3324981,17457034,False,,18967,vcf,11514854,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32314314}]",,32.0,,41990082.0,1510683340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-14 18:15:46.217894,,5.0
,,2018-01-11 17:49:42.739611,slurm_normal,1515692992.0,0,,1.0,main_w3_handler0,3387646,18005411,False,,949544,vcf,12082498,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33266165}]",,32.0,,43115645.0,1515692986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-11 17:49:53.068202,111291.0,6.0
,,2017-11-15 17:00:46.301664,slurm_normal,1510765294.0,0,,1.0,main_w3_handler0,3326232,17472628,False,,4016643,vcf,11528501,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32336129}]",,32.0,,42016247.0,1510765285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-15 17:01:37.659120,,9.0
,,2017-11-15 15:42:17.839199,slurm_normal,1510760563.0,0,,1.0,main_w4_handler1,3326232,17470694,False,,4016643,vcf,11527752,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32336129}]",,32.0,,42016247.0,1510760554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-15 15:42:50.104518,,9.0
,,2017-11-19 15:47:53.820357,slurm_normal,1511106481.0,0,,1.0,main_w4_handler1,3330811,17508485,False,,179187,vcf,11568919,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32397431}]",,32.0,,41280788.0,1511106476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-19 15:48:02.348734,113640.0,5.0
,,2017-11-21 07:52:42.308965,slurm_normal,1511250770.0,0,,1.0,main_w4_handler1,3333385,17531654,False,,156097,vcf,11590914,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32442086}]",,32.0,,41904677.0,1511250766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 07:52:54.811079,115898.0,4.0
,,2017-11-21 13:21:12.429760,slurm_normal,1511270479.0,0,,1.0,main_w4_handler1,3333481,17534929,False,,8753,vcf,11594064,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32447564}]",,32.0,,42147174.0,1511270475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-21 13:21:21.520071,108465.0,4.0
,,2017-11-22 17:46:17.835293,slurm_normal,1511372788.0,0,,1.0,main_w3_handler1,2747204,17552095,False,,203177,vcf,11612385,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32475692}]",,32.0,,41832108.0,1511372783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-22 17:46:30.621879,16654.0,5.0
,,2018-01-25 12:36:24.087503,slurm_normal,1516883896.0,0,,1.0,main_w3_handler1,3136117,18153870,False,,83061694,vcf,12235108,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33494570}]",,32.0,,43158098.0,1516883806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-25 12:38:31.573256,56285.0,90.0
,,2017-11-23 11:15:44.266219,slurm_normal,1511435811.0,0,,1.0,main_w3_handler0,2787884,17560480,False,,34588093,vcf,11621440,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32486896}]",,32.0,,41812007.0,1511435748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-23 11:16:53.950152,88294.0,63.0
,,2017-11-23 13:10:40.021801,slurm_normal,1511442711.0,0,,1.0,main_w4_handler1,2787884,17561498,False,,34588093,vcf,11622529,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32492575}]",,32.0,,41812007.0,1511442648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-23 13:12:29.579659,88294.0,63.0
,,2017-11-24 11:30:38.645689,slurm_normal,1511523663.0,0,,1.0,main_w3_handler1,2787884,17570810,False,,1959759861,vcf,11633124,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32513126}]",,32.0,,41812007.0,1511523045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-24 11:41:05.955342,88294.0,618.0
,,2017-11-25 20:28:46.951332,slurm_normal,1511641741.0,0,,1.0,main_w4_handler0,3339675,17580655,False,,4551607,vcf,11643113,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/capHir1.len""","""capHir1""","[{'src': 'hda', 'id': 32528396}]",,32.0,,42255105.0,1511641730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-25 20:29:05.500465,117228.0,11.0
,,2017-11-28 01:43:40.804381,slurm_normal,1511833438.0,0,,1.0,main_w4_handler0,3342242,17612845,False,,2793020,vcf,11673527,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32574848}]",,32.0,,42294014.0,1511833425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-28 01:44:01.032821,,13.0
,,2017-11-29 16:12:25.378726,slurm_normal,1511971974.0,0,,1.0,main_w3_handler1,2906573,17639145,False,,741806,vcf,11698712,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 32621928}]",,32.0,,42305119.0,1511971968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-29 16:12:57.303005,10204.0,6.0
,,2017-12-01 11:08:55.313030,slurm_normal,1512126902.0,0,,1.0,main_w4_handler1,2700890,17660239,False,,1970951012,vcf,11720721,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32665247}]",,32.0,,42379644.0,1512126546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-01 11:15:08.138433,36551.0,356.0
,,2017-12-01 11:08:55.729870,slurm_normal,1512126910.0,0,,1.0,main_w3_handler0,2700890,17660240,False,,2049745339,vcf,11720722,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32667076}]",,32.0,,42379644.0,1512126550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-01 11:15:13.323710,36551.0,360.0
,,2017-12-01 16:15:32.106282,slurm_normal,1512144963.0,0,,1.0,main_w3_handler0,3346768,17664593,False,,1840995,vcf,11724802,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32677226}]",,32.0,,41622981.0,1512144955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-01 16:16:12.361254,80372.0,8.0
,,2017-12-04 02:03:28.525955,slurm_normal,1512372969.0,0,,1.0,main_w3_handler0,3342426,17685479,False,,69561347119,vcf,11749965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32642658}]",,32.0,,42296963.0,1512353020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-04 07:36:11.258871,117400.0,19949.0
,,2017-12-05 02:32:52.639846,slurm_normal,1512441363.0,0,,1.0,main_w3_handler0,3248770,17697816,False,,418514276,vcf,11762472,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32486889}]",,32.0,,41237074.0,1512441221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 02:36:05.506002,55534.0,142.0
,,2017-12-05 02:33:08.701328,slurm_normal,1512441667.0,0,,1.0,main_w4_handler0,3248770,17697819,False,,916766902,vcf,11762487,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32486541}]",,32.0,,41237074.0,1512441345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 02:41:09.472610,55534.0,322.0
,,2017-12-05 16:11:51.643948,slurm_normal,1512490765.0,0,,1.0,main_w3_handler0,3180506,17705174,False,,1027224711,vcf,11770109,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32743009}]",,32.0,,41398038.0,1512490330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 16:19:40.483859,108472.0,435.0
,,2017-12-07 07:02:32.961870,slurm_normal,1512630175.0,0,,1.0,main_w3_handler0,3356459,17729678,False,,1264430,vcf,11796115,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32784923}]",,32.0,,42504470.0,1512630170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-07 07:02:57.099307,117993.0,5.0
,,2017-12-06 16:34:57.096982,slurm_normal,1512578132.0,0,,1.0,main_w3_handler0,3349909,17721840,False,,36945760,vcf,11787546,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32771418}]",,32.0,,42467966.0,1512578107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-06 16:35:39.562016,108548.0,25.0
,,2017-12-07 07:02:33.505790,slurm_normal,1512630172.0,0,,1.0,main_w4_handler0,3356459,17729679,False,,456727,vcf,11796114,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32785543}]",,32.0,,42504470.0,1512630167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-07 07:02:54.074236,117993.0,5.0
,,2017-12-07 07:02:34.361423,slurm_normal,1512630175.0,0,,1.0,main_w4_handler1,3356459,17729680,False,,456727,vcf,11796116,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32785544}]",,32.0,,42504470.0,1512630170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-07 07:02:58.084850,117993.0,5.0
,,2017-12-08 19:10:49.681809,slurm_normal,1512760268.0,0,,1.0,main_w3_handler1,3357973,17750008,False,,1874559,vcf,11817080,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32821874}]",,32.0,,42481433.0,1512760260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 19:11:09.528490,117589.0,8.0
,,2017-12-11 20:30:30.131492,slurm_normal,1513024254.0,0,,1.0,main_w3_handler1,3357973,17776190,False,,11070216,vcf,11845247,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32864151}]",,32.0,,42481433.0,1513024238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 20:30:55.032819,117589.0,16.0
,,2017-12-11 20:10:30.671164,slurm_normal,1513023056.0,0,,1.0,main_w4_handler1,3357973,17776041,False,,2566730,vcf,11845076,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32863880}]",,32.0,,42481433.0,1513023048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 20:11:00.268581,117589.0,8.0
,,2017-12-11 20:30:36.056564,slurm_normal,1513024280.0,0,,1.0,main_w3_handler1,3357973,17776191,False,,11069172,vcf,11845248,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32864148}]",,32.0,,42481433.0,1513024245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-11 20:31:21.040988,117589.0,35.0
,,2017-12-12 06:10:23.688998,slurm_normal,1513059057.0,0,,1.0,main_w4_handler0,3361616,17780059,False,,57423763,vcf,11848230,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32869187}]",,32.0,,42463698.0,1513059030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-12 06:10:59.971031,108548.0,27.0
,,2017-12-14 09:14:38.503198,slurm_normal,1513242892.0,0,,1.0,main_w3_handler1,3364753,17804791,False,,1185336,vcf,11874361,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32924412}]",,32.0,,42007239.0,1513242886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-14 09:14:55.082638,116289.0,6.0
,,2018-01-22 15:04:02.278529,slurm_normal,1516639110.0,0,,1.0,main_w4_handler0,3398224,18119432,False,,13675498643,vcf,12199614,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33442335}]",,32.0,,43306617.0,1516636163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-22 16:38:32.621258,120274.0,2947.0
,,2018-01-23 18:38:53.639652,slurm_normal,1516732823.0,0,,1.0,main_w4_handler1,3400159,18136991,False,,235101606,vcf,12216692,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33468188}]",,32.0,,43389514.0,1516732745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-23 18:40:25.317039,120336.0,78.0
