create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.count,parameters.dbkey,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-15 13:19:12.038039,slurm_normal,1513343967.0,0,,1.0,main_w4_handler1,3367003,17818352,False,148488,tabular,,11887059,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""10""","""hg38""","[{'src': 'hda', 'id': 32949815}]",,32.0,,42680283.0,1513343961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 13:19:30.024050,,6.0
2018-01-21 22:50:16.822092,slurm_normal,1516575029.0,0,,1.0,main_w3_handler1,3398496,18108068,False,12939736,tabular,,12187014,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""500""","""?""","[{'src': 'hda', 'id': 33427228}]",,32.0,,43307659.0,1516575024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-01-21 22:50:29.884525,108909.0,5.0
2017-12-15 15:32:36.363880,slurm_normal,1513352024.0,0,,1.0,main_w4_handler1,3366233,17819730,False,7648455807,fastqsanger,,11888473,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""""","""800000""","""danRer10""","[{'src': 'hda', 'id': 32939216}]",,32.0,,42671267.0,1513352020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 15:34:08.063134,58555.0,4.0
2017-12-15 15:32:20.394934,slurm_normal,1513351964.0,0,,1.0,main_w4_handler0,3365605,17819728,False,64088,tabular,,11888468,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""200""","""hg19""","[{'src': 'hda', 'id': 32951707}]",,32.0,,42664691.0,1513351960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 15:32:47.537922,118641.0,4.0
2018-03-02 09:44:38.159454,slurm_normal,1519983895.0,0,7680.0,1.0,main_w3_handler0,3435616,18578157,False,2193238,bed,,12672624,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""526""","""mm10""","[{'src': 'hda', 'id': 34165334}]",,32.0,,44023381.0,1519983891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 09:44:59.242362,35575.0,4.0
2018-02-09 00:04:44.956817,slurm_normal,1518134698.0,0,7680.0,1.0,main_w4_handler0,3422314,18322364,False,10914348458,fastqsanger,,12406337,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""1000""","""?""","[{'src': 'hda', 'id': 33757588}]",,32.0,,43724854.0,1518134692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-09 00:04:59.992714,69003.0,6.0
2018-02-08 23:43:25.073888,slurm_normal,1518133416.0,0,7680.0,1.0,main_w4_handler0,3422314,18322134,False,19724340847,fastqsanger,,12406061,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""100""","""?""","[{'src': 'hda', 'id': 33757343}]",,32.0,,43724854.0,1518133413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-08 23:43:37.653526,69003.0,3.0
2017-12-15 14:30:27.542781,slurm_normal,1513348248.0,0,,1.0,main_w4_handler0,3352335,17819210,False,623019,tabular,,11887947,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""200""","""hg19""","[{'src': 'hda', 'id': 32925836}]",,32.0,,41873041.0,1513348243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 14:30:55.766972,115768.0,5.0
2017-12-15 14:30:47.754708,slurm_normal,1513348264.0,0,,1.0,main_w3_handler1,3352335,17819212,False,445012,tabular,,11887949,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""200""","""hg19""","[{'src': 'hda', 'id': 32925842}]",,32.0,,41873041.0,1513348259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 14:31:07.266068,115768.0,5.0
2017-12-15 15:32:22.330907,slurm_normal,1513351965.0,0,,1.0,main_w3_handler1,3366233,17819729,False,7856183021,fastqsanger,,11888469,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""""","""800000""","""danRer10""","[{'src': 'hda', 'id': 32939215}]",,32.0,,42671267.0,1513351960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 15:32:46.871005,58555.0,5.0
2017-12-15 21:24:35.671557,slurm_normal,1513373092.0,0,,1.0,main_w4_handler0,3353042,17822414,False,1501782,tabular,,11890976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""200""","""hg19""","[{'src': 'hda', 'id': 32956129}]",,32.0,,42642153.0,1513373086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 21:24:54.439873,118596.0,6.0
2018-02-06 22:32:31.338803,slurm_normal,1517956361.0,0,7680.0,1.0,main_w4_handler1,3419592,18280365,False,5761930,fastqsanger,,12362872,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""200000""","""?""","[{'src': 'hda', 'id': 33706752}]",,32.0,,43733068.0,1517956358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-06 22:32:44.597047,69523.0,3.0
2017-12-15 19:22:38.066046,slurm_normal,1513365773.0,0,,1.0,main_w3_handler0,3367293,17821394,False,225119,tabular,,11890140,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32954419}]",,32.0,,42684406.0,1513365769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-15 19:22:55.909514,,4.0
2018-02-09 01:42:05.685474,slurm_normal,1518140573.0,0,7680.0,1.0,main_w3_handler1,3422913,18323012,False,2168,tabular,,12407100,slurm,,132112168.0,corral-repl,,"""6b4c684a0d3a11e8ae20005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 33764737}]",,32.0,,,1518140570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-09 01:42:55.338058,121558.0,3.0
2017-12-16 01:51:28.272016,slurm_normal,1513389104.0,0,,1.0,main_w4_handler0,3367110,17823532,False,225119,tabular,,11892504,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32958739}]",,32.0,,42479780.0,1513389099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-16 01:51:45.684334,118023.0,5.0
2017-12-16 17:21:39.563853,slurm_normal,1513444912.0,0,,1.0,main_w4_handler1,3360914,17825920,False,5783139,tabular,,11899285,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""10""","""hg18""","[{'src': 'hda', 'id': 32964606}]",,32.0,,42694269.0,1513444908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-16 17:21:54.014396,118371.0,4.0
2018-03-02 13:29:09.739438,slurm_normal,1519997362.0,0,7680.0,1.0,main_w4_handler1,3449325,18580576,False,148488,tabular,,12675275,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 34169228}]",,32.0,,44287235.0,1519997359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 13:29:22.851605,111867.0,3.0
2017-12-17 04:53:02.302976,slurm_normal,1513486394.0,0,,1.0,main_w3_handler1,3368121,17827716,False,60508,tabular,,11901273,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""5""","""hg19""","[{'src': 'hda', 'id': 32968357}]",,32.0,,42706695.0,1513486389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 04:53:16.769990,55230.0,5.0
2018-02-13 17:58:57.570207,slurm_normal,1518544749.0,0,7680.0,1.0,main_w3_handler1,3427739,18370230,False,148755,tabular,,12455001,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 33835889}]",,32.0,,43889205.0,1518544745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-13 17:59:10.526819,121885.0,4.0
2017-12-16 15:07:12.256849,slurm_normal,1513492920.0,0,,1.0,main_w3_handler1,3367645,17825423,False,1138,tabular,,11901490,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""10""","""hg18""","[{'src': 'hda', 'id': 32964819}]",,32.0,,42694579.0,1513492916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 06:42:01.278841,118735.0,4.0
2017-12-16 15:07:13.107017,slurm_normal,1513492999.0,0,,1.0,main_w3_handler1,3367645,17825424,False,1138,tabular,,11901498,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""10""","""hg18""","[{'src': 'hda', 'id': 32964821}]",,32.0,,42694579.0,1513492993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 06:43:20.430140,118735.0,6.0
2018-02-16 12:08:45.071410,slurm_normal,1518782941.0,0,7680.0,1.0,main_w4_handler1,3117960,18410177,False,148755,tabular,,12496172,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 33895715}]",,32.0,,43955356.0,1518782937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-16 12:09:07.097097,106259.0,4.0
2018-03-02 15:06:54.996255,slurm_normal,1520003229.0,0,7680.0,1.0,main_w3_handler0,3449492,18582249,False,73965351,fasta,,12676704,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""10""","""?""","[{'src': 'hda', 'id': 34171724}]",,32.0,,44254109.0,1520003224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 15:07:12.509469,21626.0,5.0
2017-12-17 13:32:16.682466,slurm_normal,1513517548.0,0,,1.0,main_w4_handler1,3367645,17829899,False,35108039826,sam,,11903201,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""50""","""hg18""","[{'src': 'hda', 'id': 32964734}]",,32.0,,42707939.0,1513517544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 13:32:29.920000,118735.0,4.0
2017-12-11 22:22:22.445684,slurm_normal,1513030957.0,0,,1.0,main_w4_handler0,3361941,17777891,False,148488,tabular,,11846003,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32866306}]",,32.0,,42597224.0,1513030953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-11 22:22:40.154263,118432.0,4.0
2017-12-17 14:10:46.663510,slurm_normal,1513519867.0,0,,1.0,main_w4_handler1,3368219,17830034,False,148755,tabular,,11903406,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32969538}]",,32.0,,42707923.0,1513519862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 14:11:11.610741,118754.0,5.0
2017-12-17 15:49:47.064087,slurm_normal,1513525843.0,0,,1.0,main_w3_handler0,3368401,17830546,False,2168,tabular,,11904006,slurm,,132112168.0,corral-repl,,"""e6585706e34111e79225005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""2""","""hg38""","[{'src': 'hda', 'id': 32972436}]",,32.0,,,1513525839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 15:50:45.765405,118754.0,4.0
2017-12-17 16:35:16.245814,slurm_normal,1513528526.0,0,,1.0,main_w3_handler1,3360914,17830702,False,5783138,tabular,,11904193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""200""","""hg18""","[{'src': 'hda', 'id': 32972772}]",,32.0,,42694269.0,1513528520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 16:35:27.781861,118371.0,6.0
2017-12-17 22:06:04.462909,slurm_normal,1513548379.0,0,,1.0,main_w4_handler0,3366074,17832617,False,148755,tabular,,11905909,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32975917}]",,32.0,,42669441.0,1513548374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 22:06:21.059480,118661.0,5.0
2017-12-17 22:20:01.486700,slurm_normal,1513549264.0,0,,1.0,main_w4_handler1,3368587,17832684,False,30226,tabular,,11906022,slurm,,132112168.0,corral-repl,,"""6a176caee37811e79dd1005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""10""","""hg38""","[{'src': 'hda', 'id': 32976040}]",,32.0,,,1513549260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-17 22:21:05.918090,118661.0,4.0
2017-12-18 02:32:45.237472,slurm_normal,1513564379.0,0,,1.0,main_w3_handler0,3367645,17833520,False,21313897,interval,,11907012,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""50""","""?""","[{'src': 'hda', 'id': 32978813}]",,32.0,,42707939.0,1513564375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 02:33:01.213376,118735.0,4.0
2018-02-17 05:59:01.107574,slurm_normal,1518847205.0,0,7680.0,1.0,main_w4_handler1,3432590,18419873,False,28649,tabular,,12506796,slurm,,132112168.0,corral-repl,,"""a51687e013a711e8bd51005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 33913405}]",,32.0,,,1518847201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-02-17 06:00:07.508548,121242.0,4.0
2017-12-18 09:55:34.695218,slurm_normal,1513590953.0,0,,1.0,main_w4_handler0,3317750,17835755,False,3087,tabular,,11909570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pseuAeru.len""","""""","""50""","""pseuAeru""","[{'src': 'hda', 'id': 32982229}]",,32.0,,41872884.0,1513590948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 09:55:54.447804,106447.0,5.0
2017-12-18 16:09:42.461987,slurm_normal,1513613393.0,0,,1.0,main_w3_handler1,3369441,17839157,False,148755,tabular,,11913450,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32989227}]",,32.0,,42737067.0,1513613389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 16:09:54.971424,118831.0,4.0
2018-03-02 18:40:53.092334,slurm_normal,1520016070.0,0,7680.0,1.0,main_w3_handler1,3443720,18584996,False,148755,tabular,,12679786,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 34176537}]",,32.0,,44182418.0,1520016066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 18:41:13.084979,122867.0,4.0
2018-03-02 18:42:02.753741,slurm_normal,1520016138.0,0,7680.0,1.0,main_w4_handler1,3445592,18585017,False,148755,tabular,,12679808,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 34176547}]",,32.0,,44214297.0,1520016134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 18:42:32.547762,122998.0,4.0
2018-03-02 18:42:47.016233,slurm_normal,1520016193.0,0,7680.0,1.0,main_w4_handler1,3449746,18585022,False,148755,tabular,,12679814,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 34176548}]",,32.0,,44295714.0,1520016179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 18:43:24.198689,122329.0,14.0
2018-03-02 18:42:21.577414,slurm_normal,1520016174.0,0,7680.0,1.0,main_w4_handler0,3447071,18585019,False,148755,tabular,,12679813,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 34176540}]",,32.0,,44243747.0,1520016170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2018-03-02 18:43:06.782030,123050.0,4.0
2017-12-18 15:50:58.255830,slurm_normal,1513612271.0,0,,1.0,main_w4_handler0,3369406,17838984,False,148755,tabular,,11913257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""","[{'src': 'hda', 'id': 32989094}]",,32.0,,42735525.0,1513612266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 15:51:14.588079,118828.0,5.0
2017-12-18 18:59:27.843662,slurm_normal,1513623583.0,0,,1.0,main_w4_handler0,3369548,17840732,False,140955,tabular,,11915039,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""10""","""hg38""","[{'src': 'hda', 'id': 32991844}]",,32.0,,42739215.0,1513623578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 18:59:45.438333,118848.0,5.0
2017-12-18 23:48:44.650784,slurm_normal,1513640937.0,0,,1.0,main_w3_handler1,3360914,17842635,False,72717,tabular,,11916930,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""200""","""hg18""","[{'src': 'hda', 'id': 32994781}]",,32.0,,42694269.0,1513640933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,1.1.0,,2017-12-18 23:48:58.909835,118371.0,4.0
