chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.g_option,parameters.input.values,parameters.null_filler,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-23 17:44:04.541200,slurm_normal,1487871860.0,0,,1.0,main_w3_handler0,3001776,15120939,False,,10224,vcf,9275064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","[{'src': 'hda', 'id': 28482880}]","""""",32.0,,35850425.0,1487871854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-23 17:44:25.708782,72877.0,6.0
,,2017-05-10 14:13:24.782970,slurm_normal,1494425630.0,0,,1.0,main_w3_handler0,3105743,15802860,False,,98077,vcf,9907594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 29549785}]","""""",32.0,,37764600.0,1494425626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-10 14:13:55.728436,103486.0,4.0
428327.0,len,2016-10-12 09:27:30.968636,slurm_normal,1476264489.0,0,,1.0,main_w3_handler1,2850634,14062330,False,,35747235,vcf,8278969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1e06b6c13f20755'}]","""NULL""",32.0,,33597037.0,1476264463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 09:28:13.311534,91998.0,26.0
,,2017-03-18 22:48:23.186601,slurm_normal,1489878568.0,0,,1.0,main_w4_handler0,3036955,15333363,False,,898680,vcf,9473676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 28821460}]","""""",32.0,,36702078.0,1489878563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-18 23:09:30.232136,25806.0,5.0
,,2016-10-12 09:27:31.710737,slurm_normal,1476264512.0,0,,1.0,main_w3_handler0,2850634,14062331,False,,126099195,vcf,8278970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/TRAC.len""","""TRAC""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54ce627dbc58fea36'}]","""NULL""",32.0,,33597037.0,1476264466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 09:28:40.205923,91998.0,46.0
,,2016-10-12 13:08:18.856609,slurm_normal,1476277771.0,0,,1.0,main_w3_handler1,2652705,14063542,False,,30624483,vcf,8280007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f29e24264e3d9b28'}]","""""",32.0,,32903739.0,1476277746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 13:09:33.445731,81728.0,25.0
,,2016-10-12 11:16:01.381332,slurm_normal,1476271014.0,0,,1.0,main_w4_handler0,2850634,14063100,False,,130333425,vcf,8279685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/TRAC.len""","""TRAC""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52f49750733f26546'}]","""NULL""",32.0,,33597037.0,1476270968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 11:16:56.651546,91998.0,46.0
428327.0,len,2016-10-12 12:05:20.156766,slurm_normal,1476273951.0,0,,1.0,main_w3_handler0,2850634,14063256,False,,40219317,vcf,8279814.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad9c0d0816ae1abf'}]","""NULL""",32.0,,33597037.0,1476273929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 12:05:52.745766,91998.0,22.0
,,2016-10-12 16:43:29.084725,slurm_normal,1476292851.0,0,,1.0,main_w3_handler1,2842485,14065605,False,,29206859712,vcf,8282426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b595d9b1ccd4979212'}]","""NULL""",32.0,,33447868.0,1476290625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 17:20:54.668155,91557.0,2226.0
,,2017-04-08 12:54:33.570201,slurm_normal,1491656115.0,0,,1.0,main_w3_handler1,2648961,15530050,False,,88062113,vcf,9656655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29132657}]","""""",32.0,,37210729.0,1491656076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-08 12:55:17.593004,17244.0,39.0
,,2016-10-12 16:44:16.346961,slurm_normal,1476293563.0,0,,1.0,main_w4_handler0,2842485,14065610,False,,29157233764,vcf,8282432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b534ac94ee552f107c'}]","""NULL""",32.0,,33447868.0,1476290684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 17:32:52.807438,91557.0,2879.0
,,2016-10-12 19:39:51.618963,slurm_normal,1476301227.0,0,,1.0,main_w3_handler1,2818435,14066757,False,,1691117,vcf,8283847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee3dc9b1d95b2529'}]","""""",32.0,,32924917.0,1476301219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 19:40:30.222338,,8.0
,,2016-10-12 19:49:09.559985,slurm_normal,1476301767.0,0,,1.0,main_w3_handler0,2778464,14066807,False,,301060,vcf,8283901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b511da58a5898beb91'}]","""""",32.0,,31785189.0,1476301760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 19:49:29.879428,,7.0
,,2016-10-12 19:44:52.613744,slurm_normal,1476301532.0,0,,1.0,main_w3_handler0,2778464,14066783,False,,1261826,vcf,8283880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58693770b04ffcce1'}]","""""",32.0,,31785189.0,1476301518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 19:45:45.977116,,14.0
,,2016-10-13 07:03:17.358460,slurm_normal,1476342400.0,0,,1.0,main_w3_handler0,2782063,14070377,False,,847021232,vcf,8287403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54feb387ad0b85264'}]","""""",32.0,,33645601.0,1476342214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 07:06:42.414297,19390.0,186.0
428327.0,len,2016-10-13 11:08:55.798476,slurm_normal,1476356977.0,0,,1.0,main_w3_handler0,2850634,14072238,False,,56882275,vcf,8289190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e03ab31747ae1f0a'}]","""NULL""",32.0,,33597037.0,1476356952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 11:09:38.788898,91998.0,25.0
428327.0,len,2016-10-13 11:34:49.744050,slurm_normal,1476358624.0,0,,1.0,main_w3_handler0,2850634,14072383,False,,108008755,vcf,8289326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed17bb2c5c1ff2b5'}]","""NULL""",32.0,,33597037.0,1476358508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 11:37:06.862765,91998.0,116.0
,,2016-10-13 14:15:56.617370,slurm_normal,1476368306.0,0,,1.0,main_w3_handler1,2829672,14073633,False,,26745316,vcf,8290481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""VfTRACd2""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b533a71b3425f281d0'}]","""NULL""",32.0,,33624124.0,1476368273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 14:18:32.959485,90806.0,33.0
,,2016-10-13 10:04:36.819135,slurm_normal,1476353126.0,0,,1.0,main_w3_handler0,2829672,14071801,False,,58903966,vcf,8288791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/331/dataset_17331942.dat""","""VfTRACd2""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a84a5b8a1fa3e8d'}]","""NULL""",32.0,,33624124.0,1476353100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 10:05:31.165424,90806.0,26.0
1039624.0,len,2016-10-13 15:15:22.463574,slurm_normal,1476371831.0,0,,1.0,main_w4_handler1,2829672,14074092,False,,35747235,vcf,8290923.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/336/dataset_17336911.dat""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58542384198cd5fb7'}]","""NULL""",32.0,,33624124.0,1476371768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-13 15:17:14.438793,90806.0,63.0
