create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-19 03:09:15.879706,slurm_normal,1476846753.0,0.0,1.0,main_w4_handler1,2860110,14113828,False,,419,pbed,8328595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a238bc7bc8b63fe5'}]",32.0,,32957203,1476846566.0,ok,1023996.0,pbed2lpedconvert,0.01,,2016-10-19 03:13:09.676502,90181.0,187.0
2017-02-14 14:50:47.004712,slurm_normal,1487084047.0,0.0,1.0,main_w4_handler0,2994225,15035209,False,,419,pbed,9191620.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",,"[{'src': 'hda', 'id': 28341845}]",32.0,,36015545,1487084019.0,ok,1023996.0,pbed2lpedconvert,0.01,,2017-02-14 14:54:09.168648,34320.0,28.0
2017-06-07 19:33:46.805464,slurm_normal,1496864058.0,0.0,1.0,main_w4_handler0,3143908,16044250,False,,911,pbed,10134280.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29938241}]",32.0,,38509908,1496864041.0,ok,1023996.0,pbed2lpedconvert,0.01,,2017-06-07 19:34:22.128386,107274.0,17.0
