chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.brief,parameters.chromInfo,parameters.dbkey,parameters.gapextend,parameters.gapopen,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-10-29 19:21:40.395040,rodeo_normal,1414610520.0,0.0,,1.0,main_w2_handler1,2095229,8064775,False,,4161,fasta,29343,fasta,94589.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0.5""","""10.0""",17352273,,,17369596,,,"""fasta""",2.0,,17870431,1414610513.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 19:22:03.247946,54732.0,7.0
,,2014-10-29 19:32:52.839191,rodeo_normal,1414611190.0,0.0,,1.0,main_w2_handler0,2095229,8064882,False,,4161,fasta,24905,fasta,94702.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0.5""","""10.0""",17352273,,,17369776,,,"""fasta""",2.0,,17870431,1414611184.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 19:33:16.349915,54732.0,6.0
,,2014-10-29 19:32:09.686559,rodeo_normal,1414611145.0,0.0,,1.0,main_w1_handler0,2095229,8064877,False,,4161,fasta,29343,fasta,94697.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0.5""","""10.0""",17352273,,,17369596,,,"""fasta""",2.0,,17870431,1414611138.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 19:32:29.156289,54732.0,7.0
,,2014-10-29 19:48:47.920100,rodeo_normal,1414612155.0,0.0,,1.0,main_w2_handler0,2101331,8065078,False,,30683,fasta,30683,fasta,94901.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17369864,,,17369864,,,"""srspair""",2.0,,18014251,1414612142.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 19:49:18.249147,,13.0
,,2014-10-29 19:53:59.914346,rodeo_normal,1414612461.0,0.0,,1.0,main_w1_handler0,2101331,8065112,False,,6117,fasta,24566,fasta,94930.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17368184,,,17368084,,,"""srspair""",2.0,,18014251,1414612450.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 19:54:25.255390,,11.0
,,2014-10-29 22:27:54.000719,rodeo_normal,1414621689.0,0.0,,1.0,main_w2_handler1,2101688,8066512,False,,660,fasta,689,fasta,96014.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17371804,,,17371806,,,"""srspair""",2.0,,18025713,1414621685.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 22:28:13.658633,,4.0
,,2014-10-29 22:28:11.123524,rodeo_normal,1414621706.0,0.0,,1.0,main_w1_handler1,2101688,8066520,False,,660,fasta,734,fasta,96021.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17371804,,,17371807,,,"""srspair""",2.0,,18025713,1414621703.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 22:28:31.139858,,3.0
,,2014-10-29 22:28:29.418053,rodeo_normal,1414621727.0,0.0,,1.0,main_w1_handler0,2101688,8066523,False,,660,fasta,666,fasta,96027.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17371804,,,17371808,,,"""srspair""",2.0,,18025713,1414621724.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 22:28:49.611337,,3.0
,,2014-10-29 21:33:17.739104,rodeo_normal,1414618412.0,0.0,,1.0,main_w1_handler1,2100281,8066104,False,,4161,fasta,1961,fasta,95639.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17357985,,,17371396,,,"""srspair""",2.0,,17982491,1414618409.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-29 21:33:35.248599,55090.0,3.0
,,2015-02-09 20:25:02.774158,rodeo_normal,1423513520.0,0.0,,1.0,main_w2_handler1,2200347,8688973,False,,1648,fasta,1648,fasta,2691536.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",18454091,,,18454091,,,"""srspair""",32.0,,21141387,1423513517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-09 20:25:24.153843,,3.0
,,2015-02-09 20:39:22.934742,rodeo_normal,1423514379.0,0.0,,1.0,main_w2_handler1,2200347,8689066,False,,1648,fasta,1648,fasta,2691710.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",18454091,,,18454091,,,"""srspair""",32.0,,21141387,1423514377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-09 20:39:41.581359,,2.0
,,2014-10-30 00:21:44.592888,rodeo_normal,1414628523.0,0.0,,1.0,main_w2_handler1,2083871,8068742,False,,4161,fasta,24565,fasta,96824.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/dm1.len""","""dm1""","""0.5""","""10.0""",17368708,,,17373229,,,"""srspair""",2.0,,17571667,1414628517.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-30 00:22:06.970221,,6.0
,,2015-02-14 01:44:53.723456,rodeo_normal,1423878323.0,0.0,,1.0,main_w2_handler0,2204957,8724762,False,,456,fasta,373,fasta,2757009.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0.5""","""10.0""",18498017,,,18498019,,,"""simple""",32.0,,21233831,1423878320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-14 01:45:24.457216,23806.0,3.0
,,2014-10-30 04:23:11.656607,rodeo_normal,1414643007.0,0.0,,1.0,main_w2_handler0,2101869,8069823,False,,4161,fasta,4161,fasta,97579.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17375982,,,17375982,,,"""srspair""",2.0,,18030582,1414643004.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-30 04:23:29.588338,,3.0
,,2014-10-30 04:27:35.181213,rodeo_normal,1414643270.0,0.0,,1.0,main_w1_handler0,2101869,8069833,False,,4161,fasta,36377,fasta,97588.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17375982,,,17376070,,,"""srspair""",2.0,,18030582,1414643263.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-30 04:27:54.837502,,7.0
,,2014-10-30 22:30:02.000677,rodeo_normal,1414708365.0,0.0,,1.0,main_w2_handler1,2099631,8075163,False,,4161,fasta,2734,fasta,102219.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17352623,,,17384194,,,"""srspair""",2.0,,17961585,1414708361.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-10-30 22:32:49.481701,55033.0,4.0
,,2014-09-24 23:22:56.225846,roundup_single,1411600990.0,0.0,,1.0,main_w1_handler1,2064931,7856129,False,,969,fasta,969,fasta,1838530,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013910,,,17013910,,,"""srspair""",32.0,,17198949,1411600988.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:23:11.163695,,2.0
,,2014-12-05 12:40:04.150611,rodeo_normal,1417783212.0,0.0,,1.0,main_w2_handler1,2139266,8332643,False,,7032,fasta,7032,fasta,439173.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17810922,,,17810922,,,"""srspair""",2.0,,19920902,1417783210.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-12-05 12:40:16.405143,,2.0
,,2014-09-24 23:19:36.277366,roundup_single,1411600791.0,0.0,,1.0,main_w2_handler1,2064921,7856099,False,,289,fasta,289,fasta,1838463,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013835,,,17013835,,,"""srspair""",32.0,,17198937,1411600789.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:19:53.886133,,2.0
,,2014-09-24 23:19:33.911388,roundup_single,1411600789.0,0.0,,1.0,main_w2_handler0,2064929,7856097,False,,969,fasta,969,fasta,1838459,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013829,,,17013829,,,"""srspair""",32.0,,17198947,1411600787.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:19:51.414563,,2.0
,,2014-09-24 23:19:50.774567,roundup_single,1411600806.0,0.0,,1.0,main_w1_handler1,2064916,7856102,False,,969,fasta,969,fasta,1838473,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013831,,,17013831,,,"""srspair""",32.0,,17198932,1411600804.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:20:09.113465,,2.0
,,2014-09-24 23:19:35.115216,roundup_single,1411600792.0,0.0,,1.0,main_w1_handler0,2064907,7856098,False,,969,fasta,971,fasta,1838466,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013828,,,17013845,,,"""srspair""",32.0,,17198916,1411600789.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:19:57.142883,,3.0
,,2014-09-24 23:19:42.514305,roundup_single,1411600809.0,0.0,,1.0,main_w1_handler0,2064905,7856101,False,,969,fasta,969,fasta,1838469,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013837,,,17013837,,,"""srspair""",32.0,,17198906,1411600795.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:20:13.092261,,14.0
,,2014-09-24 23:19:41.242559,roundup_single,1411600792.0,0.0,,1.0,main_w2_handler1,2064895,7856100,False,,4027,fasta,968,fasta,1838464,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013824,,,17013848,,,"""srspair""",32.0,,17198905,1411600789.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:19:53.937128,,3.0
,,2014-09-24 23:20:44.756303,roundup_single,1411600857.0,0.0,,1.0,main_w1_handler1,2064922,7856109,False,,969,fasta,969,fasta,1838487,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17013847,,,17013859,,,"""srspair""",32.0,,17198938,1411600855.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-24 23:20:58.858443,,2.0
,,2015-02-09 04:22:01.717559,rodeo_normal,1423455745.0,0.0,,1.0,main_w1_handler0,2199665,8684959,False,,1225,fasta,2818,fasta,2683880.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",18447517,,,18447545,,,"""srspair""",32.0,,21123005,1423455741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-09 04:22:26.851876,,4.0
,,2015-02-09 04:09:03.759091,rodeo_normal,1423454971.0,0.0,,1.0,main_w2_handler0,2199665,8684932,False,,1225,fasta,1256,fasta,2683820.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",18447517,,,18447518,,,"""srspair""",32.0,,21123005,1423454968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-09 04:09:32.981922,,3.0
,,2015-02-16 22:27:35.482030,rodeo_normal,1424125680.0,0.0,,1.0,main_w1_handler1,2208482,8738521,False,,950,fasta,954,fasta,2782093.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",18530860,,,18530876,,,"""srspair""",32.0,,21287090,1424125678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2015-02-16 22:28:03.228677,,2.0
,,2014-09-28 08:32:46.420755,roundup_single,1411893179.0,0.0,,1.0,main_w2_handler0,2046360,7884917,False,,1759,fasta,1759,fasta,1865675,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068049,,,17068049,,,"""srspair""",32.0,,16878645,1411893177.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 08:33:02.280362,,2.0
,,2014-09-28 09:34:00.952265,roundup_single,1411896855.0,0.0,,1.0,main_w1_handler1,2046360,7885035,False,,1833,fasta,1760,fasta,1865816,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17068048,,,17068050,,,"""srspair""",32.0,,16878645,1411896853.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 09:34:17.039929,,2.0
,,2014-09-28 07:51:10.426597,roundup_single,1411890680.0,0.0,,1.0,main_w2_handler1,2046360,7884889,False,,1833,fasta,1759,fasta,1865596,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17068048,,,17068049,,,"""srspair""",32.0,,16878645,1411890678.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 07:51:21.172802,,2.0
,,2014-09-28 08:33:50.884980,roundup_single,1411893249.0,0.0,,1.0,main_w1_handler0,2046360,7884923,False,,1833,fasta,1759,fasta,1865691,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068048,,,17068049,,,"""srspair""",32.0,,16878645,1411893247.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 08:34:11.388332,,2.0
,,2014-09-28 10:33:14.657489,roundup_single,1411900408.0,0.0,,1.0,main_w1_handler1,2046360,7885245,False,,1759,fasta,1833,fasta,1866006,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068049,,,17068048,,,"""srspair""",32.0,,16878645,1411900406.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 10:33:29.649178,,2.0
,,2014-09-28 09:34:29.758509,roundup_single,1411896883.0,0.0,,1.0,main_w1_handler0,2046360,7885036,False,,1759,fasta,1760,fasta,1865817,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17068049,,,17068050,,,"""srspair""",32.0,,16878645,1411896881.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 09:34:45.706120,,2.0
,,2014-09-28 09:36:23.847696,roundup_single,1411896995.0,0.0,,1.0,main_w1_handler0,2046360,7885039,False,,1833,fasta,1760,fasta,1865821,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068048,,,17068050,,,"""srspair""",32.0,,16878645,1411896993.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 09:36:36.861188,,2.0
,,2014-09-28 09:37:06.629831,roundup_single,1411897041.0,0.0,,1.0,main_w1_handler0,2046360,7885041,False,,1759,fasta,1760,fasta,1865823,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068049,,,17068050,,,"""srspair""",32.0,,16878645,1411897039.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 09:37:23.212220,,2.0
,,2014-09-28 10:25:39.760728,roundup_single,1411899954.0,0.0,,1.0,main_w2_handler1,2046360,7885218,False,,1759,fasta,1833,fasta,1865975,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17068049,,,17068048,,,"""srspair""",32.0,,16878645,1411899952.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 10:25:55.869464,,2.0
,,2014-09-28 10:31:58.408453,roundup_single,1411900330.0,0.0,,1.0,main_w1_handler0,2046360,7885240,False,,1759,fasta,1833,fasta,1866001,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",17068049,,,17068048,,,"""srspair""",32.0,,16878645,1411900328.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 10:32:11.190175,,2.0
,,2014-09-28 12:11:21.758906,roundup_single,1411906293.0,0.0,,1.0,main_w2_handler0,2068876,7886563,False,,1832,fasta,1759,fasta,1867191,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17071282,,,17071278,,,"""srspair""",32.0,,17271032,1411906291.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 12:11:34.076411,,2.0
,,2014-09-28 12:18:38.235353,roundup_single,1411906732.0,0.0,,1.0,main_w2_handler1,2068876,7886622,False,,1832,fasta,1757,fasta,1867279,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",17071296,,,17071272,,,"""srspair""",32.0,,17271032,1411906730.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56/5.0.0,5.0.0,,2014-09-28 12:18:54.273844,,2.0
