bam_input,bam_input_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input11,fastq_input11_filetype,fastq_input12,fastq_input12_filetype,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.analysis_type.B,parameters.analysis_type.E,parameters.analysis_type.L,parameters.analysis_type.M,parameters.analysis_type.O,parameters.analysis_type.R,parameters.analysis_type.__current_case__,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.d,parameters.analysis_type.e,parameters.analysis_type.i,parameters.analysis_type.k,parameters.analysis_type.l,parameters.analysis_type.m,parameters.analysis_type.n,parameters.analysis_type.o,parameters.analysis_type.q,parameters.chromInfo,parameters.dbkey,parameters.fastq_input1|__identifier__,parameters.input_type.__current_case__,parameters.input_type.adv_bam_pe_options.N,parameters.input_type.adv_bam_pe_options.__current_case__,parameters.input_type.adv_bam_pe_options.a,parameters.input_type.adv_bam_pe_options.adv_pe_options_selector,parameters.input_type.adv_bam_pe_options.c,parameters.input_type.adv_bam_pe_options.n,parameters.input_type.adv_bam_pe_options.o,parameters.input_type.adv_bam_se_options.__current_case__,parameters.input_type.adv_bam_se_options.adv_se_options_selector,parameters.input_type.adv_bam_se_options.n,parameters.input_type.adv_pe_options.N,parameters.input_type.adv_pe_options.__current_case__,parameters.input_type.adv_pe_options.a,parameters.input_type.adv_pe_options.adv_pe_options_selector,parameters.input_type.adv_pe_options.c,parameters.input_type.adv_pe_options.n,parameters.input_type.adv_pe_options.o,parameters.input_type.adv_se_options.__current_case__,parameters.input_type.adv_se_options.adv_se_options_selector,parameters.input_type.adv_se_options.n,parameters.input_type.bam_input,parameters.input_type.bam_input.values,parameters.input_type.fastq_input1,parameters.input_type.fastq_input1.values,parameters.input_type.fastq_input2,parameters.input_type.fastq_input2.values,parameters.input_type.input_type_selector,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.rg.ID,parameters.rg.SM,parameters.rg.__current_case__,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2015-03-15 04:08:14.473454,rodeo_normal,1426396107.0,0.0,576806650.0,,,,,fastqsanger,,,,1.0,main_w2_handler1,1876417,8950465,False,,3170539.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18860504,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,21721060.0,1426392505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-15 05:08:29.858373,26920.0,3602.0
,,,,2015-03-15 14:52:06.649731,rodeo_normal,1426431872.0,0.0,1906256413.0,,,,,fastqsanger,,,,1.0,main_w2_handler0,2237736,8951535,False,,3172420.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18861962,,,,single,0,sacCer3,,,,cached,,,1,do_not_set,32.0,,,,21813593.0,1426431140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-15 15:04:35.215580,60898.0,732.0
,,,,2015-03-15 17:43:48.396786,rodeo_normal,1426443043.0,0.0,1906256413.0,,,,,fastqsanger,1906256413.0,fastqsanger,,1.0,main_w1_handler0,2237736,8952354,False,,3173482.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18861962,,18863202.0,,paired,0,sacCer3,,,,cached,,,1,do_not_set,32.0,,,,21813593.0,1426441440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-15 18:10:44.789648,60898.0,1603.0
,,,,2015-03-15 18:26:53.733832,rodeo_normal,1426444763.0,0.0,1906256413.0,,,,,fastqsanger,,,,1.0,main_w1_handler1,2237736,8953290,False,,3175137.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18863202,,,,single,0,sacCer3,,,,cached,,,1,do_not_set,32.0,,,,21813593.0,1426444027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-15 18:39:25.295282,60898.0,736.0
,,,,2015-03-15 18:15:28.627359,rodeo_normal,1426446779.0,0.0,2024662301.0,,,,,fastqsanger,,,,1.0,main_w1_handler1,2233243,8953270,False,,3174749.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18843895,,,,single,1,18840763,,,,history,,,1,do_not_set,32.0,439583339.0,fasta,,21755141.0,1426443340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-15 19:13:01.900302,15983.0,3439.0
,,,,2015-03-16 01:06:07.851423,rodeo_normal,1426468021.0,0.0,2113828.0,,,,,fastqsanger,2113828.0,fastqsanger,,1.0,main_w2_handler0,2201688,8954340,False,,3177298.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18865607,,18865608.0,,paired,0,hg_g1k_v37,,,,cached,,,1,do_not_set,32.0,,,,20977766.0,1426467977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 01:07:03.566117,46681.0,44.0
,,,,2015-03-19 09:00:26.038830,rodeo_normal,1426755653.0,0.0,75536964.0,,,,,fastqsanger,,,,1.0,main_w1_handler0,2200167,8985827,False,,3236324.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18535494,,,,single,1,18536156,,,,history,,,1,do_not_set,32.0,3080264.0,fasta,,21293508.0,1426755633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-19 09:00:55.602363,59755.0,20.0
,,,,2015-03-16 16:46:26.902320,rodeo_normal,1426524514.0,0.0,26919456.0,,,,,fastqsanger,26919456.0,fastqsanger,,1.0,main_w2_handler1,2233253,8959231,False,,3185690.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18808445,,18808446.0,,paired,0,hg_g1k_v37,,,,cached,,,1,do_not_set,32.0,,,,21535925.0,1426524400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 16:48:38.478109,12159.0,114.0
,,,,2015-03-16 12:45:08.902058,rodeo_normal,1426532439.0,0.0,6495620247.0,,,,,fastqsanger,6495620247.0,fastqsanger,,1.0,main_w1_handler0,2175431,8956991,False,,3182034.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18255170,,18255171.0,,paired,1,18869040,,,,history,readgroup3,three,0,set,32.0,350719903.0,fasta,,20547674.0,1426509923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 19:00:42.071920,30030.0,22516.0
,,,,2015-03-16 18:19:34.115933,rodeo_normal,1426530792.0,0.0,218919815.0,,,,,fastqsanger,,,,1.0,main_w1_handler0,2226125,8959716,False,,3186734.roundup,slurm,,132112168.0,corral-repl,,,,,,,4,,3,11,30,1,full,10,-1,5,2,32,2000000,0.04,1,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18869571,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,21654543.0,1426529983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 18:33:16.184147,60663.0,809.0
,,,,2015-03-16 12:36:29.932731,rodeo_normal,1426531683.0,0.0,6319837221.0,,,,,fastqsanger,6319837221.0,fastqsanger,,1.0,main_w1_handler1,2175431,8956960,False,,3181976.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18225035,,18230001.0,,paired,1,18869040,,,,history,readgroup1,one,0,set,32.0,350719903.0,fasta,,20547674.0,1426509405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 18:48:09.652584,30030.0,22278.0
,,,,2015-03-16 12:48:36.038092,rodeo_normal,1426531508.0,0.0,5762338557.0,,,,,fastqsanger,5762338557.0,fastqsanger,,1.0,main_w2_handler1,2175431,8956998,False,,3182055.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18232365,,18232367.0,,paired,1,18869040,,,,history,readgroup2,two,0,set,32.0,350719903.0,fasta,,20547674.0,1426510130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 18:45:12.024810,30030.0,21378.0
,,,,2015-03-16 21:35:33.141271,rodeo_normal,1426546212.0,0.0,2730355795.0,,,,,fastqsanger,1443831555.0,fastqsanger,,1.0,main_w2_handler0,2238875,8961169,False,,3190709.roundup,slurm,,132112168.0,corral-repl,,,,,,,4,,3,11,30,1,full,10,-1,5,2,32,2000000,0.04,1,0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874451,,18874454.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426543625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 22:50:16.185680,17286.0,2587.0
,,,,2015-03-19 11:10:19.716849,rodeo_normal,1426763771.0,0.0,89844082.0,,,,,fastqsanger,,,,1.0,main_w2_handler0,2241152,8987047,False,,3238722.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18901355,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,21878898.0,1426763430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-19 11:16:15.611566,61066.0,341.0
,,,,2015-03-16 21:37:17.038918,rodeo_normal,1426548044.0,0.0,2674689382.0,,,,,fastqsanger,1414348102.0,fastqsanger,,1.0,main_w1_handler1,2238875,8961183,False,,3191384.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874461,,18874463.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426545658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 23:20:46.615855,17286.0,2386.0
,,,,2015-03-16 21:36:13.141569,rodeo_normal,1426548694.0,0.0,2776152557.0,,,,,fastqsanger,1468031037.0,fastqsanger,,1.0,main_w1_handler0,2238875,8961176,False,,3191572.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874459,,18874460.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426546222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 23:31:36.374682,17286.0,2472.0
,,,,2015-03-16 21:37:30.225401,rodeo_normal,1426549153.0,0.0,2756022760.0,,,,,fastqsanger,1457410680.0,fastqsanger,,1.0,main_w1_handler0,2238875,8961190,False,,3191641.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874515,,18874524.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426546867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 23:39:17.172896,17286.0,2286.0
,,,,2015-03-16 21:37:47.049387,rodeo_normal,1426549331.0,0.0,2646022283.0,,,,,fastqsanger,1399242043.0,fastqsanger,,1.0,main_w2_handler1,2238875,8961192,False,,3191662.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874525,,18874541.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426547168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-16 23:42:16.334418,17286.0,2163.0
,,,,2015-03-16 21:38:08.456989,rodeo_normal,1426550457.0,0.0,2639403909.0,,,,,fastqsanger,1395790789.0,fastqsanger,,1.0,main_w2_handler0,2238875,8961194,False,,3191806.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,0,,,,,,,,,,,,1.0,,do_not_set,,,,,,,,,18874543,,18874558.0,,paired,1,18873763,,,,history,,,1,do_not_set,32.0,104582027.0,fasta,,20424153.0,1426548127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-17 00:01:01.088100,17286.0,2330.0
,,,,2015-03-16 23:47:48.524705,rodeo_normal,1426550743.0,0.0,178953470.0,,,,,fastqsanger,,,,1.0,main_w1_handler0,1792749,8961996,False,,3192095.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,14334064,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,21628567.0,1426549676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-17 00:05:44.708299,15360.0,1067.0
,,,,2015-03-17 00:27:39.073255,rodeo_normal,1426552109.0,0.0,201642543.0,,,,,fastqsanger,,,,1.0,main_w1_handler0,2219341,8962129,False,,3192403.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18876699,,,,single,1,18876697,,,,history,,,1,do_not_set,32.0,16882.0,fasta,,21367543.0,1426552072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-17 00:28:31.423739,52708.0,37.0
,,,,2015-03-17 00:31:35.295038,rodeo_normal,1426560725.0,0.0,8642160042.0,,,,,fastqsanger,,,,1.0,main_w2_handler0,2228613,8962141,False,,3192433.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18875962,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,20286851.0,1426552310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-17 02:52:10.394942,9646.0,8415.0
,,,,2015-03-17 13:15:38.129198,rodeo_normal,1426598598.0,0.0,66041792.0,,,,,fastqsanger,,,,1.0,main_w1_handler1,2147696,8966368,False,,3200495.roundup,slurm,,132112168.0,corral-repl,,,,,,,,,,,,0,illumina,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,2,,,,,,,,,,,,,,,,,,1.0,do_not_set,,,,18882439,,,,single,0,hg19,,,,cached,,,1,do_not_set,32.0,,,,21855402.0,1426598148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.1,0.1,,2015-03-17 13:23:21.789808,57413.0,450.0
