chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ems,parameters.hist_color,parameters.snp_vcf,parameters.snp_vcf.values,parameters.standardize,parameters.ylim,processor_count,runner_name,session_id,snp_vcf,snp_vcf_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-25 15:49:19.430129,slurm_normal,1516895383.0,0.0,,1.0,main_w4_handler0,3404045,18155395,False,,12236607,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33497943}]","""true""","""200""",32.0,,43415751.0,359169,vcf,1516895376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-25 15:49:46.789262,109297.0,7.0
,,2018-01-27 01:38:52.265800,slurm_normal,1517042257.0,0.0,,1.0,main_w4_handler0,3406910,18173115,False,,12255441,slurm,,132112168.0,corral-repl,,"""beebbbf0030211e886f3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33527337}]","""true""","""200""",32.0,,,77951,vcf,1517042249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-27 08:37:42.182839,119881.0,8.0
,,2018-01-27 16:29:31.132980,slurm_normal,1517088986.0,0.0,,1.0,main_w3_handler1,3406921,18175738,False,,12258607,slurm,,132112168.0,corral-repl,,"""3247432c037f11e8a1f2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33531852}]","""true""","""200""",32.0,,,60529,vcf,1517088979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-27 21:36:29.903929,119881.0,7.0
,,2018-01-29 21:28:19.270732,slurm_normal,1517261359.0,0.0,,1.0,main_w4_handler0,3409407,18193778,False,,12274465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33561083}]","""true""","""200""",32.0,,43415751.0,640693,vcf,1517261350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-29 21:29:23.282898,109297.0,9.0
,,2018-01-29 21:43:49.395781,slurm_normal,1517262246.0,0.0,,1.0,main_w4_handler1,3409407,18193913,False,,12274610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""","""false""","""darkgray""",,"[{'src': 'hda', 'id': 33561083}]","""true""","""10""",32.0,,43415751.0,640693,vcf,1517262240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-29 21:44:09.494679,109297.0,6.0
,,2018-01-30 16:00:00.675413,slurm_normal,1517352565.0,0.0,,1.0,main_w4_handler1,3407342,18202345,False,,12287103,slurm,,132112168.0,corral-repl,,"""948036e405d611e8b8f4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33573640}]","""true""","""200""",32.0,,,62639,vcf,1517352558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-01-30 22:49:27.103354,119881.0,7.0
,,2018-02-01 22:04:04.166614,slurm_normal,1517557034.0,0.0,,1.0,main_w4_handler1,3413856,18228955,False,,12313200,slurm,,132112168.0,corral-repl,,"""c61c2d36079b11e89acb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33620302}]","""true""","""20""",32.0,,,66539,vcf,1517557028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-02 07:37:16.651314,119881.0,6.0
,,2018-02-01 21:39:33.224794,slurm_normal,1517550492.0,0.0,,1.0,main_w3_handler0,3413704,18228768,False,,12312589,slurm,,132112168.0,corral-repl,,"""5940975e079811e8bbf1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33619540}]","""true""","""20""",32.0,,,53700,vcf,1517550487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-02 05:48:13.440170,119881.0,5.0
,,2018-02-02 17:43:47.879819,slurm_normal,1517610890.0,0.0,,1.0,main_w3_handler1,3413901,18238522,False,,12322796,slurm,,132112168.0,corral-repl,,"""981eb408084011e89a31005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33639754}]","""true""","""20""",32.0,,,56990,vcf,1517610878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-02 22:34:52.322719,119881.0,12.0
,,2018-02-03 01:06:29.174418,slurm_normal,1517642765.0,0.0,,1.0,main_w4_handler1,3413907,18244571,False,,12326064,slurm,,132112168.0,corral-repl,,"""6f347d50087e11e897c3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33651105}]","""true""","""20""",32.0,,,57883,vcf,1517642760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-03 07:26:07.248874,119881.0,5.0
,,2018-02-02 20:34:12.833420,slurm_normal,1517634337.0,0.0,,1.0,main_w3_handler1,3413902,18241339,False,,12325196,slurm,,132112168.0,corral-repl,,"""6303d858085811e8bf88005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33644616}]","""true""","""20""",32.0,,,69735,vcf,1517634332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-03 05:05:39.799529,119881.0,5.0
,,2018-02-03 10:12:19.508459,slurm_normal,1517663741.0,0.0,,1.0,main_w3_handler1,3413273,18245730,False,,12327424,slurm,,132112168.0,corral-repl,,"""b2a8b56408ca11e8b5c7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33652793}]","""true""","""200""",32.0,,,55139,vcf,1517663734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-03 13:15:42.006450,27603.0,7.0
,,2018-02-03 14:32:10.587765,slurm_normal,1517671728.0,0.0,,1.0,main_w4_handler1,3415618,18246516,False,,12328051,slurm,,132112168.0,corral-repl,,"""fc40ab0408ee11e892c7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33654013}]","""true""","""200""",32.0,,,63972,vcf,1517671723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-03 15:28:50.398759,28004.0,5.0
,,2018-03-08 18:27:22.438551,slurm_normal,1520533666.0,0.0,7680.0,1.0,main_w4_handler1,3456359,18661435,False,,12757495,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 34303060}]","""true""","""200""",32.0,,44082817.0,564708,vcf,1520533660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-03-08 18:27:48.928953,122553.0,6.0
,,2018-03-08 18:47:42.692001,slurm_normal,1520534884.0,0.0,7680.0,1.0,main_w3_handler1,3457301,18661657,False,,12757800,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 34303373}]","""true""","""200""",32.0,,44082817.0,95795,vcf,1520534879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-03-08 18:48:05.880215,122553.0,5.0
,,2018-03-08 19:01:39.085050,slurm_normal,1520535716.0,0.0,7680.0,1.0,main_w4_handler1,3457301,18661750,False,,12757918,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 34303373}]","""true""","""10""",32.0,,44082817.0,95795,vcf,1520535711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-03-08 19:01:58.496968,122553.0,5.0
,,2018-02-05 14:19:55.034206,slurm_normal,1517859696.0,0.0,,1.0,main_w3_handler1,3413908,18258367,False,,12343362,slurm,,132112168.0,corral-repl,,"""9a507ae00a7f11e8b024005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33675066}]","""true""","""20""",32.0,,,62639,vcf,1517859691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-05 19:41:37.776999,119881.0,5.0
,,2018-02-05 14:18:04.163773,slurm_normal,1517841261.0,0.0,,1.0,main_w3_handler0,3408634,18258326,False,,12340038,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33660874}]","""true""","""200""",32.0,,43508908.0,15688378601,vcf,1517840294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-05 14:34:24.775467,120826.0,967.0
,,2018-02-05 16:38:08.559960,slurm_normal,1517858235.0,0.0,,1.0,main_w4_handler1,3417195,18260077,False,,12343027,slurm,,132112168.0,corral-repl,,"""eb4542ce0a9211e89d97005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33678087}]","""true""","""200""",32.0,,,598625,vcf,1517858227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-05 19:17:16.127024,28004.0,8.0
,,2018-02-06 16:11:26.036195,slurm_normal,1517933502.0,0.0,7680.0,1.0,main_w4_handler0,2528716,18273065,False,,12354928,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33697891}]","""true""","""200""",32.0,,42144140.0,5533340,vcf,1517933498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-06 16:11:44.278841,3605.0,4.0
,,2018-02-07 15:16:08.676604,slurm_normal,1518016642.0,0.0,7680.0,1.0,main_w3_handler1,2528716,18296503,False,,12378123,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33726969}]","""true""","""200""",32.0,,42144140.0,27432024,vcf,1518016636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:17:25.834247,3605.0,6.0
,,2018-02-07 15:36:20.107228,slurm_normal,1518017792.0,0.0,7680.0,1.0,main_w4_handler0,2528716,18296874,False,,12378668,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33727394}]","""true""","""200""",32.0,,42144140.0,3585909,vcf,1518017789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:36:34.691631,3605.0,3.0
,,2018-02-07 15:29:28.808406,slurm_normal,1518017432.0,0.0,7680.0,1.0,main_w3_handler1,2528716,18296773,False,,12378484,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33727275}]","""true""","""200""",32.0,,42144140.0,1823101,vcf,1518017429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:30:36.876839,3605.0,3.0
,,2018-02-07 15:28:43.762778,slurm_normal,1518017453.0,0.0,7680.0,1.0,main_w3_handler0,2528716,18296758,False,,12378493,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33727273}]","""true""","""200""",32.0,,42144140.0,1668719,vcf,1518017449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:31:06.515997,3605.0,4.0
