create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.m,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-14 18:54:27.962606,slurm_normal,1452797720.0,0,1.0,565,tabular,main_w1_handler2,2559676,11506904,False,,88918,bed,895045,bed,5774806.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904370,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:25.600519,50494.0,4.0
2016-01-14 18:54:34.139414,slurm_normal,1452797766.0,0,1.0,565,tabular,main_w1_handler2,2559676,11506910,False,,88918,bed,1544635,bed,5774823.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904376,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:56:08.849943,50494.0,4.0
2016-01-14 18:54:35.605539,slurm_normal,1452797789.0,0,1.0,565,tabular,main_w1_handler1,2559676,11506911,False,,88918,bed,1174639,bed,5774827.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904377,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:56:35.330308,50494.0,3.0
2016-01-14 18:54:27.497904,slurm_normal,1452797706.0,0,1.0,565,tabular,main_w1_handler0,2559676,11506903,False,,88918,bed,2752046,bed,5774801.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904369,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:10.203372,50494.0,3.0
2016-01-14 18:54:21.847394,slurm_normal,1452797686.0,0,1.0,565,tabular,main_w1_handler1,2559676,11506895,False,,88918,bed,414464,bed,5774794.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904355,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:54:50.595703,50494.0,3.0
2016-01-14 18:54:26.938360,slurm_normal,1452797751.0,0,1.0,565,tabular,main_w1_handler1,2559676,11506902,False,,88918,bed,185729,bed,5774817.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904368,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:59.060233,50494.0,3.0
2016-01-14 18:54:23.916792,slurm_normal,1452797717.0,0,1.0,565,tabular,main_w1_handler1,2559676,11506898,False,,88918,bed,71255,bed,5774805.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904364,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:22.327412,50494.0,5.0
2016-01-14 18:54:22.683628,slurm_normal,1452797678.0,0,1.0,565,tabular,main_w2_handler0,2559676,11506896,False,,88918,bed,334625,bed,5774790.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904357,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:54:43.859490,50494.0,4.0
2016-01-14 18:54:33.053349,slurm_normal,1452797734.0,0,1.0,565,tabular,main_w2_handler0,2559676,11506909,False,,88918,bed,1592375,bed,5774812.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904375,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:38.822988,50494.0,5.0
2016-01-14 18:54:32.206808,slurm_normal,1452797755.0,0,1.0,565,tabular,main_w1_handler2,2559676,11506908,False,,88918,bed,2543737,bed,5774818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904374,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:56:03.386267,50494.0,4.0
2016-01-14 18:54:29.957526,slurm_normal,1452797693.0,0,1.0,565,tabular,main_w2_handler1,2559676,11506906,False,,88918,bed,1063983,bed,5774795.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904372,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:54:56.880952,50494.0,5.0
2016-01-14 18:54:25.928664,slurm_normal,1452797684.0,0,1.0,565,tabular,main_w1_handler0,2559676,11506900,False,,88918,bed,3300870,bed,5774793.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904366,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:54:53.089260,50494.0,4.0
2016-01-14 18:54:37.451415,slurm_normal,1452797748.0,0,1.0,565,tabular,main_w2_handler0,2559676,11506913,False,,88918,bed,313670,bed,5774816.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904379,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452797744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 18:55:51.438313,50494.0,4.0
2016-01-14 20:23:31.361222,slurm_normal,1452803031.0,0,1.0,565,tabular,main_w2_handler1,2559676,11507222,False,,88918,bed,1592375,bed,5775211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904375,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452803026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 20:23:55.077358,50494.0,5.0
2016-01-14 20:39:07.248039,slurm_normal,1452803977.0,0,1.0,321,tabular,main_w1_handler1,2559676,11507281,False,,88918,bed,1544635,bed,5775278.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22905043,,22904360,,22904376,,"""True""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452803971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 20:39:44.015535,50494.0,6.0
2016-01-14 20:14:41.122166,slurm_normal,1452802504.0,0,1.0,565,tabular,main_w2_handler0,2559676,11507194,False,,88918,bed,1544635,bed,5775175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22903104,,22904360,,22904376,,"""True""","""1e-09""","""False""","""False""","""""",32.0,,27240485,1452802498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-01-14 20:15:07.888018,50494.0,6.0
2016-02-15 16:09:49.860831,slurm_normal,1455552653.0,0,1.0,364,gg,main_w1_handler0,2578638,11835553,False,,555248,bed,361847,bed,6078921.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23355425,,23355314,,23354880,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,28375314,1455552631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-02-15 16:10:56.253506,72658.0,22.0
2016-06-26 15:54:45.181802,slurm_normal,1466956507.0,0,1.0,585,gg,main_w1_handler1,2464322,13262598,False,,31371,bed,27878,bed,7450414.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557b5c86f4d95e507'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fdcd8e6a52a0665'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda88369e59eb769'}]","""true""","""1e-09""","""false""","""false""","""""",32.0,,31081919,1466956503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-06-26 15:55:09.160160,70743.0,4.0
2016-04-08 14:58:17.575227,slurm_normal,1460127528.0,0,1.0,228,bed,main_w1_handler0,2644056,12389033,False,,316819,bed,98958,bed,6587658.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212047,,24213355,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460127523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 14:58:50.632664,,5.0
2016-04-08 15:01:16.317772,slurm_normal,1460127700.0,0,1.0,228,bed,main_w1_handler1,2644056,12389113,False,,316819,bed,152582,bed,6587726.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212047,,24213184,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460127695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 15:01:46.733668,,5.0
2016-04-08 15:59:13.262890,slurm_normal,1460131196.0,0,1.0,228,bed,main_w2_handler1,2644056,12392323,False,,221071,bed,76501,bed,6588593.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24165127,,24184805,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460131187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 16:00:00.977681,,9.0
2016-04-08 15:05:21.238145,slurm_normal,1460127958.0,0,1.0,228,bed,main_w1_handler2,2644056,12389308,False,,316819,bed,86529,bed,6587807.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212047,,24184821,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460127951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 15:06:03.653282,,7.0
2016-04-08 15:07:20.321167,slurm_normal,1460128071.0,0,1.0,228,bed,main_w1_handler0,2644056,12389469,False,,316819,bed,46205,bed,6587847.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212047,,23989531,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460128064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 15:07:58.896105,,7.0
2016-04-08 15:27:47.922668,slurm_normal,1460129293.0,0,1.0,228,bed,main_w1_handler0,2644056,12390189,False,,198427,bed,221071,bed,6588208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24165191,,24165127,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460129288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 15:28:17.729437,,5.0
2016-04-08 15:24:48.937906,slurm_normal,1460129107.0,0,1.0,228,bed,main_w2_handler1,2644056,12390171,False,,2183985,bed,98958,bed,6588160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24165419,,24213355,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460129102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 15:25:09.376440,,5.0
2016-04-08 13:58:07.968785,slurm_normal,1460123920.0,0,1.0,228,bed,main_w1_handler1,2644056,12388185,False,,329845,bed,46205,bed,6586602.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24166797,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460123915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 13:58:47.144775,,5.0
2016-04-08 14:39:48.170519,slurm_normal,1460126433.0,0,1.0,228,bed,main_w1_handler2,2644056,12388678,False,,329845,bed,152582,bed,6587293.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24213184,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460126429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 14:40:38.889999,,4.0
2016-04-08 14:23:06.971316,slurm_normal,1460125401.0,0,1.0,228,bed,main_w2_handler1,2644056,12388486,False,,329845,bed,76501,bed,6587018.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24184805,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460125395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 14:23:25.534838,,6.0
2016-04-08 14:24:38.515472,slurm_normal,1460125497.0,0,1.0,228,bed,main_w2_handler1,2644056,12388504,False,,329845,bed,86529,bed,6587033.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24184821,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460125493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 14:25:00.973748,,4.0
2016-04-08 14:48:27.836357,slurm_normal,1460126980.0,0,1.0,228,bed,main_w1_handler1,2644056,12388774,False,,329845,bed,98958,bed,6587471.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24213355,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460126975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-08 14:49:42.718832,,5.0
2016-04-11 10:25:07.222574,slurm_normal,1460370379.0,0,1.0,228,bed,main_w1_handler1,2644056,12415992,False,,2183985,bed,329845,bed,6616826.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24165419,,24212048,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460370351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-11 10:26:22.774813,,28.0
2016-04-12 15:50:44.851530,slurm_normal,1460477647.0,0,1.0,228,bed,main_w1_handler0,2644056,12432638,False,,18399,bed,329845,bed,6632605.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24275630,,24212048,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460477641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-12 16:14:17.726961,,6.0
2016-04-12 16:10:39.337001,slurm_normal,1460480102.0,0,1.0,228,bed,main_w2_handler0,2644056,12432736,False,,329845,bed,35323,bed,6632969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24276132,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460480063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-12 16:55:05.342296,,39.0
2016-04-12 16:11:27.135565,slurm_normal,1460479208.0,0,1.0,228,bed,main_w2_handler1,2644056,12432741,False,,329845,bed,18399,bed,6632823.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24275630,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460479087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-12 16:40:15.633892,,121.0
2016-04-12 16:10:51.487046,slurm_normal,1460479730.0,0,1.0,228,bed,main_w1_handler0,2644056,12432738,False,,329845,bed,152507,bed,6632937.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",24212247,,24212048,,24276129,,"""False""","""1e-09""","""False""","""False""","""""",32.0,,29163485,1460479725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-12 16:48:56.013314,,5.0
2016-04-15 21:55:09.281904,slurm_normal,1460757371.0,0,1.0,332,interval,main_w2_handler0,2665615,12480378,False,,68872,bed,200179,bed,6666607.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c41785ea42b10cb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7dc34cd553ab197'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8f5d50fce500ec8'}]","""false""","""0.01""","""false""","""false""","""-s""",32.0,,29630034,1460757363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-15 21:56:16.470048,46988.0,8.0
2016-04-15 21:59:25.687454,slurm_normal,1460757607.0,0,1.0,332,interval,main_w2_handler1,2665615,12480397,False,,68872,bed,200179,bed,6666670.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c41785ea42b10cb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7dc34cd553ab197'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8f5d50fce500ec8'}]","""false""","""0.1""","""false""","""false""","""""",32.0,,29630034,1460757603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-15 22:00:11.248482,46988.0,4.0
2016-04-15 19:41:21.139401,slurm_normal,1460749336.0,0,1.0,332,interval,main_w2_handler1,2665615,12479064,False,,68872,bed,200179,bed,6665016.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c41785ea42b10cb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7dc34cd553ab197'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8f5d50fce500ec8'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,29630034,1460749332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.22.0,2.22.0,,2016-04-15 19:42:18.646405,46988.0,4.0
