create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accnos,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.fasta.values,parameters.search.__current_case__,parameters.search.input.values,parameters.search.type,parameters.split.__current_case__,parameters.split.dosplit,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-23 06:44:32.109232,slurm_normal,1508749753.0,0,538077,fasta,,1.0,main_w3_handler0,3295933,17172310,False,,67314,mothur.count_table,11233284,slurm,,132112168.0,corral-repl,,"""923cdc46b7bd11e7bf17005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808732}]",2,"[{'src': 'hda', 'id': 31808733}]",count,1,no,32.0,,,1508749748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:09:17.071125,72172,5.0
2017-10-23 06:37:51.380750,slurm_normal,1508748377.0,0,10642703,fasta,,1.0,main_w4_handler0,3295926,17172265,False,,927803,mothur.count_table,11233092,slurm,,132112168.0,corral-repl,,"""ac4f9570b7bc11e78d9e005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808606}]",2,"[{'src': 'hda', 'id': 31808607}]",count,1,no,32.0,,,1508748372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 08:46:19.165484,72172,5.0
2017-10-23 06:50:31.857772,slurm_normal,1508749713.0,0,2108465,fasta,,1.0,main_w4_handler1,3295940,17172366,False,,221774,mothur.count_table,11233279,slurm,,132112168.0,corral-repl,,"""717cbb06b7be11e78355005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808867}]",2,"[{'src': 'hda', 'id': 31808868}]",count,1,no,32.0,,,1508749708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:08:36.598006,72172,5.0
2017-10-23 06:42:02.475493,slurm_normal,1508749754.0,0,14710564,fasta,,1.0,main_w4_handler0,3295930,17172290,False,,1209015,mothur.count_table,11233283,slurm,,132112168.0,corral-repl,,"""42b852d6b7bd11e78745005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808678}]",2,"[{'src': 'hda', 'id': 31808679}]",count,1,no,32.0,,,1508749748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:09:17.319601,72172,6.0
2017-10-23 06:47:06.358652,slurm_normal,1508749930.0,0,14579592,fasta,,1.0,main_w3_handler0,3295937,17172337,False,,1201069,mothur.count_table,11233301,slurm,,132112168.0,corral-repl,,"""f2552ae8b7bd11e7a5a1005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808794}]",2,"[{'src': 'hda', 'id': 31808795}]",count,1,no,32.0,,,1508749925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:12:14.278325,72172,5.0
2017-10-23 07:05:06.357179,slurm_normal,1508749956.0,0,21511,fasta,,1.0,main_w3_handler0,3295959,17172461,False,,3051,mothur.count_table,11233304,slurm,,132112168.0,corral-repl,,"""782a8d32b7c011e7807d005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809116}]",2,"[{'src': 'hda', 'id': 31809117}]",count,1,no,32.0,,,1508749952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:12:40.245075,72172,4.0
2017-10-23 06:52:10.009195,slurm_normal,1508751159.0,0,2280421,fasta,,1.0,main_w4_handler0,3295945,17172386,False,,222884,mothur.count_table,11233414,slurm,,132112168.0,corral-repl,,"""a4b17836b7be11e790e2005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31808919}]",2,"[{'src': 'hda', 'id': 31808920}]",count,1,no,32.0,,,1508751155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:32:41.114079,72172,4.0
2017-10-23 07:02:03.712936,slurm_normal,1508752106.0,0,11468245,fasta,,1.0,main_w4_handler0,3295958,17172435,False,,993745,mothur.count_table,11233509,slurm,,132112168.0,corral-repl,,"""0e14f2b6b7c011e7a63b005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809053}]",2,"[{'src': 'hda', 'id': 31809054}]",count,1,no,32.0,,,1508752100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 09:48:28.672113,72172,6.0
2017-10-23 07:12:46.780255,slurm_normal,1508753454.0,0,7255457,fasta,,1.0,main_w4_handler1,3295966,17172550,False,,627373,mothur.count_table,11233703,slurm,,132112168.0,corral-repl,,"""8e7a3c76b7c111e7b1da005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809336}]",2,"[{'src': 'hda', 'id': 31809337}]",count,1,no,32.0,,,1508753449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 10:10:58.955018,72172,5.0
2017-10-23 07:11:03.826396,slurm_normal,1508753755.0,0,15314811,fasta,,1.0,main_w4_handler0,3295965,17172527,False,,1213403,mothur.count_table,11233748,slurm,,132112168.0,corral-repl,,"""43e1ae2eb7c111e78d9e005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809276}]",2,"[{'src': 'hda', 'id': 31809277}]",count,1,no,32.0,,,1508753750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 10:15:58.596629,72172,5.0
