chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input11,fastq_input11_filetype,fastq_input12,fastq_input12_filetype,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.analysis_type.__current_case__,parameters.analysis_type.algorithmic_options.D,parameters.analysis_type.algorithmic_options.P,parameters.analysis_type.algorithmic_options.S,parameters.analysis_type.algorithmic_options.W,parameters.analysis_type.algorithmic_options.__current_case__,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.algorithmic_options.c,parameters.analysis_type.algorithmic_options.d,parameters.analysis_type.algorithmic_options.e,parameters.analysis_type.algorithmic_options.k,parameters.analysis_type.algorithmic_options.m,parameters.analysis_type.algorithmic_options.r,parameters.analysis_type.algorithmic_options.w,parameters.analysis_type.algorithmic_options.y,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.C,parameters.analysis_type.io_options.M,parameters.analysis_type.io_options.T,parameters.analysis_type.io_options.V,parameters.analysis_type.io_options.Y,parameters.analysis_type.io_options.__current_case__,parameters.analysis_type.io_options.a,parameters.analysis_type.io_options.h,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.A,parameters.analysis_type.scoring_options.B,parameters.analysis_type.scoring_options.E,parameters.analysis_type.scoring_options.L,parameters.analysis_type.scoring_options.O,parameters.analysis_type.scoring_options.U,parameters.analysis_type.scoring_options.__current_case__,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.chromInfo,parameters.dbkey,parameters.fastq_input.__current_case__,parameters.fastq_input.fastq_input1,parameters.fastq_input.fastq_input1.values,parameters.fastq_input.fastq_input2,parameters.fastq_input.fastq_input2.values,parameters.fastq_input.fastq_input_selector,parameters.fastq_input.iset_stats,parameters.fastq_input1|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.rg.CN,parameters.rg.DS,parameters.rg.DT,parameters.rg.FO,parameters.rg.KS,parameters.rg.PG,parameters.rg.PI,parameters.rg.PL,parameters.rg.PU,parameters.rg.__current_case__,parameters.rg.read_group_id_conditional.ID,parameters.rg.read_group_id_conditional.__current_case__,parameters.rg.read_group_id_conditional.do_auto_name,parameters.rg.read_group_lb_conditional.LB,parameters.rg.read_group_lb_conditional.__current_case__,parameters.rg.read_group_lb_conditional.do_auto_name,parameters.rg.read_group_sm_conditional.SM,parameters.rg.read_group_sm_conditional.__current_case__,parameters.rg.read_group_sm_conditional.do_auto_name,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-03 10:42:28.147165,jetstream_tacc_multi,1488538069.0,0,43108694.0,,,,,fastqsanger,43108694.0,fastqsanger,,10.0,main_w4_handler2,3017823,15198260,False,,15198260,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""154ad782fffe11e68800005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28601582}]",,"[{'src': 'hda', 'id': 28601585}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS14-301,1.0,false,EDS14-301,1.0,false,EDS14-301,1.0,false,set,10.0,,,,,1488538040.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-03 10:48:06.531913,56382,29.0
,,2017-03-03 10:33:23.950673,jetstream_tacc_multi,1488537668.0,0,63299989.0,,,,,fastqsanger,63299989.0,fastqsanger,,10.0,main_w4_handler2,3014946,15198188,False,,15198188,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""cf07a5eefffc11e69b78005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28601485}]",,"[{'src': 'hda', 'id': 28601488}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS13-91,1.0,false,EDS13-91,1.0,false,EDS13-91,1.0,false,set,10.0,,,,,1488537546.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-03 10:41:22.248863,56382,122.0
,,2017-03-03 14:19:59.507573,jetstream_tacc_multi,1488551242.0,0,44407503.0,,,,,fastqsanger,44407503.0,fastqsanger,,10.0,main_w4_handler2,3018013,15200360,False,,15200360,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""767d0304001c11e7b618005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28605092}]",,"[{'src': 'hda', 'id': 28605096}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS16-460,1.0,false,EDS16-460,1.0,false,EDS16-460,1.0,false,set,10.0,,,,,1488551110.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-03 14:27:32.666335,56382,132.0
,,2017-03-03 22:47:21.121166,jetstream_tacc_multi,1488581731.0,0,49472225.0,,,,,fastqsanger,,,,10.0,main_w3_handler2,3017036,15204332,False,,15204332,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""58af5a6a006311e78f06005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28611319}]",,,single,,,0,hg38,,,,cached,,,,,,,,ILLUMINA,,1,bwa-mem_SSCS,1.0,false,abl1,1.0,false,bwa-mem_SSCS,1.0,false,set,10.0,,,,,1488581718.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-03 22:55:44.612305,99862,13.0
,,2017-03-03 22:47:20.081826,jetstream_tacc_multi,1488581718.0,0,4223722.0,,,,,fastqsanger,4223970.0,fastqsanger,,10.0,main_w3_handler2,3017036,15204329,False,,15204329,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""58af5a6a006311e78f06005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,"[{'src': 'hda', 'id': 28611317}]",,"[{'src': 'hda', 'id': 28611318}]",paired,,,0,hg38,,,,cached,,,,,,,,ILLUMINA,,1,bwa-mem,1.0,false,abl1,1.0,false,bwa-mem,1.0,false,set,10.0,,,,,1488581635.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-03 22:55:28.870643,99862,83.0
,,2017-06-04 14:22:12.313537,jetstream_tacc_multi,1496586605.0,0,74782667.0,,,,,fastqsanger,74782667.0,fastqsanger,,10.0,main_w3_handler2,3132925,16009328,False,,16009328,pulsar_jetstream_tacc,,30717400.0,corral-repl,,0,no,,"""2f471b7e493111e78cb7005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 29883456}]",,"[{'src': 'hda', 'id': 29883459}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS13-192,1.0,false,EDS13-192,1.0,false,EDS13-192,1.0,false,set,10.0,,,,,1496586447.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-06-04 14:30:10.385561,56382,158.0
,,2017-03-06 15:16:41.823110,jetstream_iu_multi,1488813704.0,0,40309947.0,,,,,fastqsanger,40309947.0,fastqsanger,,10.0,main_w4_handler2,3017955,15220561,False,,15220561,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""e27ebcfe027f11e7ac52005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28639453}]",,"[{'src': 'hda', 'id': 28639456}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS16-481,1.0,false,EDS16-481,1.0,false,EDS16-481,1.0,false,set,10.0,,,,,1488813575.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-06 15:21:57.182934,56382,129.0
,,2017-03-07 14:55:00.506141,slurm_multi_dynamic_walltime,1488899005.0,0,62772673.0,,,,,fastqsanger,62772673.0,fastqsanger,,6.0,main_w3_handler2,3022154,15231093,False,,9379115,slurm,,132112168.0,corral-repl,,0,no,,"""04d91170034611e7b197005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28655724}]",,"[{'src': 'hda', 'id': 28655727}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS13-176,1.0,false,EDS13-176,1.0,false,EDS13-176,1.0,false,set,32.0,,,,,1488898899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-07 15:03:27.698794,56382,106.0
,,2017-03-10 09:21:53.956641,jetstream_iu_multi,1489138871.0,0,405878634.0,,,,,fastqsanger,405878634.0,fastqsanger,,10.0,main_w3_handler2,3026374,15260989,False,,15260989,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""fc1d7740057211e7bba4005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28705195}]",,"[{'src': 'hda', 'id': 28705198}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS13-219,1.0,false,EDS13-219,1.0,false,EDS13-219,1.0,false,set,10.0,,,,,1489138566.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-10 09:41:25.080367,56382,305.0
,,2017-03-10 13:41:56.880931,jetstream_iu_multi,1489154200.0,0,317898325.0,,,,,fastqsanger,317898325.0,fastqsanger,,10.0,main_w4_handler2,3026572,15262631,False,,15262631,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""51a56abe059711e78967005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28707490}]",,"[{'src': 'hda', 'id': 28707493}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,EDS12-32,1.0,false,EDS12-32,1.0,false,EDS12-32,1.0,false,set,10.0,,,,,1489154041.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-10 13:57:09.078209,56382,159.0
,,2017-03-13 10:01:20.167639,jetstream_tacc_multi,1489400253.0,0,178750300.0,,,,,fastqsanger,179636900.0,fastqsanger,,10.0,main_w3_handler2,3029079,15279738,False,,15279738,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""fde9510807d311e78b6a005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28733503}]",,"[{'src': 'hda', 'id': 28733506}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,RP1-15,1.0,false,RP1-15,1.0,false,RP1-15,1.0,false,set,10.0,,,,,1489400057.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-13 10:17:51.357879,80563,196.0
,,2017-03-13 10:06:09.901458,jetstream_tacc_multi,1489400599.0,0,193256256.0,,,,,fastqsanger,194182474.0,fastqsanger,,10.0,main_w3_handler2,3029080,15279797,False,,15279797,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""a99edf3607d411e79293005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28733573}]",,"[{'src': 'hda', 'id': 28733576}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,RP11-13,1.0,false,RP11-13,1.0,false,RP11-13,1.0,false,set,10.0,,,,,1489400341.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-13 10:23:34.662875,80563,258.0
,,2017-03-13 11:09:05.263396,jetstream_iu_multi,1489407025.0,0,1474424748.0,,,,,fastqsanger,1481522758.0,fastqsanger,,10.0,main_w4_handler2,3029081,15280505,False,,15280505,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""631cca4207dd11e7b3ba005056a52a46""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28734449}]",,"[{'src': 'hda', 'id': 28734469}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,RP11-14,1.0,false,RP11-14,1.0,false,RP11-14,1.0,false,set,10.0,,,,,1489406283.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-13 12:21:16.314855,80563,742.0
,,2017-03-13 12:28:29.420490,jetstream_tacc_multi,1489409039.0,0,135646442.0,,,,,fastqsanger,136290830.0,fastqsanger,,10.0,main_w4_handler2,3029082,15281227,False,,15281227,pulsar_jetstream_tacc,,30717412.0,corral-repl,,0,no,,"""812c999407e811e7895f005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28735593}]",,"[{'src': 'hda', 'id': 28735598}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,RP44-15,1.0,false,RP44-15,1.0,false,RP44-15,1.0,false,set,10.0,,,,,1489408830.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-13 12:44:13.743066,80563,209.0
,,2017-03-13 14:35:25.762921,jetstream_iu_multi,1489416587.0,0,113053961.0,,,,,fastqsanger,113669531.0,fastqsanger,,10.0,main_w3_handler2,3029452,15282410,False,,15282410,pulsar_jetstream_iu,,30717280.0,corral-repl,,0,no,,"""4694c79007fa11e780dd005056a51846""",0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,"[{'src': 'hda', 'id': 28737432}]",,"[{'src': 'hda', 'id': 28737436}]",paired,,,0,hg19,,,,cached,,,,,,,,ILLUMINA,,1,RP11-16,1.0,false,RP11-16,1.0,false,RP11-16,1.0,false,set,10.0,,,,,1489416432.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2017-03-13 14:50:08.110671,83620,155.0
