create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile1_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.attributes_to_clear,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.library_name,parameters.max_discard_fraction,parameters.remove_alignment_information,parameters.remove_duplicate_information,parameters.restore_original_qualities,parameters.sample_alias,parameters.sanitize,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-29 13:42:06.187991,slurm_normal,1506692815.0,0,,1.0,main_w4_handler1,3195018,16972591,False,,1002793433,1002793433,bam,bam,11040252.roundup,slurm,,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31479725}]","""null""","""0.01""","""true""","""true""","""true""","""null""","""false""","""unsorted""","""LENIENT""",32.0,,40872708,1506692530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2017-09-29 13:46:58.664388,80465,285.0
2017-08-08 20:07:03.666887,slurm_normal,1502230822.0,0,,1.0,main_w4_handler1,3216423,16532813,False,,12451975259,12451975259,bam,bam,10603444.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""attribute"": ""XT""}, {""__index__"": 1, ""attribute"": ""XN""}, {""__index__"": 2, ""attribute"": ""AS""}, {""__index__"": 3, ""attribute"": ""OC""}, {""__index__"": 4, ""attribute"": ""OP""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30800374}]","""null""","""0.005""","""true""","""true""","""true""","""null""","""true""","""queryname""","""LENIENT""",32.0,,39770200,1502224866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2017-08-08 22:23:28.501624,109937,5956.0
2017-08-10 03:14:45.992559,slurm_normal,1502340764.0,0,,1.0,main_w3_handler1,3216423,16546514,False,,13292593085,13292593085,bam,bam,10617103.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""attribute"": ""XT""}, {""__index__"": 1, ""attribute"": ""XN""}, {""__index__"": 2, ""attribute"": ""AS""}, {""__index__"": 3, ""attribute"": ""OC""}, {""__index__"": 4, ""attribute"": ""OP""}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30820452}]","""null""","""0.005""","""true""","""true""","""true""","""null""","""false""","""queryname""","""LENIENT""",32.0,,39770200,1502334894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2017-08-10 04:52:47.422369,109937,5870.0
2017-10-07 03:02:18.814129,slurm_normal,1507345539.0,0,,1.0,main_w3_handler0,3274128,17044361,False,,4019463738,4019463738,bam,bam,11101873.roundup,slurm,,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31591581}]","""null""","""0.01""","""true""","""true""","""true""","""null""","""false""","""coordinate""","""LENIENT""",32.0,,41107330,1507345342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2017-10-07 03:05:45.110063,52423,197.0
2017-10-30 00:13:42.927884,slurm_normal,1509322449.0,0,,1.0,main_w3_handler0,3303987,17259955,False,,18887343,18887343,sam,sam,11318351,slurm,,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 31956714}]","""null""","""0.01""","""true""","""true""","""true""","""null""","""false""","""coordinate""","""LENIENT""",32.0,,41031924,1509322443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2017-10-30 00:14:13.215262,55005,6.0
2018-02-27 15:26:09.137585,slurm_normal,1519745204.0,0,7680.0,1.0,main_w3_handler0,3444482,18536574,False,,1728131,1728131,bam,bam,12633026,slurm,,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34094556}]","""null""","""0.01""","""true""","""true""","""true""","""null""","""false""","""coordinate""","""LENIENT""",32.0,,44190798,1519745190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_RevertSam/2.7.1.0,2.7.1.0,,2018-02-27 15:26:47.868779,122902,14.0
