chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input1.values,parameters.vcf_input2.values,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2018-02-18 10:39:58.190991,slurm_normal,1518951358.0,0,7680.0,1.0,main_w4_handler0,3409034,18426157,False,,12520312,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 33924381}]","[{'src': 'hda', 'id': 33653494}]","""30""",32.0,,,,43986725.0,1518950404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-18 10:56:00.149224,84504.0,9104746,vcf,10796220779,vcf,954.0
,,2017-08-20 23:10:09.306671,slurm_normal,1503289698.0,0,,1.0,main_w4_handler0,3227573,16619183,False,,10691425.roundup,slurm,,132112168.0,corral-repl,,"""af0f5d7885fc11e79ebf005056ba2773""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 30930499}]","[{'src': 'hda', 'id': 30930584}]","""5""",32.0,,,,,1503289692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-21 04:28:19.677218,18481.0,8218370,vcf,40782,vcf,6.0
,,2017-02-22 09:13:40.948532,slurm_normal,1487754859.0,0,,1.0,main_w3_handler1,3005215,15103704,False,,9258778.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28457046}]","[{'src': 'hda', 'id': 28457069}]","""10""",32.0,,,,36214357.0,1487754826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 09:14:24.337857,64485.0,2487712,vcf,1220808,vcf,33.0
,,2017-10-24 12:27:34.378245,slurm_normal,1508848076.0,0,,1.0,main_w4_handler0,3050200,17192892,False,,11253794,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31845110}]","[{'src': 'hda', 'id': 31845757}]","""30""",32.0,,,,41440524.0,1508848068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-24 12:28:00.339905,47785.0,2250132,vcf,45178198,vcf,8.0
,,2017-03-17 06:49:23.519383,slurm_normal,1489733467.0,0,,1.0,main_w4_handler1,3030463,15321100,False,,9462100.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28800611}]","[{'src': 'hda', 'id': 28800612}]","""10""",32.0,,,,36654933.0,1489733462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-17 06:52:07.776752,95018.0,2310520,vcf,1347069,vcf,5.0
,,2017-07-13 15:31:12.648582,slurm_normal,1499960895.0,0,,1.0,main_w3_handler1,3082566,16334598,False,,10399950.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""-i""","""false""",0,hg_g1k_v37,,cached,,"[{'src': 'hda', 'id': 30476737}]","[{'src': 'hda', 'id': 30465240}]","""30""",32.0,,,,39291585.0,1499960845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-13 15:48:18.453980,58799.0,11431083,vcf,19822619,vcf,50.0
,,2017-03-23 13:14:42.298835,slurm_normal,1490275381.0,0,,1.0,main_w3_handler0,3041337,15375626,False,,9513678.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 28879277}]",history,,"[{'src': 'hda', 'id': 28893458}]","[{'src': 'hda', 'id': 28893459}]","""30""",32.0,3199905909.0,fasta,,36774420.0,1490274888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 13:23:04.303444,101159.0,2243394,vcf,2310646,vcf,493.0
,,2017-09-12 16:57:48.657651,slurm_normal,1505235486.0,0,,1.0,main_w3_handler0,3250515,16797047,False,,10865969.roundup,slurm,,132112168.0,corral-repl,,"""80dc0adc97db11e7a8a2005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 31199185}]",history,,"[{'src': 'hda', 'id': 31199649}]","[{'src': 'hda', 'id': 31199182}]","""30""",32.0,102291840.0,fasta,,,1505235482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-12 16:58:07.987336,96427.0,2402667,vcf,332349,vcf,4.0
,,2017-06-24 13:33:31.913040,slurm_normal,1498311225.0,0,,1.0,main_w4_handler1,3159970,16174723,False,,10251374.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-u""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 30141675}]","[{'src': 'hda', 'id': 30141638}]","""30""",32.0,,,,38887935.0,1498311221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:33:46.090056,47785.0,74145,vcf,19698,vcf,4.0
,,2017-09-19 08:53:30.325815,slurm_normal,1505811238.0,0,,1.0,main_w3_handler1,3259006,16863320,False,,10930319.roundup,slurm,,132112168.0,corral-repl,,"""01020a409d1811e7b606005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 31303643}]",history,,"[{'src': 'hda', 'id': 31303646}]","[{'src': 'hda', 'id': 31303647}]","""30""",32.0,102291840.0,fasta,,,1505811222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-19 08:54:21.289004,96427.0,84758081,vcf,359368,vcf,16.0
,,2017-06-26 23:04:32.145676,slurm_normal,1498518285.0,0,,1.0,main_w3_handler0,3165867,16193633,False,,10269967.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-u""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 30169816}]","[{'src': 'hda', 'id': 30169815}]","""30""",32.0,,,,38908630.0,1498518278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-26 23:04:48.161950,47785.0,502508,vcf,665632,vcf,7.0
,,2017-08-30 11:20:09.943766,slurm_normal,1504113809.0,0,,1.0,main_w3_handler1,3237622,16692077,False,,10768268.roundup,slurm,,132112168.0,corral-repl,,"""23e5ef168d7511e796aa005056ba2773""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31042869}]","[{'src': 'hda', 'id': 31042948}]","""5""",32.0,,,,,1504113800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-30 17:23:32.705508,18481.0,8218370,vcf,53174,vcf,9.0
,,2017-10-05 12:47:50.485045,slurm_normal,1507207690.0,0,,1.0,main_w4_handler1,3275892,17030728,False,,11087049.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""false""","""-i""","""false""",0,hg_g1k_v37,,cached,,"[{'src': 'hda', 'id': 31569249}]","[{'src': 'hda', 'id': 31569250}]","""30""",32.0,,,,41060809.0,1507207682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-05 12:48:15.513834,112820.0,2920519,vcf,1310390,vcf,8.0
,,2017-12-08 07:41:53.469546,slurm_normal,1512718947.0,0,,1.0,main_w4_handler0,3357018,17744214,False,,11810676,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","""-i""","""false""",0,hg_g1k_v37,,cached,,"[{'src': 'hda', 'id': 32812715}]","[{'src': 'hda', 'id': 32812714}]","""30""",32.0,,,,42532557.0,1512718931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-08 07:42:28.981305,51777.0,9518453,vcf,9780197,vcf,16.0
,,2017-09-07 00:11:59.386240,slurm_normal,1504743148.0,0,,1.0,main_w4_handler1,3237764,16753435,False,,10822261.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31133026}]","[{'src': 'hda', 'id': 31132549}]","""30""",32.0,,,,40317693.0,1504743142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-07 00:12:36.744429,47785.0,885262,vcf,1579310,vcf,6.0
,,2017-07-31 11:28:29.896680,slurm_normal,1501500881.0,0,,1.0,main_w3_handler0,3126828,16465932,False,,10533955.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""-u""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 30692241}]","[{'src': 'hda', 'id': 30692242}]","""30""",32.0,,,,39601848.0,1501500877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-31 11:34:44.963046,47785.0,42467,vcf,44549,vcf,4.0
,,2017-06-28 23:26:16.617701,slurm_normal,1498692397.0,0,,1.0,main_w3_handler0,3175632,16218015,False,,10294281.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","""-i""","""false""",0,ce10,,cached,,"[{'src': 'hda', 'id': 30226932}]","[{'src': 'hda', 'id': 30226404}]","""30""",32.0,,,,37739708.0,1498692390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-28 23:26:39.886948,67361.0,4534637,vcf,2984831,vcf,7.0
,,2017-09-24 22:38:49.143919,slurm_normal,1506294336.0,0,,1.0,main_w3_handler1,3264906,16915635,False,,10985237.roundup,slurm,,132112168.0,corral-repl,,"""15a782f8a17911e78df2005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31393390}]","[{'src': 'hda', 'id': 31393449}]","""30""",32.0,,,,,1506294329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-24 23:05:39.931888,18481.0,6919106,vcf,140390,vcf,7.0
,,2017-03-02 22:05:57.234727,slurm_normal,1488492380.0,0,,1.0,main_w3_handler1,3017209,15193613,False,,9344220.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28594363}]","[{'src': 'hda', 'id': 28594578}]","""30""",32.0,,,,36400743.0,1488492361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-02 22:06:22.777894,101271.0,1214630,vcf,100879382,vcf,19.0
,,2017-08-10 12:37:58.779426,slurm_normal,1502368700.0,0,,1.0,main_w4_handler0,3210439,16549481,False,,10620128.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 30758829}]",history,,"[{'src': 'hda', 'id': 30825776}]","[{'src': 'hda', 'id': 30825776}]","""30""",32.0,12157247.0,fasta,,39714989.0,1502368685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-10 12:38:22.544841,109707.0,7301365,vcf,7301365,vcf,15.0
,,2017-09-26 01:38:14.028123,slurm_normal,1506394441.0,0,,1.0,main_w4_handler1,3266441,16930430,False,,11000467.roundup,slurm,,132112168.0,corral-repl,,"""5b0ae74ea25b11e793cb005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31415369}]","[{'src': 'hda', 'id': 31415627}]","""30""",32.0,,,,,1506394434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-26 02:54:05.148329,18481.0,6919106,vcf,2602854,vcf,7.0
,,2017-10-13 22:32:20.225475,slurm_normal,1507933957.0,0,,1.0,main_w4_handler0,3282544,17099100,False,,11155952.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 31685438}]","[{'src': 'hda', 'id': 31685440}]","""30""",32.0,,,,41254241.0,1507933945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-13 22:32:42.259909,54965.0,15127167,vcf,14596315,vcf,12.0
,,2017-10-24 12:09:10.352687,slurm_normal,1508846996.0,0,,1.0,main_w4_handler1,3122106,17192365,False,,11253100,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31835428}]","[{'src': 'hda', 'id': 31835429}]","""30""",32.0,,,,41440524.0,1508846974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-24 12:10:04.506387,47785.0,3216381,vcf,2578787,vcf,22.0
,,2017-08-25 17:32:00.294386,slurm_normal,1503705018.0,0,,1.0,main_w4_handler0,3233139,16660836,False,,10735217.roundup,slurm,,132112168.0,corral-repl,,"""42fc54a289bb11e78ca1005056ba55fb""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 30994343}]","[{'src': 'hda', 'id': 30994609}]","""5""",32.0,,,,,1503705012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-25 23:50:22.753385,18481.0,8218370,vcf,34718,vcf,6.0
,,2017-09-19 09:24:15.856651,slurm_normal,1505813069.0,0,,1.0,main_w4_handler1,3259057,16863768,False,,10930754.roundup,slurm,,132112168.0,corral-repl,,"""4cf134869d1c11e7bfbf005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 31304128}]",history,,"[{'src': 'hda', 'id': 31304125}]","[{'src': 'hda', 'id': 31304106}]","""30""",32.0,102291840.0,fasta,,,1505813064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-19 09:24:31.458726,89217.0,9889675,vcf,240324,vcf,5.0
,,2017-03-06 08:19:29.754167,slurm_normal,1488788377.0,0,,1.0,main_w3_handler1,3018045,15216968,False,,9365964.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28609749}]","[{'src': 'hda', 'id': 28633592}]","""10""",32.0,,,,36214357.0,1488788372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-06 08:19:38.983952,64485.0,129123,vcf,64955,vcf,5.0
,,2017-09-20 01:12:40.820497,slurm_normal,1505869984.0,0,,1.0,main_w3_handler1,3259733,16870685,False,,10935663.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31314151}]","[{'src': 'hda', 'id': 31314144}]","""30""",32.0,,,,40431099.0,1505869980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-20 01:13:11.085834,18481.0,42470,vcf,11154,vcf,4.0
