create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome_file_opts.__current_case__,parameters.genome_file_opts.genome,parameters.genome_file_opts.genome.values,parameters.genome_file_opts.genome_file_opts_selector,parameters.intervals,parameters.length,parameters.seed.__current_case__,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-02 09:50:55.201929,slurm_normal,1519984271.0,0,7680.0,1.0,,,main_w4_handler1,3410491,18578270,False,,12672731,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,hg19_rCRS_pUC18_phiX174,,loc,"""5569""","""180""",1,False,32.0,,44167010,1519984265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-02 09:51:13.466087,69821,6.0
2018-03-02 12:15:34.790364,slurm_normal,1519992977.0,0,7680.0,1.0,,,main_w4_handler1,3410491,18579464,False,,12674080,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,hg19_rCRS_pUC18_phiX174,,loc,"""1025616""","""250""",1,False,32.0,,44167010,1519992947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-02 12:16:20.821861,69821,30.0
2018-03-02 11:58:12.141594,slurm_normal,1519991906.0,0,7680.0,1.0,,,main_w3_handler0,3410491,18579293,False,,12673934,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,hg19_rCRS_pUC18_phiX174,,loc,"""26677""","""250""",1,False,32.0,,44167010,1519991901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-02 11:58:28.413419,69821,5.0
2018-03-03 20:09:57.010148,slurm_normal,1520107812.0,0,7680.0,1.0,1738.0,bed,main_w4_handler0,3444986,18594170,False,,12688946,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,"[{'src': 'hda', 'id': 34189904}]",hist,"""500""","""1000""",1,False,32.0,,44166221,1520107808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-03 20:10:14.777946,122793,4.0
2018-03-01 12:43:36.170700,slurm_normal,1519908233.0,0,7680.0,1.0,,,main_w3_handler1,3410491,18564510,False,,12659597,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,hg19_rCRS_pUC18_phiX174,,loc,"""18749""","""180""",1,False,32.0,,44167010,1519908226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-01 12:43:54.976438,69821,7.0
2018-03-01 09:57:55.919419,slurm_normal,1519898294.0,0,7680.0,1.0,,,main_w3_handler1,3410491,18561372,False,,12658265,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,hg19_rCRS_pUC18_phiX174,,loc,"""24319""","""180""",1,False,32.0,,44167010,1519898283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.27.0.0,2.27.0.0,,2018-03-01 09:58:16.458995,69821,11.0
