create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.acceptall,parameters.chromInfo,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile,parameters.query_cov,parameters.userfields_output.__current_case__,parameters.userfields_output.userfields_output_select,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-31 23:01:14.063988,slurm_normal,1454281290.0,0,1.0,main_w2_handler1,2215219,11651108,False,3410,fasta,,5911799.roundup,slurm,,132112168.0,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""2""",23107439,"""""",1,no,32.0,,27571111,1454281285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-01-31 23:01:32.678263,60032.0,5.0
2016-01-31 23:17:13.305304,slurm_normal,1454290265.0,0,1.0,main_w1_handler0,2215219,11651194,False,5314797,fasta,,5911860.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.9""","""2""",23107409,"""0.9""",1,no,32.0,,27571111,1454282244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-02-01 01:31:09.954336,60032.0,8021.0
2016-02-01 14:52:20.172914,slurm_normal,1454338360.0,0,1.0,main_w1_handler0,2584785,11658281,False,45691,fasta,,5917581.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""1""",23115794,"""150.0""",1,no,32.0,,27992247,1454338354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-02-01 14:52:45.671701,,6.0
2015-12-29 21:28:39.375735,slurm_normal,1451427772.0,0,1.0,main_w1_handler0,2551195,11346421,False,3316051,fasta,,5620066.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""2""",22683931,"""""",1,no,32.0,,27056977,1451424649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2015-12-29 22:22:53.829798,,3123.0
2016-02-05 20:48:18.357103,slurm_normal,1454705342.0,0,1.0,main_w1_handler2,2589102,11726408,False,20770,fasta,,5982482.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""2""",23210362,"""""",1,no,32.0,,28141020,1454705312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-02-05 20:49:09.082131,54238.0,30.0
2016-01-21 05:43:57.377967,slurm_normal,1453368322.0,0,1.0,main_w2_handler1,2215219,11568193,False,6724690,fasta,,5834160.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.9""","""2""",22987534,"""""",1,no,32.0,,27571111,1453355048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-01-21 09:25:28.677381,60032.0,13274.0
2016-01-19 13:06:33.485204,slurm_normal,1453208821.0,0,1.0,main_w2_handler1,2569935,11544563,False,9064,fasta,,5810701.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""2""",22951070,"""""",1,no,32.0,,27542194,1453208816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.1.3.1,1.1.3.1,,2016-01-19 13:07:07.983263,77032.0,5.0
