bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.exonID,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.metagene,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2603103651,2603103651,,,,,,,bam,743844725,bam,343061700.0,bam,694535039.0,bam,687101188.0,bam,521060828.0,bam,,,,,,,bam,,,,,,,2016-10-14 13:47:05.406705,slurm_multi,1476453484.0,0,6.0,main_w4_handler2,2852558,14082202,False,,8298597,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526ca1d6db729d3e3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e9a744681d104edf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b589d6818da6367a31'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5272c62ef43e9ae79'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5603e8f5c48b15534'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,10000,bins,,"""false""","""chr1""",32.0,,,,33515094,1476453411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-14 13:58:07.309903,6835,73.0
633221473,633221473,615232416.0,bam,510262695.0,bam,575189595.0,bam,bam,692874991,bam,764375253.0,bam,764996017.0,bam,596219371.0,bam,649756097.0,bam,562135666.0,bam,556422838.0,bam,554342807.0,bam,bam,,,,,,,2016-10-14 13:00:15.690861,slurm_multi,1476467930.0,0,6.0,main_w4_handler2,2854537,14081928,False,,8300487,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a1f326e88148ada'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ec56f0ceb47dc9d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52a447f2fc6708474'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59f599996c7f1305b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5517b4603392ea7c9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b574039fd99b2cbaaf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58d39fc2937880c41'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558dcbba685346c29'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57e209da61110d23c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d1e2907e573b06f8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5390b2f0879d336a7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b529430d2525f863cc'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33676089,1476466964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-14 17:58:53.430383,54018,966.0
993767317,993767317,,,,,,,bam,1029993922,bam,1431977022.0,bam,575078231.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-14 17:58:00.078251,slurm_multi,1476475154.0,0,6.0,main_w4_handler2,2855074,14084231,False,,8300970,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b74c439b60b6f6d2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55dc3539ecff43300'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3a6b6a129b5f95e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc6c91027922b29d'}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",0,1000,0,bins,,"""true""","""""",32.0,,,,32705421,1476469385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-14 19:59:27.862478,85178,5769.0
719927799,719927799,,,,,,,bam,717938379,bam,611103014.0,bam,796044158.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-15 12:35:36.750246,slurm_multi,1476537672.0,0,6.0,main_w4_handler2,2786058,14088196,False,,8304905,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b35eef43f8320085'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ebb9125de6d8c191'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5407ef4f2addd8e11'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50c9d7172353f32d8'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33712172,1476536803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-15 13:21:14.870699,64821,869.0
719927799,719927799,729064842.0,bam,679949736.0,bam,660702880.0,bam,bam,717938379,bam,611103014.0,bam,796044158.0,bam,739963905.0,bam,842695127.0,bam,791196966.0,bam,713227199.0,bam,682785381.0,bam,bam,,,,,,,2016-10-15 12:15:26.819381,slurm_multi,1476536569.0,0,6.0,main_w3_handler2,2786058,14088167,False,,8304762,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b35eef43f8320085'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ebb9125de6d8c191'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5407ef4f2addd8e11'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50c9d7172353f32d8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52f1834fe5378637a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5205eccb336fc088c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d1782ae13987fdfe'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59c0e05280853232b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b519f1c18fe04e6b8d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ca82a9b5bfb16b55'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5514526e2a2b94e51'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e7df19eeaa9b9946'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33712172,1476534162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-15 13:02:51.277481,64821,2407.0
739963905,739963905,,,,,,,bam,842695127,bam,791196966.0,bam,713227199.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-15 12:36:43.020737,slurm_multi,1476538738.0,0,6.0,main_w4_handler2,2786058,14088200,False,,8304947,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1834fe5378637a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5205eccb336fc088c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d1782ae13987fdfe'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59c0e05280853232b'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33712172,1476537843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-15 13:39:01.035475,64821,895.0
682785381,682785381,,,,,,,bam,729064842,bam,679949736.0,bam,660702880.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-15 12:38:06.472831,slurm_multi,1476539887.0,0,6.0,main_w4_handler2,2786058,14088205,False,,8304994,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519f1c18fe04e6b8d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ca82a9b5bfb16b55'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5514526e2a2b94e51'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e7df19eeaa9b9946'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33712172,1476538985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-15 13:58:09.454637,64821,902.0
2225583527,2225583527,,,,,,,bam,2151507848,bam,2620432278.0,bam,2727035257.0,bam,2906687347.0,bam,3190935757.0,bam,,,,,,,bam,,,,,,,2016-10-15 00:34:10.144666,slurm_multi,1476493278.0,0,6.0,main_w4_handler2,2771636,14086564,False,,8303377,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574b161902c0f823c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea2621c1dee5090e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53103041c446719b2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54698765c75a3b727'}, {'src': 'hda', 'id': 'bbd44e69cb8906b595c4dd54f6249bb4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b501814a2f90e8e19a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""true""","""""",32.0,,,,31578981,1476491829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-15 01:01:20.238893,73080,1449.0
2603103651,2603103651,,,,,,,bam,743844725,bam,343061700.0,bam,694535039.0,bam,687101188.0,bam,521060828.0,bam,,,,,,,bam,,,,,,,2016-10-16 13:49:07.609677,slurm_multi,1476626618.0,0,6.0,main_w3_handler2,2852558,14092109,False,,8308144,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526ca1d6db729d3e3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e9a744681d104edf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b589d6818da6367a31'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5272c62ef43e9ae79'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5603e8f5c48b15534'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,10000,bins,,"""false""","""""",32.0,,,,33733089,1476626067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-16 14:03:39.572652,6835,551.0
993767317,993767317,,,,,,,bam,1029993922,bam,1431977022.0,bam,575078231.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-17 14:03:15.752223,slurm_multi,1476713774.0,0,6.0,main_w3_handler2,2855074,14098737,False,,8313817,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b74c439b60b6f6d2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55dc3539ecff43300'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3a6b6a129b5f95e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc6c91027922b29d'}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",0,10000,0,bins,,"""true""","""""",32.0,,,,32705421,1476713389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-17 14:16:17.338565,85178,385.0
993767317,993767317,,,,,,,bam,1029993922,bam,1431977022.0,bam,575078231.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-17 14:41:09.760703,slurm_multi,1476715904.0,0,6.0,main_w4_handler2,2855074,14099045,False,,8314079,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b74c439b60b6f6d2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55dc3539ecff43300'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3a6b6a129b5f95e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc6c91027922b29d'}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",0,10000,0,bins,,"""false""","""""",32.0,,,,32705421,1476715624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-17 14:51:45.831666,85178,280.0
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-18 05:38:19.714034,slurm_multi,1476772249.0,0,6.0,main_w3_handler2,2858314,14104841,False,,8319835,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,20000,0,bins,,"""false""","""""",32.0,,,,33465832,1476771204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 06:31:00.597898,50986,1045.0
1900596331,1900596331,1188749238.0,bam,777364776.0,bam,703413340.0,bam,bam,1900949021,bam,1395021359.0,bam,1695090375.0,bam,1315387560.0,bam,1192492661.0,bam,1298720727.0,bam,1748707451.0,bam,1236077846.0,bam,bam,18786.0,18786.0,bed,bed,,,2016-10-18 05:36:30.595657,slurm_multi,1476770975.0,0,6.0,main_w4_handler2,2855238,14104836,False,,8319774,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f422d2655148ca5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3f43aa1ac6f793e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552d960d2f298fd72'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0f28dea758e3f33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5be8d18217e147aa4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9d2d477089b26a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea0a568588124a2c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50500d558dee496e8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b520b8dd5e7f9a492f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c48aa0007be05b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5108d22f2477fa4f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbfa1269a9360bcd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,20000,0,bins,,"""false""","""""",32.0,,,,33465832,1476769404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 06:09:38.138267,50986,1571.0
1271307681,1271307681,,,,,,,bam,1522653420,bam,738457334.0,bam,,,,,,,,,,,,,bam,,,,,,,2016-10-17 22:57:00.439653,slurm_multi,1476747466.0,0,6.0,main_w4_handler2,2818223,14102962,False,,8318183,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hdca', 'id': 'e708d98b15284d83'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""""",32.0,,,,32983850,1476746850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-17 23:37:49.285173,90069,616.0
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-17 21:26:48.927848,slurm_multi,1476766221.0,0,6.0,main_w4_handler2,2858314,14102487,False,,8319316,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a768b6be0701938'}]","""false""","""""",32.0,12500500.0,bed,,33465832,1476762074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 04:50:22.832011,50986,4147.0
1900596331,1900596331,1188749238.0,bam,777364776.0,bam,703413340.0,bam,bam,1900949021,bam,1395021359.0,bam,1695090375.0,bam,1315387560.0,bam,1192492661.0,bam,1298720727.0,bam,1748707451.0,bam,1236077846.0,bam,bam,,,,,,,2016-10-17 21:29:12.787696,slurm_multi,1476751687.0,0,6.0,main_w3_handler2,2855238,14102497,False,,8318433,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f422d2655148ca5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3f43aa1ac6f793e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552d960d2f298fd72'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0f28dea758e3f33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5be8d18217e147aa4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9d2d477089b26a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea0a568588124a2c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50500d558dee496e8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b520b8dd5e7f9a492f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c48aa0007be05b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5108d22f2477fa4f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbfa1269a9360bcd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,20000,0,bins,,"""false""","""""",32.0,,,,33465832,1476750174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 00:48:11.711018,50986,1513.0
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-17 21:25:45.130270,slurm_multi,1476761857.0,0,6.0,main_w4_handler2,2858314,14102483,False,,8319167,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,20000,0,bins,,"""false""","""""",32.0,,,,33465832,1476760629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 03:37:38.807503,50986,1228.0
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-17 22:40:05.232865,slurm_multi,1476757121.0,0,6.0,main_w3_handler2,2858314,14102884,False,,8318597,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530577e54157c2a82'}]","""false""","""""",32.0,9296630.0,bed,,33465832,1476754150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 02:18:56.221171,50986,2971.0
1900596331,1900596331,1188749238.0,bam,777364776.0,bam,703413340.0,bam,bam,1900949021,bam,1395021359.0,bam,1695090375.0,bam,1315387560.0,bam,1192492661.0,bam,1298720727.0,bam,1748707451.0,bam,1236077846.0,bam,bam,18786.0,18786.0,bed,bed,,,2016-10-18 05:40:34.366464,slurm_multi,1476783248.0,0,6.0,main_w4_handler2,2855238,14104850,False,,8320612,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f422d2655148ca5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3f43aa1ac6f793e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552d960d2f298fd72'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0f28dea758e3f33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5be8d18217e147aa4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9d2d477089b26a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea0a568588124a2c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50500d558dee496e8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b520b8dd5e7f9a492f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c48aa0007be05b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5108d22f2477fa4f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbfa1269a9360bcd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,40000,0,bins,,"""false""","""""",32.0,,,,33465832,1476781698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 09:34:13.570317,50986,1550.0
