chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-27 09:42:44.389721,slurm_normal,1461750193.0,0,1.0,main_w1_handler2,2380042,12640983,False,7452988,fasta,,6845154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506867e9e67e753e4'}]",32.0,,29859931.0,1461750186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-04-27 09:43:15.421651,16118.0,7.0
,,2016-10-12 14:56:38.942197,slurm_normal,1476284211.0,0,1.0,main_w3_handler1,2851898,14064354,False,481159,fasta,,8281211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b3b429d5a83d94a'}]",32.0,,33624921.0,1476284202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-12 14:56:53.387216,53160.0,9.0
,,2016-10-12 15:02:27.794257,slurm_normal,1476284556.0,0,1.0,main_w3_handler1,2851898,14064388,False,481159,fasta,,8281267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553363b43c1574438'}]",32.0,,33624921.0,1476284551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-12 15:02:40.120608,53160.0,5.0
,,2016-03-12 20:25:34.476980,slurm_normal,1457814371.0,0,1.0,main_w1_handler1,2631427,12115567,False,8344,fasta,,6338697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23810653,,32.0,,28961093.0,1457814365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-03-12 20:26:13.213084,58931.0,6.0
,,2016-03-12 20:25:36.383769,slurm_normal,1457814366.0,0,1.0,main_w1_handler2,2631427,12115570,False,8254,fasta,,6338694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23810693,,32.0,,28961093.0,1457814362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-03-12 20:26:08.738082,58931.0,4.0
,,2016-03-12 20:25:35.921912,slurm_normal,1457814367.0,0,1.0,main_w1_handler2,2631427,12115569,False,8345,fasta,,6338693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23810687,,32.0,,28961093.0,1457814359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-03-12 20:26:10.743106,58931.0,8.0
,,2016-03-12 20:25:35.215658,slurm_normal,1457814388.0,0,1.0,main_w1_handler1,2631427,12115568,False,8344,fasta,,6338700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23810669,,32.0,,28961093.0,1457814383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-03-12 20:26:30.856609,58931.0,5.0
,,2017-01-09 22:25:23.176099,slurm_normal,1484000733.0,0,1.0,main_w3_handler1,2928921,14720065,False,2803943,fasta,,8888987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27859745}]",32.0,,34831412.0,1484000727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2017-01-09 22:25:35.996785,96829.0,6.0
,,2016-05-01 07:24:28.967026,slurm_normal,1462087514.0,0,1.0,main_w2_handler1,2690620,12706185,False,15465,fasta,,6912519.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fd286bb2931fc2b'}]",32.0,,29969748.0,1462087510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-05-01 07:25:15.739439,,4.0
,,2016-10-12 21:49:00.145700,slurm_normal,1476308980.0,0,1.0,main_w3_handler1,2852605,14067470,False,66522704,fasta,,8284628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5094398319bf5a682'}]",32.0,,33639931.0,1476308946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-12 21:49:41.933563,,34.0
,,2016-10-13 03:16:03.601266,slurm_normal,1476328615.0,0,1.0,main_w3_handler0,2849465,14069520,False,79188302,fasta,,8286599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f45eb83e0fcacfa'}]",32.0,,33576517.0,1476328578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-13 03:16:56.210738,,37.0
,,2016-03-15 15:54:28.088892,slurm_normal,1458057364.0,0,1.0,main_w2_handler0,2633090,12142753,False,48714339,fasta,,6360240.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23846692,,32.0,,28982057.0,1458057328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-03-15 15:56:06.839673,80587.0,36.0
,,2016-06-23 09:36:39.348603,slurm_normal,1466674663.0,0,1.0,main_w2_handler1,2307589,13244994,False,56808036,fasta,,7430931.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e225c9c5e5a4c37'}]",32.0,,30031397.0,1466674631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-06-23 09:37:47.299351,63563.0,32.0
,,2016-06-24 13:53:33.883453,slurm_normal,1466777062.0,0,1.0,main_w1_handler0,2581199,13254556,False,1661684777,fasta,,7441566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5834ae4f2b8cb5a15'}]",32.0,,30453435.0,1466776446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-06-24 14:04:24.609140,77693.0,616.0
,,2016-06-24 19:46:15.040762,slurm_normal,1466798181.0,0,1.0,main_w1_handler0,2717090,13256654,False,1472038298,fasta,,7443640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc0fc86eed35c577'}]",32.0,,31012430.0,1466797616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-06-24 19:56:22.845023,51794.0,565.0
,,2016-10-14 08:38:31.804386,slurm_normal,1476434336.0,0,1.0,main_w3_handler1,2851898,14080271,False,210002,fasta,,8296744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511079d07a9185371'}]",32.0,,33624921.0,1476434331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-14 08:38:58.097417,53160.0,5.0
,,2016-10-14 10:10:14.234209,slurm_normal,1476439842.0,0,1.0,main_w3_handler0,2851898,14080883,False,210002,fasta,,8297340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511079d07a9185371'}]",32.0,,33624921.0,1476439837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-10-14 10:10:46.240239,53160.0,5.0
,,2016-06-29 13:51:31.692832,slurm_normal,1467208311.0,0,1.0,main_w2_handler0,2743394,13287452,False,45704,fasta,,7482798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c08f32487cb2062d'}]",32.0,,31172752.0,1467208305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-06-29 13:51:54.554490,49802.0,6.0
,,2016-06-30 01:05:01.410937,slurm_normal,1467248841.0,0,1.0,main_w1_handler1,2742281,13291968,False,121662572,fasta,,7492365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b940d0c388db6f90'}]",32.0,,30930503.0,1467248710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2016-06-30 01:07:22.578815,86267.0,131.0
,,2017-03-19 13:42:26.765569,slurm_normal,1489930972.0,0,1.0,main_w3_handler0,2898290,15336003,False,30861143,fasta,,9475986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28824026}]",32.0,,36707567.0,1489930953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,0.6.13,,2017-03-19 13:42:54.564963,95127.0,19.0
