create_time,destination_id,end_epoch,exit_code,galaxy_slots,genomic_feature,genomic_feature_filetype,genomic_interval,genomic_interval_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genomic_feature,parameters.genomic_feature.values,parameters.genomic_interval,parameters.genomic_interval.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-04 03:48:37.353517,slurm_normal,1430711537.0,0,1.0,317696431,interval,18419,bed,main_w2_handler0,2289737,9385495,False,,3719225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552888,,19543763,,32.0,,22813367,1430711332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:52:19.644993,52862.0,205.0
2015-05-04 03:47:14.514369,slurm_normal,1430717536.0,0,1.0,317691140,interval,721196,bed,main_w1_handler1,2289737,9385489,False,,3719222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552887,,19543748,,32.0,,22813367,1430711258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 05:32:20.235373,52862.0,6278.0
2015-05-04 03:27:52.785892,slurm_normal,1430710109.0,0,1.0,161578220,bed,22388,bed,main_w1_handler1,2289737,9385453,False,,3719197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552712,,19543765,,32.0,,22813367,1430710094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:28:31.878284,52862.0,15.0
2015-05-04 03:27:21.129888,slurm_normal,1430710077.0,0,1.0,161587890,bed,22388,bed,main_w1_handler0,2289737,9385450,False,,3719194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552797,,19543765,,32.0,,22813367,1430710062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:28:00.189001,52862.0,15.0
2015-05-04 03:47:16.284471,slurm_normal,1430711492.0,0,1.0,317691140,interval,22388,bed,main_w1_handler0,2289737,9385491,False,,3719223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552887,,19543765,,32.0,,22813367,1430711261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:51:35.125607,52862.0,231.0
2015-05-04 03:48:37.985735,slurm_normal,1430711747.0,0,1.0,317696431,interval,22388,bed,main_w1_handler0,2289737,9385496,False,,3719229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552888,,19543765,,32.0,,22813367,1430711508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:55:50.528086,52862.0,239.0
2015-05-04 03:27:20.329814,slurm_normal,1430710078.0,0,1.0,161587890,bed,18419,bed,main_w1_handler1,2289737,9385449,False,,3719192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552797,,19543763,,32.0,,22813367,1430710059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:28:02.268736,52862.0,19.0
2015-05-04 03:27:51.668485,slurm_normal,1430710106.0,0,1.0,161578220,bed,18419,bed,main_w2_handler0,2289737,9385452,False,,3719196.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552712,,19543763,,32.0,,22813367,1430710090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:28:27.362692,52862.0,16.0
2015-05-04 03:47:15.284767,slurm_normal,1430711459.0,0,1.0,317691140,interval,18419,bed,main_w2_handler0,2289737,9385490,False,,3719221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552887,,19543763,,32.0,,22813367,1430711255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:51:02.095042,52862.0,204.0
2015-05-04 03:27:19.197305,slurm_normal,1430710079.0,0,1.0,161587890,bed,721196,bed,main_w2_handler1,2289737,9385448,False,,3719193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552797,,19543748,,32.0,,22813367,1430710062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 03:28:01.032203,52862.0,17.0
2015-05-04 03:48:36.882434,slurm_normal,1430717818.0,0,1.0,317696431,interval,721196,bed,main_w2_handler1,2289737,9385494,False,,3719228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19552888,,19543748,,32.0,,22813367,1430711465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-04 05:37:01.890370,52862.0,6353.0
2015-05-02 08:01:43.753990,slurm_normal,1430554297.0,0,1.0,332157284,interval,22456,interval,main_w1_handler0,2289737,9378765,False,,3714235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",19541958,,19541921,,32.0,,22813367,1430553823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-05-02 08:11:39.585761,52862.0,474.0
2016-09-07 14:01:54.463352,slurm_normal,1473281961.0,0,1.0,142900861,bed,2715285,bed,main_w3_handler0,2813141,13798330,False,,8019186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576b669eb455b0c15'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cedfe147726c45f2'}]",32.0,,31887632,1473258257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2016-09-07 20:59:25.558152,52630.0,23704.0
2015-08-05 13:39:43.774020,slurm_normal,1438782011.0,0,1.0,258677,bed,56140,bed,main_w1_handler0,2400240,10067259,False,Job output deleted by user before job completed.,4345697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20692605,,20693076,,32.0,,24457560,1438782005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-08-05 13:40:14.754553,,6.0
2015-08-05 13:40:03.894694,slurm_normal,1438782027.0,0,1.0,258677,bed,54804,bed,main_w2_handler1,2400240,10067260,False,,4345700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20692605,,20693091,,32.0,,24457560,1438782019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-08-05 13:40:34.435272,,8.0
2016-09-07 14:03:06.863337,slurm_normal,1473278400.0,0,1.0,7450948,bed,11076023,bed,main_w4_handler0,2813138,13798369,False,,8021136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565f04bcb6a3724dd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50174ab6f2acf1b24'}]",32.0,,31887632,1473275447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2016-09-07 20:00:04.867481,52630.0,2953.0
2015-12-10 20:34:54.805699,slurm_normal,1449779794.0,0,1.0,544164,bed,159691,bed,main_w2_handler1,2488638,11144913,False,,5413847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",22396678,,22395361,,32.0,,26114238,1449779772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-12-10 20:36:40.126460,52862.0,22.0
2015-12-10 20:35:30.030380,slurm_normal,1449779796.0,0,1.0,548818,bed,159691,bed,main_w1_handler2,2488638,11144924,False,,5413852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",22396690,,22395372,,32.0,,26114238,1449779778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-12-10 20:36:41.203460,52862.0,18.0
2015-12-10 20:35:21.796914,slurm_normal,1449779794.0,0,1.0,548818,bed,159691,bed,main_w2_handler0,2488638,11144920,False,,5413848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",22396690,,22395361,,32.0,,26114238,1449779773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.0,1.0.0,,2015-12-10 20:36:41.220579,52862.0,21.0
