chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adapters,parameters.assume_sorted,parameters.bisulphite,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.maxinsert,parameters.metric_accumulation_level,parameters.ref_file|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-03 04:56:09.383831,slurm_normal,1496465880.0,0,,1.0,main_w3_handler0,3021189,16003932,False,,287629866,bam,10097919.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","[{'src': 'hda', 'id': 29870293}]",,"""100000""","[""ALL_READS""]",,0,galGal4,,cached,"""LENIENT""",32.0,,,,38384553.0,1496465780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-03 04:58:03.611674,101171.0,100.0
,,2017-06-20 19:42:16.985061,slurm_normal,1497987960.0,0,,1.0,main_w4_handler1,3164995,16147275,False,,1607349248,bam,10225984.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30096852}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30096844}]",history,"""LENIENT""",32.0,60497880.0,fasta,,38704378.0,1497987761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-20 19:46:02.360349,107747.0,199.0
,,2017-06-19 13:22:13.605497,slurm_normal,1497893324.0,0,,1.0,main_w3_handler0,3162947,16131829,False,,22156785,bam,10213995.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30079564}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30079415}]",history,"""LENIENT""",32.0,392.0,fasta,,37780938.0,1497893308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-19 17:28:53.101961,45757.0,16.0
,,2017-06-05 16:24:48.605465,reserved,1496679992.0,0,,1.0,main_w4_handler1,3140743,16017396,False,,457604681,bam,10109750.roundup,slurm,,132112168.0,corral-repl,,,[],"""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29895001}]",,"""100000""","[""ALL_READS""]",,0,mm9,,cached,"""LENIENT""",32.0,,,,38237302.0,1496679908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-05 16:26:36.096091,5254.0,84.0
,,2017-06-05 16:24:46.777972,reserved,1496679982.0,0,,1.0,main_w4_handler0,3140743,16017394,False,,390797690,bam,10109748.roundup,slurm,,132112168.0,corral-repl,,,[],"""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29894922}]",,"""100000""","[""ALL_READS""]",,0,mm9,,cached,"""LENIENT""",32.0,,,,38237302.0,1496679902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-05 16:26:25.028620,5254.0,80.0
,,2017-06-05 16:24:47.633500,reserved,1496679986.0,0,,1.0,main_w3_handler1,3140743,16017395,False,,441628915,bam,10109749.roundup,slurm,,132112168.0,corral-repl,,,[],"""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29894987}]",,"""100000""","[""ALL_READS""]",,0,mm9,,cached,"""LENIENT""",32.0,,,,38237302.0,1496679905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-05 16:26:29.329749,5254.0,81.0
,,2017-06-05 16:24:45.914136,reserved,1496679977.0,0,,1.0,main_w4_handler1,3140743,16017393,False,,433096237,bam,10109747.roundup,slurm,,132112168.0,corral-repl,,,[],"""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29894921}]",,"""100000""","[""ALL_READS""]",,0,mm9,,cached,"""LENIENT""",32.0,,,,38237302.0,1496679897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-05 16:26:21.063613,5254.0,80.0
,,2017-06-20 18:58:58.850858,slurm_normal,1497987951.0,0,,1.0,main_w3_handler1,3165458,16146511,False,,1456197481,bam,10226001.roundup,slurm,,132112168.0,corral-repl,,"""82692bba55ea11e79e3d005056a51846""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30100897}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30100896}]",history,"""LENIENT""",32.0,60497880.0,fasta,,,1497987812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-20 19:45:53.583672,107747.0,139.0
,,2017-06-06 18:29:28.453165,slurm_normal,1496774134.0,0,,1.0,main_w4_handler1,3142359,16030033,False,,248774923,bam,10120879.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29914389}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29915592}]",history,"""LENIENT""",32.0,16882.0,fasta,,38479608.0,1496774079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-06 18:35:38.216140,58400.0,55.0
,,2017-06-20 20:33:22.332289,slurm_normal,1497991045.0,0,,1.0,main_w3_handler1,3161434,16147651,False,,1650726741,bam,10226450.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30096905}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30072629}]",history,"""LENIENT""",32.0,60497880.0,fasta,,38726301.0,1497990818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-20 20:37:30.525982,107747.0,227.0
,,2017-06-06 22:14:51.736198,slurm_normal,1496787522.0,0,,1.0,main_w4_handler1,3127155,16032435,False,,2192292673,bam,10123325.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29899062}]",,"""100000""","[""ALL_READS""]",,0,mm10,,cached,"""LENIENT""",32.0,,,,38197289.0,1496787304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-06 22:18:45.207139,90156.0,218.0
,,2017-06-07 12:17:37.897941,slurm_normal,1496837941.0,0,,1.0,main_w4_handler1,3047232,16039760,False,,589748111,bam,10129827.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29929642}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29929098}]",history,"""LENIENT""",32.0,6957681.0,fasta,,38396229.0,1496837873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-07 12:19:03.865984,75878.0,68.0
,,2017-06-07 16:13:03.893435,slurm_normal,1496852177.0,0,,1.0,main_w3_handler1,3124093,16042164,False,,286070227,bam,10132217.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29933644}]",,"""100000""","[""ALL_READS""]",,0,mm10,,cached,"""LENIENT""",32.0,,,,38167754.0,1496852052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-07 16:16:23.004951,104478.0,125.0
,,2017-06-07 23:15:46.276133,slurm_normal,1496877409.0,0,,1.0,main_w3_handler1,3144425,16046099,False,,248774923,bam,10136131.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29941404}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29941389}]",history,"""SILENT""",32.0,16882.0,fasta,,38479608.0,1496877362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-07 23:16:51.386403,58400.0,47.0
,,2017-06-07 23:14:36.366141,slurm_normal,1496877340.0,0,,1.0,main_w3_handler1,3144425,16046084,False,,248774923,bam,10136117.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29941404}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29941389}]",history,"""LENIENT""",32.0,16882.0,fasta,,38479608.0,1496877294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-07 23:15:42.810990,58400.0,46.0
,,2017-06-07 23:15:26.285801,slurm_normal,1496877402.0,0,,1.0,main_w3_handler0,3144425,16046098,False,,248774923,bam,10136125.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29941404}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29941389}]",history,"""STRICT""",32.0,16882.0,fasta,,38479608.0,1496877341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-07 23:16:44.019452,58400.0,61.0
,,2017-06-09 15:05:23.914711,slurm_normal,1497021256.0,0,,1.0,main_w3_handler0,3142517,16065407,False,,4660815957,bam,10154053.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 29932641}]",,"""100000""","[""ALL_READS""]",,0,hg38,,cached,"""LENIENT""",32.0,,,,38550506.0,1497020737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-09 15:14:18.355490,103658.0,519.0
,,2017-06-09 09:16:23.035426,slurm_normal,1496999817.0,0,,1.0,main_w3_handler1,3146371,16062283,False,,248774923,bam,10151230.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29965651}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29965659}]",history,"""LENIENT""",32.0,16882.0,fasta,,38442073.0,1496999794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-09 09:17:00.550059,58400.0,23.0
,,2017-06-11 14:25:44.230441,slurm_normal,1497191177.0,0,,1.0,main_w4_handler1,3149529,16074585,False,,239178165,bam,10162154.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29984808}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984801}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497191152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 14:26:19.412589,58400.0,25.0
,,2017-06-11 15:13:05.940504,slurm_normal,1497194023.0,0,,1.0,main_w4_handler0,3149602,16074962,False,,248774923,bam,10162357.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29985242}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29985209}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497194000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 15:13:45.860481,58400.0,23.0
,,2017-06-10 13:13:42.099774,slurm_normal,1497100457.0,0,,1.0,main_w3_handler0,3115245,16070790,False,,187049365,bam,10159168.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29971150}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29969218}]",history,"""LENIENT""",32.0,436811.0,fasta,,38572939.0,1497100438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-10 13:14:18.976668,106114.0,19.0
,,2017-06-11 15:26:19.625821,slurm_normal,1497194837.0,0,,1.0,main_w4_handler1,3149610,16075000,False,,259279503,bam,10162400.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29985307}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29985254}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497194791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 15:27:20.310268,58400.0,46.0
,,2017-06-11 14:38:29.309690,slurm_normal,1497191950.0,0,,1.0,main_w4_handler0,3149540,16074706,False,,297070158,bam,10162178.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29984956}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984817}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497191928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 14:39:13.825282,58400.0,22.0
,,2017-06-11 14:49:55.181513,slurm_normal,1497192630.0,0,,1.0,main_w3_handler1,3149559,16074756,False,,240485816,bam,10162235.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29985008}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984961}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497192611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 14:50:32.050116,58400.0,19.0
,,2017-06-11 10:22:37.237760,slurm_normal,1497176672.0,0,,1.0,main_w4_handler0,3115245,16073809,False,,556883344,bam,10161463.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29983740}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29983638}]",history,"""LENIENT""",32.0,835714731.0,fasta,,38576268.0,1497176629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 10:24:34.125596,106114.0,43.0
,,2017-06-11 15:02:05.928432,slurm_normal,1497193388.0,0,,1.0,main_w4_handler0,3149578,16074832,False,,223030722,bam,10162311.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29985083}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29985014}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497193341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 15:03:09.675451,58400.0,47.0
,,2017-06-11 10:34:23.750245,slurm_normal,1497177317.0,0,,1.0,main_w3_handler1,3115245,16073842,False,,556883344,bam,10161492.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29983740}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29983638}]",history,"""LENIENT""",32.0,835714731.0,fasta,,38576268.0,1497177273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 10:35:18.244175,106114.0,44.0
,,2017-06-11 10:57:08.559688,slurm_normal,1497180152.0,0,,1.0,main_w4_handler1,3115245,16073879,False,,574175186,bam,10161553.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29983844}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29983638}]",history,"""LENIENT""",32.0,835714731.0,fasta,,38576268.0,1497180109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 11:22:33.190665,106114.0,43.0
,,2017-06-11 13:01:37.956911,slurm_normal,1497186135.0,0,,1.0,main_w3_handler1,3148642,16074296,False,,191419427,bam,10161864.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29984441}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984442}]",history,"""SILENT""",32.0,16882.0,fasta,,38584556.0,1497186110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 13:02:16.870217,58400.0,25.0
,,2017-06-11 13:01:16.220150,slurm_normal,1497186132.0,0,,1.0,main_w4_handler1,3148642,16074295,False,,191419427,bam,10161863.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29984441}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984442}]",history,"""LENIENT""",32.0,16882.0,fasta,,38584556.0,1497186087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 13:02:14.826063,58400.0,45.0
,,2017-06-11 13:01:59.576394,slurm_normal,1497186158.0,0,,1.0,main_w4_handler1,3148642,16074298,False,,191419427,bam,10161866.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29984441}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 29984442}]",history,"""STRICT""",32.0,16882.0,fasta,,38584556.0,1497186130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-06-11 13:02:41.123746,58400.0,28.0
