create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,parameters.input2_dbkey,parameters.input2_species,parameters.maf_source_type.__current_case__,parameters.maf_source_type.input2,parameters.maf_source_type.input2.values,parameters.maf_source_type.mafType,parameters.maf_source_type.mafType.__class__,parameters.maf_source_type.mafType.value,parameters.maf_source_type.maf_source,parameters.summary,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-12-22 16:34:05.883084,rodeo_normal,1419266169.0,0.0,,1.0,main_w2_handler1,2150649,8456443,False,,21994,interval,,,2362473.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18048125,,,,,,,,,,,,1,,,100_WAY_MULTIZ_v2_hg19,,,cached,"""false""",32.0,,20081574.0,1419266101.0,ok,1023992.0,maf_stats1,1.0.1,,2014-12-22 16:36:10.851473,,68.0
2015-03-04 06:28:28.079379,rodeo_normal,1425450696.0,0.0,,1.0,main_w2_handler1,2220456,8859986,False,,288715,interval,,,3004480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18722031,,,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,21473419.0,1425450533.0,ok,1023996.0,maf_stats1,1.0.1,,2015-03-04 06:31:38.701856,,163.0
2015-03-04 06:55:59.056025,rodeo_normal,1425452307.0,0.0,,1.0,main_w2_handler1,2220456,8860201,False,,288715,interval,,,3004880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18722031,,,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""true""",32.0,,21473419.0,1425452166.0,ok,1023996.0,maf_stats1,1.0.1,,2015-03-04 06:58:28.991056,,141.0
2017-03-05 10:21:04.176642,slurm_normal,1488710831.0,0.0,,1.0,main_w4_handler1,3019027,15210894,False,,368633,bed,,,9360286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28618311}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36437405.0,1488709271.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-05 10:47:13.828712,44863.0,1560.0
2017-04-05 10:25:33.148997,slurm_normal,1491387946.0,0.0,,1.0,main_w4_handler0,3049299,15493390,False,,1516421,bed,286771201.0,maf,9621141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 29080937}]",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 29080905}]",,,,user,"""false""",32.0,,36928342.0,1491387937.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-05 10:26:06.335206,,9.0
2017-04-05 10:57:46.078464,slurm_normal,1491389875.0,0.0,,1.0,main_w3_handler1,3049299,15493590,False,,1516421,bed,259479036.0,maf,9621331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 29080937}]",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 29081263}]",,,,user,"""false""",32.0,,36928342.0,1491389868.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-05 10:57:56.789958,,7.0
2017-04-05 10:36:27.604080,slurm_normal,1491388602.0,0.0,,1.0,main_w4_handler0,3049299,15493461,False,,1516421,bed,286771201.0,maf,9621202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 29080937}]",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 29080905}]",,,,user,"""false""",32.0,,36928342.0,1491388593.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-05 10:36:43.230091,,9.0
2017-04-05 11:01:32.288858,slurm_normal,1491390105.0,0.0,,1.0,main_w4_handler0,3049299,15493603,False,,483815,interval,259479036.0,maf,9621346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 29081334}]",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 29081263}]",,,,user,"""false""",32.0,,36928342.0,1491390100.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-05 11:01:48.453010,,5.0
2017-03-11 17:27:35.128998,slurm_normal,1489312893.0,0.0,,1.0,main_w4_handler1,3024665,15270639,False,,11970632,bed,,,9418313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719146}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489301793.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 10:01:37.792576,101721.0,11100.0
2017-03-10 19:03:09.997701,slurm_normal,1489172646.0,0.0,,1.0,main_w3_handler0,3024665,15266023,False,,250,bed,,,9411951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28711694}]",,,,,,,,,,,1,,,100_WAY_MULTIZ_v2_hg19,,,cached,"""false""",32.0,,36523744.0,1489172593.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-10 19:04:09.404535,101721.0,53.0
2017-03-11 03:36:12.457818,slurm_normal,1489203418.0,0.0,,1.0,main_w4_handler1,3024665,15268423,False,,218552,bed,,,9414262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28715537}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489203374.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 03:37:01.384045,101721.0,44.0
2017-03-11 17:21:41.193900,slurm_normal,1489270965.0,0.0,,1.0,main_w3_handler1,3024665,15270618,False,,11884370,bed,,,9416423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719118}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489258435.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 22:22:48.660451,101721.0,12530.0
2017-03-11 17:21:02.789804,slurm_normal,1489264061.0,0.0,,1.0,main_w4_handler1,3024665,15270615,False,,11866402,bed,,,9416205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719114}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489252866.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 20:27:42.871464,101721.0,11195.0
2017-03-11 17:22:18.939904,slurm_normal,1489281351.0,0.0,,1.0,main_w3_handler1,3024665,15270620,False,,11720656,bed,,,9416949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719123}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489270313.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 01:15:53.826730,101721.0,11038.0
2017-03-11 17:20:42.486911,slurm_normal,1489258431.0,0.0,,1.0,main_w4_handler0,3024665,15270614,False,,5882998,bed,,,9416204.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719111}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489252847.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 18:53:52.341777,101721.0,5584.0
2017-03-11 17:21:23.519575,slurm_normal,1489264817.0,0.0,,1.0,main_w4_handler1,3024665,15270616,False,,12059183,bed,,,9416206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719116}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489252888.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 20:40:19.619709,101721.0,11929.0
2017-03-11 17:23:04.258286,slurm_normal,1489280559.0,0.0,,1.0,main_w4_handler0,3024665,15270626,False,,11986266,bed,,,9416899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719129}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489269071.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 01:02:41.330152,101721.0,11488.0
2017-03-11 17:21:55.745910,slurm_normal,1489270306.0,0.0,,1.0,main_w4_handler0,3024665,15270619,False,,12102154,bed,,,9416421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719119}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489258434.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-11 22:11:48.136781,101721.0,11872.0
2017-03-11 17:27:23.474716,slurm_normal,1489281513.0,0.0,,1.0,main_w4_handler1,3024665,15270637,False,,12082994,bed,,,9416948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719145}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489270310.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 01:18:35.026239,101721.0,11203.0
2017-03-11 17:28:53.788431,slurm_normal,1489324378.0,0.0,,1.0,main_w3_handler1,3024665,15270646,False,,12175816,bed,,,9418539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719152}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489312900.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 13:13:06.346295,101721.0,11478.0
2017-03-11 17:26:35.371349,slurm_normal,1489282155.0,0.0,,1.0,main_w4_handler0,3024665,15270632,False,,11725112,bed,,,9416947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719133}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489270310.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 01:29:18.036882,101721.0,11845.0
2017-03-11 17:27:11.591903,slurm_normal,1489290922.0,0.0,,1.0,main_w4_handler0,3024665,15270636,False,,11806929,bed,,,9417452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719141}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489282162.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 03:55:24.607018,101721.0,8760.0
2017-03-11 17:27:00.679454,slurm_normal,1489291168.0,0.0,,1.0,main_w4_handler0,3024665,15270635,False,,11905648,bed,,,9417425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719140}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489281355.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 03:59:30.311846,101721.0,9813.0
2017-03-11 17:22:52.296559,slurm_normal,1489292623.0,0.0,,1.0,main_w3_handler0,3024665,15270623,False,,11899194,bed,,,9417431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719127}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489281517.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 04:23:44.758144,101721.0,11106.0
2017-03-11 17:29:52.929100,slurm_normal,1489301789.0,0.0,,1.0,main_w3_handler0,3024665,15270651,False,,11971314,bed,,,9417869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719154}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489291174.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 06:56:31.766868,101721.0,10615.0
2017-03-11 17:27:46.823754,slurm_normal,1489301385.0,0.0,,1.0,main_w4_handler0,3024665,15270640,False,,11862614,bed,,,9417847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719148}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489290927.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 06:49:47.373315,101721.0,10458.0
2017-03-11 17:23:26.920749,slurm_normal,1489313380.0,0.0,,1.0,main_w3_handler1,3024665,15270627,False,,11886066,bed,,,9418318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719131}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489301979.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 10:09:41.750386,101721.0,11401.0
2017-03-11 17:28:31.228847,slurm_normal,1489315337.0,0.0,,1.0,main_w3_handler1,3024665,15270645,False,,12146528,bed,,,9418345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719150}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489303069.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 10:42:22.008937,101721.0,12268.0
2017-03-11 17:22:38.198397,slurm_normal,1489303064.0,0.0,,1.0,main_w3_handler1,3024665,15270621,False,,12209824,bed,,,9417870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28719126}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,36567236.0,1489291174.0,ok,1023996.0,maf_stats1,1.0.1,,2017-03-12 07:17:45.845459,101721.0,11890.0
2017-04-06 19:09:42.779535,slurm_normal,1491505811.0,0.0,,1.0,main_w3_handler1,3028781,15510964,False,,42,bed,,,9637765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105513}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491505786.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-06 19:10:14.494763,101721.0,25.0
2017-04-06 19:19:10.625213,slurm_normal,1491512034.0,0.0,,1.0,main_w3_handler1,3028781,15511135,False,,5882998,bed,,,9637876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105352}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491506354.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-06 20:54:04.625505,101721.0,5680.0
2017-04-06 19:19:32.726379,slurm_normal,1491523584.0,0.0,,1.0,main_w4_handler0,3028781,15511140,False,,11986266,bed,,,9638799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105353}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491512047.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 00:07:32.665766,101721.0,11537.0
2017-04-06 19:18:13.083404,slurm_normal,1491519237.0,0.0,,1.0,main_w4_handler1,3028781,15511127,False,,11884370,bed,,,9637859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105349}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491506300.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-06 22:54:01.950613,101721.0,12937.0
2017-04-06 19:22:44.275931,slurm_normal,1491531060.0,0.0,,1.0,main_w3_handler1,3028781,15511168,False,,11862614,bed,,,9640113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105366}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491519244.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 02:11:25.258013,101721.0,11816.0
2017-04-06 19:20:32.164864,slurm_normal,1491531707.0,0.0,,1.0,main_w4_handler1,3028781,15511155,False,,12102154,bed,,,9640112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105358}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491519244.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 02:21:51.274688,101721.0,12463.0
2017-04-06 19:18:56.099141,slurm_normal,1491518240.0,0.0,,1.0,main_w3_handler0,3028781,15511134,False,,11866402,bed,,,9637870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105351}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491506342.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-06 22:37:21.885553,101721.0,11898.0
2017-04-06 19:19:46.037334,slurm_normal,1491530120.0,0.0,,1.0,main_w4_handler1,3028781,15511143,False,,11899194,bed,,,9640031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105354}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491518587.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 01:55:22.146878,101721.0,11533.0
2017-04-06 19:18:35.883105,slurm_normal,1491518582.0,0.0,,1.0,main_w3_handler0,3028781,15511132,False,,12059183,bed,,,9637864.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105350}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491506320.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-06 22:43:05.893213,101721.0,12262.0
2017-04-06 19:20:43.454016,slurm_normal,1491528769.0,0.0,,1.0,main_w3_handler0,3028781,15511156,False,,11806929,bed,,,9640114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105359}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491519246.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 01:33:16.809414,101721.0,9523.0
2017-04-06 19:20:17.909598,slurm_normal,1491531693.0,0.0,,1.0,main_w4_handler0,3028781,15511147,False,,11720656,bed,,,9640111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105357}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491519245.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 02:21:36.998612,101721.0,12448.0
2017-04-06 19:20:00.591545,slurm_normal,1491525411.0,0.0,,1.0,main_w3_handler1,3028781,15511144,False,,12209824,bed,,,9638800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105355}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491512049.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 00:36:54.549427,101721.0,13362.0
2017-04-06 19:21:57.788250,slurm_normal,1491541863.0,0.0,,1.0,main_w4_handler1,3028781,15511161,False,,11886066,bed,,,9641101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105363}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491530126.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 05:11:05.357865,101721.0,11737.0
2017-04-06 19:21:16.595003,slurm_normal,1491540665.0,0.0,,1.0,main_w3_handler0,3028781,15511158,False,,11905648,bed,,,9641100.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105360}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491530123.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 04:51:06.990745,101721.0,10542.0
2017-04-06 19:23:30.507135,slurm_normal,1491551220.0,0.0,,1.0,main_w3_handler0,3028781,15511172,False,,12082994,bed,,,9641769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105369}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491540354.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 07:47:02.475242,101721.0,10866.0
2017-04-06 19:23:45.275687,slurm_normal,1491553101.0,0.0,,1.0,main_w3_handler0,3028781,15511177,False,,11971314,bed,,,9641816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105372}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491541867.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 08:19:05.299293,101721.0,11234.0
2017-04-06 19:24:07.557664,slurm_normal,1491540774.0,0.0,,1.0,main_w3_handler1,3028781,15511200,False,,12153056,bed,,,9641099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105373}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491530123.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 04:52:57.222481,101721.0,10651.0
2017-04-06 19:21:30.911266,slurm_normal,1491540350.0,0.0,,1.0,main_w4_handler0,3028781,15511159,False,,11655994,bed,,,9641102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105361}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491530126.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 04:45:51.703291,101721.0,10224.0
2017-04-06 19:23:16.209555,slurm_normal,1491562987.0,0.0,,1.0,main_w4_handler1,3028781,15511169,False,,11970632,bed,,,9642479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105368}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491551225.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 11:03:09.525132,101721.0,11762.0
2017-04-06 19:22:18.499025,slurm_normal,1491562700.0,0.0,,1.0,main_w4_handler0,3028781,15511165,False,,12175816,bed,,,9642480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29105364}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37137074.0,1491551225.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-07 10:58:38.689306,101721.0,11475.0
2017-04-11 05:57:53.964752,slurm_normal,1491890315.0,0.0,,1.0,main_w3_handler1,3068212,15549672,False,,4574,interval,,,9674270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29162758}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""true""",32.0,,37263146.0,1491890303.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-11 05:58:37.497391,,12.0
2017-04-11 12:16:10.194140,slurm_normal,1491913020.0,0.0,,1.0,main_w3_handler0,3062410,15552531,False,,912,interval,,,9676801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29167364}]",,,,,,,,,,,1,,,46_WAY_MULTIZ_hg19,,,cached,"""false""",32.0,,37166787.0,1491913008.0,ok,1023996.0,maf_stats1,1.0.1,,2017-04-11 12:17:04.438015,,12.0
2017-06-12 01:37:06.843743,slurm_normal,1497231500.0,0.0,,1.0,main_w3_handler1,3133717,16076928,False,,912,interval,,,10164259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29988053}]",,,,,,,,,,,1,,,100_WAY_MULTIZ_v2_hg19,,,cached,"""false""",32.0,,38324093.0,1497231458.0,ok,1023996.0,maf_stats1,1.0.1,,2017-06-12 01:38:23.198232,106893.0,42.0
