chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage_max,parameters.coverage_min,parameters.coverage_step,parameters.dbkey,parameters.filter_by_flags.__current_case__,parameters.filter_by_flags.exclude_flags,parameters.filter_by_flags.filter_flags,parameters.filter_by_flags.require_flags,parameters.gc_depth,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.insert_size,parameters.most_inserts,parameters.read_length,parameters.remove_dups,parameters.split_output.__current_case__,parameters.split_output.generate_tables,parameters.split_output.split_output_selector,parameters.trim_quality,parameters.use_reference.__current_case__,parameters.use_reference.reference_source.__current_case__,parameters.use_reference.reference_source.ref_file,parameters.use_reference.reference_source.ref_file.__class__,parameters.use_reference.reference_source.ref_file.value,parameters.use_reference.reference_source.ref_file.values,parameters.use_reference.reference_source.reference_source_selector,parameters.use_reference.use_ref_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,use_reference|ref_file,use_reference|ref_file_filetype,user_id,runtime
,,2017-02-20 09:00:54.375322,slurm_normal,1487581264.0,0,1.0,main_w3_handler0,2829233,15084158,False,,18824627638,sam,9239303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Araly1.len""","""1000""","""1""","""1""","""Araly1""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 27946591}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36165187.0,1487581260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 09:01:06.919661,,,29506.0,4.0
,,2017-02-20 09:02:05.600492,slurm_normal,1487581335.0,0,1.0,main_w4_handler1,2829233,15084173,False,,18829211562,sam,9239318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau2.len""","""1000""","""1""","""1""","""bosTau2""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 27946590}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36165187.0,1487581329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 09:02:18.635020,,,29506.0,6.0
,,2017-02-20 10:52:33.364445,slurm_normal,1487587990.0,0,1.0,main_w3_handler1,2995004,15085102,False,,398990071,bam,9240276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28427063}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36166760.0,1487587962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 10:53:13.584319,,,38025.0,28.0
,,2017-02-20 13:24:44.317197,slurm_normal,1487597094.0,0,1.0,main_w4_handler1,2575797,15086261,False,,74732920,bam,9241390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 27968240}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36172483.0,1487597087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 13:24:56.276774,,,74111.0,7.0
,,2017-04-03 15:52:51.933151,slurm_normal,1491235912.0,0,1.0,main_w3_handler1,3056916,15473153,False,,175676660,sam,9602551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29047391}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36838432.0,1491235906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 16:11:53.332492,,,102756.0,6.0
,,2017-02-20 16:07:06.630122,slurm_normal,1487606874.0,0,1.0,main_w3_handler0,3002496,15087476,False,,18523868,bam,9242597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28426762}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",0,0.0,hg19,,,,cached,yes,32.0,,,,35935155.0,1487606830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 16:07:57.671816,,,97633.0,44.0
,,2017-02-20 16:25:05.683221,slurm_normal,1487607923.0,0,1.0,main_w4_handler1,2998472,15087650,False,,15399900,bam,9242769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28427560}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36092942.0,1487607911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 16:25:27.073444,,,100306.0,12.0
,,2017-02-20 22:27:51.589035,slurm_normal,1487629707.0,0,1.0,main_w4_handler0,2993377,15090364,False,,374088984,bam,9245351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""1000""","""1""","""1""","""dm3""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28430790}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",0,0.0,dm3,,,,cached,yes,32.0,,,,36171661.0,1487629675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 22:28:28.886702,,,99994.0,32.0
,,2017-04-03 17:27:48.939911,slurm_normal,1491242415.0,0,1.0,main_w3_handler1,3056076,15474400,False,,1751629229,bam,9603562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29049115}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37075807.0,1491242316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 18:00:16.625815,,,103420.0,99.0
,,2017-04-03 17:48:07.130546,slurm_normal,1491242509.0,0,1.0,main_w4_handler0,3050859,15474558,False,,1535948829,bam,9603573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29048601}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37072076.0,1491242408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 18:02:02.268335,,,102410.0,101.0
,,2017-02-20 20:44:46.361053,slurm_normal,1487623497.0,0,1.0,main_w4_handler0,3001828,15089780,False,,18928486,bam,9244756.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28435176}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,35670836.0,1487623490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 20:44:59.146552,,,96775.0,7.0
,,2017-04-03 17:47:50.882240,slurm_normal,1491241760.0,0,1.0,main_w3_handler1,3050859,15474557,False,,1633887114,bam,9603449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28987965}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37072076.0,1491241672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 17:49:22.457265,,,102410.0,88.0
,,2017-02-20 22:07:05.966048,slurm_normal,1487628451.0,0,1.0,main_w4_handler0,2148884,15090261,False,,237303547,bam,9245259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28435791}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36095788.0,1487628433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-20 22:07:35.179833,,,57441.0,18.0
,,2017-04-03 17:48:26.557748,slurm_normal,1491243283.0,0,1.0,main_w3_handler1,3050859,15474560,False,,1629092898,bam,9603681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29048890}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37072076.0,1491243192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 18:14:45.059208,,,102410.0,91.0
,,2017-05-08 19:24:00.858750,slurm_normal,1494271455.0,0,1.0,main_w3_handler0,3075301,15783442,False,,715794941,sam,9889744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29522526}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37362252.0,1494271444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-05-08 19:24:18.446770,,,104175.0,11.0
,,2017-04-03 17:37:13.176677,slurm_normal,1491254234.0,0,1.0,main_w4_handler1,3056176,15474462,False,,3103119952,bam,9605147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29048529}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36764295.0,1491254090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 21:17:18.666494,,,98160.0,144.0
,,2017-02-21 22:35:39.358914,slurm_normal,1487716933.0,0,1.0,main_w4_handler0,2907265,15100240,False,,1993171073,bam,9255482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1000""","""1""","""1""","""mm10""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 27498121}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,34472099.0,1487716677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-21 22:42:18.972239,,,93923.0,256.0
,,2017-02-22 10:10:36.643675,slurm_normal,1487758418.0,0,1.0,main_w4_handler0,3000727,15105097,False,,138672061,bam,9259427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1000""","""1""","""1""","""hg38""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28457285}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36165105.0,1487758246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-22 10:13:43.034570,,,97757.0,172.0
,,2017-02-22 02:17:13.395520,slurm_normal,1487729996.0,0,1.0,main_w3_handler1,2953153,15101899,False,,3103395924,bam,9257153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1000""","""1""","""1""","""mm10""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28454093}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,34472099.0,1487729836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-22 02:19:59.226415,,,93923.0,160.0
,,2017-02-22 02:19:40.919330,slurm_normal,1487730257.0,0,1.0,main_w4_handler0,2953153,15101903,False,,5315960127,bam,9257161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1000""","""1""","""1""","""mm10""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28454083}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,34472099.0,1487729990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-22 02:24:25.363016,,,93923.0,267.0
,,2017-04-03 17:37:23.427090,slurm_normal,1491258878.0,0,1.0,main_w4_handler0,3056176,15474463,False,,3441451647,bam,9605771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29049212}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36764295.0,1491258684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 22:34:39.999841,,,98160.0,194.0
,,2017-04-03 17:39:53.092764,slurm_normal,1491262145.0,0,1.0,main_w4_handler0,3056176,15474498,False,,3097980841,bam,9606149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29049268}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36764295.0,1491262001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-03 23:29:06.646882,,,98160.0,144.0
,,2017-02-22 21:58:16.775890,reserved,1487800704.0,0,1.0,main_w3_handler0,2668526,15112640,False,,2450037,bam,9267270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""1""","""1""","""hg19""",,,,,"""20000.0""",,"[{'src': 'hda', 'id': 24289608}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36196859.0,1487800701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-22 21:58:27.720307,,,5254.0,3.0
,,2017-04-04 01:41:48.724061,slurm_normal,1491286713.0,0,1.0,main_w3_handler1,3049915,15477922,False,,3427969268,bam,9607919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29054932}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36942311.0,1491286530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-04 06:18:34.747331,,,103088.0,183.0
,,2017-02-23 00:03:52.550603,slurm_normal,1487808249.0,0,1.0,main_w4_handler0,2967066,15113534,False,,210580690,bam,9268183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""1000""","""1""","""1""","""sacCer3""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28471847}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36046341.0,1487808235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-23 00:04:11.620015,,,98681.0,14.0
,,2017-02-23 01:57:53.946613,slurm_normal,1487815083.0,0,1.0,main_w4_handler1,3006800,15114158,False,,851974,bam,9268771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28472969}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36235575.0,1487815079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-23 01:58:06.137099,,,,4.0
,,2017-04-04 05:06:35.619337,slurm_normal,1491301442.0,0,1.0,main_w4_handler1,3058254,15478878,False,,1752032244,bam,9609470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 29056500}]",,"""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,37074617.0,1491301341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-04-04 10:24:56.205340,,,103420.0,101.0
,,2017-02-23 21:21:03.001725,slurm_normal,1487884896.0,0,1.0,main_w3_handler0,3006800,15123268,False,,599929,bam,9277128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28486252}]","""MI.M00833_0497.001.FLD0005.SCI017288_25.bam""","""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36252814.0,1487884892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-23 21:21:41.510088,,,100787.0,4.0
,,2017-02-23 21:21:02.479500,slurm_normal,1487884885.0,0,1.0,main_w4_handler0,3006800,15123267,False,,769961,bam,9277122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""",,"[{'src': 'hda', 'id': 28486253}]","""MI.M00833_0497.001.FLD0011.SCI017288_2.bam""","""8000""","""0.99""","""0""","""false""",0.0,,no,"""0""",1,,,,,,,no,32.0,,,,36252814.0,1487884879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0,2.0,,2017-02-23 21:21:27.719815,,,100787.0,6.0
