chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.c.__current_case__,parameters.c.consensus,parameters.c.fraction,parameters.c.hapNum,parameters.c.phredProb,parameters.c.theta,parameters.chromInfo,parameters.dbkey,parameters.indels,parameters.lastCol,parameters.mapCap,parameters.refOrHistory.__current_case__,parameters.refOrHistory.input1,parameters.refOrHistory.input1.values,parameters.refOrHistory.ownFile,parameters.refOrHistory.ownFile.values,parameters.refOrHistory.reference,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-07 15:51:42.485320,slurm_normal,1428422205.0,0,,1.0,main_w1_handler1,2258218,9160474,False,,1442099223,bam,3442278.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19138129.0,,,,indexed,32.0,,22295884.0,1428421923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-07 15:56:50.570594,24355.0,282.0
,,2015-04-08 12:59:49.289408,slurm_normal,1428498115.0,0,,1.0,main_w2_handler1,2263529,9171019,False,,234176,bam,3450867.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191203.0,,,,indexed,32.0,,22223524.0,1428498002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:01:58.378894,15791.0,113.0
,,2015-04-08 13:22:21.920658,slurm_normal,1428499494.0,0,,1.0,main_w1_handler0,2263529,9171220,False,,408328,bam,3451070.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191196.0,,,,indexed,32.0,,22223524.0,1428499355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:24:59.854560,15791.0,139.0
,,2015-04-08 13:22:18.719946,slurm_normal,1428499503.0,0,,1.0,main_w2_handler0,2263529,9171213,False,,358195,bam,3451074.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191165.0,,,,indexed,32.0,,22223524.0,1428499358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:25:08.437806,15791.0,145.0
,,2015-04-08 13:22:19.477973,slurm_normal,1428499553.0,0,,1.0,main_w1_handler1,2263529,9171214,False,,418210,bam,3451079.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191174.0,,,,indexed,32.0,,22223524.0,1428499369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:26:54.702291,15791.0,184.0
,,2015-04-08 13:22:22.652172,slurm_normal,1428499603.0,0,,1.0,main_w2_handler0,2263529,9171221,False,,438171,bam,3451113.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191200.0,,,,indexed,32.0,,22223524.0,1428499505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:26:47.973595,15791.0,98.0
,,2015-04-08 13:22:18.092302,slurm_normal,1428499488.0,0,,1.0,main_w1_handler1,2263529,9171211,False,,213285,bam,3451072.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191158.0,,,,indexed,32.0,,22223524.0,1428499358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:26:55.177747,15791.0,130.0
,,2015-04-08 13:22:21.123404,slurm_normal,1428499723.0,0,,1.0,main_w1_handler1,2263529,9171218,False,,247598,bam,3451134.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191193.0,,,,indexed,32.0,,22223524.0,1428499636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:28:48.720076,15791.0,87.0
,,2015-04-08 13:22:20.412480,slurm_normal,1428499820.0,0,,1.0,main_w1_handler1,2263529,9171216,False,,449916,bam,3451133.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19191184.0,,,,indexed,32.0,,22223524.0,1428499633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 13:30:23.375846,15791.0,187.0
,,2015-04-08 19:04:29.058422,slurm_normal,1428527191.0,0,,1.0,main_w2_handler0,2189896,9174053,False,,3324841187,bam,3453624.roundup,slurm,,132112168.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""no""","""no""","""60""",0,19166359.0,,,,indexed,32.0,,22291955.0,1428519889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-08 21:06:35.648562,59324.0,7302.0
,,2015-05-08 00:59:02.293787,slurm_normal,1431046762.0,0,,1.0,main_w1_handler0,2274637,9427037,False,,99515,bam,3755164.roundup,slurm,,132112168.0,corral-repl,15220.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19634230.0,,19353030.0,,history,32.0,,22578031.0,1431046757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-08 00:59:23.918857,,5.0
,,2015-05-08 02:49:00.165536,slurm_normal,1431053360.0,0,,1.0,main_w2_handler0,2274637,9427857,False,,209997,bam,3755786.roundup,slurm,,132112168.0,corral-repl,15220.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19634226.0,,19353030.0,,history,32.0,,22578031.0,1431053355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-08 02:49:22.226577,,5.0
,,2015-05-08 02:19:58.112219,slurm_normal,1431051622.0,0,,1.0,main_w1_handler1,2274637,9427754,False,,123669,bam,3755735.roundup,slurm,,132112168.0,corral-repl,15220.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19634228.0,,19353030.0,,history,32.0,,22578031.0,1431051617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-08 02:20:26.086041,,5.0
,,2015-05-08 09:22:47.604188,slurm_normal,1431077119.0,0,,1.0,main_w2_handler0,2256170,9429116,False,,41464546,bam,3756913.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""yes""","""60""",0,19636825.0,,,,indexed,32.0,,22188006.0,1431076983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-08 09:25:22.015155,61796.0,136.0
,,2015-05-08 09:38:56.129877,slurm_normal,1431077968.0,0,,1.0,main_w1_handler1,2274637,9429197,False,,274654,bam,3756989.roundup,slurm,,132112168.0,corral-repl,15220.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19636972.0,,19353030.0,,history,32.0,,22578031.0,1431077963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-08 09:39:30.000070,,5.0
,,2015-05-10 15:57:49.337782,slurm_normal,1431274814.0,0,,1.0,main_w1_handler0,2247217,9437197,False,,1230095670,bam,3763710.roundup,slurm,,132112168.0,corral-repl,32647842.0,fasta,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19067596.0,,18974396.0,,history,32.0,,22986706.0,1431273493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-05-10 16:20:17.483363,37719.0,1321.0
,,2015-04-17 20:23:37.645290,slurm_normal,1429302351.0,0,,1.0,main_w1_handler1,2262494,9260002,False,,22259200,bam,26336.rodeo,slurm,,16332488.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,19335753.0,,,,indexed,2.0,,22566649.0,1429302233.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-17 20:25:55.679099,59486.0,118.0
,,2015-04-29 17:22:09.028447,slurm_normal,1430328410.0,0,,1.0,main_w1_handler0,2212132,9361232,False,,193555,bam,3697783.roundup,slurm,,132112168.0,corral-repl,,,,"""3ee4134cee9411e48d7c005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,19514140.0,,,,indexed,32.0,,22535401.0,1430328403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-04-29 17:26:54.223078,8806.0,7.0
,,2015-06-23 19:05:13.902120,slurm_normal,1435087193.0,0,,1.0,main_w1_handler2,2346639,9718960,False,,42793560,bam,4025358,slurm,,132112168.0,corral-repl,,,,"""bf3d677019da11e5b5b4005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,20108988.0,,,,indexed,32.0,,23753325.0,1435087072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-23 19:19:56.858897,64939.0,121.0
,,2015-06-23 19:05:13.146519,slurm_normal,1435087340.0,0,,1.0,main_w1_handler2,2346639,9718959,False,,33998995,bam,4025362,slurm,,132112168.0,corral-repl,,,,"""bf3d677019da11e5b5b4005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,20108986.0,,,,indexed,32.0,,23753325.0,1435087097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-23 19:22:23.176735,64939.0,243.0
,,2015-06-29 18:50:27.088665,slurm_normal,1435604354.0,0,,1.0,main_w1_handler2,2359368,9761118,False,,42793560,bam,4064250.roundup,slurm,,132112168.0,corral-repl,,,,"""abce70ee1e8f11e59112005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,20180092.0,,,,indexed,32.0,,23658002.0,1435604179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-29 18:59:17.641463,64939.0,175.0
,,2015-06-29 18:50:26.113099,slurm_normal,1435604455.0,0,,1.0,main_w2_handler0,2359368,9761117,False,,33998995,bam,4064249.roundup,slurm,,132112168.0,corral-repl,,,,"""abce70ee1e8f11e59112005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,20180091.0,,,,indexed,32.0,,23658002.0,1435604163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-29 19:01:00.816692,64939.0,292.0
,,2015-06-08 17:46:16.634316,slurm_normal,1433785901.0,0,,1.0,main_w2_handler0,2107480,9614246,False,,218189094,bam,3925961.roundup,slurm,,132112168.0,corral-repl,25169446.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19943574.0,,18320682.0,,history,32.0,,21764580.0,1433785843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-08 17:51:44.110567,55442.0,58.0
,,2015-06-08 18:11:27.326359,slurm_normal,1433787427.0,0,,1.0,main_w2_handler0,2107480,9614430,False,,223765265,bam,3926087.roundup,slurm,,132112168.0,corral-repl,25169446.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19943869.0,,18320682.0,,history,32.0,,21764580.0,1433787377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-08 18:17:11.504769,55442.0,50.0
,,2015-06-09 13:02:02.819714,slurm_normal,1433855134.0,0,,1.0,main_w1_handler0,2321248,9619525,False,,913168043,bam,3930987.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""no""","""yes""","""60""",0,19844250.0,,,,indexed,32.0,,21857148.0,1433854950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-09 13:05:38.151409,58929.0,184.0
,,2015-06-09 15:46:10.361776,slurm_normal,1433864887.0,0,,1.0,main_w1_handler1,2335226,9620600,False,,710322563,bam,3932115.roundup,slurm,,132112168.0,corral-repl,5227133.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,19953668.0,,19951352.0,,history,32.0,,23545843.0,1433864811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-09 15:48:09.341052,23135.0,76.0
,,2015-06-09 16:10:58.730763,slurm_normal,1433866356.0,0,,1.0,main_w2_handler1,2335226,9620743,False,,710322563,bam,3932231.roundup,slurm,,132112168.0,corral-repl,5227133.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""6000""",1,19953668.0,,19951352.0,,history,32.0,,23545843.0,1433866291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-09 16:12:39.574959,23135.0,65.0
,,2015-06-09 16:00:04.571276,slurm_normal,1433865674.0,0,,1.0,main_w1_handler1,2335226,9620693,False,,238664806,bam,3932183.roundup,slurm,,132112168.0,corral-repl,5227133.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""0""",1,19953753.0,,19951352.0,,history,32.0,,23545843.0,1433865640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-06-09 16:01:17.048338,23135.0,34.0
,,2015-07-12 22:20:39.771263,slurm_normal,1436739928.0,0,,1.0,main_w2_handler0,2371050,9845921,False,,15440415,bam,4141152.roundup,slurm,,132112168.0,corral-repl,,,,"""31fe822c28e411e5a6a3005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,20323796.0,,,,indexed,32.0,,24108823.0,1436739924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-07-12 22:25:32.433599,64131.0,4.0
,,2015-09-17 10:12:11.196390,slurm_normal,1442496475.0,0,,1.0,main_w1_handler1,2442116,10342473,False,,1673251152,bam,4627244.roundup,slurm,,132112168.0,corral-repl,,,,"""86919ee05d2411e5a91d005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21146253.0,,,,indexed,32.0,,25223442.0,1442495938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-09-17 13:27:58.257618,26809.0,537.0
,,2015-09-17 10:12:07.610095,slurm_normal,1442496505.0,0,,1.0,main_w1_handler1,2442116,10342472,False,,1677232977,bam,4627268.roundup,slurm,,132112168.0,corral-repl,,,,"""86919ee05d2411e5a91d005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21146252.0,,,,indexed,32.0,,25223442.0,1442496057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-09-17 13:28:28.075371,26809.0,448.0
,,2015-10-24 23:36:47.361587,slurm_normal,1445761079.0,0,,1.0,main_w2_handler0,2483854,10719162,False,,4268310546,bam,4984244.roundup,slurm,,132112168.0,corral-repl,,,,"""103d17e67aa811e58b62005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21726077.0,,,,indexed,32.0,,25839516.0,1445760463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-25 08:18:02.958485,26809.0,616.0
,,2015-10-24 23:36:48.373521,slurm_normal,1445761151.0,0,,1.0,main_w1_handler0,2483854,10719163,False,,4240532732,bam,4984249.roundup,slurm,,132112168.0,corral-repl,,,,"""103d17e67aa811e58b62005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21726078.0,,,,indexed,32.0,,25839516.0,1445760495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-25 08:19:14.724910,26809.0,656.0
,,2015-12-08 17:43:50.675064,slurm_normal,1449704030.0,0,,1.0,main_w1_handler2,2532404,11119809,False,,1828948451,bam,5401966.roundup,slurm,,132112168.0,corral-repl,2247646.0,fasta,,"""386303ae9dd311e59b93005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""","""60""",1,22352395.0,,22352170.0,,history,32.0,,26104706.0,1449703972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-09 23:33:53.343360,59403.0,58.0
,,2015-09-20 14:01:41.426483,slurm_normal,1442768627.0,0,,1.0,main_w1_handler1,2445171,10364883,False,,1680605203,bam,4647515.roundup,slurm,,132112168.0,corral-repl,,,,"""190e44765fa011e5bc57005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21181001.0,,,,indexed,32.0,,25223442.0,1442768297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-09-20 17:03:48.668441,26809.0,330.0
,,2015-09-20 14:01:41.879926,slurm_normal,1442768626.0,0,,1.0,main_w1_handler0,2445171,10364884,False,,1677188292,bam,4647518.roundup,slurm,,132112168.0,corral-repl,,,,"""190e44765fa011e5bc57005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21181002.0,,,,indexed,32.0,,25223442.0,1442768312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-09-20 17:03:48.037350,26809.0,314.0
,,2015-08-19 15:30:20.345001,slurm_normal,1440027975.0,0,,1.0,main_w2_handler1,2326527,10150183,False,,2581882712,bam,4423363.roundup,slurm,,132112168.0,corral-repl,,,,"""2476db5c468711e5a070005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,20825587.0,,,,indexed,32.0,,24746884.0,1440027021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-08-19 23:46:17.739681,26809.0,954.0
,,2015-08-19 15:30:19.458361,slurm_normal,1440027986.0,0,,1.0,main_w2_handler1,2326527,10150182,False,,2589540929,bam,4423370.roundup,slurm,,132112168.0,corral-repl,,,,"""2476db5c468711e5a070005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,20825586.0,,,,indexed,32.0,,24746884.0,1440027140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-08-19 23:46:29.806282,26809.0,846.0
,,2015-09-29 20:36:11.320305,slurm_normal,1443560013.0,0,,1.0,main_w2_handler1,2440173,10463267,False,,7535382135,bam,4739830.roundup,slurm,,132112168.0,corral-repl,121183059.0,fasta,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""no""","""no""","""60""",1,21153939.0,,21126468.0,,history,32.0,,25074298.0,1443558988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-09-29 20:53:35.562376,68400.0,1025.0
,,2015-10-02 19:16:13.176354,slurm_normal,1443813739.0,0,,1.0,main_w1_handler2,2451497,10491834,False,,687231801,bam,4767893.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21348804.0,,,,indexed,32.0,,25485071.0,1443813393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-02 19:22:22.609693,24355.0,346.0
,,2015-10-02 19:16:16.963601,slurm_normal,1443813739.0,0,,1.0,main_w1_handler1,2451497,10491836,False,,960243267,bam,4767898.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21348806.0,,,,indexed,32.0,,25485071.0,1443813414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-02 19:22:27.032688,24355.0,325.0
,,2015-12-11 11:28:47.420007,slurm_normal,1449833473.0,0,,1.0,main_w2_handler1,2532908,11149587,False,,432046197,bam,5418498.roundup,slurm,,132112168.0,corral-repl,7088126.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""60""",1,22386593.0,,22362557.0,,history,32.0,,26685977.0,1449833359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-11 11:31:14.887145,75026.0,114.0
,,2015-10-19 15:03:22.078603,slurm_normal,1445267320.0,0,,1.0,main_w1_handler2,2468620,10640438,False,,960243267,bam,4905110.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21501273.0,,,,indexed,32.0,,25641960.0,1445267024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-19 15:08:44.960690,71000.0,296.0
,,2015-10-19 15:03:18.292071,slurm_normal,1445267291.0,0,,1.0,main_w2_handler1,2468620,10640435,False,,687231801,bam,4905108.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21501271.0,,,,indexed,32.0,,25641960.0,1445267015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-19 15:08:17.449331,71000.0,276.0
,,2015-10-18 12:24:20.906191,slurm_normal,1445171373.0,0,,1.0,main_w2_handler0,2474490,10620068,False,,960243267,bam,4889424.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21571144.0,,,,indexed,32.0,,25753126.0,1445171072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-18 12:29:36.898389,71124.0,301.0
,,2015-10-18 12:24:19.767656,slurm_normal,1445171346.0,0,,1.0,main_w2_handler1,2474490,10620067,False,,687231801,bam,4889423.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,21571114.0,,,,indexed,32.0,,25753126.0,1445171072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-18 12:29:09.681409,71124.0,274.0
,,2015-10-20 20:22:31.856639,slurm_normal,1445394659.0,0,,1.0,main_w1_handler0,2477092,10663039,False,,1917971013,bam,4928819.roundup,slurm,,132112168.0,corral-repl,,,,"""41e102a0776811e5a233005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21646535.0,,,,indexed,32.0,,25801266.0,1445394203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-21 02:31:01.164370,26809.0,456.0
