chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
26.0,len,2017-12-15 08:42:05.598467,slurm_normal,1513327359.0,0.0,,1.0,main_w3_handler1,3366752,17815261,False,,26,len,11883858,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/776/dataset_22776586.dat""","""?""",,"[{'src': 'hda', 'id': 32944835}]",32.0,,42677125,1513327355.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-15 08:42:41.598448,6835,4.0
12.0,len,2017-07-25 18:17:28.287799,slurm_normal,1501006723.0,0.0,,1.0,main_w4_handler0,3197528,16416154,False,,12,len,10481260.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/722/dataset_20722171.dat""","""?""",,"[{'src': 'hda', 'id': 30607807}]",32.0,,39464727,1501006679.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-25 18:18:47.140573,109177,44.0
12.0,len,2017-10-30 18:49:12.774073,slurm_normal,1509389417.0,0.0,,1.0,main_w4_handler1,3304860,17267830,False,,12,len,11327619,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/935/dataset_21935065.dat""","""?""",,"[{'src': 'hda', 'id': 31970588}]",32.0,,41624199,1509389413.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-30 18:50:28.267875,105153,4.0
36.0,len,2017-07-25 21:46:04.660615,slurm_normal,1501019192.0,0.0,,1.0,main_w4_handler1,3200346,16418258,False,,36,len,10483491.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/725/dataset_20725439.dat""","""?""",,"[{'src': 'hda', 'id': 30611900}]",32.0,,39462988,1501019188.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-25 21:46:32.679497,109295,4.0
35.0,len,2017-07-25 23:04:17.314280,slurm_normal,1501023884.0,0.0,,1.0,main_w4_handler0,3200346,16418794,False,,35,len,10484037.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/726/dataset_20726245.dat""","""?""",,"[{'src': 'hda', 'id': 30612714}]",32.0,,39462988,1501023881.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-25 23:04:46.563918,109295,3.0
9645.0,len,2017-07-26 22:07:42.047237,slurm_normal,1501106889.0,0.0,,1.0,main_w4_handler1,3197831,16428933,False,,9645,len,10495930.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/743/dataset_20743399.dat""","""?""",,"[{'src': 'hda', 'id': 30630693}]",32.0,,39532763,1501106885.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-26 22:08:11.829780,109193,4.0
31.0,len,2017-10-13 09:55:27.255770,slurm_normal,1507888579.0,0.0,,1.0,main_w4_handler1,3286099,17093638,False,,31,len,11150062.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/672/dataset_21672978.dat""","""?""",,"[{'src': 'hda', 'id': 31675123}]",32.0,,41264302,1507888575.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-13 09:56:25.446102,112949,4.0
31.0,len,2017-10-13 09:51:55.939907,slurm_normal,1507888352.0,0.0,,1.0,main_w3_handler1,3286077,17093603,False,,31,len,11150019.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/672/dataset_21672939.dat""","""?""",,"[{'src': 'hda', 'id': 31675084}]",32.0,,41264302,1507888348.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-13 09:52:38.027161,112949,4.0
31.0,len,2017-10-13 11:36:01.776879,slurm_normal,1507894584.0,0.0,,1.0,main_w3_handler0,3277619,17094198,False,,31,len,11150688.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/673/dataset_21673875.dat""","""?""",,"[{'src': 'hda', 'id': 31676389}]",32.0,,41265584,1507894580.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-13 11:36:29.103501,112950,4.0
11023.0,len,2017-07-26 22:06:20.987045,slurm_normal,1501106807.0,0.0,,1.0,main_w3_handler0,3197831,16428915,False,,11023,len,10495902.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/743/dataset_20743381.dat""","""?""",,"[{'src': 'hda', 'id': 30630675}]",32.0,,39532763,1501106803.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-26 22:06:52.752743,109193,4.0
145667.0,len,2017-07-27 09:18:26.004535,slurm_normal,1501147137.0,0.0,,1.0,main_w4_handler0,3202007,16431838,False,,145667,len,10498912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/747/dataset_20747348.dat""","""lei""",,"[{'src': 'hda', 'id': 30634967}]",32.0,,39285304,1501147130.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-27 09:18:58.885456,96266,7.0
31.0,len,2017-10-16 05:58:55.504924,slurm_normal,1508133552.0,0.0,,1.0,main_w3_handler1,3288323,17108005,False,,31,len,11165175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693338.dat""","""?""",,"[{'src': 'hda', 'id': 31698759}]",32.0,,41219313,1508133547.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 05:59:14.447039,113213,5.0
31.0,len,2017-10-16 05:59:07.495377,slurm_normal,1508133565.0,0.0,,1.0,main_w4_handler1,3288295,17108009,False,,31,len,11165178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693342.dat""","""?""",,"[{'src': 'hda', 'id': 31698763}]",32.0,,41307707,1508133560.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 05:59:27.366434,113136,5.0
20.0,len,2017-07-29 20:58:45.579525,slurm_normal,1501361952.0,0.0,,1.0,main_w3_handler1,3201318,16457265,False,,20,len,10525306.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/781/dataset_20781664.dat""","""?""",,"[{'src': 'hda', 'id': 30673396}]",32.0,,39478371,1501361949.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-29 20:59:16.115323,109329,3.0
18.0,len,2017-07-30 11:44:41.005293,slurm_normal,1501415108.0,0.0,,1.0,main_w3_handler0,3206690,16459478,False,,18,len,10527568.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/785/dataset_20785433.dat""","""?""",,"[{'src': 'hda', 'id': 30677747}]",32.0,,39596634,1501415103.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-30 11:45:10.416910,1770,5.0
37.0,len,2017-10-01 00:07:19.503941,slurm_normal,1506816456.0,0.0,,1.0,main_w3_handler0,3271585,16978793,False,,37,len,11046242.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/505/dataset_21505963.dat""","""?""",,"[{'src': 'hda', 'id': 31490073}]",32.0,,40977633,1506816453.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-01 00:07:39.412753,112514,3.0
35.0,len,2017-07-30 19:19:17.604097,slurm_normal,1501442387.0,0.0,,1.0,main_w4_handler0,1778528,16461376,False,,35,len,10529402.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/788/dataset_20788157.dat""","""?""",,"[{'src': 'hda', 'id': 30683921}]",32.0,,39599937,1501442384.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-30 19:19:49.929477,44458,3.0
607.0,len,2017-07-31 12:53:21.768657,slurm_normal,1501505631.0,0.0,,1.0,main_w3_handler0,3207467,16467052,False,,607,len,10535028.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/796/dataset_20796281.dat""","""?""",,"[{'src': 'hda', 'id': 30694074}]",32.0,,39606527,1501505626.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-07-31 12:53:52.039643,71567,5.0
13.0,len,2017-08-03 06:40:31.067366,slurm_normal,1501742457.0,0.0,,1.0,main_w4_handler0,2783609,16495132,False,,13,len,10564634.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/839/dataset_20839292.dat""","""?""",,"[{'src': 'hda', 'id': 30743144}]",32.0,,39686665,1501742453.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-03 06:41:01.140181,67002,4.0
31.0,len,2017-10-02 08:25:52.815137,slurm_normal,1506932771.0,0.0,,1.0,main_w4_handler1,3272827,16983626,False,,31,len,11050755.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/512/dataset_21512841.dat""","""?""",,"[{'src': 'hda', 'id': 31497300}]",32.0,,40994403,1506932766.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-02 08:26:13.095103,6835,5.0
31.0,len,2017-10-19 06:17:55.153769,slurm_normal,1508394024.0,0.0,,1.0,main_w3_handler1,3291941,17141595,False,,31,len,11198876,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740114.dat""","""?""",,"[{'src': 'hda', 'id': 31752668}]",32.0,,41382721,1508394013.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:21:48.329522,113931,11.0
31.0,len,2017-11-10 13:49:44.710950,slurm_normal,1510321798.0,0.0,,1.0,main_w4_handler1,3320119,17409939,False,,31,len,11471825,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/171/dataset_22171183.dat""","""?""",,"[{'src': 'hda', 'id': 32230033}]",32.0,,41911899,1510321794.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-11-10 13:49:59.638990,113324,4.0
144354.0,len,2017-08-06 15:47:34.255890,slurm_normal,1502034500.0,0.0,,1.0,main_w3_handler0,3214107,16515357,False,,144354,len,10584929.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/868/dataset_20868043.dat""","""?""",,"[{'src': 'hda', 'id': 30775502}]",32.0,,39733218,1502034497.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-06 15:48:23.635329,109844,3.0
31.0,len,2017-10-19 06:18:13.415332,slurm_normal,1508393960.0,0.0,,1.0,main_w4_handler1,3285320,17141601,False,,31,len,11198853,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740120.dat""","""?""",,"[{'src': 'hda', 'id': 31752674}]",32.0,,41382760,1508393950.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:19:23.771413,113559,10.0
1813757.0,len,2017-08-07 18:26:47.868419,slurm_normal,1502130440.0,0.0,,1.0,main_w3_handler1,3192350,16523142,False,,1813757,len,10592632.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/878/dataset_20878693.dat""","""?""",,"[{'src': 'hda', 'id': 30787877}]",32.0,,39159776,1502130436.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-07 18:27:23.645742,81858,4.0
144354.0,len,2017-08-07 21:06:45.272316,slurm_normal,1502140067.0,0.0,,1.0,main_w4_handler1,3214545,16524111,False,,144354,len,10593594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/879/dataset_20879940.dat""","""?""",,"[{'src': 'hda', 'id': 30789186}]",32.0,,39755948,1502140062.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-07 21:07:50.150300,109844,5.0
320.0,len,2017-08-08 14:14:55.585175,slurm_normal,1502201720.0,0.0,,1.0,main_w3_handler0,3211026,16529425,False,,320,len,10598707.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/886/dataset_20886725.dat""","""?""",,"[{'src': 'hda', 'id': 30796669}]",32.0,,39687024,1502201716.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-08 14:15:22.055859,71567,4.0
82.0,len,2017-08-08 18:29:29.385843,slurm_normal,1502217000.0,0.0,,1.0,main_w3_handler0,3196653,16532111,False,,82,len,10602500.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/890/dataset_20890221.dat""","""?""",,"[{'src': 'hda', 'id': 30800298}]",32.0,,39382165,1502216996.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-08 18:30:04.859510,109140,4.0
30840.0,len,2017-12-15 16:10:22.507776,slurm_normal,1513354245.0,0.0,,1.0,main_w4_handler1,3366120,17820019,False,,30840,len,11888804,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/783/dataset_22783518.dat""","""?""",,"[{'src': 'hda', 'id': 32952108}]",32.0,,42669031,1513354238.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-15 16:10:47.394049,93144,7.0
8.0,len,2017-10-02 17:06:05.359254,slurm_normal,1506964067.0,0.0,,1.0,main_w4_handler0,3143699,16989257,False,,8,len,11055328.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/521/dataset_21521195.dat""","""?""",,"[{'src': 'hda', 'id': 31505789}]",32.0,,40999855,1506964063.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-02 17:08:01.454615,107259,4.0
38.0,len,2017-08-11 12:03:11.143195,slurm_normal,1502453015.0,0.0,,1.0,main_w3_handler1,2742820,16558031,False,,38,len,10629090.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/926/dataset_20926138.dat""","""?""",,"[{'src': 'hda', 'id': 30839117}]",32.0,,39814567,1502453012.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-11 12:03:37.488614,38945,3.0
22.0,len,2017-08-14 15:26:13.227086,slurm_normal,1502724401.0,0.0,,1.0,main_w4_handler0,3221712,16577207,False,,22,len,10648325.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/952/dataset_20952623.dat""","""?""",,"[{'src': 'hda', 'id': 30868234}]",32.0,,39861337,1502724397.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-14 15:26:47.002193,110136,4.0
8.0,len,2017-10-02 17:01:27.253753,slurm_normal,1506963732.0,0.0,,1.0,main_w4_handler1,3143699,16989028,False,,8,len,11055240.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/520/dataset_21520815.dat""","""""",,"[{'src': 'hda', 'id': 31505409}]",32.0,,40999855,1506963727.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-02 17:02:22.855889,107259,5.0
12.0,len,2018-02-11 15:44:34.784223,slurm_normal,1518363899.0,0.0,7680.0,1.0,main_w3_handler0,3405393,18342561,False,,12,len,12426865,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/535/dataset_23535366.dat""","""?""",,"[{'src': 'hda', 'id': 33795302}]",32.0,,43440990,1518363897.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2018-02-11 15:45:01.545794,120650,2.0
14.0,len,2017-08-15 13:14:42.831373,slurm_normal,1502802907.0,0.0,,1.0,main_w3_handler1,3222518,16584990,False,,14,len,10656329.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/962/dataset_20962878.dat""","""?""",,"[{'src': 'hda', 'id': 30879466}]",32.0,,39861337,1502802903.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-15 13:15:10.164339,110136,4.0
537.0,len,2017-12-16 00:34:06.954300,slurm_normal,1513384476.0,0.0,,1.0,main_w3_handler0,3300132,17823364,False,,537,len,11891870,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/788/dataset_22788169.dat""","""?""",,"[{'src': 'hda', 'id': 32958527}]",32.0,,41557999,1513384473.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-16 00:34:38.598488,91348,3.0
3864.0,len,2017-12-16 02:23:55.689014,slurm_normal,1513391122.0,0.0,,1.0,main_w4_handler1,3367540,17823634,False,,3864,len,11892922,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/788/dataset_22788495.dat""","""?""",,"[{'src': 'hda', 'id': 32958861}]",32.0,,41557999,1513391118.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-16 02:25:23.307979,91348,4.0
4591.0,len,2017-12-16 02:23:11.359474,slurm_normal,1513391104.0,0.0,,1.0,main_w4_handler0,3367540,17823628,False,,4591,len,11892887,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/788/dataset_22788489.dat""","""?""",,"[{'src': 'hda', 'id': 32958855}]",32.0,,41557999,1513391100.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-16 02:25:05.440698,91348,4.0
4431.0,len,2017-12-16 02:23:35.432465,slurm_normal,1513391107.0,0.0,,1.0,main_w4_handler0,3367540,17823632,False,,4431,len,11892888,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/788/dataset_22788493.dat""","""?""",,"[{'src': 'hda', 'id': 32958859}]",32.0,,41557999,1513391103.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-16 02:25:08.465311,91348,4.0
19.0,len,2017-08-16 10:49:20.013307,slurm_normal,1502880589.0,0.0,,1.0,main_w3_handler1,3223561,16592695,False,,19,len,10664537.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/973/dataset_20973609.dat""","""?""",,"[{'src': 'hda', 'id': 30890815}]",32.0,,39861337,1502880585.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-16 10:49:51.587619,110136,4.0
13.0,len,2017-08-16 12:23:10.302552,slurm_normal,1502886220.0,0.0,,1.0,main_w3_handler0,3223561,16593175,False,,13,len,10665070.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/974/dataset_20974329.dat""","""?""",,"[{'src': 'hda', 'id': 30891581}]",32.0,,39861337,1502886212.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-16 12:23:43.790848,110136,8.0
22348.0,len,2017-08-17 23:40:40.672738,slurm_normal,1503013278.0,0.0,,1.0,main_w4_handler0,3210904,16605550,False,,22348,len,10677502.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/020/991/dataset_20991304.dat""","""?""",,"[{'src': 'hda', 'id': 30909972}]",32.0,,39817591,1503013275.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-17 23:41:20.901625,61840,3.0
37.0,len,2017-10-02 21:23:06.769624,slurm_normal,1506979475.0,0.0,,1.0,main_w4_handler1,3271585,16993979,False,,37,len,11058074.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/528/dataset_21528478.dat""","""hg38""",,"[{'src': 'hda', 'id': 31514181}]",32.0,,40977633,1506979471.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-02 21:24:41.497937,112514,4.0
48.0,len,2017-08-23 17:10:03.663595,slurm_normal,1503508227.0,0.0,,1.0,main_w3_handler1,1683849,16642397,False,,48,len,10714981.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/042/dataset_21042245.dat""","""?""",,"[{'src': 'hda', 'id': 30967265}]",32.0,,39464132,1503508224.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-23 17:10:30.450641,15109,3.0
11.0,len,2017-08-22 01:37:08.533780,slurm_normal,1503365855.0,0.0,,1.0,main_w4_handler1,3228906,16628226,False,,11,len,10700512.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/022/dataset_21022390.dat""","""?""",,"[{'src': 'hda', 'id': 30945076}]",32.0,,39624822,1503365852.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-22 01:37:38.967022,73455,3.0
31.0,len,2017-10-19 23:14:53.075475,slurm_normal,1508454964.0,0.0,,1.0,main_w4_handler0,3279081,17150342,False,,31,len,11208257,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/753/dataset_21753816.dat""","""?""",,"[{'src': 'hda', 'id': 31767981}]",32.0,,41144181,1508454961.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 23:16:20.115902,113046,3.0
797618.0,len,2017-08-23 06:38:39.607987,slurm_normal,1503470345.0,0.0,,1.0,main_w4_handler1,3227169,16638179,False,,797618,len,10710562.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/035/dataset_21035915.dat""","""?""",,"[{'src': 'hda', 'id': 30960266}]",32.0,,40016046,1503470342.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-23 06:39:08.463174,110331,3.0
31.0,len,2017-11-17 12:39:59.394412,slurm_normal,1510922447.0,0.0,,1.0,main_w3_handler0,3328886,17492887,False,,31,len,11551425,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/291/dataset_22291054.dat""","""?""",,"[{'src': 'hda', 'id': 32372481}]",32.0,,42062106,1510922443.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-11-17 12:40:48.993148,113083,4.0
5524825.0,len,2017-08-23 22:14:45.884900,slurm_normal,1503526537.0,0.0,,1.0,main_w3_handler1,3230921,16644659,False,,5524825,len,10717198.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/045/dataset_21045372.dat""","""?""",,"[{'src': 'hda', 'id': 30970609}]",32.0,,39135967,1503526533.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-23 22:15:41.510008,68413,4.0
115014.0,len,2017-08-23 15:01:25.945083,slurm_normal,1503500513.0,0.0,,1.0,main_w3_handler0,3230905,16641608,False,,115014,len,10714064.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/041/dataset_21041129.dat""","""?""",,"[{'src': 'hda', 'id': 30966135}]",32.0,,39660656,1503500509.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-08-23 15:01:54.763763,80827,4.0
31.0,len,2017-10-19 06:29:33.311058,slurm_normal,1508394622.0,0.0,,1.0,main_w3_handler1,3284792,17141800,False,,31,len,11199073,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740334.dat""","""?""",,"[{'src': 'hda', 'id': 31752888}]",32.0,,41383051,1508394619.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:31:13.420940,113509,3.0
