chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_sam,input_sam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.input_sam,parameters.input_sam.values,parameters.input_sam|__identifier__,parameters.interleave,parameters.output_per_read_group_selector,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.single_paired_end_type.__current_case__,parameters.single_paired_end_type.read2_max_bases_to_write,parameters.single_paired_end_type.read2_trim,parameters.single_paired_end_type.single_paired_end_type_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-08 15:07:57.271132,slurm_normal,1510153708.0,0,,1.0,main_w4_handler1,3310196,17381453,False,,12817936,bam,11443236,slurm,,132112168.0,corral-repl,,"""953c2678c49611e79982005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32152364}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,,1510153699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-11-08 15:08:33.498457,111139.0,9.0
,,2017-12-15 15:41:23.216458,slurm_normal,1513352612.0,0,,1.0,main_w4_handler1,3320786,17819801,False,,377504704,bam,11888552,slurm,,132112168.0,corral-repl,,"""65180d24e1ae11e79266005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32951775}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,,1513352561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-15 15:43:42.464102,111139.0,51.0
,,2017-12-12 20:54:55.840087,slurm_normal,1513112146.0,0,,1.0,main_w4_handler1,3363351,17789426,False,,447445379,bam,11858271,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32885181}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513112106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 20:55:49.034047,111139.0,40.0
,,2015-03-12 14:07:39.303518,slurm_normal_single_16gb,1426169390.0,0,,1.0,main_w1_handler0,2235279,8929363,False,,782044214,sam,3133255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18832774,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,21577819.0,1426169266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-03-12 14:09:53.126853,42675.0,124.0
,,2017-12-16 15:09:42.418779,slurm_normal,1513438602.0,0,,1.0,main_w3_handler1,3367838,17825429,False,,22945,sam,11898894,slurm,,132112168.0,corral-repl,,"""225d9e5ce27311e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32964828}]",,,"""per_sam_file""",,"""true""","""""","""""",,,1,,,paired,32.0,,,1513438597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-16 15:36:45.208857,31180.0,5.0
,,2017-11-08 20:58:01.176400,slurm_normal,1510175063.0,0,,1.0,main_w3_handler1,3317290,17386949,False,,410394904,bam,11448568,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32160488}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1510175035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-11-08 21:04:30.491333,111139.0,28.0
,,2015-11-15 08:29:27.002565,slurm_normal_16gb,1447579961.0,0,,1.0,main_w2_handler0,2470426,10906460,False,,1482799702,bam,5160119.roundup,slurm,,132112168.0,corral-repl,,"""f9e67b468b7211e5895b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",22009553,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26286753.0,1447579372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-15 09:32:44.228751,50053.0,589.0
,,2015-12-08 17:36:12.385102,slurm_normal_16gb,1449597796.0,0,,1.0,main_w2_handler1,2531440,11119705,False,,25442099,sam,5385854.roundup,slurm,,132112168.0,corral-repl,,"""2b06d1a09dd211e5bda6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",22352149,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,25813596.0,1449597773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-08 18:03:19.350929,31180.0,23.0
,,2015-12-14 01:41:18.908675,slurm_normal_16gb,1450058952.0,0,,1.0,main_w1_handler0,2537319,11169244,False,,2739742,sam,5438729.roundup,slurm,,132112168.0,corral-repl,,"""c3e60776a20311e5b21a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",22437866,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,25813596.0,1450058946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-14 02:09:15.863193,31180.0,6.0
,,2014-11-11 02:34:57.709828,rodeo_normal,1415673307.0,0,,1.0,main_w2_handler1,2084398,8140286,False,,84641,sam,1978896.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""""","""""","""wolbEndo_OF_DROSOPHIL""","""False""","""False""",17492374,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,17942937.0,1415673304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-11 02:35:12.278461,51515.0,3.0
,,2015-05-18 22:22:48.704258,slurm_normal_16gb,1431987789.0,0,,1.0,main_w1_handler0,2310999,9490918,False,,1080827,sam,3813459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19746489,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23152293.0,1431987786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-18 22:23:11.304148,63631.0,3.0
,,2014-11-24 20:01:07.072456,slurm_normal_single_16gb,1416859331.0,0,,1.0,main_w2_handler0,2128409,8241275,False,,79397047,bam,2104729.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""""","""hg_g1k_v37""","""False""","""False""",17668348,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,19755542.0,1416859280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-24 20:02:19.492107,56412.0,51.0
,,2014-11-12 21:44:30.801674,rodeo_normal,1415828886.0,0,,1.0,main_w2_handler0,2116184,8153286,False,,23678240,sam,1995675.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",17517637,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,17319183.0,1415828880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-12 21:48:10.078043,31180.0,6.0
,,2016-09-25 00:33:33.533436,slurm_normal_16gb,1474766241.0,0,,1.0,main_w4_handler1,2820669,13934213,False,,1706695740,sam,8156838.roundup,slurm,,132112168.0,corral-repl,,"""aecfefc482b711e6a028005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553bbeb6abc97bbcb'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,32967606.0,1474765967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-09-25 01:17:23.659069,90219.0,274.0
,,2017-11-08 20:57:54.208341,slurm_normal,1510174998.0,0,,1.0,main_w3_handler1,3317290,17386936,False,,405859967,bam,11448543,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32160470}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1510174944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-11-08 21:03:59.779414,111139.0,54.0
,,2016-10-13 00:02:16.679425,slurm_normal_16gb,1476320671.0,0,,1.0,main_w3_handler1,2436463,14068517,False,,108833046,sam,8286015.roundup,slurm,,132112168.0,corral-repl,,"""4389d71490d811e6a1ba005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d729074770389400'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,33576957.0,1476320642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-10-13 01:04:32.488945,69128.0,29.0
,,2014-12-13 14:19:28.171316,slurm_normal_single_16gb,1418482823.0,0,,1.0,main_w2_handler1,2141695,8410301,False,,6076237330,bam,552630.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""False""",17869138,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,2.0,,17707244.0,1418480375.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-12-13 15:00:38.740142,41000.0,2448.0
,,2014-12-03 18:10:25.531387,slurm_normal_single_16gb,1417645224.0,0,,1.0,main_w2_handler1,2137212,8312370,False,,1538809675,sam,2190936.roundup,slurm,,132112264.0,corral-repl,,"""a46264ee7b1711e488bc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""True""","""True""",17773627,,,,"""per_sam_file""",,"""False""","""""","""""",,,0,,,single,32.0,,18221273.0,1417644898.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-12-03 22:20:26.919622,42675.0,326.0
,,2017-11-08 20:58:00.326870,slurm_normal,1510175173.0,0,,1.0,main_w4_handler1,3317290,17386948,False,,195964236,bam,11448614,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32160487}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1510175157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-11-08 21:06:20.137964,111139.0,16.0
,,2017-12-12 18:46:21.664854,slurm_normal,1513104790.0,0,,1.0,main_w4_handler0,3320786,17787930,False,,444324326,bam,11856777,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32881012}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513104746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 18:53:15.053766,111139.0,44.0
,,2015-02-20 01:43:13.731776,slurm_normal_single_16gb,1424396787.0,0,,1.0,main_w1_handler1,2212800,8773088,False,,23188341,bam,2843960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18582006,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,21233889.0,1424396782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-02-20 01:46:30.587831,59533.0,5.0
,,2017-05-08 09:48:24.217557,slurm_normal,1494236993.0,0,,1.0,main_w4_handler0,3102220,15777977,False,,519698993,bam,9884430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29514413}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,37829104.0,1494236909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-05-08 09:49:54.438546,105456.0,84.0
,,2015-10-21 12:59:08.007077,slurm_normal_16gb,1445432778.0,0,,1.0,main_w2_handler1,2479605,10672845,False,,29434081,bam,4934618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",21658470,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,25811607.0,1445432757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-10-21 13:06:23.091331,,21.0
,,2015-10-21 12:58:58.902156,slurm_normal_16gb,1445432560.0,0,,1.0,main_w2_handler1,2479605,10672833,False,,47744528,bam,4934537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",21657682,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,25811607.0,1445432551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-10-21 13:02:47.090612,,9.0
,,2015-05-29 02:49:25.981929,slurm_normal_16gb,1432869470.0,0,,1.0,main_w2_handler0,2322491,9558208,False,,18907021,sam,3871807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19849092,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23013333.0,1432869450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-29 03:17:56.284010,38914.0,20.0
,,2015-12-18 22:07:50.635760,slurm_normal_16gb,1450478025.0,0,,1.0,main_w1_handler0,2218157,11234308,False,,90028244,sam,5510735.roundup,slurm,,132112168.0,corral-repl,,"""a7fa6362a5d311e5ac2f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",22536684,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26810802.0,1450477968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-18 22:33:50.283577,58641.0,57.0
,,2016-01-06 23:04:17.245521,slurm_normal_16gb,1452123051.0,0,,1.0,main_w1_handler1,2218157,11399049,False,,424693439,sam,5666371.roundup,slurm,,132112168.0,corral-repl,,"""b22838dcb4c911e59dcc005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""""","""hg38""","""False""","""False""",22767793,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26810802.0,1452122847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-01-06 23:30:54.924619,58641.0,204.0
,,2017-06-05 21:29:45.107177,slurm_normal,1496698231.0,0,,1.0,main_w3_handler0,1820901,16020009,False,,39511408,bam,10112000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29899270}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,38455312.0,1496698194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-06-05 21:30:32.609516,45714.0,37.0
,,2015-07-01 17:17:19.323431,slurm_normal_16gb,1435835167.0,0,,1.0,main_w1_handler0,2360600,9775888,False,,13915299,sam,4082921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20205928,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23913596.0,1435835162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-02 11:06:10.359889,31180.0,5.0
,,2015-06-22 02:45:54.151773,slurm_normal_16gb,1434941185.0,0,,1.0,main_w1_handler0,2342487,9703372,False,,395579,sam,4011598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""""","""""","""danRer7""","""False""","""False""",20086976,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,23638128.0,1434941179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-06-22 02:46:27.709778,,6.0
,,2015-07-19 19:15:51.912371,slurm_normal_16gb,1437333769.0,0,,1.0,main_w1_handler1,2380867,9909025,False,,9235634,sam,4197502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",20422779,,"""EBLANA_R1_combined.fastq""",,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,24204305.0,1437333761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-19 19:22:52.624648,50969.0,8.0
,,2015-07-01 17:15:48.809300,slurm_normal_16gb,1435771045.0,0,,1.0,main_w1_handler2,2360600,9775873,False,,10090090,sam,4078314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20205917,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23913596.0,1435771039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-01 17:17:29.719393,31180.0,6.0
