create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_dbkey,parameters.input1_species,parameters.input1|__identifier__,parameters.max_size,parameters.min_size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-01 18:42:40.761058,slurm_normal,1472755438.0,0.0,,1.0,main_w3_handler1,2746280,13764918,False,,205196061,maf,7986155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5061a30dbdf02b4aa'}]",,,,"""0""","""500""",32.0,,31010930,1472755394.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-09-01 18:44:08.616890,,44.0
2016-09-01 19:08:57.747355,slurm_normal,1472757041.0,0.0,,1.0,main_w4_handler1,2746280,13765080,False,,205196061,maf,7986377.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5061a30dbdf02b4aa'}]",,,,"""0""","""500""",32.0,,31010930,1472756959.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-09-01 19:10:44.127689,,82.0
2016-09-02 17:04:43.971080,slurm_normal,1472835934.0,0.0,,1.0,main_w3_handler0,2746280,13771210,False,,213707745,maf,7992387.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524769fc2d4e4ea09'}]",,,,"""0""","""500""",32.0,,31010930,1472835895.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-09-02 17:05:38.277752,,39.0
2017-01-11 19:23:19.762659,slurm_normal,1484162636.0,0.0,,1.0,main_w4_handler0,2953280,14742857,False,,170330406,maf,8907597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27895749}]",,,,"""0""","""500""",32.0,,35325517,1484162604.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-01-11 19:24:02.002443,,32.0
2017-01-12 20:50:38.363638,slurm_normal,1484254293.0,0.0,,1.0,main_w3_handler1,2950917,14753725,False,,141694314,maf,8917743.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27911576}]",,,,"""0""","""1000""",32.0,,35276629,1484254245.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-01-12 20:51:37.988175,,48.0
2016-11-07 04:52:23.351871,slurm_normal,1478494351.0,0.0,,1.0,main_w4_handler1,2749263,14268862,False,,4274197,maf,8477440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/356/dataset_16356838.dat""","""Bombyx_mori_ASM15162v1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee5c9b00a43a6700'}]",,,,"""0""","""1""",32.0,,33811881,1478494345.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-11-07 04:52:33.294885,62349.0,6.0
2017-03-21 22:09:03.063201,slurm_normal,1490134155.0,0.0,,1.0,main_w3_handler0,2386135,15359402,False,,74206935,maf,9498138.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 28865666}]",,,,"""10""","""0""",32.0,,36258880,1490134146.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-03-21 22:09:17.122709,59431.0,9.0
2016-12-04 01:54:13.473653,slurm_normal,1480829999.0,0.0,,1.0,main_w4_handler1,2750890,14483037,False,,90549531,maf,8674136.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27491197}]",,,,"""0""","""1000""",32.0,,34572662,1480829990.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-12-04 07:06:24.468650,68223.0,9.0
2016-12-08 21:54:55.853499,slurm_normal,1481234223.0,0.0,,1.0,main_w4_handler0,2750890,14522440,False,,80686288,maf,8704990.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27549489}]",,,,"""0""","""1000""",32.0,,34572662,1481234119.0,ok,1023996.0,maf_limit_size1,1.0.1,,2016-12-08 21:57:07.961666,68223.0,104.0
2014-10-30 06:16:26.475671,rodeo_normal,1414649886.0,0.0,,1.0,main_w1_handler1,1988461,8070199,False,,80636780,maf,97897.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17376471,,,,,"""0""","""7""",1.0,,17019895,1414649802.0,ok,835576.0,maf_limit_size1,1.0.1,,2014-10-30 06:18:09.292231,51463.0,84.0
2014-10-02 13:56:45.592949,roundup_single,1412258227.0,0.0,,1.0,main_w2_handler1,2065408,7918374,False,,1726087,maf,1897562,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122232,,,,,"""0""","""1000""",1.0,,17210786,1412258218.0,ok,835576.0,maf_limit_size1,1.0.1,,2014-10-02 13:57:12.407492,4252.0,9.0
2014-10-03 08:29:38.823424,roundup_single,1412324995.0,0.0,,1.0,main_w2_handler0,2065408,7923150,False,,1123806,maf,1902891,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122197,,,,,"""0""","""1000""",32.0,,17210786,1412324992.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:29:57.734892,4252.0,3.0
2014-10-03 08:29:29.462554,roundup_single,1412324983.0,0.0,,1.0,main_w1_handler0,2065408,7923149,False,,48750,maf,1902890,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122196,,,,,"""0""","""1000""",32.0,,17210786,1412324980.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:29:44.934444,4252.0,3.0
2014-10-03 08:30:02.898429,roundup_single,1412325017.0,0.0,,1.0,main_w2_handler1,2065408,7923152,False,,45831,maf,1902893,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122203,,,,,"""0""","""1000""",32.0,,17210786,1412325014.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:30:18.972909,4252.0,3.0
2017-03-24 20:52:29.550891,slurm_normal,1490388759.0,0.0,,1.0,main_w3_handler0,3045032,15391303,False,,134805238,maf,9527215.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28917063}]",,,,"""0""","""500""",32.0,,36150511,1490388751.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-03-24 20:52:47.368241,,8.0
2017-01-27 04:15:21.396861,slurm_normal,1485490534.0,0.0,,1.0,main_w4_handler1,2950917,14885446,False,,208238948,maf,9044943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28105640}]",,,,"""0""","""1000""",32.0,,35276629,1485490524.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-01-27 04:15:37.127645,,10.0
2017-02-06 19:10:13.788756,slurm_normal,1486408231.0,0.0,,1.0,main_w4_handler0,2984096,14963349,False,,176463607,maf,9120985.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28230343}]",,,,"""0""","""500""",32.0,,35849765,1486408217.0,ok,1023996.0,maf_limit_size1,1.0.1,,2017-02-06 19:10:33.362919,,14.0
2014-10-29 14:37:02.228004,rodeo_normal,1414593439.0,0.0,,1.0,main_w1_handler1,2099426,8063087,False,,690903,maf,93025.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17360891,,,,,"""0""","""16""",2.0,,17975515,1414593432.0,ok,0.0,maf_limit_size1,1.0.1,,2014-10-29 14:37:28.401147,55066.0,7.0
2014-10-30 06:12:05.492769,rodeo_normal,1414649581.0,0.0,,1.0,main_w1_handler0,1988461,8070184,False,,38666088,maf,97879.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17376476,,,,,"""0""","""7""",2.0,,17019895,1414649538.0,ok,0.0,maf_limit_size1,1.0.1,,2014-10-30 06:13:07.594847,51463.0,43.0
2014-10-30 06:11:49.006279,rodeo_normal,1414649563.0,0.0,,1.0,main_w2_handler1,1988461,8070183,False,,39013965,maf,97878.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17376478,,,,,"""0""","""7""",1.0,,17019895,1414649519.0,ok,835576.0,maf_limit_size1,1.0.1,,2014-10-30 06:12:48.813570,51463.0,44.0
2014-10-30 06:16:13.216899,rodeo_normal,1414649862.0,0.0,,1.0,main_w1_handler1,1988461,8070198,False,,76296859,maf,97895.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17376474,,,,,"""0""","""7""",1.0,,17019895,1414649783.0,ok,835576.0,maf_limit_size1,1.0.1,,2014-10-30 06:17:45.307799,51463.0,79.0
2014-09-24 14:01:39.428105,roundup_single,1411567351.0,0.0,,1.0,main_w1_handler1,2061586,7850800,False,,62963,maf,1834174,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16988566,,,,,"""500""","""100""",32.0,,17133774,1411567311.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-09-24 14:02:38.321840,,40.0
2015-01-08 05:45:31.650378,rodeo_normal,1420696039.0,0.0,,1.0,main_w2_handler0,2146054,8514241,False,,88309785,maf,715702.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18155238,,,,,"""0""","""7""",2.0,,18266164,1420695948.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-08 05:47:23.231981,51463.0,91.0
2015-01-08 05:45:40.376207,rodeo_normal,1420696044.0,0.0,,1.0,main_w2_handler1,2146054,8514242,False,,95551611,maf,715704.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18155239,,,,,"""0""","""7""",2.0,,18266164,1420695954.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-08 05:47:28.326102,51463.0,90.0
2015-01-08 05:45:54.580855,rodeo_normal,1420696032.0,0.0,,1.0,main_w1_handler1,2146054,8514249,False,,48891772,maf,715709.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18155240,,,,,"""0""","""7""",2.0,,18266164,1420695980.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-08 05:47:16.267194,51463.0,52.0
2015-01-08 05:46:06.326493,rodeo_normal,1420696021.0,0.0,,1.0,main_w2_handler1,2146054,8514253,False,,42298481,maf,715707.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18155242,,,,,"""0""","""7""",2.0,,18266164,1420695977.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-08 05:47:05.240588,51463.0,44.0
2014-11-01 02:55:48.822868,rodeo_normal,1414810568.0,0.0,,1.0,main_w1_handler1,1988461,8081930,False,,910110,maf,107939.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17397993,,,,,"""0""","""7""",2.0,,17019895,1414810558.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 02:56:11.292575,51463.0,10.0
2014-11-01 02:56:05.516696,rodeo_normal,1414810578.0,0.0,,1.0,main_w2_handler1,1988461,8081932,False,,854808,maf,107941.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17397991,,,,,"""0""","""7""",2.0,,17019895,1414810574.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 02:56:21.046233,51463.0,4.0
2014-11-01 03:33:47.246541,rodeo_normal,1414812846.0,0.0,,1.0,main_w2_handler0,1988461,8081968,False,,1066866,maf,107985.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17398044,,,,,"""0""","""7""",2.0,,17019895,1414812839.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 03:34:09.347469,51463.0,7.0
2014-11-01 15:44:03.675807,rodeo_normal,1414856761.0,0.0,,1.0,main_w2_handler0,1988461,8083141,False,,88935394,maf,108957.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17398096,,,,,"""0""","""7""",2.0,,17019895,1414856658.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 15:46:08.143696,51463.0,103.0
2014-11-01 15:45:28.727727,rodeo_normal,1414856848.0,0.0,,1.0,main_w2_handler0,1988461,8083145,False,,86166097,maf,108959.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17398089,,,,,"""0""","""7""",2.0,,17019895,1414856744.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 15:47:32.347451,51463.0,104.0
2014-11-01 21:02:29.730242,rodeo_normal,1414875844.0,0.0,,1.0,main_w1_handler0,1988461,8083789,False,,85935283,maf,109604.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17400771,,,,,"""0""","""8""",2.0,,17019895,1414875758.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 21:04:09.829689,51463.0,86.0
2014-11-01 21:02:39.357952,rodeo_normal,1414875854.0,0.0,,1.0,main_w1_handler0,1988461,8083790,False,,82081479,maf,109605.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17400769,,,,,"""0""","""8""",2.0,,17019895,1414875768.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-01 21:04:18.452550,51463.0,86.0
2015-01-09 15:25:56.383300,rodeo_normal,1420817237.0,0.0,,1.0,main_w2_handler0,2146054,8521654,False,,56012254,maf,727891.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166106,,,,,"""0""","""7""",2.0,,18266164,1420817173.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:21.446401,51463.0,64.0
2015-01-09 15:25:37.444756,rodeo_normal,1420817225.0,0.0,,1.0,main_w2_handler0,2146054,8521652,False,,58437396,maf,727887.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166105,,,,,"""0""","""7""",2.0,,18266164,1420817159.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:09.785445,51463.0,66.0
2015-01-09 15:27:28.387490,rodeo_normal,1420817334.0,0.0,,1.0,main_w2_handler1,2146054,8521669,False,,58840670,maf,727925.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166125,,,,,"""0""","""7""",2.0,,18266164,1420817272.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:29:00.543026,51463.0,62.0
2015-01-09 15:26:12.235500,rodeo_normal,1420817221.0,0.0,,1.0,main_w1_handler0,2146054,8521656,False,,22306357,maf,2442913.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166108,,,,,"""0""","""7""",32.0,,18266164,1420817194.0,ok,1023996.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:05.200169,51463.0,27.0
2015-01-09 15:26:52.866907,rodeo_normal,1420817263.0,0.0,,1.0,main_w2_handler0,2146054,8521664,False,,25601347,maf,727912.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166119,,,,,"""0""","""7""",2.0,,18266164,1420817237.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:48.027018,51463.0,26.0
2015-01-09 15:27:05.918881,rodeo_normal,1420817272.0,0.0,,1.0,main_w1_handler1,2146054,8521665,False,,22518077,maf,727917.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166120,,,,,"""0""","""7""",2.0,,18266164,1420817245.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:59.596753,51463.0,27.0
2015-01-09 15:27:17.584378,rodeo_normal,1420817319.0,0.0,,1.0,main_w1_handler0,2146054,8521668,False,,56461925,maf,2442930.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166123,,,,,"""0""","""7""",32.0,,18266164,1420817261.0,ok,1023992.0,maf_limit_size1,1.0.1,,2015-01-09 15:28:41.462202,51463.0,58.0
2015-01-09 15:26:35.414096,rodeo_normal,1420817251.0,0.0,,1.0,main_w1_handler0,2146054,8521659,False,,25357580,maf,727907.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18166112,,,,,"""0""","""7""",2.0,,18266164,1420817221.0,ok,0.0,maf_limit_size1,1.0.1,,2015-01-09 15:27:37.880379,51463.0,30.0
2014-11-04 17:35:14.144888,rodeo_normal,1415124048.0,0.0,,1.0,main_w1_handler1,1988461,8101238,False,,75749889,maf,123781.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17425717,,,,,"""0""","""7""",2.0,,17019895,1415123950.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-04 18:00:57.720430,51463.0,98.0
2014-11-04 17:34:49.142492,rodeo_normal,1415123987.0,0.0,,1.0,main_w2_handler1,1988461,8101233,False,,75807967,maf,123779.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17425723,,,,,"""0""","""7""",1.0,,17019895,1415123909.0,ok,835576.0,maf_limit_size1,1.0.1,,2014-11-04 17:59:54.564738,51463.0,78.0
2014-11-04 17:35:25.892187,rodeo_normal,1415124045.0,0.0,,1.0,main_w1_handler0,1988461,8101241,False,,77748318,maf,123783.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17425714,,,,,"""0""","""7""",2.0,,17019895,1415123950.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-04 18:04:09.849489,51463.0,95.0
2014-11-04 17:35:01.427877,rodeo_normal,1415124011.0,0.0,,1.0,main_w2_handler1,1988461,8101236,False,,77709931,maf,123780.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17425720,,,,,"""0""","""7""",2.0,,17019895,1415123917.0,ok,0.0,maf_limit_size1,1.0.1,,2014-11-04 18:00:23.732204,51463.0,94.0
2014-10-02 13:56:15.504872,roundup_single,1412258198.0,0.0,,1.0,main_w2_handler0,2065408,7918368,False,,1726087,maf,1897555,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122232,,,,,"""0""","""100""",32.0,,17210786,1412258193.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-02 13:56:41.801171,4252.0,5.0
2014-10-03 08:30:21.305224,roundup_single,1412325033.0,0.0,,1.0,main_w2_handler0,2065408,7923154,False,,116816,maf,1902895,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122205,,,,,"""0""","""1000""",32.0,,17210786,1412325031.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:30:35.387447,4252.0,2.0
2014-10-03 08:29:51.739680,roundup_single,1412325009.0,0.0,,1.0,main_w2_handler0,2065408,7923151,False,,137821,maf,1902892,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122202,,,,,"""0""","""1000""",32.0,,17210786,1412325006.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:30:11.488903,4252.0,3.0
2014-10-03 08:29:18.288932,roundup_single,1412324976.0,0.0,,1.0,main_w2_handler0,2065408,7923146,False,,64605,maf,1902888,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122195,,,,,"""0""","""1000""",32.0,,17210786,1412324972.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:29:39.090792,4252.0,4.0
2014-10-03 08:30:11.505077,roundup_single,1412325023.0,0.0,,1.0,main_w1_handler0,2065408,7923153,False,,188458,maf,1902894,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17122204,,,,,"""0""","""1000""",32.0,,17210786,1412325020.0,ok,1023992.0,maf_limit_size1,1.0.1,,2014-10-03 08:30:24.638588,4252.0,3.0
2014-10-10 01:51:23.892954,rodeo_normal,1412905902.0,0.0,,1.0,main_w1_handler1,2072812,7958757,False,,489020,maf,2125.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17190308,,,,,"""75000""","""65000""",2.0,,17500679,1412905891.0,ok,0.0,maf_limit_size1,1.0.1,,2014-10-10 01:51:44.573457,54125.0,11.0
2014-10-15 03:00:32.764758,rodeo_normal,1413342262.0,0.0,,1.0,main_w1_handler0,1988461,7984186,False,,280172780,maf,24385.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17230742,,,,,"""0""","""7""",2.0,,17019895,1413342042.0,ok,0.0,maf_limit_size1,1.0.1,,2014-10-15 03:04:27.003017,51463.0,220.0
2014-10-21 08:16:01.296518,rodeo_normal,1413879491.0,0.0,,1.0,main_w1_handler1,1988461,8015113,False,,121486705,maf,50988.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17253130,,,,,"""0""","""7""",2.0,,17019895,1413879370.0,ok,0.0,maf_limit_size1,1.0.1,,2014-10-21 08:18:17.657746,51463.0,121.0
