chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.keep_geno,parameters.keep_info,parameters.m_option,parameters.max_length,parameters.t_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-19 09:51:34.226055,slurm_normal,1442656318.0,0,,1.0,main_w2_handler1,2444138,10359527,False,,1036625,vcf,4641709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21172211,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25151378.0,1442656313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-09-19 09:52:00.378484,69129.0,5.0
,,2015-09-19 11:11:25.387005,slurm_normal,1442661110.0,0,,1.0,main_w2_handler0,2444138,10359719,False,,1036625,vcf,4641883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21172512,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25151378.0,1442661106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-09-19 11:11:52.663181,69129.0,4.0
,,2015-09-14 04:53:08.528489,slurm_normal,1442209616.0,0,,1.0,main_w2_handler0,2210340,10312738,False,,14628954132,vcf,4597400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21096135,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25160278.0,1442206408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-09-14 05:46:58.673868,59804.0,3208.0
,,2015-09-24 12:43:10.063358,slurm_normal,1443098613.0,0,,1.0,main_w2_handler1,2447691,10408234,False,,1430899,vcf,4686819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21237285,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25351783.0,1443098608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-09-24 12:43:39.450676,69132.0,5.0
,,2015-10-27 21:17:52.688718,slurm_normal,1445980698.0,0,,1.0,main_w1_handler0,2487248,10748114,False,,2968,vcf,5007576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""True""","""True""","""True""","""200""",""":""",32.0,,25929609.0,1445980694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:18:21.523419,72210.0,4.0
,,2015-10-27 21:18:56.953804,slurm_normal,1445980761.0,0,,1.0,main_w1_handler0,2487248,10748125,False,,2968,vcf,5007599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""False""","""False""","""False""","""200""","""=""",32.0,,25929609.0,1445980757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:19:27.002446,72210.0,4.0
,,2015-10-27 21:21:16.202875,slurm_normal,1445980896.0,0,,1.0,main_w1_handler0,2487248,10748143,False,,2968,vcf,5007650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25929609.0,1445980892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:21:39.352205,72210.0,4.0
,,2015-10-27 21:28:39.600524,slurm_normal,1445981370.0,0,,1.0,main_w1_handler1,2487248,10748208,False,,3257,vcf,5007777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21772064,,,"""True""","""False""","""True""","""200""",""";""",32.0,,25929609.0,1445981351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:29:31.785752,72210.0,19.0
,,2015-10-27 21:28:51.646135,slurm_normal,1445981391.0,0,,1.0,main_w1_handler0,2487248,10748214,False,,3354,vcf,5007787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21772096,,,"""True""","""False""","""True""","""200""","""=""",32.0,,25929609.0,1445981387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:29:55.668097,72210.0,4.0
,,2015-10-27 21:28:12.029390,slurm_normal,1445981329.0,0,,1.0,main_w2_handler1,2487248,10748195,False,,2968,vcf,5007765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""False""","""True""","""False""","""200""","""Split primitives""",32.0,,25929609.0,1445981313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:28:51.932281,72210.0,16.0
,,2015-10-27 21:31:59.051593,slurm_normal,1445981542.0,0,,1.0,main_w2_handler1,2487248,10748226,False,,2968,vcf,5007820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""True""","""False""","""True""","""5""",""";""",32.0,,25929609.0,1445981536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:32:25.352643,72210.0,6.0
,,2015-10-27 21:36:53.607058,slurm_normal,1445981831.0,0,,1.0,main_w1_handler1,2487248,10748247,False,,2968,vcf,5007866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771445,,,"""False""","""False""","""False""","""200""","""IFNO""",32.0,,25929609.0,1445981828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-27 21:37:16.225510,72210.0,3.0
2654877.0,len,2015-10-19 06:07:17.296337,slurm_normal,1445234871.0,0,,1.0,main_w2_handler0,2467849,10635631,False,,12332359,vcf,4898784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/828/dataset_12828516.dat""","""?""",21609493,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25627600.0,1445234857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-19 06:07:56.130049,69496.0,14.0
,,2015-10-23 02:29:51.851511,slurm_normal,1445567474.0,0,,1.0,main_w1_handler1,2476665,10695307,False,,158393815,vcf,4958763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21692019,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25824262.0,1445567420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-23 02:31:16.287544,71653.0,54.0
,,2015-10-23 02:29:31.368799,slurm_normal,1445567454.0,0,,1.0,main_w1_handler0,2476665,10695306,False,,158393815,vcf,4958760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21691921,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25824262.0,1445567395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-23 02:30:57.671945,71653.0,59.0
,,2015-10-23 05:14:22.158969,slurm_normal,1445577296.0,0,,1.0,main_w2_handler1,2481641,10695860,False,,1769377,vcf,4959273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21691240,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25802330.0,1445577290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-10-23 05:14:59.192515,71011.0,6.0
,,2015-11-19 13:52:59.904695,slurm_normal,1447941211.0,0,,1.0,main_w2_handler1,2494423,10946333,False,,1388281,vcf,5205037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22070405,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26075851.0,1447941205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-19 13:53:36.156851,72502.0,6.0
,,2015-11-22 03:31:06.168607,slurm_normal,1448163090.0,0,,1.0,main_w1_handler0,2513061,10981230,False,,39452,vcf,5242404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22120359,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448163085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-22 03:31:33.244819,72931.0,5.0
,,2015-11-22 04:26:09.085357,slurm_normal,1448166390.0,0,,1.0,main_w1_handler2,2515320,10981365,False,,49624,vcf,5242527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22120527,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448166386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-22 04:26:31.937870,72931.0,4.0
,,2015-11-21 03:35:26.427883,slurm_normal,1448076947.0,0,,1.0,main_w1_handler0,2514611,10972784,False,,38920,vcf,5234427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22107261,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448076943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-21 03:35:51.893641,72931.0,4.0
,,2015-11-21 04:49:44.661081,slurm_normal,1448081416.0,0,,1.0,main_w2_handler0,2514697,10973564,False,,38920,vcf,5235153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22108718,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448081409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-21 04:50:18.867791,72931.0,7.0
,,2015-11-26 20:50:31.895874,slurm_normal,1448571111.0,0,,1.0,main_w1_handler1,2520515,11017684,False,,49655,vcf,5276016.roundup,slurm,,132112168.0,corral-repl,,"""4dd1f428947f11e5ac73005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22180264,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26089059.0,1448571107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-26 20:51:55.468500,72629.0,4.0
,,2015-11-27 19:07:22.428001,slurm_normal,1448653296.0,0,,1.0,main_w1_handler1,2521376,11025892,False,,28214,vcf,5283107.roundup,slurm,,132112168.0,corral-repl,,"""0196edf0953a11e5a9ba005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22192736,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,25558710.0,1448653292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-27 19:41:39.200646,21848.0,4.0
,,2015-11-30 18:39:57.659509,slurm_normal,1448908829.0,0,,1.0,main_w2_handler1,2515320,11045787,False,,49624,vcf,5301039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22223444,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448908825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-30 18:40:35.038147,72931.0,4.0
,,2015-11-30 20:30:52.538049,slurm_normal,1448919570.0,0,,1.0,main_w2_handler1,2523839,11047161,False,,49624,vcf,5302762.roundup,slurm,,132112168.0,corral-repl,,"""208c806c97a111e597be005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22225565,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26356442.0,1448919563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-11-30 21:39:40.085966,72931.0,7.0
,,2015-12-21 14:47:16.359253,slurm_normal,1450709303.0,0,,1.0,main_w1_handler2,2430634,11284612,False,,72572766,vcf,5563394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22439206,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26773908.0,1450709263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-12-21 14:48:32.656525,68666.0,40.0
,,2015-12-22 21:36:11.304620,slurm_normal,1450820255.0,0,,1.0,main_w2_handler1,2430634,11313189,False,,72572766,vcf,5591766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22439206,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26773908.0,1450820204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2015-12-22 21:37:39.402247,68666.0,51.0
,,2016-02-04 22:42:57.610586,slurm_normal,1454626361.0,0,,1.0,main_w2_handler0,2419718,11714058,False,,1172435898,vcf,5971783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23179521,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,28045571.0,1454625802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-02-04 22:52:45.951937,62983.0,559.0
,,2016-01-08 22:58:35.292253,slurm_normal,1452293952.0,0,,1.0,main_w2_handler0,2551729,11426743,False,,1497528,vcf,5690447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22803974,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,26873728.0,1452293943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-01-08 22:59:15.393324,52987.0,9.0
,,2016-01-21 16:22:54.478371,slurm_normal,1453393400.0,0,,1.0,main_w2_handler0,2162023,11571557,False,,2106635,vcf,5837184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22991987,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,27616757.0,1453393392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-01-21 16:23:25.791932,57808.0,8.0
,,2016-02-09 22:54:28.198552,slurm_normal,1455059148.0,0,,1.0,main_w2_handler1,2419718,11767545,False,,1172435898,vcf,6023337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23179521,,,"""True""","""True""","""False""","""200""","""Split primitives""",32.0,,28045571.0,1455058493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-02-09 23:05:54.796990,62983.0,655.0
,,2016-02-18 12:33:49.601381,slurm_normal,1455798867.0,0,,1.0,main_w2_handler1,2272540,11867009,False,,816223,vcf,6107842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23403572,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,28450928.0,1455798863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-02-18 12:34:31.702428,10209.0,4.0
,,2016-05-04 23:15:36.088645,slurm_normal,1462403775.0,0,,1.0,main_w1_handler1,2695077,12786338,False,,25395,vcf,6980505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a2b867a24f1bdad'}]",,"""true""","""true""","""false""","""200""","""Split primitives""",32.0,,30047733.0,1462403772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-05-04 23:16:18.120408,83715.0,3.0
,,2016-06-23 08:05:41.857735,slurm_normal,1466669241.0,0,,1.0,main_w2_handler0,2665386,13244532,False,,153811930,vcf,7430472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c82f04490b309da'}]",,"""true""","""true""","""false""","""200""","""Split primitives""",32.0,,30992668.0,1466669171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-06-23 08:07:24.972410,80775.0,70.0
,,2016-09-15 21:51:33.989963,slurm_normal,1473976336.0,0,,1.0,main_w3_handler1,2821640,13861272,False,,12501,vcf,8084286.roundup,slurm,,132112168.0,corral-repl,,"""912195847b8e11e6a033005056a52a46""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591b7d709135caf7d'}]",,"""true""","""true""","""false""","""200""","""Split primitives""",32.0,,32721262.0,1473976332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-09-15 21:52:18.854518,89365.0,4.0
,,2016-03-04 15:08:06.623889,slurm_normal,1457104265.0,0,,1.0,main_w2_handler1,2619860,12020803,False,,154014,vcf,6250107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23670556,,,"""False""","""False""","""False""","""200""","""Split primitives""",32.0,,28545825.0,1457104258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-03-04 15:11:10.942414,73057.0,7.0
,,2016-05-06 12:14:21.059089,slurm_normal,1462536918.0,0,,1.0,main_w2_handler1,2694215,12804246,False,,25395,vcf,7005237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183dbfb9f26d0d17'}]",,"""true""","""true""","""false""","""200""","""Split primitives""",32.0,,30033003.0,1462536915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-05-06 12:15:22.398924,,3.0
,,2016-09-20 17:21:19.282452,slurm_normal,1474393429.0,0,,1.0,main_w3_handler0,2822487,13895973,False,Job output deleted by user before job completed.,11655,vcf,8119824.roundup,slurm,,132112168.0,corral-repl,,"""a34d1f507f5611e6bb3d005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d475e3c0ed5d1a0'}]",,"""true""","""true""","""false""","""200""","""Split primitives""",32.0,,32721262.0,1474393424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-09-20 17:43:52.005457,89365.0,5.0
,,2016-03-21 15:09:12.030040,reserved,1458573080.0,0,,1.0,main_w1_handler0,2641416,12217048,False,,2106635,vcf,6427562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23958019,,,"""True""","""True""","""False""","""200""","""Split primitives""",32.0,,28139276.0,1458573075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives/0.0.3,0.0.3,,2016-03-21 15:11:25.197043,621.0,5.0
