create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.features,parameters.input1,parameters.input1.values,parameters.kernelChoice.__current_case__,parameters.kernelChoice.degree,parameters.kernelChoice.kernel,parameters.kernelChoice.offset,parameters.kernelChoice.scale,parameters.kernelChoice.sigma,parameters.var_cols,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-26 05:07:15.971863,slurm_normal,1516943256.0,0,1.0,main_w3_handler0,3405948,18161660,False,,54901,tabular,12243099,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 33508800}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13""]",32.0,,43448931,1516943245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2018-01-26 05:07:38.418688,,11.0
2015-03-18 14:48:00.435465,rodeo_normal,1426690101.0,0,1.0,main_w1_handler1,2241085,8978153,False,,2314,tabular,3222142.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",18900284,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6""]",32.0,,21879258,1426690093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-03-18 14:48:23.206773,,8.0
2015-03-27 05:27:34.630307,rodeo_normal,1427434080.0,0,1.0,main_w1_handler0,2233742,9056180,False,,25840,tabular,3341089.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",19021551,,4,1,polydot,1,1,,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7""]",32.0,,21716623,1427434067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-03-27 05:28:02.913198,,13.0
2015-03-27 05:17:21.630476,rodeo_normal,1427433476.0,0,1.0,main_w2_handler0,2233742,9055825,False,,173079,tabular,3341041.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",19021190,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25""]",32.0,,21716623,1427433460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-03-27 05:17:57.899732,,16.0
2015-04-30 13:54:21.709101,slurm_normal,1430402088.0,0,1.0,main_w2_handler0,2277926,9368965,False,,332,tabular,3704963.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",19524837,,2,,rbfdot,,,1.0,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",32.0,,22723722,1430402078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-04-30 13:54:57.212613,62515.0,10.0
2015-08-20 09:35:41.469410,slurm_normal,1440063386.0,0,1.0,main_w2_handler0,1962926,10155736,False,,895,tabular,4425603.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20833122,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,24548702,1440063377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-08-20 09:36:29.469667,50762.0,9.0
2015-09-10 12:20:44.991227,slurm_normal,1441887676.0,0,1.0,main_w2_handler0,2434463,10293562,False,,10511,tabular,4578786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21069265,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",32.0,,25106536,1441887662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-09-10 12:21:18.857179,,14.0
2016-01-29 06:00:52.489958,slurm_normal,1454047280.0,0,1.0,main_w1_handler0,2581919,11628685,False,,7281,tabular,5892777.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",23076631,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",32.0,,27895863,1454047269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-01-29 06:01:23.541162,,11.0
2015-10-18 02:41:09.301433,slurm_normal,1445136191.0,0,1.0,main_w1_handler0,2474765,10616268,False,,54004,vcf,4885861.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",21585526,,2,,rbfdot,,,1.0,"[""1"", ""2""]",32.0,,25752346,1445136086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-10-18 02:43:15.605789,63574.0,105.0
2015-10-18 02:41:08.146732,slurm_normal,1445136197.0,0,1.0,main_w1_handler0,2474765,10616267,False,,54660,vcf,4885860.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""",21585525,,2,,rbfdot,,,1.0,"[""1"", ""2""]",32.0,,25752346,1445136083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-10-18 02:43:20.264532,63574.0,114.0
2016-01-05 18:08:14.494362,slurm_normal,1452017369.0,0,1.0,main_w1_handler2,2556022,11385607,False,,23142,tabular,5653882.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",22749316,,2,,rbfdot,,,1.0,"[""7""]",32.0,,27205162,1452017349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-01-05 18:09:35.085445,,20.0
2016-02-25 20:07:17.990220,slurm_normal,1456431078.0,0,1.0,main_w1_handler2,2612910,11944753,False,,143,tabular,6174639.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",23519467,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,28622966,1456431048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-02-25 20:11:34.833951,,30.0
2016-05-17 06:56:12.686456,slurm_normal,1463468221.0,0,1.0,main_w1_handler1,2708499,12915260,False,,284,gff,7109951.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582c3769992a59c54'}]",2,,rbfdot,,,1.0,"[""2""]",32.0,,30277555,1463468213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-05-17 06:57:03.501649,84545.0,8.0
2016-10-18 09:21:09.097635,slurm_normal,1476782557.0,0,1.0,main_w3_handler1,2856848,14105888,False,,959,tabular,8320680.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5956130eefdf79790'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21""]",32.0,,33736409,1476782521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-10-18 09:22:41.125217,92284.0,36.0
2016-10-18 09:22:35.811614,slurm_normal,1476782627.0,0,1.0,main_w4_handler0,2856848,14105892,False,,959,tabular,8320685.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5956130eefdf79790'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21""]",32.0,,33736409,1476782595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-10-18 09:23:50.324623,92284.0,32.0
2016-10-18 09:42:02.809578,slurm_normal,1476783838.0,0,1.0,main_w3_handler0,2856848,14106137,False,,959,tabular,8320911.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5956130eefdf79790'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21""]",32.0,,33736409,1476783765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-10-18 09:44:05.493076,92284.0,73.0
2016-07-13 13:42:28.038651,slurm_normal,1468417457.0,0,1.0,main_w2_handler0,2612232,13395367,False,,4476,tabular,7607244.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5060f9ac8999ef4c7'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45"", ""46"", ""47"", ""48"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""59"", ""60"", ""61"", ""62"", ""63"", ""64"", ""65"", ""66"", ""67"", ""68"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"", ""76"", ""77"", ""78"", ""79"", ""80"", ""81"", ""82"", ""83"", ""84"", ""85"", ""86"", ""87"", ""88"", ""89"", ""90"", ""91"", ""92"", ""93"", ""94"", ""95"", ""96"", ""97"", ""98"", ""99"", ""100"", ""101"", ""102"", ""103"", ""104"", ""105"", ""106"", ""107"", ""108"", ""109"", ""110"", ""111"", ""112"", ""113"", ""114"", ""115"", ""116"", ""117"", ""118"", ""119"", ""120"", ""121"", ""122"", ""123"", ""124""]",32.0,,29676154,1468417403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-07-13 13:44:19.029571,78487.0,54.0
2016-07-14 04:54:40.544111,slurm_normal,1468472132.0,0,1.0,main_w2_handler1,2765491,13405468,False,,45711,tabular,7616719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffd078ca37b28699'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45"", ""46"", ""47"", ""48"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""59"", ""60"", ""61"", ""62"", ""63"", ""64"", ""65"", ""66"", ""67"", ""68"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"", ""76"", ""77"", ""78"", ""79"", ""80"", ""81"", ""82"", ""83"", ""84"", ""85"", ""86"", ""87"", ""88"", ""89"", ""90"", ""91"", ""92"", ""93""]",32.0,,31461969,1468472124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-07-14 04:55:34.484227,,8.0
2016-05-29 13:46:04.638290,slurm_normal,1464530620.0,0,1.0,main_w1_handler1,2721198,13017280,False,,345513,tabular,7201242.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59530ffb5868e915b'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17""]",32.0,,30477742,1464529605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-05-29 14:03:42.358538,82317.0,1015.0
2016-04-21 10:17:57.213569,slurm_normal,1461233923.0,0,1.0,main_w1_handler1,2678822,12547362,False,,22567,tabular,6735602.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5517257b2fc06dfd0'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44""]",32.0,,28021890,1461233910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-04-21 10:18:45.621221,42951.0,13.0
2016-04-21 10:28:42.054550,slurm_normal,1461234572.0,0,1.0,main_w1_handler2,2678822,12547509,False,,22346,tabular,6735737.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5257bb539e1139650'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44""]",32.0,,28021890,1461234561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-04-21 10:29:33.990391,42951.0,11.0
2016-07-19 20:22:16.798237,slurm_normal,1468959839.0,0,1.0,main_w1_handler1,2407870,13447263,False,,10946,tabular,7658878.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a49c8b1badabcd9'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45"", ""46"", ""47"", ""48"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""59"", ""60"", ""61"", ""62"", ""63"", ""64"", ""65"", ""66"", ""67"", ""68"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"", ""76"", ""77"", ""78"", ""79"", ""80"", ""81"", ""82"", ""83"", ""84"", ""85"", ""86"", ""87""]",32.0,,30048218,1468959777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-07-19 20:24:24.171086,67737.0,62.0
2017-03-20 09:25:18.423388,slurm_normal,1490001939.0,0,1.0,main_w4_handler1,3038068,15341055,False,,8648,tabular,9480495.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,"[{'src': 'hda', 'id': 28837787}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",32.0,,36632766,1490001924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2017-03-20 09:25:47.719710,71954.0,15.0
