create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-02 01:59:04.676543,slurm_normal,1456883970.0,0.0,1.0,main_w1_handler0,2616408,11985625,False,,47674,fasta,2441,cusp,6216553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23567150,,23562725,,32.0,,28704046,1456883965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 01:59:32.817081,,5.0
2016-03-02 01:59:41.332070,slurm_normal,1456883999.0,0.0,1.0,main_w2_handler0,2616408,11985626,False,,1931,fasta,2444,cusp,6216560.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23565079,,23562720,,32.0,,28704046,1456883995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 02:00:01.465821,,4.0
2016-03-02 01:58:27.906569,slurm_normal,1456883938.0,0.0,1.0,main_w2_handler0,2616408,11985622,False,,5375644,fasta,2426,cusp,6216541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23558356,,23567137,,32.0,,28704046,1456883933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 01:59:00.799373,,5.0
2016-03-02 02:22:32.224261,slurm_normal,1456885383.0,0.0,1.0,main_w2_handler0,2616408,11985784,False,,49711,fasta,2426,cusp,6216788.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23577885,,23567137,,32.0,,28704046,1456885378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 02:23:07.150466,,5.0
2016-03-02 02:00:45.170694,slurm_normal,1456884067.0,0.0,1.0,main_w1_handler0,2616408,11985627,False,,70954,fasta,2441,cusp,6216580.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23562705,,23562725,,32.0,,28704046,1456884060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 02:01:08.790114,,7.0
2016-03-02 02:36:16.382834,slurm_normal,1456886203.0,0.0,1.0,main_w1_handler1,2616408,11985840,False,,70954,fasta,2426,cusp,6217001.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23562705,,23567137,,32.0,,28704046,1456886197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-02 02:36:47.985904,,6.0
2017-05-09 04:42:55.669609,slurm_normal,1494304987.0,0.0,1.0,main_w4_handler0,3093119,15786356,False,,37933447,fasta,2443,txt,9892497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29527268}]",,"[{'src': 'hda', 'id': 29527257}]",32.0,,37677628,1494304980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-05-09 04:43:08.765278,,7.0
2017-05-09 04:53:04.948569,slurm_normal,1494305598.0,0.0,1.0,main_w3_handler0,3093119,15786406,False,,37512388,fasta,2443,txt,9892553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29527335}]",,"[{'src': 'hda', 'id': 29527329}]",32.0,,37677628,1494305589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-05-09 04:53:21.684981,,9.0
2016-09-12 11:28:52.776844,slurm_normal,1473679765.0,0.0,1.0,main_w4_handler0,2817409,13830299,False,,6401359,fasta,2426,cusp,8052272.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db15226da39b1639'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc7ed92871011bd1'}]",32.0,,32905881,1473679746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-09-12 11:29:27.374792,29015.0,19.0
2016-09-12 11:36:13.980935,slurm_normal,1473680197.0,0.0,1.0,main_w3_handler1,2817409,13830309,False,,394957,fasta,2426,cusp,8052292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5969f125119541eb9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53cb0b5399fce0524'}]",32.0,,32905881,1473680192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-09-12 11:36:40.189700,29015.0,5.0
2016-05-10 09:52:00.831842,slurm_normal,1462873966.0,0.0,1.0,main_w1_handler1,2700473,12843146,False,,1643,fasta,2439,cusp,7043560.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef9f7b5fdda5d69e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5346809c6e286a942'}]",32.0,,30125582,1462873963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-05-10 09:52:49.813087,,3.0
2016-03-21 12:01:30.889959,slurm_normal,1458561754.0,0.0,1.0,main_w1_handler0,2640987,12211613,False,,419240,fasta,2441,cusp,6424313.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23951595,,23951627,,32.0,,29102439,1458561749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-21 12:02:39.835265,55287.0,5.0
2016-03-21 12:15:52.734507,slurm_normal,1458562631.0,0.0,1.0,main_w1_handler2,2640987,12212478,False,,419240,fasta,2441,cusp,6424500.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23951595,,23951737,,32.0,,29102439,1458562626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-21 12:17:13.492150,55287.0,5.0
2016-03-21 12:16:07.662779,slurm_normal,1458562605.0,0.0,1.0,main_w1_handler0,2640987,12212517,False,,419240,fasta,2441,cusp,6424493.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23951595,,23951627,,32.0,,29102439,1458562600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-21 12:16:51.000526,55287.0,5.0
2016-03-21 12:22:50.454432,slurm_normal,1458563033.0,0.0,1.0,main_w2_handler0,2640987,12212790,False,,419240,fasta,2441,txt,6424564.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23951595,,23952762,,32.0,,29102439,1458563026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-21 12:23:58.655496,55287.0,7.0
2016-03-21 12:15:28.969122,slurm_normal,1458562972.0,0.0,1.0,main_w1_handler1,2640987,12212419,False,,419240,fasta,2441,cusp,6424553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23951595,,23951738,,32.0,,29102439,1458562969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-21 12:22:57.878700,55287.0,3.0
2016-03-22 16:18:56.903024,slurm_normal,1458663799.0,0.0,1.0,main_w2_handler0,2640987,12228067,False,,419240,fasta,2441,cusp,6441696.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23976146,,23975262,,32.0,,29102439,1458663783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-22 16:23:23.539369,55287.0,16.0
2016-03-22 16:17:59.373963,slurm_normal,1458663699.0,0.0,1.0,main_w2_handler1,2640987,12228059,False,,419240,fasta,2441,cusp,6441679.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23976146,,23975259,,32.0,,29102439,1458663687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-22 16:21:45.328313,55287.0,12.0
2016-03-22 16:20:46.263974,slurm_normal,1458663991.0,0.0,1.0,main_w1_handler0,2640987,12228077,False,,419240,fasta,2441,cusp,6441723.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23976146,,23975263,,32.0,,29102439,1458663986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-22 16:26:37.664659,55287.0,5.0
2016-03-22 16:17:43.726309,slurm_normal,1458663967.0,0.0,1.0,main_w1_handler1,2640987,12228054,False,,419240,fasta,2441,cusp,6441690.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23976146,,23975258,,32.0,,29102439,1458663747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-03-22 16:26:13.604764,55287.0,220.0
2017-01-11 03:42:16.710833,slurm_normal,1484106144.0,0.0,1.0,main_w4_handler1,523367,14736663,False,,24565878,fasta,2443,cusp,8901898.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27886077}]",,"[{'src': 'hda', 'id': 27886078}]",32.0,,33992011,1484106139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-01-11 03:42:27.965684,10411.0,5.0
2017-01-11 03:47:25.039403,slurm_normal,1484106456.0,0.0,1.0,main_w3_handler0,523367,14736671,False,,13481787,fasta,2443,cusp,8901907.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27656790}]",,"[{'src': 'hda', 'id': 27886078}]",32.0,,33992011,1484106450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-01-11 03:47:39.431870,10411.0,6.0
2017-01-11 03:47:46.884218,slurm_normal,1484106475.0,0.0,1.0,main_w4_handler1,523367,14736674,False,,2023452,fasta,2443,cusp,8901910.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27656784}]",,"[{'src': 'hda', 'id': 27886078}]",32.0,,33992011,1484106470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-01-11 03:47:56.901956,10411.0,5.0
2017-01-11 03:47:35.909538,slurm_normal,1484106462.0,0.0,1.0,main_w3_handler1,523367,14736673,False,,1640328,fasta,2443,cusp,8901909.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27656787}]",,"[{'src': 'hda', 'id': 27886078}]",32.0,,33992011,1484106459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-01-11 03:47:43.790236,10411.0,3.0
2016-10-31 00:56:01.731548,slurm_normal,1477875368.0,0.0,1.0,main_w4_handler1,2860131,14210914,False,,17880,fasta,2440,cusp,8421850.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5609be223155381ae'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3b983258c733766'}]",32.0,,33795571,1477875364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2016-10-31 00:56:10.454571,,4.0
2017-06-24 11:49:35.833985,slurm_normal,1498304993.0,0.0,1.0,main_w3_handler1,3169848,16174310,False,,9031,fasta,2440,cusp,10250989.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30141046}]",,"[{'src': 'hda', 'id': 30141156}]",32.0,,38890779,1498304989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-06-24 11:49:58.059070,108099.0,4.0
2017-02-08 09:43:59.866023,slurm_normal,1486547053.0,0.0,1.0,main_w4_handler0,523367,14980844,False,,1822,fasta,2443,cusp,9138208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28260844}]",,"[{'src': 'hda', 'id': 27886078}]",32.0,,35883155,1486547042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-02-08 09:44:14.720561,10411.0,11.0
2017-05-09 05:01:12.159350,slurm_normal,1494306082.0,0.0,1.0,main_w4_handler1,3093119,15786485,False,,35979147,fasta,2443,txt,9892615.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29527487}]",,"[{'src': 'hda', 'id': 29527416}]",32.0,,37677628,1494306075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-05-09 05:01:25.006203,,7.0
2017-05-09 05:04:37.232627,slurm_normal,1494306287.0,0.0,1.0,main_w3_handler1,3093119,15786498,False,,7033602,fasta,2442,txt,9892631.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29527493}]",,"[{'src': 'hda', 'id': 29527492}]",32.0,,37677628,1494306281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-05-09 05:04:49.806973,,6.0
2017-08-13 05:05:29.717022,slurm_normal,1502600744.0,0.0,1.0,main_w4_handler0,3220823,16568128,False,,24565878,fasta,2443,txt,10639022.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854461}]",,"[{'src': 'hda', 'id': 30854492}]",32.0,,38904550,1502600739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 05:05:46.906775,10411.0,5.0
2017-08-13 04:49:16.064812,slurm_normal,1502599771.0,0.0,1.0,main_w4_handler0,3220823,16568098,False,,24565878,fasta,2443,txt,10638994.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854461}]",,"[{'src': 'hda', 'id': 30854460}]",32.0,,38904550,1502599766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 04:49:35.886462,10411.0,5.0
2017-08-13 05:05:42.570042,slurm_normal,1502600754.0,0.0,1.0,main_w4_handler0,3220823,16568129,False,,24565878,fasta,2443,txt,10639023.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854461}]",,"[{'src': 'hda', 'id': 30854493}]",32.0,,38904550,1502600750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 05:05:59.007556,10411.0,4.0
2017-08-13 05:34:48.911211,slurm_normal,1502602503.0,0.0,1.0,main_w4_handler1,3220823,16568171,False,,24565878,fasta,2444,txt,10639057.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854461}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,38904550,1502602499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 05:35:05.749946,10411.0,4.0
2017-08-13 05:34:36.423935,slurm_normal,1502602502.0,0.0,1.0,main_w3_handler0,3220823,16568169,False,,24565878,fasta,2444,txt,10639055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854461}]",,"[{'src': 'hda', 'id': 30854538}]",32.0,,38904550,1502602490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 05:35:04.408038,10411.0,12.0
2017-08-13 05:47:40.011748,slurm_normal,1502603272.0,0.0,1.0,main_w3_handler0,3220823,16568200,False,,13481787,fasta,2444,txt,10639077.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30854572}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,38904550,1502603268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-13 05:47:54.817634,10411.0,4.0
2017-08-14 03:08:05.667878,slurm_normal,1502680099.0,0.0,1.0,main_w4_handler1,3220823,16572533,False,,1442214,fasta,2444,txt,10643382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30861408}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,38912785,1502680095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-08-14 03:08:20.653014,10411.0,4.0
2017-09-16 04:57:28.525473,slurm_normal,1505537938.0,0.0,1.0,main_w3_handler1,3220823,16842881,False,,1416564,fasta,2444,txt,10909590.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31273474}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,38912785,1505537933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-09-16 05:00:36.733979,10411.0,5.0
2017-09-16 04:47:09.302543,slurm_normal,1505537305.0,0.0,1.0,main_w3_handler0,3220823,16842857,False,,13210875,fasta,2444,txt,10909564.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31273397}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,38912785,1505537300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-09-16 04:51:27.127101,10411.0,5.0
2017-10-10 05:28:34.285975,slurm_normal,1507613325.0,0.0,1.0,main_w4_handler0,3220823,17061086,False,,56332633,fasta,2444,txt,11118638.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31620887}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,40874276,1507613318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-10-10 05:28:48.079709,10411.0,7.0
2017-10-10 05:21:46.136294,slurm_normal,1507612917.0,0.0,1.0,main_w4_handler1,3220823,17061036,False,,56332633,fasta,2444,txt,11118597.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31620887}]",,"[{'src': 'hda', 'id': 30854537}]",32.0,,40874276,1507612910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai_custom6/5.0.0,5.0.0,,2017-10-10 05:21:59.260517,10411.0,7.0
