create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.descr_columns,parameters.input_file.values,parameters.input_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-24 21:14:24.342900,slurm_normal,1516829149.0,0,,1.0,main_w3_handler1,3335769,18148531,False,,1461977746,fastqsanger,12229327,slurm,,132112168.0,corral-repl,,"""7cb46fa6014b11e89ab4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 33486363}]",,32.0,,,1516829067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-01-24 21:25:51.564639,116870.0,82.0
2017-11-03 19:36:12.008485,slurm_normal,1509737940.0,0,,1.0,main_w4_handler1,3309144,17322023,False,,2061406,fastqsanger,11381965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32056855}]",,32.0,,41170185.0,1509737934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-03 19:39:10.972216,28755.0,6.0
2017-12-16 04:56:21.546664,slurm_normal,1513400203.0,0,,1.0,main_w3_handler0,3366316,17823966,False,,89466423,fastqsanger,11894247,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32959364}]",,32.0,,42671951.0,1513400192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-12-16 04:56:45.271869,,11.0
2017-10-25 20:29:23.916083,slurm_normal,1508964406.0,0,,1.0,main_w4_handler1,3252474,17217804,False,,8763739247,fastqsanger,11278564,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 31834452}]",,32.0,,40988904.0,1508963876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-10-25 20:46:51.567309,111498.0,530.0
2017-10-25 20:29:24.737591,slurm_normal,1508964789.0,0,,1.0,main_w3_handler1,3252474,17217809,False,,6661280951,fastqsanger,11278623,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 31865608}]",,32.0,,40988904.0,1508964408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-10-25 20:53:15.751346,111498.0,381.0
2017-10-25 20:29:24.074915,slurm_normal,1508964881.0,0,,1.0,main_w4_handler1,3252474,17217805,False,,7572576236,fastqsanger,11278627,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 31865604}]",,32.0,,40988904.0,1508964421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-10-25 20:54:47.743706,111498.0,460.0
2018-03-02 14:46:25.997748,slurm_normal,1520002742.0,0,7680.0,1.0,main_w4_handler1,3448299,18581569,False,,749979910,fastqsanger,12676543,slurm,,132112168.0,corral-repl,,"""79477bd41e2811e8b8da005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34170834}]",,32.0,,,1520002694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-03-02 14:59:03.603413,113881.0,48.0
2018-03-02 14:46:25.705666,slurm_normal,1520002724.0,0,7680.0,1.0,main_w4_handler0,3448299,18581568,False,,749979910,fastqsanger,12676531,slurm,,132112168.0,corral-repl,,"""79477bd41e2811e8b8da005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34170833}]",,32.0,,,1520002663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-03-02 14:58:46.567194,113881.0,61.0
2017-11-29 11:08:07.653930,slurm_normal,1511953983.0,0,,1.0,main_w3_handler0,3341152,17633556,False,,23773002,fastqsanger,11693802,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560623}]","""reverse""",32.0,,42278872.0,1511953976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:05.710624,117327.0,7.0
2017-11-29 11:08:12.531094,slurm_normal,1511953996.0,0,,1.0,main_w4_handler1,3341152,17633565,False,,38565451,fastqsanger,11693807,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560639}]","""forward""",32.0,,42278872.0,1511953987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:17.567018,117327.0,9.0
2017-11-29 11:07:05.532228,slurm_normal,1511953987.0,0,,1.0,main_w3_handler1,3341152,17633393,False,,6230475,fastqsanger,11693806,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560419}]","""forward""",32.0,,42278872.0,1511953982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:09.643016,117327.0,5.0
2017-11-29 11:07:31.914296,slurm_normal,1511953998.0,0,,1.0,main_w3_handler0,3341152,17633461,False,,7410887,fastqsanger,11693810,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560510}]","""reverse""",32.0,,42278872.0,1511953993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:20.549648,117327.0,5.0
2017-11-29 11:07:17.635838,slurm_normal,1511953999.0,0,,1.0,main_w4_handler1,3341152,17633422,False,,6352958,fastqsanger,11693812,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560466}]","""reverse""",32.0,,42278872.0,1511953993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:21.661658,117327.0,6.0
2017-11-29 11:07:36.687598,slurm_normal,1511954011.0,0,,1.0,main_w3_handler0,3341152,17633475,False,,32170335,fastqsanger,11693816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560524}]","""reverse""",32.0,,42278872.0,1511954003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:33.609360,117327.0,8.0
2017-11-29 11:07:16.525581,slurm_normal,1511954009.0,0,,1.0,main_w4_handler0,3341152,17633420,False,,11325568,fastqsanger,11693814,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560464}]","""reverse""",32.0,,42278872.0,1511954003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:31.470923,117327.0,6.0
2017-11-29 11:07:23.471575,slurm_normal,1511954013.0,0,,1.0,main_w4_handler1,3341152,17633435,False,,4306970,fastqsanger,11693818,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560480}]","""forward""",32.0,,42278872.0,1511954008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:35.121085,117327.0,5.0
2017-11-29 11:07:37.990198,slurm_normal,1511954014.0,0,,1.0,main_w3_handler0,3341152,17633478,False,,11857871,fastqsanger,11693819,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560530}]","""forward""",32.0,,42278872.0,1511954009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:36.900006,117327.0,5.0
2017-11-29 11:07:18.138289,slurm_normal,1511954014.0,0,,1.0,main_w4_handler0,3341152,17633423,False,,9487086,fastqsanger,11693817,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560467}]","""forward""",32.0,,42278872.0,1511954008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:36.757884,117327.0,6.0
2017-11-29 11:08:20.210199,slurm_normal,1511954022.0,0,,1.0,main_w3_handler0,3341152,17633583,False,,11515685,fastqsanger,11693820,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560668}]","""forward""",32.0,,42278872.0,1511954015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:44.814818,117327.0,7.0
2017-11-29 11:08:23.595798,slurm_normal,1511954028.0,0,,1.0,main_w4_handler0,3341152,17633592,False,,54990417,fastqsanger,11693822,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560680}]","""reverse""",32.0,,42278872.0,1511954018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:50.416874,117327.0,10.0
2017-11-29 11:08:15.675514,slurm_normal,1511954025.0,0,,1.0,main_w4_handler1,3341152,17633573,False,,19023016,fastqsanger,11693821,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560648}]","""forward""",32.0,,42278872.0,1511954018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:46.803067,117327.0,7.0
2017-11-29 11:08:13.006873,slurm_normal,1511954030.0,0,,1.0,main_w3_handler0,3341152,17633566,False,,38583531,fastqsanger,11693823,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560640}]","""reverse""",32.0,,42278872.0,1511954021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:52.993405,117327.0,9.0
2017-11-29 11:08:22.327443,slurm_normal,1511954034.0,0,,1.0,main_w4_handler1,3341152,17633588,False,,10714676,fastqsanger,11693826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560674}]","""reverse""",32.0,,42278872.0,1511954029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:13:55.982203,117327.0,5.0
2017-11-29 11:07:51.716099,slurm_normal,1511954046.0,0,,1.0,main_w4_handler1,3341152,17633513,False,,29784113,fastqsanger,11693833,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560568}]","""forward""",32.0,,42278872.0,1511954038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:14:07.253865,117327.0,8.0
2017-11-29 11:08:11.850937,slurm_normal,1511954039.0,0,,1.0,main_w3_handler0,3341152,17633564,False,,13306008,fastqsanger,11693831,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560638}]","""reverse""",32.0,,42278872.0,1511954032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:14:00.855269,117327.0,7.0
2017-11-29 11:07:20.996895,slurm_normal,1511954046.0,0,,1.0,main_w4_handler0,3341152,17633430,False,,3511303,fastqsanger,11693834,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560475}]","""reverse""",32.0,,42278872.0,1511954041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:14:08.189136,117327.0,5.0
2017-11-29 11:07:24.292978,slurm_normal,1511954053.0,0,,1.0,main_w4_handler0,3341152,17633438,False,,1292084,fastqsanger,11693838,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560482}]","""forward""",32.0,,42278872.0,1511954049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:14:15.121957,117327.0,4.0
2017-11-29 11:07:25.165284,slurm_normal,1511954049.0,0,,1.0,main_w4_handler1,3341152,17633441,False,,1888247,fastqsanger,11693836,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560485}]","""reverse""",32.0,,42278872.0,1511954044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:14:10.999893,117327.0,5.0
2017-11-29 11:08:30.117861,slurm_normal,1511953926.0,0,,1.0,main_w4_handler0,3341152,17633611,False,,5570413,fastqsanger,11693775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560703}]","""forward""",32.0,,42278872.0,1511953921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:08.421513,117327.0,5.0
2017-11-29 11:07:27.805079,slurm_normal,1511953910.0,0,,1.0,main_w3_handler0,3341152,17633450,False,,7772996,fastqsanger,11693767,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560494}]","""forward""",32.0,,42278872.0,1511953905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:11:53.163391,117327.0,5.0
2017-11-29 11:08:05.076940,slurm_normal,1511953916.0,0,,1.0,main_w4_handler0,3341152,17633549,False,,17173515,fastqsanger,11693769,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560615}]","""forward""",32.0,,42278872.0,1511953910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:11:56.880026,117327.0,6.0
2017-11-29 11:07:07.847459,slurm_normal,1511953916.0,0,,1.0,main_w4_handler1,3341152,17633401,False,,16446492,fastqsanger,11693770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560431}]","""forward""",32.0,,42278872.0,1511953910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:11:58.837746,117327.0,6.0
2017-11-29 11:07:49.527024,slurm_normal,1511953924.0,0,,1.0,main_w3_handler0,3341152,17633506,False,,29374490,fastqsanger,11693772,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560559}]","""reverse""",32.0,,42278872.0,1511953916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:06.864317,117327.0,8.0
2017-11-29 11:08:09.531576,slurm_normal,1511953925.0,0,,1.0,main_w4_handler1,3341152,17633561,False,,63815203,fastqsanger,11693771,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560634}]","""forward""",32.0,,42278872.0,1511953914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:06.404525,117327.0,11.0
2017-11-29 11:07:09.202471,slurm_normal,1511953931.0,0,,1.0,main_w4_handler1,3341152,17633404,False,,51236831,fastqsanger,11693776,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560435}]","""reverse""",32.0,,42278872.0,1511953921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:13.146029,117327.0,10.0
2017-11-29 11:08:31.177030,slurm_normal,1511953939.0,0,,1.0,main_w3_handler0,3341152,17633613,False,,26098316,fastqsanger,11693779,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560705}]","""forward""",32.0,,42278872.0,1511953931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:21.449629,117327.0,8.0
2017-11-29 11:07:04.287262,slurm_normal,1511953940.0,0,,1.0,main_w3_handler1,3341152,17633389,False,,35160743,fastqsanger,11693778,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560413}]","""forward""",32.0,,42278872.0,1511953931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:22.945100,117327.0,9.0
2017-11-29 11:07:12.285197,slurm_normal,1511953955.0,0,,1.0,main_w4_handler0,3341152,17633411,False,,47152353,fastqsanger,11693785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560442}]","""forward""",32.0,,42278872.0,1511953944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:37.085907,117327.0,11.0
2017-11-29 11:08:29.126069,slurm_normal,1511953956.0,0,,1.0,main_w4_handler1,3341152,17633608,False,,9606307,fastqsanger,11693787,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32560699}]","""reverse""",32.0,,42278872.0,1511953950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-29 11:12:37.134387,117327.0,6.0
