chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,parameters.input_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-21 08:22:05.721946,slurm_normal,1513844559.0,0,,1.0,main_w4_handler1,3366090,17867524,False,,49797646,fastqsanger,11939816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33032158}]",,32.0,,42792837.0,1513844540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:22:46.813961,118664.0,19.0
,,2017-12-21 20:31:50.399341,slurm_normal,1513939675.0,0,,1.0,main_w4_handler1,3369422,17874337,False,,12088428361,fastqsanger.gz,11947191,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32992255}]",,32.0,,42735135.0,1513888316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-22 10:48:03.674150,118057.0,51359.0
,,2017-12-21 20:38:35.614322,slurm_normal,1513889187.0,0,,1.0,main_w4_handler1,2841755,17874426,False,,326137835,fastqsanger,11947275,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""","[{'src': 'hda', 'id': 33042044}]",,32.0,,42806647.0,1513888722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 20:46:29.764278,91517.0,465.0
,,2017-12-22 17:17:09.290227,slurm_normal,1514006624.0,0,,1.0,main_w3_handler1,3367135,17880858,False,,16826914237,fastqsanger.gz,11954597,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042578}]",,32.0,,42681438.0,1513963033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-23 05:23:47.591323,118715.0,43591.0
,,2017-12-22 17:17:09.655012,slurm_normal,1514004864.0,0,,1.0,main_w4_handler0,3367135,17880859,False,,16033397175,fastqsanger.gz,11954600,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042586}]",,32.0,,42681438.0,1513963039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-23 04:54:28.103614,118715.0,41825.0
,,2017-12-23 18:33:46.395258,slurm_normal,1514054051.0,0,,1.0,main_w3_handler0,3373651,17886211,False,,54706746,fastqsanger,11960453,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33054558}]",,32.0,,41869008.0,1514054031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-23 18:34:13.307798,98224.0,20.0
,,2017-12-22 17:17:08.940463,slurm_normal,1514007505.0,0,,1.0,main_w4_handler0,3367135,17880857,False,,17251657467,fastqsanger.gz,11954599,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042537}]",,32.0,,42681438.0,1513963036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-23 05:38:28.155999,118715.0,44469.0
,,2017-12-24 01:38:43.826038,slurm_normal,1514141265.0,0,,1.0,main_w4_handler1,3372727,17888100,False,,14365182348,fastqsanger.gz,11961796,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33066233}]",,32.0,,42735135.0,1514079528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-24 18:47:48.069402,118057.0,61737.0
,,2017-12-25 13:34:13.955740,slurm_normal,1514293184.0,0,,1.0,main_w4_handler1,3285663,17893977,False,,36074996608,fastqsanger.gz,11967960,slurm,,132112168.0,corral-repl,,"""47d1eee8e97811e7a443005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33059053}]",,32.0,,,1514208860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-26 12:59:47.352482,103690.0,84324.0
,,2017-12-26 13:31:33.513272,slurm_normal,1514295121.0,0,,1.0,main_w3_handler0,3362392,17898552,False,,41083020,fastqsanger,11972775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33088182}]",,32.0,,42604648.0,1514295099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-26 13:32:02.964110,,22.0
