chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ed_score,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.option,parameters.split,parameters.tag,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-12 00:05:50.617676,slurm_normal,1476230758.0,0,,1.0,main_w4_handler0,2835343,14059041,False,,11142501,bam,8276237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51db34adf93b735ad'}]",,"""""","""false""","""""",32.0,,33275198.0,1476230753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2016-10-12 00:06:00.405816,,5.0
,,2017-02-25 23:09:22.731454,slurm_normal,1488064171.0,0,,1.0,main_w4_handler1,2957975,15144525,False,,3975,bam,9297265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 28518875}]",,"""""","""false""","""""",32.0,,35791876.0,1488064165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-02-25 23:09:32.945663,93822.0,6.0
,,2016-10-12 00:06:20.499756,slurm_normal,1476230859.0,0,,1.0,main_w3_handler1,2835343,14059044,False,,336427714,bam,8276239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f37d2ad8db434ef8'}]",,"""""","""false""","""""",32.0,,33275198.0,1476230784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2016-10-12 00:07:42.580661,,75.0
,,2016-10-12 01:45:34.212866,slurm_normal,1476236744.0,0,,1.0,main_w4_handler0,2851504,14059382,False,,1132159,bam,8276543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a8dbd476763972a'}]",,"""""","""false""","""""",32.0,,33620741.0,1476236736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2016-10-12 01:45:46.993534,,8.0
,,2017-02-25 23:09:22.306812,slurm_normal,1488064170.0,0,,1.0,main_w3_handler0,2957975,15144524,False,,782,bam,9297266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 28518873}]",,"""""","""false""","""""",32.0,,35791876.0,1488064165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-02-25 23:09:32.167488,93822.0,5.0
,,2017-01-09 20:55:13.142024,slurm_normal,1483995506.0,0,,1.0,main_w4_handler1,2944310,14719488,False,,2112429718,bam,8888428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 27858766}]",,"""""","""false""","""""",32.0,,35157848.0,1483995322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-01-09 20:58:30.481538,3741.0,184.0
,,2017-03-05 18:58:13.598868,slurm_normal,1488740395.0,0,,1.0,main_w4_handler1,2837731,15213391,False,,1388117098,bam,9362504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",,"[{'src': 'hda', 'id': 28626360}]",,"""""","""false""","""""",32.0,,35659123.0,1488740297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-03-05 18:59:57.081135,51951.0,98.0
,,2017-02-24 18:03:34.783651,slurm_normal,1487959444.0,0,,1.0,main_w4_handler0,2748255,15134054,False,,8999,bam,9287469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 28501137}]","""Mayinga48-Galaxy1370-[Join_on_data_1363_and_data_1342].interval.txt""","""""","""false""","""""",32.0,,35019262.0,1487959420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-02-24 18:04:05.616030,86540.0,24.0
,,2017-02-25 23:05:57.136779,slurm_normal,1488063964.0,0,,1.0,main_w4_handler1,2957975,15144510,False,,437364,bam,9297253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 28518830}]",,"""""","""false""","""""",32.0,,35791876.0,1488063959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-02-25 23:06:05.267324,93822.0,5.0
,,2017-01-09 20:55:15.151049,slurm_normal,1483996254.0,0,,1.0,main_w3_handler0,2944310,14719492,False,,1522038099,bam,8888500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,"[{'src': 'hda', 'id': 27858774}]",,"""""","""false""","""""",32.0,,35157848.0,1483996123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.24.0,2.24.0,,2017-01-09 21:11:07.534476,3741.0,131.0
