bed_data,bed_data_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bed_data,parameters.bed_data.values,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.key_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6256319,bed,,,2015-12-17 10:43:43.304228,slurm_normal,1450349113.0,0,1.0,main_w1_handler0,2540476,11205520,False,,126099195,vcf,5479876.roundup,slurm,,132112168.0,corral-repl,,,22483286,,"""/galaxy-repl/main/files/012/438/dataset_12438053.dat""","""TRAC""",22483343,,,"""BED-features""",32.0,,25441679.0,1450349045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-17 10:45:18.112248,61115.0,68.0
12058080,bed,,,2015-11-24 15:25:19.894591,slurm_normal,1448378749.0,0,1.0,main_w1_handler2,2514923,10996124,False,,1769389,vcf,5255558.roundup,slurm,,132112168.0,corral-repl,,,22144244,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22137088,,,"""BED-features""",32.0,,26291408.0,1448378741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-24 15:25:54.753971,73526.0,8.0
12058080,bed,,,2015-11-24 16:17:25.980715,slurm_normal,1448381867.0,0,1.0,main_w1_handler0,2514923,10996643,False,,1769389,vcf,5256068.roundup,slurm,,132112168.0,corral-repl,,,22144244,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22137088,,,"""BED-features""",32.0,,26291408.0,1448381860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-24 16:17:52.440747,73526.0,7.0
34531748,bed,,,2015-12-17 11:27:57.551482,slurm_normal,1450351870.0,0,1.0,main_w2_handler0,2540476,11205774,False,,126099195,vcf,5480225.roundup,slurm,,132112168.0,corral-repl,,,22495760,,"""/galaxy-repl/main/files/012/438/dataset_12438053.dat""","""TRAC""",22483343,,,"""BED-features""",32.0,,25441679.0,1450351790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-17 11:31:15.325387,61115.0,80.0
8447186,bed,,,2015-11-30 12:39:28.275352,slurm_normal,1448887214.0,0,1.0,main_w1_handler0,2505902,11042661,False,,1275145,vcf,5297862.roundup,slurm,,132112168.0,corral-repl,,,21993706,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22218530,,,"""BED-features""",32.0,,26137089.0,1448887207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-30 12:40:17.875539,72824.0,7.0
4213569,bed,,,2015-12-17 12:51:54.854398,slurm_normal,1450356737.0,0,1.0,main_w1_handler1,2383673,11206688,False,,395179,vcf,5481217.roundup,slurm,,132112168.0,corral-repl,,,22496813,,"""/galaxy-repl/main/files/012/438/dataset_12438053.dat""","""TRAC""",21063842,,,"""BED-features""",32.0,,25441679.0,1450356732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-17 12:52:18.980518,61115.0,5.0
5306125,bed,,,2015-11-25 15:28:15.976259,slurm_normal,1448465619.0,0,1.0,main_w2_handler1,2505659,11006177,False,Job output deleted by user before job completed.,158973858,vcf,5265019.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155237,,,"""BED-features""",32.0,,26429659.0,1448465571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:33:55.497273,32104.0,48.0
5306125,bed,,,2015-11-25 15:28:02.779894,slurm_normal,1448465388.0,0,1.0,main_w1_handler2,2505659,11006162,False,,158476885,vcf,5264913.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155005,,,"""BED-features""",32.0,,26429659.0,1448465306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:29:53.331851,32104.0,82.0
6256319,bed,,,2015-12-17 14:24:04.674546,slurm_normal,1450362313.0,0,1.0,main_w2_handler0,2540476,11207262,False,,126099195,vcf,5481846.roundup,slurm,,132112168.0,corral-repl,,,22483286,,"""/galaxy-repl/main/files/012/705/dataset_12705174.dat""","""Mt4""",22483343,,,"""BED-features""",32.0,,25441679.0,1450362261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-17 14:25:16.690440,61115.0,52.0
5306125,bed,,,2015-11-25 15:28:09.629310,slurm_normal,1448465601.0,0,1.0,main_w2_handler1,2505659,11006169,False,,132648647,vcf,5265003.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155060,,,"""BED-features""",32.0,,26429659.0,1448465536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:33:25.479549,32104.0,65.0
5306125,bed,,,2015-11-25 15:28:05.535933,slurm_normal,1448465428.0,0,1.0,main_w1_handler0,2505659,11006165,False,,13555122,vcf,5264963.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155030,,,"""BED-features""",32.0,,26429659.0,1448465412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:30:33.651017,32104.0,16.0
5306125,bed,,,2015-11-25 15:28:04.344551,slurm_normal,1448465426.0,0,1.0,main_w1_handler0,2505659,11006164,False,,211320359,vcf,5264912.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155027,,,"""BED-features""",32.0,,26429659.0,1448465306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:30:33.724316,32104.0,120.0
5306125,bed,,,2015-11-25 15:28:00.949738,slurm_normal,1448465391.0,0,1.0,main_w2_handler1,2505659,11006160,False,,176203794,vcf,5264911.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22154991,,,"""BED-features""",32.0,,26429659.0,1448465301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:29:57.864234,32104.0,90.0
5306125,bed,,,2015-11-25 15:28:07.463231,slurm_normal,1448465613.0,0,1.0,main_w2_handler1,2505659,11006167,False,Job output deleted by user before job completed.,160690049,vcf,5264996.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155041,,,"""BED-features""",32.0,,26429659.0,1448465521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:33:54.813919,32104.0,92.0
5306125,bed,,,2015-11-25 15:28:11.992761,slurm_normal,1448465492.0,0,1.0,main_w1_handler2,2505659,11006173,False,,93223358,vcf,5264979.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155096,,,"""BED-features""",32.0,,26429659.0,1448465454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:31:34.463793,32104.0,38.0
5306125,bed,,,2015-11-25 15:28:10.938907,slurm_normal,1448465464.0,0,1.0,main_w1_handler2,2505659,11006172,False,,159598474,vcf,5264959.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155086,,,"""BED-features""",32.0,,26429659.0,1448465405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:31:06.706991,32104.0,59.0
5306125,bed,,,2015-11-25 15:28:13.626820,slurm_normal,1448465563.0,0,1.0,main_w1_handler2,2505659,11006175,False,,93223358,vcf,5264998.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155112,,,"""BED-features""",32.0,,26429659.0,1448465521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:32:45.128295,32104.0,42.0
5306125,bed,,,2015-11-25 15:28:18.691435,slurm_normal,1448465505.0,0,1.0,main_w2_handler0,2505659,11006182,False,,119473771,vcf,5264976.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155308,,,"""BED-features""",32.0,,26429659.0,1448465447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:31:49.606230,32104.0,58.0
5306125,bed,,,2015-11-25 15:28:22.763323,slurm_normal,1448465514.0,0,1.0,main_w2_handler0,2505659,11006189,False,,96541856,vcf,5264984.roundup,slurm,,132112168.0,corral-repl,,,22160486,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22155331,,,"""BED-features""",32.0,,26429659.0,1448465471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-11-25 15:31:59.893732,32104.0,43.0
2696293,bed,,,2015-12-17 14:35:48.263583,slurm_normal,1450363521.0,0,1.0,main_w1_handler1,2540476,11207331,False,,126099195,vcf,5481983.roundup,slurm,,132112168.0,corral-repl,,,22498037,,"""/galaxy-repl/main/files/012/705/dataset_12705174.dat""","""Mt4""",22483343,,,"""BED-features""",32.0,,25441679.0,1450363469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-17 14:45:26.381855,61115.0,52.0
12058080,bed,,,2016-02-01 19:03:46.420208,slurm_normal,1454353569.0,0,1.0,main_w1_handler0,2578950,11660701,False,,1047553,vcf,5920223.roundup,slurm,,132112168.0,corral-repl,,,23119391,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23119000,,,"""BED-features""",32.0,,27995116.0,1454353537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-01 19:06:24.316216,77257.0,32.0
693484,bed,,,2015-12-02 01:45:13.415729,slurm_normal,1449020864.0,0,1.0,main_w1_handler2,2525398,11059404,False,,59271,vcf,5313529.roundup,slurm,,132112168.0,corral-repl,,,22245724,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",22245714,,,"""BED-features""",32.0,,26528677.0,1449020861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-02 01:47:48.670170,,3.0
145427119,bed,,,2015-12-02 16:34:59.794965,slurm_normal,1449075113.0,0,1.0,main_w1_handler1,2526260,11067209,False,,1753046662,vcf,5319772.roundup,slurm,,132112168.0,corral-repl,,,22265755,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22265756,,,"""BED-features""",32.0,,26539515.0,1449074753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-02 16:51:57.240272,2722.0,360.0
8455339,bed,,,2015-12-02 22:07:12.120895,slurm_normal,1449114039.0,0,1.0,main_w1_handler2,2526613,11069912,False,,1275138,vcf,5325517.roundup,slurm,,132112168.0,corral-repl,,"""fa4ca6ec994011e5b73b005056a51846""",22133892,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22269682,,,"""BED-features""",32.0,,26212288.0,1449114034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-03 03:42:26.874492,73133.0,5.0
103470564,bed,,,2015-12-03 22:18:24.098691,slurm_normal,1449181293.0,0,1.0,main_w1_handler0,1742461,11081890,False,,365986261,vcf,5335421.roundup,slurm,,132112168.0,corral-repl,,,18311464,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",22290052,,,"""BED-features""",32.0,,26576632.0,1449181170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-03 22:21:35.968170,42511.0,123.0
49362754,bed,,,2015-12-08 14:38:33.523215,slurm_normal,1449585690.0,0,1.0,main_w1_handler1,2518957,11118579,False,,96541856,vcf,5384544.roundup,slurm,,132112168.0,corral-repl,,,22350553,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22350333,,,"""BED-features""",32.0,,26656063.0,1449585649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-08 14:41:33.782621,32104.0,41.0
49362754,bed,,,2015-12-08 14:38:30.324227,slurm_normal,1449585629.0,0,1.0,main_w1_handler0,2518957,11118576,False,,101796343,vcf,5384532.roundup,slurm,,132112168.0,corral-repl,,,22350553,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22350210,,,"""BED-features""",32.0,,26656063.0,1449585590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-08 14:40:32.033747,32104.0,39.0
49362754,bed,,,2015-12-08 14:38:31.580883,slurm_normal,1449585628.0,0,1.0,main_w1_handler1,2518957,11118577,False,,101841399,vcf,5384533.roundup,slurm,,132112168.0,corral-repl,,,22350553,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22350253,,,"""BED-features""",32.0,,26656063.0,1449585590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-08 14:40:32.344355,32104.0,38.0
49362754,bed,,,2015-12-08 14:38:32.551167,slurm_normal,1449585647.0,0,1.0,main_w1_handler1,2518957,11118578,False,,100450887,vcf,5384538.roundup,slurm,,132112168.0,corral-repl,,,22350553,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22350299,,,"""BED-features""",32.0,,26656063.0,1449585611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-08 14:40:50.041824,32104.0,36.0
19880846,bed,,,2015-12-09 06:59:21.920426,slurm_normal,1449644429.0,0,1.0,main_w2_handler1,2425275,11124335,False,,2044658,vcf,5389992.roundup,slurm,,132112168.0,corral-repl,,,22360732,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22197145,,,"""BED-features""",32.0,,26428762.0,1449644422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-09 07:00:32.625768,67460.0,7.0
13848996,bed,,,2016-03-10 21:06:44.963674,slurm_normal,1457644455.0,0,1.0,main_w1_handler0,2628401,12099703,False,,648442870,vcf,6323701.roundup,slurm,,132112168.0,corral-repl,,,23785577,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23777978,,,"""BED-features""",32.0,,28925111.0,1457644027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-10 21:14:19.333600,21687.0,428.0
13848996,bed,,,2016-03-10 21:55:52.560996,slurm_normal,1457647323.0,0,1.0,main_w1_handler2,2628401,12100153,False,,582022630,vcf,6324185.roundup,slurm,,132112168.0,corral-repl,,,23785577,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23786048,,,"""BED-features""",32.0,,28925111.0,1457646985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-10 22:02:09.493255,21687.0,338.0
23083616,bed,,,2016-06-17 10:44:54.597232,slurm_normal,1466160310.0,0,1.0,main_w1_handler1,2736888,13192274,False,,443792,vcf,7377027.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51194acda1c26418b'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db99702c61f7cca3'}]",,"""BED-features""",32.0,,30926426.0,1466160305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-06-17 10:45:12.591693,75402.0,5.0
6163958,bed,,,2016-03-10 22:29:04.748444,slurm_normal,1457648974.0,0,1.0,main_w2_handler0,2629343,12100538,False,,117926,vcf,6324516.roundup,slurm,,132112168.0,corral-repl,,,23786386,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23786180,,,"""BED-features""",32.0,,28923965.0,1457648970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-10 22:29:36.183475,80395.0,4.0
12058080,bed,,,2015-12-23 18:01:34.639380,slurm_normal,1450893731.0,0,1.0,main_w1_handler1,2547163,11318969,False,,1196346,vcf,5596730.roundup,slurm,,132112168.0,corral-repl,,,22638569,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22638352,,,"""BED-features""",32.0,,26957071.0,1450893726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-23 18:02:13.135099,11256.0,5.0
12058080,bed,,,2016-02-05 20:26:15.791615,slurm_normal,1454704001.0,0,1.0,main_w1_handler0,2590494,11726313,False,,1325946,vcf,5982240.roundup,slurm,,132112168.0,corral-repl,,,23210210,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23209497,,,"""BED-features""",32.0,,28139162.0,1454703996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-05 20:26:46.432396,77257.0,5.0
8767352,bed,,,2015-12-27 21:53:09.162294,slurm_normal,1451253227.0,0,1.0,main_w2_handler1,2549546,11338798,False,,119722,vcf,5614616.roundup,slurm,,132112168.0,corral-repl,,,22671183,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22671119,,,"""BED-features""",32.0,,26915011.0,1451253222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 21:53:52.880998,75516.0,5.0
23083616,bed,,,2015-12-27 22:30:37.100760,slurm_normal,1451255486.0,0,1.0,main_w2_handler1,2549546,11339013,False,,119722,vcf,5614847.roundup,slurm,,132112168.0,corral-repl,,,22671324,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22671119,,,"""BED-features""",32.0,,26915011.0,1451255480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 22:31:29.635040,75516.0,6.0
17961164,bed,,,2015-12-30 21:17:06.408653,slurm_normal,1451510289.0,0,1.0,main_w1_handler0,2551775,11351105,False,,76190,vcf,5624226.roundup,slurm,,132112168.0,corral-repl,,,22692647,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",22692657,,,"""BED-features""",32.0,,27083212.0,1451510285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-30 21:18:14.268617,,4.0
2178062,bed,,,2015-12-30 21:16:48.650094,slurm_normal,1451510248.0,0,1.0,main_w2_handler1,2551775,11351104,False,,66130,vcf,5624224.roundup,slurm,,132112168.0,corral-repl,,,22692648,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",22692628,,,"""BED-features""",32.0,,27083212.0,1451510242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-30 21:17:31.787452,,6.0
112641718,bed,,,2015-12-27 01:34:29.313963,slurm_normal,1451180135.0,0,1.0,main_w1_handler1,2544799,11331975,False,,1398275,vcf,5608955.roundup,slurm,,132112168.0,corral-repl,,,22661819,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22652969,,,"""BED-features""",32.0,,26646031.0,1451180104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 01:35:38.489721,74967.0,31.0
12058080,bed,,,2015-12-27 01:42:44.392854,slurm_normal,1451180609.0,0,1.0,main_w1_handler0,2544799,11332012,False,,1398275,vcf,5608993.roundup,slurm,,132112168.0,corral-repl,,,22661879,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22652969,,,"""BED-features""",32.0,,26646031.0,1451180604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 01:43:31.150800,74967.0,5.0
12058080,bed,,,2015-12-27 01:45:20.107378,slurm_normal,1451180755.0,0,1.0,main_w2_handler0,2544799,11332033,False,,1398275,vcf,5609001.roundup,slurm,,132112168.0,corral-repl,,,22661879,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22652969,,,"""BED-features""",32.0,,26646031.0,1451180748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 01:45:58.959958,74967.0,7.0
8202955,bed,,,2015-12-27 07:14:34.716062,slurm_normal,1451200526.0,0,1.0,main_w2_handler1,2549256,11333270,False,,1155545,vcf,5610172.roundup,slurm,,132112168.0,corral-repl,,,22663980,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22663807,,,"""BED-features""",32.0,,26957774.0,1451200515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 07:15:30.495666,66257.0,11.0
8202955,bed,,,2015-12-27 07:46:15.576269,slurm_normal,1451202409.0,0,1.0,main_w2_handler0,2549256,11333339,False,,262306,vcf,5610253.roundup,slurm,,132112168.0,corral-repl,,,22663980,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22664143,,,"""BED-refGene-hg19""",32.0,,26957774.0,1451202404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 07:46:51.764773,66257.0,5.0
8202955,bed,,,2015-12-27 07:14:36.948930,slurm_normal,1451200526.0,0,1.0,main_w1_handler2,2549256,11333272,False,,1148253,vcf,5610171.roundup,slurm,,132112168.0,corral-repl,,,22663980,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22663810,,,"""BED-features""",32.0,,26957774.0,1451200513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 07:15:27.739220,66257.0,13.0
8202955,bed,,,2015-12-27 07:14:35.696432,slurm_normal,1451200529.0,0,1.0,main_w1_handler1,2549256,11333271,False,,1151441,vcf,5610170.roundup,slurm,,132112168.0,corral-repl,,,22663980,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22663808,,,"""BED-features""",32.0,,26957774.0,1451200513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2015-12-27 07:15:32.411772,66257.0,16.0
12058080,bed,,,2016-02-03 17:58:37.952203,slurm_normal,1454522343.0,0,1.0,main_w1_handler2,2578950,11703690,False,,444714,vcf,5959432.roundup,slurm,,132112168.0,corral-repl,,,23119391,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23171587,,,"""BED-features""",32.0,,28072204.0,1454522338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-03 17:59:09.801931,77257.0,5.0
12058080,bed,,,2016-02-03 17:58:37.427274,slurm_normal,1454522340.0,0,1.0,main_w1_handler0,2578950,11703689,False,,481865,vcf,5959429.roundup,slurm,,132112168.0,corral-repl,,,23119391,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23171586,,,"""BED-features""",32.0,,28072204.0,1454522334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-03 17:59:12.713503,77257.0,6.0
12058080,bed,,,2016-02-03 17:58:36.999589,slurm_normal,1454522344.0,0,1.0,main_w2_handler1,2578950,11703688,False,,535612,vcf,5959433.roundup,slurm,,132112168.0,corral-repl,,,23119391,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23171585,,,"""BED-features""",32.0,,28072204.0,1454522340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-03 17:59:14.807528,77257.0,4.0
224543,bed,,,2016-01-07 21:51:33.744935,slurm_normal,1452203516.0,0,1.0,main_w1_handler2,2556907,11410939,False,,218214,vcf,5676234.roundup,slurm,,132112168.0,corral-repl,,,22782755,,"""/galaxy-repl/main/files/011/665/dataset_11665075.dat""","""fasta""",22764961,,,"""BED-features""",32.0,,27177858.0,1452203512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-01-07 21:51:57.487702,57573.0,4.0
12058080,bed,,,2016-02-05 20:56:28.391716,slurm_normal,1454705899.0,0,1.0,main_w1_handler0,2590494,11726425,False,,1017188,vcf,5982550.roundup,slurm,,132112168.0,corral-repl,,,23210210,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23210328,,,"""BED-features""",32.0,,28139162.0,1454705806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-05 20:58:22.274063,77257.0,93.0
20,bed,,,2016-01-06 05:18:16.910488,slurm_normal,1452057529.0,0,1.0,main_w2_handler0,2554275,11389378,False,,444810,vcf,5660462.roundup,slurm,,132112168.0,corral-repl,,,22728534,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22755189,,,"""BED-features""",32.0,,27162388.0,1452057525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-01-06 05:18:52.063348,,4.0
