create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.binding_affinity_matrix,parameters.chromInfo,parameters.dbkey,parameters.format,parameters.pdf,parameters.samples,parameters.th,processor_count,runner_name,samples_0|bamcontrol,samples_0|bamcontrol_filetype,samples_0|bamreads,samples_0|bamreads_filetype,samples_0|peaks,samples_0|peaks_filetype,samples_1|bamcontrol,samples_1|bamcontrol_filetype,samples_1|bamreads,samples_1|bamreads_filetype,samples_1|peaks,samples_1|peaks_filetype,samples_2|bamcontrol,samples_2|bamcontrol_filetype,samples_2|bamreads,samples_2|bamreads_filetype,samples_2|peaks,samples_2|peaks_filetype,samples_3|bamcontrol,samples_3|bamcontrol_filetype,samples_3|bamreads,samples_3|bamreads_filetype,samples_3|peaks,samples_3|peaks_filetype,samples_4|bamcontrol,samples_4|bamcontrol_filetype,samples_4|bamreads,samples_4|bamreads_filetype,samples_4|peaks,samples_4|peaks_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-02 22:03:06.459616,slurm_normal,1520028565.0,0,7680.0,1.0,main_w3_handler0,3317201,18587161,False,,12682087,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,"""1.0""",32.0,,,,2475655619,bam,5789115,bed,,,2208558181,bam,5789115,bed,,,1476852942,bam,5789115,bed,,,2835768147,bam,5789115,bed,,,,,,,44160276,1520028194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.6.5.0,2.6.5.0,,2018-03-02 22:09:28.734517,50986,371.0
2018-03-03 02:06:53.532813,reserved_normal,1520043277.0,0,7680.0,1.0,main_w3_handler1,3125972,18588234,False,,12683261.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer10.len""","""danRer10""","""wig""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29759859}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29759861}]}, ""sample_id"": ""uninj rep1"", ""tissue"": ""cardiac"", ""replicate"": ""1"", ""factor"": ""x"", ""__index__"": 0, ""condition"": ""control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29759860}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29759859}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29759863}]}, ""sample_id"": ""uninj rep2"", ""tissue"": ""cardiac"", ""replicate"": ""2"", ""factor"": ""x"", ""__index__"": 1, ""condition"": ""control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29759862}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29759859}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29759870}]}, ""sample_id"": ""uninj rep3"", ""tissue"": ""cardiac"", ""replicate"": ""3"", ""factor"": ""x"", ""__index__"": 2, ""condition"": ""control"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29759869}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29759866}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29759867}]}, ""sample_id"": ""inj rep1"", ""tissue"": ""cardiac"", ""replicate"": ""1"", ""factor"": ""x"", ""__index__"": 3, ""condition"": ""inj"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29759864}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29759866}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29759868}]}, ""sample_id"": ""inj rep2"", ""tissue"": ""cardiac"", ""replicate"": ""2"", ""factor"": ""x"", ""__index__"": 4, ""condition"": ""inj"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29759865}]}}]","""1.0""",32.0,,1764865602.0,bam,1727509043,bam,3670936,bed,1764865602.0,bam,1711015403,bam,3722911,bed,1764865602.0,bam,1398883505,bam,3840269,bed,1219487776.0,bam,988302616,bam,5958819,bed,1219487776.0,bam,1041924113.0,bam,6069616.0,bed,44298174,1520042825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.6.5.0,2.6.5.0,,2018-03-03 02:14:39.951591,5254,452.0
2018-03-05 19:02:25.565634,slurm_normal,1520276777.0,1,7680.0,1.0,main_w3_handler1,3426891,18614209,False,,12709867,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,"""1.0""",32.0,,,,956616864,bam,0,bed,,,995433889,bam,0,bed,,,955113375,bam,0,bed,,,980816654,bam,0,bed,,,,,,,44160276,1520276558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.6.5.0,2.6.5.0,,2018-03-05 19:06:19.666876,50986,219.0
2018-02-28 19:19:20.530903,slurm_normal,1519845954.0,0,7680.0,1.0,main_w4_handler1,3317201,18553211,False,,12649553,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,"""1.0""",32.0,,,,2475655619,bam,5789115,bed,,,2208558181,bam,5789115,bed,,,1476852942,bam,5789115,bed,,,2835768147,bam,5789115,bed,,,,,,,44160276,1519845570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.6.5.0,2.6.5.0,,2018-02-28 19:25:56.125800,50986,384.0
2018-02-28 19:29:05.147887,slurm_normal,1519846213.0,1,7680.0,1.0,main_w4_handler0,3317201,18553351,False,,12649694,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""",,"""1.0""",32.0,,,,1156138182,bam,0,bed,,,1151988793,bam,0,bed,,,1174289356,bam,0,bed,,,1150852001,bam,0,bed,,,,,,,44160276,1519846154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.6.5.0,2.6.5.0,,2018-02-28 19:30:16.413807,50986,59.0
